date,cum_log_return_xgboost,cum_log_return_random_forest,cum_log_return_lstm,cum_log_return_equal_weight,cum_log_return_hrp,cum_log_return_market_cap,cum_log_return_markowitz,cum_log_return_markowitz_unc
1998-01-02,0.012241,0.012386,0.011512,0.008515,0.007224,0.008919,0.009583,0.009344
1998-01-05,0.017688,0.019516,0.018023,0.013650,0.010760,0.014759,0.018052,0.019562
1998-01-06,0.008717,0.009766,0.005016,0.004462,0.001520,0.005011,0.008069,0.009537
1998-01-07,0.001688,0.002522,0.002772,0.001312,0.001006,0.003207,0.002484,0.003409
1998-01-08,-0.001034,-0.000489,0.000179,-0.003283,-0.005138,-0.000475,-0.002802,-0.002695
1998-01-09,-0.033654,-0.033988,-0.029051,-0.033154,-0.034420,-0.030567,-0.035168,-0.035247
1998-01-12,-0.013050,-0.012827,-0.008293,-0.013436,-0.016561,-0.008447,-0.016134,-0.015493
1998-01-13,-0.001763,-0.000313,0.002593,-0.004609,-0.009060,-0.000554,-0.005125,-0.004085
1998-01-14,0.000961,0.002966,0.007097,-0.001134,-0.006354,0.001528,-0.003796,-0.003265
1998-01-15,-0.002795,-0.001232,0.000371,-0.008401,-0.014908,-0.006488,-0.011958,-0.012669
1998-01-16,0.008004,0.009545,0.009736,0.002368,-0.003747,0.005071,-0.001051,-0.002103
1998-01-20,0.032339,0.034497,0.036487,0.028168,0.020948,0.030147,0.022777,0.021693
1998-01-21,0.019659,0.020277,0.023272,0.016733,0.010950,0.019523,0.011611,0.011213
1998-01-22,0.012221,0.012444,0.015188,0.009460,0.005041,0.012604,0.004392,0.003612
1998-01-23,0.010459,0.009855,0.010412,0.005354,0.000906,0.007382,-0.002320,-0.004461
1998-01-26,0.011271,0.009583,0.008877,0.004860,0.001910,0.008977,-0.001835,-0.004134
1998-01-27,0.028475,0.026428,0.023658,0.021040,0.017241,0.023486,0.015706,0.014312
1998-01-28,0.043417,0.042273,0.035887,0.032545,0.025180,0.034314,0.027003,0.025474
1998-01-29,0.052262,0.051893,0.046242,0.040012,0.032096,0.041531,0.034533,0.033299
1998-01-30,0.046304,0.046101,0.040343,0.035676,0.027781,0.037764,0.031664,0.031114
1998-02-02,0.068884,0.068727,0.057335,0.055597,0.047039,0.058599,0.054646,0.054487
1998-02-03,0.070991,0.070646,0.057349,0.057433,0.048116,0.061900,0.058221,0.057280
1998-02-04,0.073948,0.073459,0.059812,0.057427,0.046579,0.061585,0.057190,0.055509
1998-02-05,0.067852,0.066614,0.053089,0.050951,0.040920,0.055962,0.050389,0.048365
1998-02-06,0.075963,0.074437,0.061240,0.058347,0.047612,0.063648,0.058041,0.056285
1998-02-09,0.068097,0.066710,0.053440,0.052319,0.043391,0.058272,0.050789,0.048406
1998-02-10,0.080082,0.079432,0.062479,0.062899,0.053390,0.069165,0.061630,0.058778
1998-02-11,0.082026,0.081312,0.065915,0.066746,0.058399,0.073374,0.067630,0.065576
1998-02-12,0.085519,0.084404,0.070993,0.071244,0.062967,0.077411,0.070282,0.067244
1998-02-13,0.079868,0.078697,0.066985,0.066804,0.059463,0.072299,0.063537,0.059811
1998-02-17,0.078565,0.077658,0.066643,0.066836,0.058460,0.071422,0.060463,0.056731
1998-02-18,0.089108,0.088239,0.077297,0.077454,0.068745,0.083244,0.068477,0.063497
1998-02-19,0.088422,0.088015,0.076994,0.073711,0.063022,0.080084,0.066704,0.061748
1998-02-20,0.096232,0.096175,0.083844,0.081159,0.070403,0.087936,0.075522,0.070812
1998-02-23,0.109868,0.110349,0.092452,0.092223,0.078343,0.100205,0.087369,0.082047
1998-02-24,0.102957,0.102343,0.083811,0.084964,0.071550,0.093462,0.078430,0.072111
1998-02-25,0.119010,0.118903,0.099567,0.097774,0.082392,0.105456,0.094388,0.088180
1998-02-26,0.117829,0.118404,0.099207,0.098023,0.083396,0.105766,0.096063,0.089828
1998-02-27,0.112963,0.112184,0.094037,0.095848,0.083484,0.103973,0.091603,0.085627
1998-03-02,0.103722,0.102741,0.088783,0.089708,0.078274,0.095786,0.081213,0.074072
1998-03-03,0.104985,0.103259,0.089373,0.092855,0.082901,0.099246,0.083093,0.075708
1998-03-04,0.095633,0.093223,0.080530,0.082235,0.071704,0.088677,0.070922,0.063255
1998-03-05,0.070514,0.069253,0.060196,0.068406,0.061735,0.074109,0.058643,0.052766
1998-03-06,0.093378,0.091372,0.083547,0.090387,0.082664,0.095570,0.078518,0.072713
1998-03-09,0.083093,0.080117,0.078840,0.089307,0.086550,0.094161,0.070650,0.063484
1998-03-10,0.096007,0.093911,0.087186,0.099237,0.095620,0.104509,0.083355,0.076924
1998-03-11,0.101654,0.099601,0.094123,0.103956,0.099801,0.107642,0.088539,0.082482
1998-03-12,0.108893,0.106915,0.103516,0.108644,0.103519,0.109968,0.091287,0.084937
1998-03-13,0.109752,0.107767,0.104115,0.108060,0.102432,0.108112,0.091081,0.084103
1998-03-16,0.117516,0.116069,0.115661,0.119085,0.114460,0.118004,0.102261,0.095457
1998-03-17,0.115327,0.113930,0.115155,0.119030,0.114757,0.117489,0.100922,0.094496
1998-03-18,0.115691,0.114416,0.112724,0.119316,0.116190,0.121122,0.103509,0.096851
1998-03-19,0.120312,0.119981,0.118218,0.123959,0.120305,0.125244,0.110999,0.105044
1998-03-20,0.126749,0.126390,0.128102,0.135496,0.135395,0.136699,0.122231,0.116289
1998-03-23,0.123451,0.125413,0.126316,0.130839,0.128851,0.133104,0.121521,0.115172
1998-03-24,0.136399,0.138037,0.138126,0.141476,0.138489,0.142420,0.131773,0.126621
1998-03-25,0.142424,0.144422,0.137778,0.140169,0.134701,0.142892,0.134704,0.129546
1998-03-26,0.141446,0.143628,0.136676,0.138423,0.132569,0.142309,0.133277,0.128725
1998-03-27,0.134737,0.137688,0.132046,0.131716,0.124423,0.136114,0.128914,0.125794
1998-03-30,0.128729,0.131756,0.128775,0.131588,0.127265,0.139377,0.128102,0.125431
1998-03-31,0.138811,0.141274,0.137593,0.140657,0.135641,0.147615,0.136709,0.133800
1998-04-01,0.144602,0.146800,0.141459,0.148248,0.144860,0.157831,0.144505,0.137896
1998-04-02,0.156079,0.158373,0.152785,0.160342,0.157714,0.169058,0.156480,0.149519
1998-04-03,0.157709,0.159887,0.154464,0.162981,0.159658,0.171155,0.158496,0.156118
1998-04-06,0.163746,0.168657,0.165932,0.162430,0.156764,0.165432,0.159209,0.157137
1998-04-07,0.156197,0.160255,0.155441,0.154098,0.148798,0.156735,0.151800,0.144659
1998-04-08,0.146154,0.150964,0.144049,0.141328,0.135061,0.145198,0.141984,0.135999
1998-04-09,0.148711,0.153032,0.147584,0.145571,0.140399,0.149757,0.144480,0.138518
1998-04-13,0.144570,0.149272,0.144635,0.141834,0.136570,0.147815,0.140709,0.138274
1998-04-14,0.150474,0.155307,0.149124,0.144765,0.138119,0.149086,0.140874,0.134888
1998-04-15,0.154721,0.159005,0.151942,0.147061,0.139777,0.151710,0.145916,0.139538
1998-04-16,0.144131,0.147416,0.143426,0.139763,0.133862,0.145092,0.141897,0.141437
1998-04-17,0.167341,0.170128,0.167585,0.163738,0.159149,0.167131,0.170704,0.169482
1998-04-20,0.179259,0.184544,0.182273,0.172722,0.164479,0.175775,0.184506,0.192456
1998-04-21,0.191292,0.197541,0.196251,0.181161,0.170746,0.182484,0.193084,0.202749
1998-04-22,0.201098,0.207294,0.203748,0.190840,0.180960,0.192479,0.198262,0.206428
1998-04-23,0.192789,0.199303,0.196579,0.183307,0.174835,0.184077,0.187407,0.193919
1998-04-24,0.180508,0.187214,0.186601,0.171029,0.160804,0.171745,0.176968,0.188837
1998-04-27,0.159158,0.164924,0.165178,0.150974,0.142038,0.152450,0.154390,0.163158
1998-04-28,0.156651,0.164798,0.162776,0.147052,0.136590,0.148566,0.153187,0.160334
1998-04-29,0.160649,0.168556,0.166082,0.151164,0.140717,0.153443,0.158254,0.164987
1998-04-30,0.175649,0.183197,0.180286,0.167312,0.157472,0.169469,0.175144,0.180816
1998-05-01,0.176096,0.182225,0.182744,0.169244,0.160705,0.171588,0.173134,0.176440
1998-05-04,0.181819,0.188018,0.186961,0.173696,0.164932,0.173150,0.177014,0.176751
1998-05-05,0.176552,0.183032,0.181272,0.168237,0.159567,0.167717,0.169297,0.168179
1998-05-06,0.169548,0.176287,0.173981,0.159044,0.148800,0.158950,0.162020,0.158221
1998-05-07,0.160208,0.167167,0.165896,0.147809,0.135834,0.147044,0.150202,0.143224
1998-05-08,0.174105,0.182233,0.179758,0.161853,0.149551,0.162484,0.167101,0.164484
1998-05-11,0.167496,0.175971,0.173434,0.155522,0.144235,0.158096,0.156837,0.154105
1998-05-12,0.178244,0.186524,0.184337,0.164966,0.151716,0.167730,0.165731,0.163183
1998-05-13,0.183950,0.192327,0.188729,0.168460,0.154814,0.172153,0.169865,0.164591
1998-05-14,0.184144,0.193265,0.187587,0.167879,0.153626,0.173580,0.169884,0.162315
1998-05-15,0.174515,0.183276,0.178620,0.156927,0.142174,0.162536,0.161911,0.151849
1998-05-18,0.178681,0.187306,0.184591,0.161879,0.146426,0.165042,0.168988,0.162949
1998-05-19,0.181106,0.190224,0.187317,0.164136,0.147538,0.167728,0.171538,0.169629
1998-05-20,0.188821,0.196581,0.191940,0.175077,0.161849,0.176278,0.181509,0.179184
1998-05-21,0.178871,0.185450,0.180371,0.166899,0.154560,0.168497,0.172663,0.169228
1998-05-22,0.172769,0.179399,0.172743,0.160100,0.148684,0.161812,0.161914,0.152963
1998-05-26,0.158860,0.165924,0.159091,0.144198,0.132410,0.145197,0.143800,0.132430
1998-05-27,0.164121,0.171207,0.164203,0.152251,0.139988,0.155486,0.154988,0.151542
1998-05-28,0.163197,0.169257,0.163495,0.153897,0.142516,0.158157,0.156506,0.151918
1998-05-29,0.148237,0.153011,0.148621,0.141616,0.131953,0.145604,0.141259,0.136459
1998-06-01,0.145819,0.149199,0.146203,0.141850,0.133980,0.145320,0.139301,0.131528
1998-06-02,0.150887,0.154098,0.150408,0.145219,0.135671,0.148194,0.144428,0.137306
1998-06-03,0.136928,0.139196,0.136440,0.133197,0.126075,0.135782,0.134062,0.126464
1998-06-04,0.154477,0.157220,0.155365,0.150762,0.142699,0.154319,0.154745,0.151256
1998-06-05,0.176887,0.180123,0.177027,0.173041,0.165329,0.174966,0.174341,0.167359
1998-06-08,0.176706,0.180599,0.176513,0.171503,0.164083,0.172709,0.172446,0.164857
1998-06-09,0.185679,0.189497,0.185926,0.180652,0.172603,0.181297,0.183208,0.180318
1998-06-10,0.181493,0.185221,0.179092,0.177432,0.170116,0.177610,0.177502,0.171100
1998-06-11,0.168954,0.173019,0.166480,0.164078,0.155216,0.165129,0.162492,0.155055
1998-06-12,0.176771,0.180788,0.174028,0.173297,0.165883,0.174429,0.176354,0.169544
1998-06-15,0.157826,0.161356,0.154400,0.154794,0.147752,0.157209,0.159030,0.154545
1998-06-16,0.168727,0.172373,0.164992,0.166033,0.157347,0.171186,0.170346,0.169772
1998-06-17,0.181388,0.184429,0.178276,0.180674,0.172807,0.186330,0.186188,0.188125
1998-06-18,0.181336,0.184238,0.179235,0.181133,0.172050,0.187982,0.188897,0.194232
1998-06-19,0.180769,0.183170,0.177648,0.178980,0.169103,0.186019,0.191702,0.195073
1998-06-22,0.183982,0.187527,0.181918,0.179676,0.167445,0.187755,0.191637,0.195793
1998-06-23,0.202021,0.205166,0.198184,0.197836,0.185027,0.207924,0.209407,0.212306
1998-06-24,0.218826,0.223424,0.212465,0.212422,0.199678,0.225013,0.225070,0.227444
1998-06-25,0.210782,0.214795,0.205621,0.206562,0.195252,0.218577,0.220071,0.222181
1998-06-26,0.219303,0.224182,0.213037,0.213456,0.200744,0.226511,0.232480,0.236151
1998-06-29,0.226741,0.231244,0.217743,0.220344,0.207142,0.234293,0.237198,0.239634
1998-06-30,0.215842,0.219465,0.208326,0.210438,0.197351,0.226179,0.231961,0.237572
1998-07-01,0.225369,0.227801,0.216627,0.217852,0.204402,0.233313,0.235766,0.239004
1998-07-02,0.225326,0.228149,0.219322,0.218463,0.207133,0.231211,0.234456,0.235050
1998-07-06,0.230063,0.232519,0.224230,0.223451,0.212484,0.237798,0.242018,0.245071
1998-07-07,0.234684,0.237947,0.224968,0.225404,0.213181,0.239049,0.245789,0.249448
1998-07-08,0.253701,0.257092,0.238022,0.237588,0.222782,0.251497,0.255540,0.261752
1998-07-09,0.255369,0.259325,0.236407,0.235235,0.219120,0.250079,0.254173,0.265204
1998-07-10,0.264843,0.268434,0.246377,0.243968,0.228784,0.258701,0.261044,0.274848
1998-07-13,0.274737,0.278828,0.251117,0.249552,0.232360,0.265468,0.265811,0.284821
1998-07-14,0.275646,0.277936,0.255174,0.255959,0.240166,0.273663,0.274125,0.289289
1998-07-15,0.268212,0.269960,0.243596,0.248573,0.231099,0.268362,0.264546,0.280310
1998-07-16,0.277080,0.279167,0.254540,0.257533,0.238725,0.276482,0.271311,0.285558
1998-07-17,0.282780,0.285639,0.264081,0.265108,0.245486,0.281470,0.281831,0.292216
1998-07-20,0.286057,0.289701,0.268104,0.266910,0.245117,0.280015,0.285936,0.295614
1998-07-21,0.268193,0.272838,0.251508,0.248590,0.226516,0.259778,0.266967,0.272291
1998-07-22,0.273419,0.279234,0.253456,0.250219,0.226931,0.262886,0.269428,0.280133
1998-07-23,0.246682,0.250417,0.225091,0.224913,0.201982,0.238512,0.245404,0.254132
1998-07-24,0.258016,0.262736,0.237315,0.236073,0.214266,0.248379,0.253752,0.262899
1998-07-27,0.266192,0.270348,0.243362,0.245835,0.225128,0.260210,0.267216,0.279399
1998-07-28,0.248142,0.251944,0.225672,0.229474,0.208070,0.242619,0.247166,0.254916
1998-07-29,0.247382,0.251923,0.223882,0.226370,0.205686,0.236658,0.243386,0.246174
1998-07-30,0.267118,0.272618,0.242804,0.244994,0.220341,0.256120,0.264978,0.269169
1998-07-31,0.245768,0.251964,0.224330,0.223690,0.199179,0.232926,0.243695,0.247348
1998-08-03,0.244322,0.251472,0.222711,0.218327,0.193078,0.226225,0.238980,0.243105
1998-08-04,0.201960,0.208763,0.178680,0.178990,0.153429,0.188303,0.199034,0.200804
1998-08-05,0.214467,0.220567,0.189774,0.193437,0.166334,0.202688,0.212983,0.211939
1998-08-06,0.223700,0.229838,0.201117,0.203421,0.174051,0.213872,0.223099,0.224384
1998-08-07,0.212781,0.218843,0.189643,0.196018,0.168099,0.208075,0.216400,0.214640
1998-08-10,0.209386,0.214372,0.184691,0.192910,0.163083,0.206327,0.214217,0.210992
1998-08-11,0.195906,0.200788,0.174641,0.181862,0.152124,0.197382,0.204418,0.201386
1998-08-12,0.201327,0.206106,0.182554,0.189809,0.160038,0.205598,0.213614,0.209280
1998-08-13,0.196607,0.202571,0.177587,0.184982,0.156032,0.199694,0.207386,0.202387
1998-08-14,0.186868,0.192417,0.163845,0.174984,0.144914,0.191331,0.196988,0.192560
1998-08-17,0.212726,0.218254,0.186611,0.198464,0.168678,0.215058,0.220868,0.219381
1998-08-18,0.233404,0.239864,0.204992,0.216045,0.185001,0.232435,0.241096,0.243418
1998-08-19,0.230669,0.237591,0.204618,0.214924,0.183657,0.231378,0.245701,0.248110
1998-08-20,0.218940,0.225829,0.198079,0.204597,0.172410,0.224177,0.232931,0.235888
1998-08-21,0.213007,0.220078,0.193492,0.201297,0.169144,0.220421,0.232218,0.233231
1998-08-24,0.217118,0.224190,0.201502,0.208577,0.177313,0.226486,0.237071,0.235738
1998-08-25,0.223069,0.229677,0.208155,0.215958,0.185285,0.234787,0.243295,0.245386
1998-08-26,0.222651,0.230264,0.210115,0.217319,0.185517,0.235971,0.249718,0.250450
1998-08-27,0.184801,0.192463,0.174101,0.180452,0.149174,0.199945,0.210241,0.210663
1998-08-28,0.167473,0.175083,0.159200,0.161783,0.132014,0.179092,0.187733,0.183952
1998-08-31,0.086621,0.093873,0.078101,0.078555,0.051736,0.095096,0.100177,0.094558
1998-09-01,0.132064,0.139621,0.123659,0.127346,0.100059,0.142560,0.149427,0.142882
1998-09-02,0.121707,0.129636,0.107548,0.114462,0.083990,0.127931,0.141913,0.139290
1998-09-03,0.115588,0.125635,0.100775,0.111903,0.079604,0.123987,0.140565,0.133804
1998-09-04,0.104661,0.114592,0.087408,0.100888,0.069111,0.112661,0.121932,0.107968
1998-09-08,0.151603,0.160975,0.135559,0.146950,0.113407,0.158972,0.170956,0.159255
1998-09-09,0.129163,0.139603,0.114472,0.126223,0.093049,0.141658,0.155172,0.147639
1998-09-10,0.105560,0.117034,0.088668,0.101651,0.067195,0.117892,0.129781,0.120138
1998-09-11,0.138615,0.151326,0.118452,0.130665,0.091696,0.146956,0.159371,0.155559
1998-09-14,0.150286,0.163741,0.131684,0.145883,0.106710,0.161611,0.175159,0.172685
1998-09-15,0.157772,0.170966,0.137227,0.151970,0.110777,0.167515,0.179651,0.176872
1998-09-16,0.156837,0.169845,0.139951,0.152691,0.112046,0.168121,0.181623,0.178924
1998-09-17,0.127358,0.140275,0.110404,0.124980,0.086127,0.141386,0.153642,0.150751
1998-09-18,0.133466,0.146932,0.118000,0.128561,0.089992,0.142963,0.150616,0.145564
1998-09-21,0.138868,0.152299,0.123241,0.137105,0.097148,0.152001,0.162543,0.157711
1998-09-22,0.148434,0.163488,0.133955,0.144603,0.103512,0.156768,0.171446,0.169932
1998-09-23,0.185107,0.198726,0.165463,0.175780,0.132427,0.189853,0.200999,0.202846
1998-09-24,0.167602,0.181476,0.148585,0.158141,0.115323,0.171168,0.182469,0.184613
1998-09-25,0.171103,0.185445,0.148961,0.156959,0.110470,0.171357,0.185505,0.190312
1998-09-28,0.177362,0.191581,0.157540,0.163417,0.119150,0.174445,0.190873,0.190785
1998-09-29,0.182140,0.196971,0.159424,0.166410,0.124609,0.179382,0.195097,0.197614
1998-09-30,0.158852,0.173973,0.135286,0.143035,0.103200,0.155563,0.173945,0.177146
1998-10-01,0.129243,0.143313,0.104336,0.115404,0.078004,0.124789,0.139514,0.134444
1998-10-02,0.152431,0.165509,0.125388,0.132771,0.096345,0.140100,0.144723,0.135709
1998-10-05,0.140671,0.149899,0.109457,0.123670,0.094293,0.132706,0.131588,0.115756
1998-10-06,0.144854,0.156061,0.104734,0.122019,0.094471,0.128615,0.119433,0.088369
1998-10-07,0.127740,0.141027,0.087984,0.108000,0.082574,0.115384,0.096785,0.065233
1998-10-08,0.126162,0.135262,0.082518,0.100368,0.071212,0.105189,0.090181,0.053580
1998-10-09,0.143977,0.155336,0.106065,0.115576,0.081493,0.124458,0.112132,0.087361
1998-10-12,0.149178,0.165585,0.112727,0.124078,0.090293,0.135869,0.124485,0.101216
1998-10-13,0.148023,0.166062,0.109819,0.124439,0.094808,0.133035,0.115998,0.076058
1998-10-14,0.158186,0.172663,0.124583,0.135450,0.105769,0.148568,0.138365,0.115744
1998-10-15,0.210390,0.227425,0.173166,0.182104,0.150819,0.191728,0.179090,0.152913
1998-10-16,0.227172,0.245042,0.182495,0.192093,0.162396,0.200443,0.182273,0.153480
1998-10-19,0.228748,0.248274,0.185928,0.191803,0.159081,0.197807,0.180007,0.147262
1998-10-20,0.227544,0.249846,0.185318,0.192084,0.161431,0.191230,0.173607,0.134837
1998-10-21,0.240588,0.262687,0.194895,0.206337,0.171472,0.207922,0.193610,0.163742
1998-10-22,0.260533,0.282416,0.211458,0.220475,0.182167,0.221518,0.203702,0.181320
1998-10-23,0.264063,0.285869,0.216061,0.220440,0.181790,0.219636,0.200714,0.177373
1998-10-26,0.261712,0.282623,0.217733,0.221320,0.180551,0.220591,0.207085,0.185768
1998-10-27,0.241847,0.259887,0.202765,0.207684,0.167502,0.208427,0.201522,0.181456
1998-10-28,0.242453,0.259916,0.203543,0.205890,0.163325,0.209055,0.204711,0.183565
1998-10-29,0.264835,0.281384,0.224720,0.227368,0.185344,0.229443,0.224062,0.201165
1998-10-30,0.271917,0.288870,0.233523,0.233399,0.191183,0.232315,0.224251,0.198090
1998-11-02,0.288205,0.308828,0.245476,0.248569,0.206554,0.245447,0.233006,0.203834
1998-11-03,0.284354,0.305442,0.242763,0.249644,0.211020,0.247061,0.234456,0.204159
1998-11-04,0.285802,0.305384,0.244486,0.247878,0.206027,0.246115,0.231069,0.197398
1998-11-05,0.305674,0.327001,0.260228,0.266370,0.223397,0.262140,0.247947,0.211971
1998-11-06,0.313361,0.333945,0.271572,0.275202,0.232254,0.272624,0.259785,0.227915
1998-11-09,0.302173,0.321821,0.261642,0.265344,0.220965,0.265401,0.253539,0.227671
1998-11-10,0.307135,0.324881,0.264371,0.270321,0.224368,0.271190,0.260031,0.235451
1998-11-11,0.298412,0.316718,0.259970,0.264145,0.217379,0.266166,0.252622,0.225422
1998-11-12,0.294151,0.312256,0.252012,0.260707,0.215653,0.262525,0.251240,0.218698
1998-11-13,0.304421,0.324805,0.260706,0.268697,0.222871,0.268581,0.254467,0.223552
1998-11-16,0.313241,0.333210,0.275370,0.278217,0.230758,0.277897,0.263595,0.231717
1998-11-17,0.318618,0.337802,0.285519,0.282695,0.233581,0.282751,0.268016,0.239307
1998-11-18,0.328764,0.347663,0.292495,0.291107,0.240989,0.291210,0.280900,0.246641
1998-11-19,0.335542,0.352016,0.299761,0.297169,0.246170,0.297991,0.287152,0.252781
1998-11-20,0.347436,0.363024,0.311575,0.309599,0.260090,0.310993,0.302152,0.268765
1998-11-23,0.374974,0.392152,0.340347,0.335154,0.284581,0.335979,0.325415,0.298236
1998-11-24,0.372951,0.391203,0.338695,0.332931,0.282233,0.333115,0.322594,0.295487
1998-11-25,0.381746,0.401729,0.346577,0.339688,0.287134,0.337695,0.326879,0.301897
1998-11-27,0.387930,0.409977,0.349643,0.345214,0.290355,0.343775,0.337186,0.314655
1998-11-30,0.360732,0.385113,0.323067,0.321327,0.269413,0.319978,0.312766,0.286385
1998-12-01,0.376524,0.399054,0.335650,0.333618,0.275119,0.334119,0.327133,0.306594
1998-12-02,0.369798,0.392617,0.333113,0.328513,0.271926,0.328957,0.322463,0.299471
1998-12-03,0.345800,0.369269,0.310466,0.307046,0.252448,0.305249,0.297237,0.269795
1998-12-04,0.368652,0.391705,0.336683,0.330647,0.275261,0.330356,0.319586,0.296260
1998-12-07,0.375663,0.397527,0.345261,0.338694,0.281808,0.342905,0.334242,0.319465
1998-12-08,0.374372,0.398089,0.346678,0.337963,0.280332,0.341778,0.333279,0.316461
1998-12-09,0.373058,0.400012,0.343894,0.337016,0.277925,0.340160,0.335581,0.324793
1998-12-10,0.355660,0.380329,0.324807,0.319366,0.260920,0.322627,0.320090,0.309980
1998-12-11,0.357664,0.380669,0.327363,0.323637,0.262936,0.328521,0.333796,0.326599
1998-12-14,0.334593,0.356421,0.301105,0.299555,0.242046,0.305232,0.307768,0.295163
1998-12-15,0.366714,0.388274,0.330987,0.326911,0.267722,0.332044,0.329779,0.318549
1998-12-16,0.358946,0.380384,0.325194,0.323471,0.266328,0.330389,0.330776,0.324179
1998-12-17,0.374395,0.396108,0.341199,0.335857,0.276342,0.340193,0.339441,0.330535
1998-12-18,0.388539,0.410273,0.352354,0.347783,0.285689,0.353166,0.350537,0.341103
1998-12-21,0.401354,0.422917,0.367179,0.359024,0.293530,0.362639,0.357445,0.344368
1998-12-22,0.400625,0.420417,0.364132,0.358749,0.295037,0.364507,0.364316,0.348848
1998-12-23,0.426662,0.447745,0.390366,0.382621,0.317357,0.389644,0.384669,0.373250
1998-12-24,0.422475,0.442946,0.387097,0.379609,0.314656,0.385870,0.380558,0.367731
1998-12-28,0.419685,0.438545,0.383846,0.379107,0.314474,0.385308,0.385551,0.374315
1998-12-29,0.432086,0.449482,0.395770,0.391198,0.328191,0.396285,0.399545,0.387399
1998-12-30,0.418852,0.435554,0.382894,0.378979,0.315279,0.384898,0.393213,0.386036
1998-12-31,0.414897,0.432891,0.374634,0.372710,0.307971,0.378249,0.387380,0.379103
1999-01-04,0.412812,0.433491,0.367359,0.367592,0.300789,0.376343,0.378365,0.373121
1999-01-05,0.427048,0.448219,0.378742,0.381465,0.313415,0.392346,0.389768,0.388792
1999-01-06,0.458554,0.478239,0.400718,0.403833,0.332995,0.416271,0.408759,0.409297
1999-01-07,0.472855,0.494087,0.405877,0.411497,0.336857,0.421128,0.411569,0.408821
1999-01-08,0.478579,0.499170,0.400792,0.411433,0.335793,0.419311,0.408519,0.403674
1999-01-11,0.467726,0.485919,0.386675,0.393322,0.313385,0.404241,0.387260,0.379302
1999-01-12,0.437388,0.456280,0.364761,0.370113,0.294064,0.380234,0.363970,0.352392
1999-01-13,0.430398,0.449042,0.365113,0.367802,0.293168,0.379005,0.367209,0.360700
1999-01-14,0.412916,0.430442,0.350286,0.352601,0.278590,0.363076,0.356257,0.347817
1999-01-15,0.431036,0.450705,0.367970,0.373217,0.297996,0.387053,0.379469,0.378487
1999-01-19,0.449680,0.465640,0.376873,0.386311,0.308497,0.401402,0.396207,0.399320
1999-01-20,0.459841,0.475360,0.390619,0.395321,0.314958,0.412054,0.410056,0.423677
1999-01-21,0.444447,0.458960,0.372740,0.379981,0.302473,0.395169,0.391160,0.402231
1999-01-22,0.432457,0.448321,0.359652,0.367265,0.289314,0.381204,0.376333,0.387177
1999-01-25,0.434335,0.452854,0.373651,0.373723,0.293225,0.392289,0.387605,0.403679
1999-01-26,0.459902,0.476433,0.401745,0.397644,0.314530,0.420103,0.414306,0.436889
1999-01-27,0.447807,0.465648,0.399818,0.393449,0.314935,0.413607,0.410762,0.433639
1999-01-28,0.472309,0.490311,0.417471,0.413202,0.330978,0.434070,0.429428,0.456327
1999-01-29,0.489318,0.507720,0.430773,0.428594,0.345450,0.448225,0.439509,0.463272
1999-02-01,0.480021,0.498009,0.420251,0.418541,0.334936,0.438318,0.433929,0.460181
1999-02-02,0.467242,0.486140,0.408108,0.407882,0.327488,0.426337,0.421104,0.444483
1999-02-03,0.476048,0.494168,0.417828,0.414346,0.334490,0.432583,0.424759,0.444845
1999-02-04,0.451366,0.470362,0.396593,0.393683,0.318583,0.407551,0.402694,0.418817
1999-02-05,0.437848,0.456706,0.384854,0.380166,0.306182,0.396425,0.391728,0.413369
1999-02-08,0.443786,0.461502,0.390516,0.385102,0.310881,0.405076,0.398689,0.425820
1999-02-09,0.416855,0.435421,0.364968,0.362577,0.291101,0.379760,0.375689,0.399823
1999-02-10,0.433868,0.452160,0.377778,0.376213,0.302066,0.393199,0.387870,0.408605
1999-02-11,0.462118,0.483001,0.406319,0.404895,0.327848,0.420318,0.412623,0.431297
1999-02-12,0.437387,0.459843,0.387830,0.386016,0.313456,0.398855,0.392748,0.409914
1999-02-16,0.448902,0.474483,0.398476,0.398903,0.327629,0.408923,0.395634,0.408410
1999-02-17,0.439052,0.463451,0.388738,0.388970,0.319447,0.395878,0.384480,0.391714
1999-02-18,0.451885,0.474988,0.400268,0.400851,0.330771,0.403914,0.395079,0.392119
1999-02-19,0.455632,0.479619,0.402269,0.402798,0.332477,0.406277,0.393830,0.391038
1999-02-22,0.482204,0.503907,0.427728,0.428101,0.356525,0.430001,0.419999,0.414641
1999-02-23,0.483325,0.506127,0.433485,0.427577,0.352041,0.433554,0.422473,0.426617
1999-02-24,0.465914,0.486756,0.413646,0.409957,0.335995,0.415404,0.408901,0.415372
1999-02-25,0.461534,0.483270,0.408686,0.405637,0.331592,0.412323,0.401512,0.409440
1999-02-26,0.459527,0.483122,0.406476,0.404742,0.330840,0.407373,0.396199,0.401851
1999-03-01,0.459361,0.484498,0.407228,0.404068,0.327113,0.407334,0.395582,0.405414
1999-03-02,0.440870,0.467381,0.394646,0.392613,0.319239,0.393397,0.385493,0.396308
1999-03-03,0.442956,0.467607,0.394281,0.390182,0.316363,0.393863,0.379735,0.389360
1999-03-04,0.458113,0.484316,0.412173,0.407692,0.334743,0.411812,0.398158,0.406713
