date,cum_return_xgboost,cum_return_random_forest,cum_return_lstm,cum_return_equal_weight,cum_return_hrp,cum_return_market_cap,cum_return_markowitz,cum_return_markowitz_unc
1998-03-19,0.118148,0.126681,0.121451,0.131969,0.127840,0.133425,0.117394,0.110760
1998-03-20,0.125351,0.133999,0.129448,0.145105,0.144989,0.146483,0.130015,0.123321
1998-03-23,0.120608,0.131437,0.120663,0.139785,0.137520,0.142368,0.129214,0.122066
1998-03-24,0.134761,0.145904,0.135442,0.151973,0.148537,0.153061,0.140850,0.134987
1998-03-25,0.139426,0.150739,0.137846,0.150468,0.144194,0.153605,0.144199,0.138311
1998-03-26,0.136913,0.149038,0.138262,0.148462,0.141758,0.152933,0.142567,0.137377
1998-03-27,0.129036,0.142730,0.131773,0.140784,0.132495,0.145812,0.137592,0.134049
1998-03-30,0.119723,0.135535,0.124545,0.140638,0.135717,0.149558,0.136669,0.133637
1998-03-31,0.131813,0.147510,0.135450,0.151030,0.145271,0.159066,0.146495,0.143164
1998-04-01,0.137697,0.153798,0.142362,0.159868,0.156022,0.170680,0.152913,0.148188
1998-04-02,0.150492,0.165649,0.153793,0.173790,0.170682,0.183860,0.166534,0.162170
1998-04-03,0.154362,0.170440,0.158554,0.177795,0.173399,0.186460,0.169329,0.164202
1998-04-06,0.165823,0.178667,0.157434,0.175654,0.168687,0.179686,0.182813,0.183854
1998-04-07,0.151234,0.163713,0.147650,0.165013,0.158799,0.169348,0.166979,0.167894
1998-04-08,0.139986,0.152187,0.135402,0.149939,0.142855,0.155959,0.157269,0.158738
1998-04-09,0.141568,0.154807,0.140446,0.154904,0.149256,0.161263,0.161259,0.161821
1998-04-13,0.136912,0.151622,0.138179,0.150870,0.145003,0.159144,0.158132,0.158682
1998-04-14,0.140862,0.155911,0.146836,0.154052,0.146750,0.160606,0.159266,0.159347
1998-04-15,0.145734,0.161516,0.155377,0.156967,0.149099,0.163724,0.163580,0.162039
1998-04-16,0.137020,0.154012,0.145111,0.149149,0.142849,0.156168,0.157805,0.155538
1998-04-17,0.163359,0.179126,0.167992,0.176126,0.171272,0.181892,0.187849,0.186245
1998-04-20,0.180755,0.197288,0.181063,0.186550,0.177109,0.192439,0.204826,0.203323
1998-04-21,0.196070,0.213965,0.197748,0.196355,0.184654,0.200675,0.217928,0.216216
1998-04-22,0.208832,0.225955,0.210432,0.208541,0.197235,0.212857,0.227270,0.223148
1998-04-23,0.192910,0.211632,0.202453,0.198687,0.189708,0.202666,0.213763,0.208573
1998-04-24,0.178544,0.197939,0.188272,0.184004,0.173023,0.187980,0.201426,0.197823
1998-04-27,0.151878,0.170417,0.164789,0.160465,0.151476,0.165210,0.175433,0.171055
1998-04-28,0.152983,0.169146,0.156958,0.155433,0.144397,0.160763,0.170749,0.166278
1998-04-29,0.158387,0.174626,0.160957,0.160376,0.149243,0.166431,0.175977,0.172087
1998-04-30,0.174922,0.191391,0.178493,0.179365,0.168580,0.185207,0.192763,0.189814
1998-05-01,0.175726,0.192797,0.180488,0.181869,0.172969,0.187741,0.194185,0.190271
1998-05-04,0.182404,0.198529,0.185976,0.186819,0.177505,0.189586,0.194775,0.190110
1998-05-05,0.174563,0.190864,0.180731,0.180256,0.171298,0.183104,0.186277,0.180694
1998-05-06,0.167911,0.183058,0.172412,0.169336,0.158712,0.172791,0.176482,0.171578
1998-05-07,0.156491,0.171064,0.160839,0.155949,0.143488,0.158870,0.163610,0.159298
1998-05-08,0.175374,0.191061,0.178126,0.172583,0.159418,0.177018,0.181706,0.177009
1998-05-11,0.162209,0.179650,0.171680,0.165063,0.153099,0.171654,0.172345,0.167677
1998-05-12,0.177380,0.194849,0.185464,0.176544,0.162016,0.183024,0.184546,0.179980
1998-05-13,0.181236,0.198517,0.190186,0.179983,0.165099,0.188211,0.189708,0.185735
1998-05-14,0.183792,0.200529,0.190166,0.179302,0.163937,0.189816,0.189376,0.184549
1998-05-15,0.175199,0.190158,0.175533,0.166340,0.150503,0.176625,0.181603,0.177647
1998-05-18,0.177550,0.195000,0.181420,0.172178,0.155100,0.179583,0.186397,0.182562
1998-05-19,0.183415,0.202241,0.187204,0.175694,0.156839,0.182802,0.189803,0.186195
1998-05-20,0.188816,0.207694,0.197168,0.188511,0.173628,0.192743,0.198617,0.196674
1998-05-21,0.174912,0.193803,0.186576,0.179074,0.165440,0.183413,0.186870,0.184707
1998-05-22,0.166651,0.184241,0.178175,0.170791,0.158421,0.175456,0.174572,0.171479
1998-05-26,0.150996,0.167945,0.162782,0.152266,0.139775,0.156108,0.155151,0.151300
1998-05-27,0.157800,0.176936,0.171494,0.162451,0.148851,0.168096,0.165125,0.160916
1998-05-28,0.157699,0.177019,0.170546,0.164753,0.152112,0.171139,0.166953,0.162737
1998-05-29,0.137794,0.157716,0.154951,0.150828,0.140358,0.156443,0.150097,0.145274
1998-06-01,0.132317,0.152277,0.151338,0.150960,0.142666,0.155813,0.148050,0.143101
1998-06-02,0.142935,0.162620,0.157375,0.155544,0.144929,0.159241,0.154273,0.149538
1998-06-03,0.123322,0.143280,0.140264,0.141378,0.133689,0.144805,0.139855,0.134178
1998-06-04,0.146069,0.167221,0.161277,0.162008,0.152839,0.166367,0.163068,0.157884
1998-06-05,0.170199,0.190638,0.187499,0.187679,0.178943,0.190677,0.185217,0.179331
1998-06-08,0.168787,0.190042,0.187455,0.185741,0.177233,0.188023,0.183072,0.176754
1998-06-09,0.179541,0.202613,0.199482,0.197284,0.187449,0.198381,0.194161,0.187071
1998-06-10,0.172822,0.195288,0.194966,0.193618,0.184397,0.193895,0.183672,0.176043
1998-06-11,0.158454,0.180111,0.180024,0.177991,0.166886,0.179144,0.166154,0.158290
1998-06-12,0.170928,0.192104,0.188490,0.188739,0.179352,0.190107,0.178941,0.171565
1998-06-15,0.147909,0.168592,0.164921,0.166994,0.158125,0.169757,0.158060,0.150948
1998-06-16,0.163444,0.184364,0.176451,0.180910,0.169468,0.186351,0.173042,0.166340
1998-06-17,0.178666,0.200612,0.192168,0.198597,0.187890,0.204390,0.192284,0.186665
1998-06-18,0.179273,0.201492,0.190976,0.199459,0.186936,0.206387,0.194900,0.190244
1998-06-19,0.184533,0.203927,0.186177,0.197081,0.183288,0.204116,0.196898,0.192076
1998-06-22,0.190398,0.209746,0.191903,0.198044,0.181645,0.206385,0.200118,0.194585
1998-06-23,0.214513,0.233740,0.213878,0.220545,0.203127,0.230943,0.222017,0.215932
1998-06-24,0.234984,0.254310,0.233819,0.238305,0.220592,0.252086,0.243548,0.237683
1998-06-25,0.223130,0.243597,0.225987,0.230986,0.215327,0.243983,0.235093,0.229082
1998-06-26,0.239208,0.258904,0.234662,0.239731,0.221949,0.253932,0.247511,0.241790
1998-06-29,0.247320,0.268262,0.245062,0.248907,0.230098,0.263667,0.253258,0.246551
1998-06-30,0.237153,0.259305,0.232770,0.237322,0.218970,0.253487,0.247606,0.241672
1998-07-01,0.248973,0.270990,0.245927,0.246529,0.227595,0.262461,0.252362,0.243451
1998-07-02,0.246607,0.267474,0.243480,0.247291,0.230953,0.259809,0.250722,0.238544
1998-07-06,0.254111,0.273675,0.251515,0.253528,0.237557,0.268135,0.260216,0.251017
1998-07-07,0.260479,0.280873,0.256007,0.255979,0.238419,0.269723,0.264977,0.256505
1998-07-08,0.285245,0.307692,0.276437,0.271375,0.250367,0.285627,0.277373,0.272061
1998-07-09,0.286936,0.311229,0.275164,0.268387,0.245797,0.283806,0.275627,0.276460
1998-07-10,0.298383,0.323835,0.284093,0.279512,0.257895,0.294923,0.284422,0.288829
1998-07-13,0.313016,0.341447,0.293880,0.286678,0.262401,0.303715,0.290560,0.301747
1998-07-14,0.317842,0.342854,0.300770,0.294948,0.272294,0.314442,0.301335,0.307576
1998-07-15,0.307544,0.336072,0.287223,0.285418,0.260810,0.307493,0.288928,0.295888
1998-07-16,0.319379,0.347763,0.300209,0.296988,0.270462,0.318154,0.297677,0.302707
1998-07-17,0.329247,0.357312,0.311111,0.306849,0.279081,0.324745,0.311401,0.311409
1998-07-20,0.336892,0.363841,0.322378,0.309206,0.278608,0.322818,0.316796,0.315873
1998-07-21,0.307292,0.335701,0.293573,0.285440,0.255045,0.296317,0.292052,0.285539
1998-07-22,0.312943,0.344647,0.299050,0.287536,0.255565,0.300353,0.295237,0.295659
1998-07-23,0.280147,0.309925,0.266281,0.255362,0.224628,0.269041,0.264490,0.262404
1998-07-24,0.291325,0.321855,0.276192,0.269450,0.239765,0.281625,0.275090,0.273521
1998-07-27,0.301922,0.333141,0.287586,0.281904,0.253304,0.296877,0.292375,0.294708
1998-07-28,0.277437,0.307185,0.265817,0.261101,0.232107,0.274264,0.266720,0.263395
1998-07-29,0.274659,0.303131,0.264180,0.257193,0.229173,0.266691,0.261941,0.252398
1998-07-30,0.301884,0.333603,0.292736,0.280826,0.247318,0.291584,0.289484,0.281530
1998-07-31,0.273898,0.304350,0.264653,0.253827,0.221200,0.261972,0.262330,0.253870
1998-08-03,0.270885,0.302004,0.259822,0.247122,0.213772,0.253544,0.256393,0.248561
1998-08-04,0.218132,0.248036,0.210271,0.199016,0.166589,0.206898,0.207194,0.196847
1998-08-05,0.236718,0.265834,0.227954,0.216464,0.181742,0.224384,0.224151,0.210248
1998-08-06,0.249840,0.281090,0.239414,0.228670,0.190896,0.238154,0.236598,0.225404
1998-08-07,0.234262,0.265532,0.226129,0.219608,0.183829,0.230997,0.228341,0.213522
1998-08-10,0.232772,0.262940,0.227522,0.215823,0.177905,0.228848,0.225662,0.209102
1998-08-11,0.216920,0.245723,0.214972,0.202464,0.165068,0.217904,0.213711,0.197544
1998-08-12,0.225653,0.254122,0.222778,0.212059,0.174325,0.227951,0.224924,0.207035
1998-08-13,0.216975,0.245841,0.213456,0.206222,0.169630,0.220724,0.217319,0.198743
1998-08-14,0.204399,0.235154,0.201612,0.194222,0.156697,0.210557,0.204726,0.187020
1998-08-17,0.235941,0.267856,0.230184,0.222595,0.184515,0.239624,0.233843,0.219288
1998-08-18,0.263840,0.296860,0.255383,0.244279,0.204009,0.261352,0.259054,0.248952
1998-08-19,0.262586,0.293976,0.257740,0.242885,0.202391,0.260020,0.264866,0.254825
1998-08-20,0.248701,0.281812,0.244896,0.230115,0.188944,0.250979,0.248816,0.239582
1998-08-21,0.243094,0.274474,0.240550,0.226063,0.185067,0.246290,0.247926,0.236293
1998-08-24,0.248216,0.278518,0.245461,0.235021,0.194787,0.253871,0.253996,0.239396
1998-08-25,0.256664,0.287466,0.251974,0.244170,0.204351,0.264323,0.261827,0.251412
1998-08-26,0.257180,0.287189,0.260377,0.245866,0.204630,0.265821,0.269957,0.257766
1998-08-27,0.210116,0.238272,0.214919,0.200770,0.161636,0.221030,0.220799,0.208705
1998-08-28,0.186745,0.211667,0.195713,0.178561,0.141872,0.195832,0.193629,0.176847
1998-08-31,0.089445,0.110774,0.097976,0.084443,0.053788,0.099489,0.093564,0.076209
1998-09-01,0.140719,0.166258,0.146175,0.138666,0.105961,0.152934,0.148770,0.129492
1998-09-02,0.133841,0.158547,0.141174,0.124090,0.088331,0.136190,0.140170,0.125442
1998-09-03,0.125288,0.151426,0.137400,0.121216,0.083568,0.131717,0.138635,0.119286
1998-09-04,0.108217,0.136170,0.116541,0.108934,0.072258,0.118972,0.117615,0.090737
1998-09-08,0.165263,0.192705,0.176972,0.161208,0.120822,0.172012,0.173770,0.148138
1998-09-09,0.137177,0.167124,0.149057,0.137388,0.098235,0.151894,0.155388,0.134878
1998-09-10,0.109173,0.140183,0.121572,0.109781,0.070205,0.124841,0.126422,0.104093
1998-09-11,0.145310,0.180994,0.158018,0.142451,0.096750,0.158013,0.160250,0.143903
1998-09-14,0.158233,0.194338,0.176450,0.159970,0.113341,0.175109,0.178714,0.163661
1998-09-15,0.170816,0.207623,0.185451,0.167053,0.117878,0.182067,0.184020,0.168543
1998-09-16,0.170123,0.206366,0.184942,0.167894,0.119297,0.182783,0.186358,0.170944
1998-09-17,0.134226,0.169809,0.147806,0.135974,0.090659,0.151581,0.153622,0.138415
1998-09-18,0.138647,0.174903,0.149883,0.140050,0.094882,0.153398,0.150137,0.132526
1998-09-21,0.146473,0.183211,0.163356,0.149833,0.102746,0.163870,0.163937,0.146366
1998-09-22,0.160232,0.195703,0.176418,0.158486,0.109786,0.169431,0.174346,0.160462
1998-09-23,0.205833,0.242840,0.217674,0.195174,0.142344,0.208769,0.209569,0.199293
1998-09-24,0.182818,0.219061,0.197137,0.174276,0.122972,0.186393,0.187362,0.177625
1998-09-25,0.187893,0.226816,0.205500,0.172889,0.117535,0.186617,0.190973,0.184355
1998-09-28,0.194389,0.231398,0.210598,0.180488,0.127277,0.190287,0.197382,0.184916
1998-09-29,0.195426,0.234327,0.211742,0.184027,0.133448,0.196179,0.202451,0.193034
1998-09-30,0.165502,0.204153,0.181649,0.156671,0.109440,0.168023,0.177284,0.168864
1998-10-01,0.128688,0.166709,0.139710,0.125372,0.082159,0.132047,0.133416,0.116479
1998-10-02,0.145382,0.183096,0.152408,0.143016,0.100586,0.149135,0.137660,0.116709
1998-10-05,0.118329,0.156538,0.122617,0.133845,0.098928,0.139676,0.120329,0.092600
1998-10-06,0.103469,0.139977,0.108129,0.129215,0.098147,0.134760,0.109337,0.071542
1998-10-07,0.081899,0.116724,0.088825,0.112852,0.084815,0.119587,0.087936,0.052615
1998-10-08,0.077074,0.110834,0.089883,0.104515,0.073054,0.108295,0.076465,0.036398
1998-10-09,0.103047,0.138858,0.117767,0.121640,0.083593,0.130616,0.104956,0.072842
1998-10-12,0.112539,0.146851,0.129846,0.131032,0.092152,0.143990,0.122924,0.092446
1998-10-13,0.105198,0.136762,0.120380,0.129785,0.095895,0.140404,0.114081,0.072766
1998-10-14,0.122806,0.154151,0.145019,0.143718,0.107494,0.158496,0.138113,0.108137
1998-10-15,0.177064,0.207622,0.198755,0.195407,0.157534,0.209958,0.193212,0.161999
1998-10-16,0.177047,0.205359,0.201245,0.203890,0.169483,0.220554,0.206851,0.176097
1998-10-19,0.182157,0.209816,0.205059,0.203524,0.166364,0.217435,0.203288,0.167621
1998-10-20,0.182862,0.209802,0.198706,0.201353,0.168155,0.209319,0.198212,0.158662
1998-10-21,0.205008,0.235362,0.225302,0.220373,0.182622,0.229971,0.220873,0.186308
1998-10-22,0.223669,0.254693,0.246866,0.236306,0.197002,0.246965,0.236342,0.206721
1998-10-23,0.226909,0.254854,0.250195,0.235097,0.195374,0.244601,0.234602,0.203052
1998-10-26,0.237661,0.268805,0.259161,0.238150,0.194609,0.245902,0.235277,0.205405
1998-10-27,0.223394,0.253555,0.250044,0.224519,0.181046,0.230788,0.226568,0.197588
1998-10-28,0.223884,0.255967,0.251716,0.223142,0.175336,0.231775,0.225634,0.194928
1998-10-29,0.248252,0.278841,0.277855,0.249472,0.201805,0.256964,0.249726,0.215752
1998-10-30,0.259265,0.287422,0.285743,0.256153,0.208705,0.260552,0.255524,0.219436
1998-11-02,0.278014,0.306919,0.297761,0.273832,0.227158,0.277116,0.269910,0.232288
1998-11-03,0.276583,0.305596,0.294195,0.275704,0.232346,0.278904,0.272100,0.234958
1998-11-04,0.278140,0.308524,0.295468,0.274754,0.227539,0.277932,0.269172,0.229690
1998-11-05,0.303925,0.333470,0.317723,0.297629,0.249257,0.298521,0.291221,0.248532
1998-11-06,0.317212,0.348467,0.330892,0.309883,0.260126,0.312264,0.306149,0.266253
1998-11-09,0.304918,0.338198,0.320661,0.298645,0.247162,0.302882,0.293989,0.257969
1998-11-10,0.307669,0.342332,0.331603,0.306113,0.253624,0.310435,0.301007,0.264449
1998-11-11,0.301299,0.340020,0.320960,0.299772,0.245434,0.303802,0.288096,0.247927
1998-11-12,0.288946,0.327064,0.310680,0.295159,0.242678,0.298865,0.280972,0.234738
1998-11-13,0.297666,0.336218,0.316989,0.303749,0.252217,0.306881,0.288743,0.245224
1998-11-16,0.318230,0.355235,0.337821,0.317303,0.262351,0.319216,0.302095,0.257028
1998-11-17,0.332114,0.371543,0.347728,0.323938,0.266338,0.325888,0.307593,0.267614
1998-11-18,0.344583,0.381879,0.362570,0.335867,0.275883,0.337292,0.326033,0.280759
1998-11-19,0.353045,0.392360,0.372755,0.344913,0.283594,0.346450,0.335718,0.290416
1998-11-20,0.369422,0.407929,0.390424,0.361848,0.300647,0.364026,0.353821,0.307975
1998-11-23,0.407953,0.447589,0.430047,0.394877,0.331649,0.398858,0.393175,0.354670
1998-11-24,0.405748,0.445420,0.426357,0.390759,0.328044,0.395045,0.389113,0.353949
1998-11-25,0.420707,0.461571,0.437322,0.399010,0.334968,0.401607,0.396496,0.364179
1998-11-27,0.429749,0.474302,0.445537,0.406636,0.339464,0.410454,0.403760,0.373186
1998-11-30,0.391489,0.433791,0.405237,0.373244,0.310830,0.376947,0.367763,0.332740
1998-12-01,0.412822,0.462350,0.431351,0.391923,0.322327,0.397116,0.387820,0.358230
1998-12-02,0.404868,0.451809,0.426742,0.384263,0.316721,0.389877,0.380191,0.349877
1998-12-03,0.373945,0.418164,0.393371,0.354787,0.291559,0.357076,0.342405,0.309772
1998-12-04,0.410619,0.458765,0.425044,0.388094,0.321466,0.391662,0.374509,0.344598
1998-12-07,0.426014,0.478446,0.442474,0.401499,0.330915,0.409513,0.392472,0.370533
1998-12-08,0.430178,0.482475,0.443893,0.400969,0.329326,0.407912,0.390932,0.367816
1998-12-09,0.433131,0.487876,0.440828,0.399017,0.326056,0.405853,0.392733,0.372919
1998-12-10,0.409869,0.462456,0.416889,0.375337,0.303386,0.381338,0.369436,0.349665
1998-12-11,0.420316,0.474844,0.431462,0.383746,0.307441,0.389687,0.382359,0.361464
1998-12-14,0.377344,0.427250,0.392218,0.349884,0.278354,0.357364,0.346155,0.320595
1998-12-15,0.416366,0.466580,0.433039,0.385581,0.311576,0.394542,0.386009,0.363559
1998-12-16,0.410868,0.461891,0.425713,0.382008,0.309567,0.392184,0.386772,0.369617
1998-12-17,0.434162,0.484170,0.450155,0.398313,0.323662,0.406170,0.402881,0.384527
1998-12-18,0.455336,0.506771,0.472464,0.415632,0.336439,0.424867,0.420340,0.402758
1998-12-21,0.479772,0.533768,0.495534,0.431981,0.348224,0.438718,0.429877,0.412597
1998-12-22,0.470406,0.520892,0.502854,0.431402,0.349046,0.441363,0.438745,0.418388
1998-12-23,0.507412,0.561514,0.537038,0.465349,0.379229,0.478180,0.470472,0.453929
1998-12-24,0.500077,0.553555,0.532175,0.461282,0.376262,0.472435,0.464087,0.444340
1998-12-28,0.500016,0.552713,0.535781,0.461743,0.377113,0.471569,0.469730,0.449601
1998-12-29,0.515891,0.566115,0.553135,0.479757,0.396792,0.487538,0.489604,0.467152
1998-12-30,0.498996,0.549314,0.537425,0.462651,0.379113,0.470742,0.477815,0.457934
1998-12-31,0.483894,0.536543,0.521029,0.452507,0.369550,0.461113,0.468355,0.448988
1999-01-04,0.483219,0.536280,0.516140,0.445092,0.359749,0.458331,0.455177,0.440345
1999-01-05,0.505876,0.559771,0.534534,0.465279,0.377026,0.481856,0.471866,0.463095
1999-01-06,0.551967,0.606330,0.574725,0.498424,0.404255,0.517737,0.500085,0.493406
1999-01-07,0.576685,0.632103,0.585836,0.509952,0.409689,0.525127,0.504306,0.492695
1999-01-08,0.584720,0.639769,0.579749,0.509856,0.408189,0.522358,0.499725,0.485032
1999-01-11,0.567584,0.622786,0.560868,0.482757,0.376985,0.499588,0.468179,0.449276
1999-01-12,0.521056,0.574026,0.525080,0.448739,0.350636,0.464016,0.434380,0.410796
1999-01-13,0.510121,0.563996,0.521226,0.445396,0.349426,0.462218,0.439033,0.422566
1999-01-14,0.482845,0.536148,0.495946,0.423590,0.329897,0.439112,0.423360,0.404357
1999-01-15,0.511666,0.566534,0.525007,0.453244,0.355957,0.474033,0.456785,0.448096
1999-01-19,0.535862,0.590805,0.539893,0.472398,0.370271,0.495337,0.481374,0.478579
1999-01-20,0.549336,0.606767,0.563718,0.485723,0.379153,0.511350,0.502031,0.515036
1999-01-21,0.523200,0.578105,0.531875,0.463107,0.362041,0.486045,0.473916,0.482891
1999-01-22,0.506396,0.561447,0.511337,0.444620,0.344236,0.465437,0.452223,0.460735
1999-01-25,0.514252,0.572166,0.530541,0.453979,0.349503,0.481771,0.468685,0.485040
1999-01-26,0.549042,0.610052,0.582723,0.489179,0.378563,0.523564,0.508429,0.535186
1999-01-27,0.533073,0.593744,0.578032,0.482946,0.379120,0.513699,0.503093,0.530205
1999-01-28,0.571618,0.633737,0.609687,0.512529,0.401425,0.544994,0.531412,0.565318
1999-01-29,0.599603,0.663513,0.629846,0.535990,0.421853,0.567019,0.546929,0.576227
1999-02-01,0.581695,0.645094,0.615865,0.520626,0.406982,0.551571,0.538321,0.571363
1999-02-02,0.562359,0.623780,0.598196,0.504503,0.396542,0.533092,0.518719,0.546888
1999-02-03,0.574870,0.636825,0.613514,0.514261,0.406356,0.542697,0.524279,0.547448
1999-02-04,0.535921,0.595186,0.577976,0.483292,0.384161,0.504560,0.491014,0.507691
1999-02-05,0.511415,0.569536,0.563855,0.463378,0.367102,0.487912,0.474753,0.499499
1999-02-08,0.517659,0.576139,0.575627,0.470619,0.373542,0.500841,0.485055,0.518287
1999-02-09,0.479440,0.534760,0.531340,0.437864,0.346639,0.463323,0.451289,0.479323
1999-02-10,0.506532,0.562385,0.549769,0.457605,0.361487,0.483121,0.469074,0.492372
1999-02-11,0.554997,0.616102,0.590910,0.500017,0.397046,0.523892,0.505893,0.526625
1999-02-12,0.517694,0.576921,0.560711,0.471963,0.377083,0.491534,0.476258,0.494328
1999-02-16,0.539931,0.600725,0.576476,0.491055,0.396738,0.506625,0.480525,0.492082
1999-02-17,0.523725,0.582387,0.558450,0.476318,0.385358,0.487099,0.464103,0.467377
1999-02-18,0.542855,0.602332,0.571745,0.493963,0.401134,0.499097,0.479704,0.467971
1999-02-19,0.551559,0.611411,0.575938,0.496875,0.403528,0.502644,0.477856,0.466384
1999-02-22,0.589553,0.652078,0.616968,0.535232,0.437688,0.538719,0.517042,0.501407
1999-02-23,0.591129,0.656254,0.632679,0.534429,0.431255,0.544196,0.520799,0.519497
1999-02-24,0.560893,0.622319,0.602113,0.507629,0.408473,0.516422,0.500299,0.502506
1999-02-25,0.555282,0.616834,0.594436,0.501129,0.402285,0.511757,0.489252,0.493619
1999-02-26,0.552714,0.614757,0.591134,0.499787,0.401232,0.504292,0.481361,0.482326
1999-03-01,0.554730,0.617964,0.595145,0.498776,0.396019,0.504234,0.480449,0.487617
1999-03-02,0.525504,0.587909,0.571541,0.481706,0.385070,0.483415,0.465586,0.474134
1999-03-03,0.527045,0.589833,0.569184,0.478108,0.381092,0.484106,0.457172,0.463926
