date,cum_log_return_xgboost,cum_log_return_random_forest,cum_log_return_lstm,cum_log_return_equal_weight,cum_log_return_hrp,cum_log_return_market_cap,cum_log_return_markowitz,cum_log_return_markowitz_unc
1998-01-02,0.009754,0.010088,0.010584,0.008515,0.007224,0.008919,0.009583,0.009344
1998-01-05,0.014570,0.016983,0.015069,0.013650,0.010760,0.014759,0.018052,0.019562
1998-01-06,0.007554,0.008874,0.006314,0.004462,0.001520,0.005011,0.008069,0.009537
1998-01-07,-0.001485,-0.000532,0.000237,0.001312,0.001006,0.003207,0.002484,0.003409
1998-01-08,-0.005477,-0.004167,-0.003736,-0.003283,-0.005138,-0.000475,-0.002802,-0.002695
1998-01-09,-0.036696,-0.037497,-0.033981,-0.033154,-0.034420,-0.030567,-0.035168,-0.035247
1998-01-12,-0.017557,-0.018728,-0.015707,-0.013436,-0.016561,-0.008447,-0.016134,-0.015493
1998-01-13,-0.007249,-0.007081,-0.004270,-0.004609,-0.009060,-0.000554,-0.005125,-0.004085
1998-01-14,-0.003459,-0.003797,-0.000127,-0.001134,-0.006354,0.001528,-0.003796,-0.003265
1998-01-15,-0.008232,-0.008398,-0.005104,-0.008401,-0.014908,-0.006488,-0.011958,-0.012669
1998-01-16,0.001142,0.001236,0.003853,0.002368,-0.003747,0.005071,-0.001051,-0.002103
1998-01-20,0.026302,0.026645,0.029674,0.028168,0.020948,0.030147,0.022777,0.021693
1998-01-21,0.013817,0.012860,0.015467,0.016733,0.010950,0.019523,0.011611,0.011213
1998-01-22,0.005175,0.004487,0.006139,0.009460,0.005041,0.012604,0.004392,0.003612
1998-01-23,0.002801,0.003168,0.002752,0.005354,0.000906,0.007382,-0.002320,-0.004461
1998-01-26,-0.000036,0.000017,-0.001190,0.004860,0.001910,0.008977,-0.001835,-0.004134
1998-01-27,0.018141,0.017665,0.016997,0.021040,0.017241,0.023486,0.015706,0.014312
1998-01-28,0.033952,0.034968,0.030750,0.032545,0.025180,0.034314,0.027003,0.025474
1998-01-29,0.042287,0.044192,0.039414,0.040012,0.032096,0.041531,0.034533,0.033299
1998-01-30,0.037398,0.038530,0.034722,0.035676,0.027781,0.037764,0.031664,0.031114
1998-02-02,0.059024,0.061110,0.053914,0.055597,0.047039,0.058599,0.054646,0.054487
1998-02-03,0.060061,0.061903,0.057399,0.057433,0.048116,0.061900,0.058221,0.057280
1998-02-04,0.061393,0.063781,0.059750,0.057427,0.046579,0.061585,0.057190,0.055509
1998-02-05,0.054335,0.056398,0.053865,0.050951,0.040920,0.055962,0.050389,0.048365
1998-02-06,0.060944,0.062264,0.061017,0.058347,0.047612,0.063648,0.058041,0.056285
1998-02-09,0.052508,0.053660,0.052746,0.052319,0.043391,0.058272,0.050789,0.048406
1998-02-10,0.062107,0.064170,0.063296,0.062899,0.053390,0.069165,0.061630,0.058778
1998-02-11,0.066640,0.068186,0.066815,0.066746,0.058399,0.073374,0.067630,0.065576
1998-02-12,0.068433,0.069736,0.072811,0.071244,0.062967,0.077411,0.070282,0.067244
1998-02-13,0.063164,0.064026,0.067934,0.066804,0.059463,0.072299,0.063537,0.059811
1998-02-17,0.062922,0.063550,0.069570,0.066836,0.058460,0.071422,0.060463,0.056731
1998-02-18,0.071291,0.071416,0.080332,0.077454,0.068745,0.083244,0.068477,0.063497
1998-02-19,0.069245,0.071178,0.078986,0.073711,0.063022,0.080084,0.066704,0.061748
1998-02-20,0.077294,0.079639,0.086078,0.081159,0.070403,0.087936,0.075522,0.070812
1998-02-23,0.089962,0.093217,0.094461,0.092223,0.078343,0.100205,0.087369,0.082047
1998-02-24,0.081237,0.083965,0.086352,0.084964,0.071550,0.093462,0.078430,0.072111
1998-02-25,0.096137,0.099971,0.101895,0.097774,0.082392,0.105456,0.094388,0.088180
1998-02-26,0.094754,0.098859,0.100836,0.098023,0.083396,0.105766,0.096063,0.089828
1998-02-27,0.091449,0.093500,0.095238,0.095848,0.083484,0.103973,0.091603,0.085627
1998-03-02,0.083682,0.085197,0.089272,0.089708,0.078274,0.095786,0.081213,0.074072
1998-03-03,0.084432,0.084836,0.091449,0.092855,0.082901,0.099246,0.083093,0.075708
1998-03-04,0.074617,0.074874,0.082455,0.082235,0.071704,0.088677,0.070922,0.063255
1998-03-05,0.055199,0.052676,0.063970,0.068406,0.061735,0.074109,0.058643,0.052766
1998-03-06,0.078209,0.074915,0.085578,0.090387,0.082664,0.095570,0.078518,0.072713
1998-03-09,0.069291,0.064727,0.079557,0.089307,0.086550,0.094161,0.070650,0.063484
1998-03-10,0.081562,0.078267,0.087890,0.099237,0.095620,0.104509,0.083355,0.076924
1998-03-11,0.088124,0.084752,0.095502,0.103956,0.099801,0.107642,0.088539,0.082482
1998-03-12,0.094498,0.092531,0.102964,0.108644,0.103519,0.109968,0.091287,0.084937
1998-03-13,0.095300,0.093919,0.104498,0.108060,0.102432,0.108112,0.091081,0.084103
1998-03-16,0.106189,0.105347,0.116120,0.119085,0.114460,0.118004,0.102261,0.095457
1998-03-17,0.104594,0.103231,0.115857,0.119030,0.114757,0.117489,0.100922,0.094496
1998-03-18,0.104165,0.101632,0.113579,0.119316,0.116190,0.121122,0.103509,0.096851
1998-03-19,0.109912,0.107295,0.119761,0.123959,0.120305,0.125244,0.110999,0.105044
1998-03-20,0.116580,0.113279,0.127873,0.135496,0.135395,0.136699,0.122231,0.116289
1998-03-23,0.109343,0.105961,0.123938,0.130839,0.128851,0.133104,0.121521,0.115172
1998-03-24,0.122706,0.118479,0.137383,0.141476,0.138489,0.142420,0.131773,0.126621
1998-03-25,0.125456,0.122928,0.138014,0.140169,0.134701,0.142892,0.134704,0.129546
1998-03-26,0.123743,0.121786,0.137017,0.138423,0.132569,0.142309,0.133277,0.128725
1998-03-27,0.116183,0.114324,0.132162,0.131716,0.124423,0.136114,0.128914,0.125794
1998-03-30,0.109199,0.105907,0.127253,0.131588,0.127265,0.139377,0.128102,0.125431
1998-03-31,0.118620,0.115993,0.135967,0.140657,0.135641,0.147615,0.136709,0.133800
1998-04-01,0.124891,0.121417,0.140570,0.148306,0.144985,0.157585,0.142292,0.138185
1998-04-02,0.136518,0.132161,0.150928,0.160238,0.157587,0.168780,0.154037,0.150289
1998-04-03,0.138920,0.135283,0.155298,0.163644,0.159904,0.170974,0.156430,0.152036
1998-04-06,0.145640,0.144894,0.156047,0.161825,0.155881,0.165248,0.167895,0.168776
1998-04-07,0.135701,0.133121,0.146588,0.152732,0.147384,0.156447,0.154418,0.155203
1998-04-08,0.124579,0.123170,0.133263,0.139709,0.133529,0.144930,0.146063,0.147332
1998-04-09,0.126594,0.125267,0.138459,0.144017,0.139115,0.149508,0.149505,0.149988
1998-04-13,0.121225,0.121236,0.134713,0.140518,0.135407,0.147682,0.146808,0.147283
1998-04-14,0.126291,0.126041,0.141523,0.143279,0.136932,0.148943,0.147787,0.147857
1998-04-15,0.129888,0.129884,0.146611,0.145802,0.138979,0.151625,0.151501,0.150176
1998-04-16,0.120250,0.121266,0.138845,0.139022,0.133524,0.145111,0.146526,0.144566
1998-04-17,0.142419,0.143663,0.160016,0.162226,0.158090,0.167116,0.172144,0.170793
1998-04-20,0.153995,0.158705,0.169922,0.171050,0.163062,0.176001,0.186335,0.185087
1998-04-21,0.165316,0.172467,0.183514,0.179280,0.169451,0.182884,0.197151,0.195744
1998-04-22,0.175929,0.183729,0.193071,0.189414,0.180015,0.192979,0.204792,0.201428
1998-04-23,0.164382,0.172147,0.185099,0.181227,0.173708,0.184541,0.193726,0.189441
1998-04-24,0.151591,0.159942,0.174180,0.168902,0.159585,0.172255,0.183509,0.180505
1998-04-27,0.130162,0.137402,0.154227,0.148821,0.141044,0.152902,0.161636,0.157905
1998-04-28,0.129963,0.137470,0.148830,0.144475,0.134878,0.149078,0.157644,0.153817
1998-04-29,0.135038,0.141851,0.153110,0.148744,0.139103,0.153949,0.162099,0.158786
1998-04-30,0.149983,0.155619,0.168223,0.164976,0.155789,0.169918,0.176273,0.173797
1998-05-01,0.152154,0.157131,0.173214,0.167097,0.159539,0.172053,0.177464,0.174181
1998-05-04,0.158031,0.162862,0.178369,0.171277,0.163398,0.173605,0.177958,0.174046
1998-05-05,0.152159,0.157344,0.172924,0.165732,0.158112,0.168142,0.170820,0.166102
1998-05-06,0.145710,0.150469,0.165302,0.156436,0.147309,0.159386,0.162529,0.158351
1998-05-07,0.135356,0.139993,0.156164,0.144921,0.134083,0.147446,0.151527,0.147815
1998-05-08,0.148859,0.155542,0.168574,0.159209,0.147918,0.162984,0.166959,0.162976
1998-05-11,0.141105,0.147735,0.161249,0.152775,0.142453,0.158417,0.159006,0.155016
1998-05-12,0.152036,0.159220,0.172869,0.162581,0.150156,0.168074,0.169360,0.165497
1998-05-13,0.155286,0.161974,0.175416,0.165500,0.152806,0.172449,0.173708,0.170363
1998-05-14,0.156240,0.163125,0.174035,0.164923,0.151808,0.173799,0.173429,0.169362
1998-05-15,0.148358,0.154533,0.163455,0.153870,0.140199,0.162651,0.166872,0.163519
1998-05-18,0.150773,0.157040,0.169698,0.158864,0.144187,0.165161,0.170921,0.167683
1998-05-19,0.155054,0.162318,0.174186,0.161859,0.145691,0.167886,0.173787,0.170750
1998-05-20,0.162542,0.168164,0.181934,0.172701,0.160100,0.176256,0.181168,0.179546
1998-05-21,0.153080,0.156564,0.174292,0.164730,0.153099,0.168403,0.171320,0.169495
1998-05-22,0.147063,0.150036,0.166411,0.157680,0.147058,0.161656,0.160904,0.158267
1998-05-26,0.132631,0.136944,0.151461,0.141731,0.130831,0.145059,0.144231,0.140892
1998-05-27,0.138475,0.142754,0.158351,0.150531,0.138762,0.155375,0.152829,0.149209
1998-05-28,0.138607,0.141187,0.159884,0.152509,0.141597,0.157977,0.154396,0.150776
1998-05-29,0.123720,0.125028,0.147724,0.140482,0.131342,0.145349,0.139846,0.135644
1998-06-01,0.121464,0.121062,0.146718,0.140597,0.133364,0.144804,0.138065,0.133745
1998-06-02,0.128653,0.128630,0.152810,0.144571,0.135343,0.147765,0.143471,0.139360
1998-06-03,0.114000,0.113248,0.138805,0.132236,0.125476,0.135234,0.130901,0.125908
1998-06-04,0.131675,0.131876,0.156725,0.150149,0.142228,0.153894,0.151062,0.146594
1998-06-05,0.153175,0.153099,0.178391,0.172001,0.164619,0.174522,0.169926,0.164948
1998-06-08,0.152050,0.152537,0.176941,0.170368,0.163167,0.172290,0.168115,0.162760
1998-06-09,0.161307,0.162501,0.187543,0.180056,0.171807,0.180972,0.177444,0.171489
1998-06-10,0.157163,0.156581,0.183173,0.176989,0.169234,0.177221,0.168622,0.162155
1998-06-11,0.144828,0.143581,0.170784,0.163811,0.154338,0.164789,0.153711,0.146945
1998-06-12,0.153207,0.152868,0.177097,0.172893,0.164965,0.174044,0.164617,0.158341
1998-06-15,0.134413,0.133826,0.156464,0.154431,0.146802,0.156796,0.146746,0.140586
1998-06-16,0.145889,0.144820,0.166570,0.166285,0.156549,0.170882,0.159600,0.153870
1998-06-17,0.158846,0.157259,0.180526,0.181152,0.172179,0.185973,0.175871,0.171147
1998-06-18,0.159348,0.157398,0.180668,0.181871,0.171375,0.187630,0.178063,0.174158
1998-06-19,0.160765,0.158809,0.178159,0.179886,0.168297,0.185746,0.179733,0.175696
1998-06-22,0.164395,0.164157,0.181957,0.180691,0.166908,0.187629,0.182420,0.177799
1998-06-23,0.184054,0.182766,0.200669,0.199297,0.184924,0.207780,0.200502,0.195511
1998-06-24,0.199049,0.198892,0.211690,0.213744,0.199336,0.224811,0.217969,0.213241
1998-06-25,0.190693,0.189995,0.206336,0.207815,0.195013,0.218319,0.211146,0.206268
1998-06-26,0.200846,0.201333,0.212324,0.214894,0.200447,0.226284,0.221150,0.216554
1998-06-29,0.208802,0.207898,0.220611,0.222269,0.207093,0.234018,0.225746,0.220381
1998-06-30,0.199638,0.198648,0.211645,0.212950,0.198006,0.225929,0.221226,0.216459
1998-07-01,0.210704,0.210114,0.221495,0.220395,0.205097,0.232919,0.228633,0.223865
1998-07-02,0.207951,0.207526,0.219523,0.220303,0.207478,0.230732,0.224906,0.219624
1998-07-06,0.212198,0.211176,0.223772,0.225751,0.213392,0.237382,0.232169,0.227596
1998-07-07,0.214990,0.215046,0.225956,0.227337,0.213421,0.238666,0.236196,0.232889
1998-07-08,0.231048,0.232717,0.242248,0.239836,0.223038,0.251073,0.253589,0.251767
1998-07-09,0.227935,0.230318,0.241535,0.237623,0.219425,0.249746,0.254097,0.253235
1998-07-10,0.235440,0.238215,0.250379,0.246812,0.229536,0.258355,0.261680,0.259418
1998-07-13,0.245051,0.248648,0.257676,0.252913,0.232852,0.265185,0.270108,0.267804
1998-07-14,0.249941,0.251678,0.262640,0.259958,0.240748,0.273354,0.274798,0.272463
1998-07-15,0.244670,0.246751,0.256122,0.253052,0.231577,0.268115,0.267903,0.265155
1998-07-16,0.252293,0.253306,0.266536,0.262069,0.238978,0.276274,0.275806,0.274012
1998-07-17,0.264354,0.266192,0.277031,0.269752,0.245858,0.281202,0.284087,0.282744
1998-07-20,0.271028,0.274296,0.282787,0.271958,0.245338,0.279765,0.286902,0.285725
1998-07-21,0.249785,0.253844,0.266636,0.252025,0.226800,0.259495,0.267916,0.265781
1998-07-22,0.251862,0.256502,0.266791,0.253621,0.227053,0.262594,0.273236,0.270824
1998-07-23,0.229625,0.234187,0.242652,0.228697,0.202642,0.238275,0.249009,0.246653
1998-07-24,0.236214,0.240076,0.251232,0.238967,0.214455,0.248169,0.257288,0.255005
1998-07-27,0.245956,0.251273,0.259795,0.249055,0.226181,0.259986,0.269892,0.266695
1998-07-28,0.228561,0.233235,0.245287,0.232243,0.208717,0.242408,0.250306,0.246982
1998-07-29,0.226122,0.230708,0.239607,0.227187,0.205171,0.236361,0.246156,0.242693
1998-07-30,0.249820,0.256392,0.264279,0.246934,0.220192,0.255856,0.268738,0.266180
1998-07-31,0.227631,0.234578,0.245102,0.225555,0.199277,0.232633,0.246799,0.244053
1998-08-03,0.223673,0.231013,0.241363,0.219678,0.192904,0.225978,0.241110,0.238984
1998-08-04,0.184200,0.190386,0.198969,0.179942,0.152787,0.188111,0.201763,0.199478
1998-08-05,0.200656,0.206653,0.216830,0.195003,0.165474,0.202551,0.215223,0.213119
1998-08-06,0.213014,0.219010,0.232031,0.206324,0.174140,0.213815,0.227002,0.225394
1998-08-07,0.203366,0.209133,0.219784,0.198200,0.167679,0.208002,0.216702,0.214299
1998-08-10,0.203321,0.208902,0.219211,0.195813,0.162845,0.206304,0.215671,0.213864
1998-08-11,0.189624,0.193455,0.207944,0.185209,0.152241,0.197382,0.203081,0.200897
1998-08-12,0.198690,0.201764,0.215855,0.193445,0.160353,0.205626,0.211329,0.209999
1998-08-13,0.190624,0.193055,0.207939,0.187574,0.155781,0.199777,0.203272,0.200639
1998-08-14,0.182155,0.185179,0.196773,0.177597,0.144374,0.191460,0.195055,0.193062
1998-08-17,0.205693,0.209084,0.218700,0.201036,0.168224,0.215238,0.220777,0.219092
1998-08-18,0.225479,0.230035,0.238927,0.218909,0.184781,0.232634,0.242274,0.241053
1998-08-19,0.224756,0.229303,0.237976,0.218013,0.183665,0.231619,0.242792,0.242153
1998-08-20,0.215864,0.217820,0.227704,0.208629,0.172296,0.224354,0.230507,0.229713
1998-08-21,0.211942,0.213461,0.224253,0.205367,0.168900,0.220661,0.225670,0.224250
1998-08-24,0.217241,0.217695,0.232207,0.212704,0.177257,0.226735,0.228498,0.225648
1998-08-25,0.224002,0.224453,0.240433,0.221031,0.185862,0.235026,0.236477,0.233102
1998-08-26,0.226345,0.227208,0.240413,0.222200,0.185824,0.236225,0.239176,0.236726
1998-08-27,0.187077,0.186466,0.202956,0.185419,0.149525,0.200190,0.197586,0.193501
1998-08-28,0.164541,0.161203,0.179690,0.164961,0.131308,0.179337,0.174628,0.171372
1998-08-31,0.073215,0.067743,0.091660,0.079616,0.051050,0.095284,0.091004,0.088080
1998-09-01,0.125696,0.122540,0.142261,0.129390,0.099176,0.142834,0.133395,0.127844
1998-09-02,0.118190,0.117982,0.134663,0.117429,0.082904,0.128271,0.126402,0.121189
1998-09-03,0.115851,0.116783,0.130561,0.114071,0.077553,0.124453,0.118059,0.110277
1998-09-04,0.102645,0.102244,0.117195,0.101468,0.065898,0.113087,0.100535,0.091000
1998-09-08,0.151110,0.150750,0.167727,0.148528,0.110990,0.159415,0.151847,0.145048
1998-09-09,0.129482,0.129939,0.143973,0.128072,0.091512,0.142162,0.133750,0.126195
1998-09-10,0.106569,0.106803,0.117835,0.102550,0.064761,0.118337,0.110917,0.103381
1998-09-11,0.138095,0.140583,0.153324,0.132516,0.090237,0.147569,0.146015,0.139535
1998-09-14,0.152496,0.155468,0.168118,0.147866,0.105366,0.162245,0.160692,0.153055
1998-09-15,0.163814,0.166791,0.177439,0.154812,0.109354,0.168166,0.167894,0.159538
1998-09-16,0.164516,0.167197,0.178999,0.155798,0.111168,0.168770,0.169903,0.162862
1998-09-17,0.133118,0.135424,0.147628,0.127685,0.084880,0.142055,0.138746,0.130970
1998-09-18,0.135431,0.135474,0.149055,0.130099,0.088029,0.143643,0.139308,0.131364
1998-09-21,0.146136,0.146945,0.158442,0.139048,0.095275,0.152727,0.149450,0.141892
1998-09-22,0.153423,0.154331,0.168525,0.146900,0.101818,0.157579,0.158040,0.151091
1998-09-23,0.186354,0.186579,0.204280,0.178834,0.131153,0.190689,0.196820,0.192478
1998-09-24,0.166081,0.166751,0.186350,0.161068,0.113913,0.172027,0.174822,0.168936
1998-09-25,0.171740,0.174267,0.188759,0.160136,0.109280,0.172228,0.180475,0.177093
1998-09-28,0.175880,0.177389,0.192678,0.165277,0.117232,0.175258,0.184322,0.181310
1998-09-29,0.176248,0.178038,0.187812,0.167025,0.122475,0.180207,0.187077,0.183037
1998-09-30,0.150519,0.152923,0.159053,0.142802,0.100789,0.156413,0.163244,0.158010
1998-10-01,0.116526,0.117199,0.128258,0.112691,0.074938,0.125036,0.128092,0.120661
1998-10-02,0.126845,0.124462,0.142083,0.126847,0.091008,0.139873,0.139547,0.131381
1998-10-05,0.102314,0.095726,0.119522,0.115651,0.088200,0.131522,0.116941,0.104834
1998-10-06,0.092875,0.084711,0.112918,0.110691,0.087372,0.127005,0.104017,0.090931
1998-10-07,0.069119,0.058889,0.098509,0.096010,0.076403,0.113635,0.086887,0.073700
1998-10-08,0.069831,0.060475,0.096543,0.088423,0.064715,0.103477,0.078203,0.064010
1998-10-09,0.097015,0.092152,0.119235,0.106533,0.075189,0.123521,0.104883,0.092242
1998-10-12,0.109425,0.105734,0.131620,0.116814,0.084147,0.135291,0.115396,0.102068
1998-10-13,0.103071,0.095797,0.124635,0.113715,0.086716,0.132004,0.106856,0.094181
1998-10-14,0.114676,0.107923,0.138556,0.128043,0.098447,0.147827,0.127864,0.116698
1998-10-15,0.164378,0.158031,0.188136,0.173816,0.143721,0.191214,0.175630,0.165164
1998-10-16,0.166922,0.161178,0.192314,0.181459,0.154948,0.199858,0.183003,0.172539
1998-10-19,0.170168,0.165337,0.198399,0.181156,0.151838,0.197257,0.180753,0.170309
1998-10-20,0.166359,0.163448,0.192912,0.177167,0.152806,0.190423,0.178856,0.168308
1998-10-21,0.189151,0.187252,0.211237,0.193644,0.165215,0.207462,0.198764,0.189236
1998-10-22,0.202946,0.200303,0.223177,0.207325,0.176854,0.221200,0.212086,0.204647
1998-10-23,0.200982,0.198348,0.225140,0.206425,0.175241,0.219262,0.210676,0.203876
1998-10-26,0.208691,0.207051,0.230382,0.208806,0.174275,0.220422,0.216431,0.210427
1998-10-27,0.197639,0.196099,0.218709,0.197469,0.162966,0.208328,0.205750,0.200038
1998-10-28,0.201776,0.201267,0.222593,0.197391,0.158277,0.209149,0.207365,0.202059
1998-10-29,0.219967,0.218514,0.242911,0.218120,0.180375,0.229342,0.226478,0.221070
1998-10-30,0.225870,0.223767,0.250523,0.223463,0.186460,0.232189,0.232366,0.227440
1998-11-02,0.239658,0.237865,0.264187,0.237011,0.200999,0.245269,0.241374,0.234567
1998-11-03,0.236270,0.233078,0.260380,0.237498,0.204971,0.246708,0.240906,0.234153
1998-11-04,0.241039,0.238824,0.266307,0.237465,0.201508,0.245978,0.240899,0.234259
1998-11-05,0.259791,0.256655,0.285491,0.255356,0.218803,0.261975,0.258038,0.252162
1998-11-06,0.270264,0.267984,0.293343,0.264885,0.227457,0.272538,0.269996,0.263864
1998-11-09,0.262687,0.260659,0.285842,0.256535,0.217029,0.265415,0.262179,0.255310
1998-11-10,0.269021,0.267583,0.290557,0.261974,0.222035,0.271215,0.266085,0.258848
1998-11-11,0.265252,0.265539,0.287139,0.256158,0.215042,0.266177,0.259349,0.250835
1998-11-12,0.258915,0.258846,0.281460,0.251810,0.212413,0.262314,0.252549,0.243100
1998-11-13,0.263820,0.264691,0.288322,0.258707,0.220444,0.268427,0.259152,0.249923
1998-11-16,0.276561,0.277317,0.303125,0.269471,0.228506,0.277939,0.271171,0.263582
1998-11-17,0.285600,0.286785,0.311135,0.275449,0.232064,0.283028,0.278832,0.271204
1998-11-18,0.298051,0.299835,0.324413,0.285561,0.239816,0.291671,0.286514,0.279119
1998-11-19,0.306845,0.309279,0.329775,0.292087,0.245813,0.298535,0.294674,0.287946
1998-11-20,0.318975,0.320480,0.341572,0.304763,0.258951,0.311455,0.306797,0.299214
1998-11-23,0.346053,0.349082,0.366297,0.329445,0.283236,0.336661,0.337971,0.331341
1998-11-24,0.345064,0.347710,0.363474,0.327080,0.281064,0.333885,0.337548,0.331127
1998-11-25,0.353992,0.357491,0.371744,0.333224,0.286359,0.338516,0.344727,0.337855
1998-11-27,0.363869,0.368533,0.380795,0.339821,0.290064,0.344775,0.351579,0.343813
1998-11-30,0.333951,0.338165,0.352342,0.314457,0.267551,0.320681,0.321889,0.313422
1998-12-01,0.357378,0.364541,0.370490,0.329166,0.276811,0.335327,0.339744,0.331664
1998-12-02,0.349795,0.356672,0.361644,0.323440,0.272226,0.330138,0.332615,0.324895
1998-12-03,0.324701,0.329914,0.339742,0.301231,0.252698,0.306199,0.304842,0.295165
1998-12-04,0.350475,0.356220,0.364467,0.325774,0.275835,0.331472,0.332615,0.323353
1998-12-07,0.362974,0.369625,0.376512,0.336679,0.283882,0.344271,0.347073,0.337857
1998-12-08,0.362583,0.370127,0.378100,0.336044,0.282275,0.343145,0.344081,0.334574
1998-12-09,0.363399,0.372273,0.379548,0.335298,0.280029,0.341631,0.346265,0.336973
1998-12-10,0.346362,0.353581,0.364422,0.318776,0.263286,0.324040,0.330296,0.321029
1998-12-11,0.356839,0.365275,0.372718,0.325308,0.266463,0.330121,0.340108,0.331884
1998-12-14,0.327512,0.333802,0.344419,0.300075,0.243688,0.306549,0.311301,0.302257
1998-12-15,0.355007,0.361505,0.372828,0.327151,0.270374,0.333601,0.342837,0.336929
1998-12-16,0.350740,0.357276,0.368045,0.324712,0.269312,0.331957,0.342157,0.335235
1998-12-17,0.365956,0.373475,0.383040,0.336485,0.279984,0.341908,0.354957,0.349446
1998-12-18,0.383423,0.390826,0.404381,0.350451,0.291168,0.355122,0.370792,0.365626
1998-12-21,0.400571,0.407972,0.423381,0.362817,0.301011,0.364818,0.384335,0.379698
1998-12-22,0.399175,0.406684,0.419235,0.362397,0.301536,0.366609,0.383583,0.379488
1998-12-23,0.423450,0.431242,0.444263,0.386583,0.323915,0.391889,0.408226,0.404135
1998-12-24,0.418617,0.426534,0.440504,0.382809,0.321433,0.387959,0.403923,0.399598
1998-12-28,0.419263,0.426835,0.438962,0.382726,0.321751,0.387362,0.405532,0.402149
1998-12-29,0.426315,0.433293,0.447543,0.394511,0.335296,0.398163,0.413472,0.410257
1998-12-30,0.414952,0.422765,0.436126,0.383122,0.322497,0.386863,0.405042,0.402652
1998-12-31,0.408231,0.416956,0.429320,0.377139,0.316061,0.380325,0.397074,0.394360
1999-01-04,0.407234,0.415415,0.426973,0.372022,0.308879,0.378419,0.388059,0.388378
1999-01-05,0.420599,0.429462,0.441344,0.385894,0.321504,0.394422,0.399463,0.404049
1999-01-06,0.448164,0.456996,0.467980,0.408262,0.341085,0.418347,0.418453,0.424555
1999-01-07,0.464268,0.472488,0.478009,0.415926,0.344947,0.423204,0.421263,0.424079
1999-01-08,0.467706,0.475196,0.477824,0.415863,0.343883,0.421387,0.418213,0.418932
1999-01-11,0.458304,0.466295,0.463688,0.397751,0.321475,0.406317,0.396955,0.394560
1999-01-12,0.427938,0.435208,0.437152,0.374542,0.302154,0.382310,0.373664,0.367649
1999-01-13,0.420778,0.430237,0.433516,0.372231,0.301258,0.381081,0.376903,0.375958
1999-01-14,0.402692,0.412591,0.417715,0.357030,0.286680,0.365152,0.365952,0.363075
1999-01-15,0.424327,0.434014,0.438498,0.377646,0.306086,0.389129,0.389164,0.393745
1999-01-19,0.436286,0.448416,0.453552,0.390740,0.316587,0.403478,0.405902,0.414577
1999-01-20,0.448067,0.462788,0.466473,0.399750,0.323048,0.414130,0.419750,0.438934
1999-01-21,0.429452,0.443715,0.447961,0.384411,0.310563,0.397244,0.400854,0.417489
1999-01-22,0.417236,0.430544,0.436475,0.371695,0.297404,0.383280,0.386027,0.402435
1999-01-25,0.427295,0.441270,0.445290,0.378152,0.301315,0.394365,0.397299,0.418937
1999-01-26,0.452125,0.468083,0.474673,0.402073,0.322620,0.422179,0.424000,0.452147
1999-01-27,0.442884,0.457335,0.469143,0.397879,0.323025,0.415683,0.420457,0.448897
1999-01-28,0.467405,0.481952,0.491395,0.417631,0.339068,0.436146,0.439122,0.471584
1999-01-29,0.485539,0.499159,0.505364,0.433024,0.353540,0.450301,0.449203,0.478529
1999-02-01,0.475805,0.489385,0.496032,0.422970,0.343026,0.440394,0.443623,0.475439
1999-02-02,0.460247,0.473465,0.483693,0.412311,0.335578,0.428413,0.430799,0.459740
1999-02-03,0.468314,0.481786,0.492450,0.418776,0.342580,0.434659,0.434453,0.460103
1999-02-04,0.441440,0.453861,0.468489,0.398112,0.326673,0.409627,0.412388,0.434075
1999-02-05,0.423805,0.439159,0.457956,0.384596,0.314272,0.398500,0.401422,0.428626
1999-02-08,0.427579,0.444087,0.465443,0.389531,0.318971,0.407152,0.408384,0.441078
1999-02-09,0.399617,0.414596,0.437347,0.367007,0.299191,0.381836,0.385384,0.415080
1999-02-10,0.418391,0.432429,0.450598,0.380643,0.310156,0.395275,0.397564,0.423862
1999-02-11,0.454731,0.469335,0.479705,0.409324,0.335938,0.422394,0.422318,0.446555
1999-02-12,0.429142,0.443118,0.458055,0.390445,0.321546,0.400931,0.402442,0.425172
1999-02-16,0.444209,0.456303,0.470084,0.403332,0.335718,0.410999,0.405328,0.423668
1999-02-17,0.433870,0.444548,0.457168,0.393399,0.327537,0.397954,0.394174,0.406972
1999-02-18,0.445336,0.456350,0.465888,0.405281,0.338861,0.405989,0.404774,0.407376
1999-02-19,0.450431,0.459075,0.469005,0.407228,0.340567,0.408353,0.403524,0.406295
1999-02-22,0.476499,0.486941,0.495225,0.432530,0.364615,0.432077,0.429694,0.429898
1999-02-23,0.482779,0.494472,0.500448,0.432006,0.360130,0.435630,0.432167,0.441875
1999-02-24,0.459961,0.471977,0.482369,0.414387,0.344085,0.417480,0.418596,0.430630
1999-02-25,0.454939,0.466881,0.477297,0.410066,0.339682,0.414399,0.411206,0.424697
1999-02-26,0.453145,0.465238,0.475880,0.409171,0.338930,0.409449,0.405893,0.417108
1999-03-01,0.458758,0.470397,0.477595,0.408497,0.335203,0.409410,0.405277,0.420671
1999-03-02,0.442754,0.453911,0.461499,0.397042,0.327329,0.395473,0.395187,0.411566
1999-03-03,0.442338,0.453747,0.460970,0.394611,0.324453,0.395939,0.389429,0.404617
1999-03-04,0.457854,0.469062,0.478868,0.412121,0.342833,0.413888,0.407852,0.421970
