date,cum_return_xgboost,cum_return_random_forest,cum_return_lstm,cum_return_equal_weight,cum_return_hrp,cum_return_market_cap,cum_return_markowitz,cum_return_markowitz_unc
1998-02-09,0.058324,0.070369,0.068846,0.053881,0.044501,0.060150,0.043620,0.039381
1998-02-10,0.068671,0.080823,0.080661,0.065018,0.054802,0.071752,0.056199,0.052529
1998-02-11,0.075300,0.086796,0.084930,0.069501,0.060438,0.076301,0.060918,0.057151
1998-02-12,0.077020,0.090437,0.088893,0.074469,0.065257,0.080677,0.062532,0.057847
1998-02-13,0.070844,0.084743,0.083608,0.069772,0.061667,0.075143,0.055959,0.050384
1998-02-17,0.067544,0.081182,0.081088,0.069552,0.060371,0.074147,0.053216,0.047853
1998-02-18,0.076287,0.090505,0.092326,0.080679,0.071245,0.086802,0.060762,0.054249
1998-02-19,0.074845,0.089971,0.091590,0.076341,0.065018,0.083341,0.056360,0.049742
1998-02-20,0.084253,0.099285,0.100601,0.084413,0.072871,0.091850,0.065052,0.057706
1998-02-23,0.094521,0.109708,0.112702,0.095799,0.080690,0.105357,0.080034,0.073756
1998-02-24,0.085644,0.101666,0.103087,0.088113,0.073487,0.098055,0.070308,0.062938
1998-02-25,0.101423,0.119129,0.119968,0.102121,0.085073,0.111348,0.085989,0.079318
1998-02-26,0.100606,0.118735,0.120244,0.102538,0.086220,0.111726,0.088414,0.082838
1998-02-27,0.097094,0.114358,0.114791,0.100380,0.086588,0.109759,0.084320,0.078484
1998-03-02,0.089653,0.107891,0.108617,0.094055,0.081374,0.100983,0.075804,0.068062
1998-03-03,0.089584,0.107677,0.112684,0.097672,0.086424,0.104961,0.078186,0.071601
1998-03-04,0.080300,0.098194,0.101632,0.085885,0.074314,0.093304,0.064419,0.054162
1998-03-05,0.061572,0.079039,0.089280,0.072682,0.064665,0.077970,0.054270,0.048189
1998-03-06,0.084271,0.103981,0.111972,0.096236,0.087102,0.101346,0.077005,0.070814
1998-03-09,0.076978,0.096512,0.111628,0.095749,0.091839,0.100084,0.072420,0.063146
1998-03-10,0.087752,0.107594,0.122267,0.106828,0.101816,0.111517,0.085281,0.076672
1998-03-11,0.095800,0.115243,0.128553,0.112453,0.106773,0.115035,0.089684,0.078567
1998-03-12,0.102011,0.121722,0.137780,0.117724,0.111011,0.117690,0.091319,0.080171
1998-03-13,0.102316,0.122223,0.137459,0.116975,0.109760,0.115644,0.091258,0.079752
1998-03-16,0.116952,0.136997,0.150066,0.129710,0.123475,0.126766,0.104917,0.093012
1998-03-17,0.113812,0.134391,0.150164,0.129681,0.123917,0.126217,0.104240,0.093139
1998-03-18,0.116451,0.136042,0.149081,0.130157,0.125612,0.130247,0.103354,0.091849
1998-03-19,0.124168,0.144006,0.153029,0.135620,0.130452,0.134895,0.111634,0.101634
1998-03-20,0.136253,0.155579,0.166235,0.149418,0.148123,0.148143,0.124869,0.116080
1998-03-23,0.127141,0.148276,0.160070,0.143306,0.140085,0.143846,0.123391,0.123397
1998-03-24,0.143510,0.162964,0.172900,0.155464,0.151047,0.154523,0.134451,0.135360
1998-03-25,0.142700,0.161863,0.173100,0.153209,0.146210,0.154819,0.133289,0.138557
1998-03-26,0.141077,0.160081,0.171017,0.150979,0.143600,0.154039,0.128907,0.133947
1998-03-27,0.133572,0.152866,0.162222,0.142776,0.133928,0.146808,0.123484,0.133757
1998-03-30,0.128898,0.148603,0.161321,0.142806,0.137359,0.150658,0.122599,0.137890
1998-03-31,0.136809,0.157395,0.170771,0.152794,0.146631,0.160193,0.136083,0.153779
1998-04-01,0.143823,0.165090,0.178690,0.161577,0.157250,0.172107,0.144975,0.158515
1998-04-02,0.157486,0.180401,0.191576,0.175711,0.172221,0.185340,0.158768,0.172059
1998-04-03,0.157576,0.181170,0.194676,0.178817,0.174503,0.187828,0.161106,0.179819
1998-04-06,0.170347,0.189366,0.191614,0.178169,0.171108,0.181050,0.161934,0.181022
1998-04-07,0.161791,0.180430,0.183932,0.168393,0.161817,0.170823,0.153358,0.166376
1998-04-08,0.149046,0.167968,0.170051,0.153567,0.145966,0.157392,0.142091,0.156319
1998-04-09,0.151349,0.169230,0.175225,0.158472,0.152099,0.162681,0.144946,0.159236
1998-04-13,0.146136,0.163973,0.170847,0.154151,0.147696,0.160426,0.140636,0.158953
1998-04-14,0.152148,0.168461,0.177148,0.157538,0.149475,0.161901,0.140825,0.155035
1998-04-15,0.154595,0.169949,0.183080,0.160199,0.151383,0.164954,0.146591,0.160418
1998-04-16,0.141014,0.156509,0.173665,0.151763,0.144593,0.157270,0.141993,0.162625
1998-04-17,0.169164,0.184777,0.201250,0.179711,0.173905,0.183057,0.175368,0.195692
1998-04-20,0.184258,0.200382,0.210915,0.190357,0.180178,0.193329,0.191704,0.223479
1998-04-21,0.199139,0.213106,0.224161,0.200444,0.187598,0.201362,0.201970,0.236137
1998-04-22,0.206662,0.225400,0.238508,0.212121,0.199790,0.213429,0.208210,0.240694
1998-04-23,0.197610,0.217159,0.228152,0.203023,0.192464,0.203277,0.195166,0.225271
1998-04-24,0.183557,0.203244,0.212504,0.188343,0.175849,0.188529,0.182754,0.219060
1998-04-27,0.157009,0.176226,0.189739,0.164748,0.153990,0.165816,0.156349,0.188154
1998-04-28,0.158624,0.176328,0.183596,0.160189,0.147719,0.161297,0.154959,0.184803
1998-04-29,0.163290,0.181237,0.188630,0.164969,0.152466,0.166974,0.160826,0.190329
1998-04-30,0.181837,0.200066,0.207054,0.183934,0.171938,0.185827,0.180598,0.209321
1998-05-01,0.183131,0.202867,0.206643,0.186496,0.176341,0.188742,0.179622,0.205059
1998-05-04,0.189463,0.207822,0.209845,0.191862,0.180520,0.190605,0.181314,0.203403
1998-05-05,0.182277,0.203371,0.203623,0.185540,0.173540,0.184128,0.173094,0.194387
1998-05-06,0.169630,0.188465,0.192487,0.174513,0.162043,0.173760,0.164815,0.183327
1998-05-07,0.159743,0.176091,0.181220,0.161492,0.147702,0.159831,0.150483,0.166122
1998-05-08,0.173941,0.192425,0.197169,0.177733,0.163418,0.177782,0.170499,0.190592
1998-05-11,0.167349,0.184818,0.191551,0.170001,0.157589,0.172505,0.161991,0.181545
1998-05-12,0.182957,0.199715,0.205737,0.181353,0.166465,0.183910,0.171396,0.191383
1998-05-13,0.187720,0.202717,0.213746,0.185122,0.170440,0.189040,0.177620,0.195737
1998-05-14,0.183897,0.201624,0.215173,0.184634,0.169241,0.190620,0.177897,0.194665
1998-05-15,0.174025,0.188509,0.209778,0.171795,0.156733,0.177508,0.167109,0.182954
1998-05-18,0.184601,0.194909,0.215351,0.177450,0.160571,0.180295,0.172503,0.192096
1998-05-19,0.186320,0.196056,0.218592,0.179987,0.161956,0.183506,0.175137,0.198141
1998-05-20,0.198841,0.212023,0.229918,0.193819,0.177190,0.193534,0.183933,0.205376
1998-05-21,0.185520,0.198617,0.220327,0.184326,0.168773,0.184279,0.173843,0.194083
1998-05-22,0.176830,0.191645,0.209559,0.176542,0.162167,0.176431,0.161754,0.176371
1998-05-26,0.159006,0.177113,0.191560,0.158309,0.143141,0.157079,0.140993,0.153247
1998-05-27,0.167753,0.183628,0.200432,0.167327,0.151703,0.168892,0.154268,0.174015
1998-05-28,0.168698,0.184576,0.200932,0.169717,0.155361,0.172038,0.154845,0.173455
1998-05-29,0.154408,0.171823,0.185028,0.155893,0.142833,0.157471,0.137385,0.155178
1998-06-01,0.148227,0.167182,0.186289,0.156198,0.145003,0.157396,0.136219,0.152487
1998-06-02,0.154101,0.171963,0.186989,0.160191,0.147019,0.160665,0.139987,0.157298
1998-06-03,0.139700,0.156691,0.174448,0.146188,0.135855,0.146423,0.128920,0.146385
1998-06-04,0.164590,0.179696,0.194399,0.166457,0.155091,0.167792,0.152215,0.172321
1998-06-05,0.188789,0.206286,0.225239,0.192909,0.181533,0.192193,0.173513,0.191352
1998-06-08,0.190023,0.205556,0.223036,0.190720,0.179906,0.189491,0.172408,0.189445
1998-06-09,0.204453,0.218134,0.233935,0.201786,0.190280,0.199734,0.183872,0.204327
1998-06-10,0.195472,0.210369,0.230618,0.198069,0.187667,0.195365,0.175909,0.193260
1998-06-11,0.179859,0.194509,0.213473,0.182285,0.170480,0.180492,0.158021,0.174363
1998-06-12,0.190601,0.205245,0.224855,0.193249,0.182876,0.191521,0.174097,0.191197
1998-06-15,0.167827,0.182879,0.203192,0.171607,0.161751,0.171112,0.154598,0.173148
1998-06-16,0.182452,0.198418,0.214451,0.185224,0.173442,0.187452,0.166877,0.188212
1998-06-17,0.198494,0.214458,0.232998,0.202562,0.191568,0.205639,0.185812,0.208889
1998-06-18,0.201561,0.216381,0.236251,0.203307,0.190961,0.207585,0.187884,0.213523
1998-06-19,0.204115,0.218200,0.229335,0.201235,0.187993,0.205206,0.188516,0.214641
1998-06-22,0.208477,0.222218,0.228584,0.201996,0.185959,0.207092,0.188740,0.216242
1998-06-23,0.225461,0.241111,0.245442,0.224148,0.207254,0.231616,0.210611,0.238610
1998-06-24,0.246565,0.261561,0.263833,0.241789,0.225038,0.252603,0.231949,0.261284
1998-06-25,0.237867,0.251614,0.258687,0.234294,0.219345,0.244615,0.225564,0.254103
1998-06-26,0.249429,0.261648,0.265922,0.242699,0.226132,0.254389,0.240677,0.271778
1998-06-29,0.252841,0.265445,0.269463,0.250967,0.233987,0.264153,0.247635,0.278287
1998-06-30,0.241310,0.252453,0.255426,0.238961,0.222231,0.253896,0.241459,0.274571
1998-07-01,0.253395,0.264364,0.264509,0.248181,0.230880,0.262873,0.246192,0.276397
1998-07-02,0.255357,0.267217,0.268092,0.248943,0.234246,0.260220,0.244560,0.271360
1998-07-06,0.261117,0.271570,0.273508,0.255188,0.240869,0.268549,0.254007,0.284164
1998-07-07,0.266366,0.276922,0.276447,0.257643,0.241733,0.270138,0.258745,0.289797
1998-07-08,0.289267,0.299342,0.289953,0.273059,0.253713,0.286047,0.271080,0.305765
1998-07-09,0.288543,0.300692,0.286855,0.270067,0.249130,0.284225,0.269342,0.310280
1998-07-10,0.299166,0.313404,0.299236,0.281207,0.261261,0.295345,0.278094,0.322978
1998-07-13,0.308423,0.324271,0.304492,0.288382,0.265779,0.304140,0.284202,0.336238
1998-07-14,0.309095,0.322687,0.315427,0.296664,0.275698,0.314871,0.294924,0.342221
1998-07-15,0.298849,0.312311,0.301884,0.287121,0.264184,0.307919,0.282579,0.330223
1998-07-16,0.309013,0.323192,0.316230,0.298706,0.273861,0.318584,0.291284,0.337223
1998-07-17,0.318123,0.329814,0.325977,0.308580,0.282503,0.325177,0.304940,0.346156
1998-07-20,0.322603,0.332835,0.332095,0.310940,0.282029,0.323250,0.310309,0.350738
1998-07-21,0.298086,0.311975,0.308680,0.287143,0.258403,0.296740,0.285687,0.319600
1998-07-22,0.302268,0.318985,0.311426,0.289242,0.258925,0.300778,0.288856,0.329989
1998-07-23,0.267706,0.282528,0.276745,0.257025,0.227905,0.269455,0.258260,0.295853
1998-07-24,0.283704,0.300800,0.290978,0.271132,0.243082,0.282044,0.268809,0.307264
1998-07-27,0.295703,0.310931,0.298794,0.283602,0.256658,0.297301,0.286008,0.329012
1998-07-28,0.274768,0.289241,0.277134,0.262772,0.235403,0.274680,0.260480,0.296869
1998-07-29,0.270416,0.289005,0.277642,0.258858,0.232461,0.267104,0.255724,0.285581
1998-07-30,0.295952,0.312411,0.299049,0.282523,0.250656,0.292006,0.283132,0.315485
1998-07-31,0.268263,0.285561,0.272249,0.255488,0.224468,0.262384,0.256112,0.287092
1998-08-03,0.262775,0.278945,0.269013,0.248648,0.216912,0.254329,0.249567,0.280116
1998-08-04,0.214027,0.232594,0.220368,0.201093,0.170378,0.207512,0.200572,0.228225
1998-08-05,0.234611,0.254224,0.237511,0.218655,0.185740,0.225009,0.217243,0.241402
1998-08-06,0.243448,0.261578,0.246198,0.230145,0.194394,0.238933,0.229546,0.255800
1998-08-07,0.233932,0.252842,0.234706,0.221420,0.187665,0.231652,0.222137,0.244559
1998-08-10,0.232932,0.250940,0.231776,0.217564,0.181866,0.229392,0.218436,0.239353
1998-08-11,0.215591,0.233758,0.221357,0.204407,0.169317,0.218480,0.206507,0.228018
1998-08-12,0.225076,0.242684,0.228837,0.213885,0.178472,0.228531,0.216952,0.235895
1998-08-13,0.213925,0.232612,0.222553,0.208346,0.174072,0.221423,0.210684,0.228495
1998-08-14,0.204278,0.223316,0.207225,0.196315,0.161170,0.211127,0.198550,0.218305
1998-08-17,0.235908,0.254576,0.236228,0.224716,0.189110,0.240242,0.226667,0.249631
1998-08-18,0.259444,0.276316,0.255932,0.246054,0.208196,0.261978,0.250587,0.280176
1998-08-19,0.256778,0.271925,0.255265,0.244705,0.206690,0.260733,0.255817,0.285602
1998-08-20,0.240773,0.258608,0.248202,0.232311,0.193412,0.251702,0.240470,0.272662
1998-08-21,0.235496,0.252626,0.244002,0.228402,0.189749,0.247086,0.240316,0.269505
1998-08-24,0.239441,0.259376,0.253023,0.237765,0.199851,0.254685,0.246162,0.271899
1998-08-25,0.247981,0.270905,0.261056,0.247310,0.209692,0.265035,0.252310,0.283105
1998-08-26,0.248148,0.269657,0.263416,0.248855,0.209915,0.266562,0.261900,0.292624
1998-08-27,0.197457,0.220646,0.219968,0.204013,0.167072,0.221659,0.213286,0.243418
1998-08-28,0.173059,0.197749,0.203689,0.182235,0.147694,0.196537,0.187293,0.212333
1998-08-31,0.076272,0.097946,0.108580,0.087789,0.059221,0.099999,0.087233,0.107991
1998-09-01,0.129884,0.165862,0.164098,0.143715,0.109833,0.154439,0.143887,0.164584
1998-09-02,0.120323,0.153589,0.150722,0.128900,0.091682,0.137745,0.140431,0.167917
1998-09-03,0.114877,0.140312,0.149273,0.123961,0.085916,0.133556,0.142853,0.168220
1998-09-04,0.101438,0.126764,0.136386,0.111007,0.075516,0.120709,0.125833,0.141101
1998-09-08,0.152738,0.178682,0.190920,0.163126,0.123380,0.173748,0.182331,0.201929
1998-09-09,0.127397,0.147763,0.164912,0.138120,0.102135,0.153425,0.155853,0.180095
1998-09-10,0.100669,0.116737,0.136059,0.109576,0.075177,0.126098,0.131481,0.155618
1998-09-11,0.130354,0.149718,0.173302,0.141573,0.100698,0.159336,0.161896,0.195074
1998-09-14,0.145854,0.164714,0.195230,0.159270,0.116366,0.176526,0.180727,0.216535
1998-09-15,0.152736,0.170281,0.201498,0.165890,0.121513,0.183460,0.189048,0.227421
1998-09-16,0.152617,0.175234,0.201784,0.167616,0.122112,0.184338,0.187483,0.225172
1998-09-17,0.122656,0.142286,0.166749,0.135626,0.093770,0.153176,0.154208,0.189284
1998-09-18,0.123109,0.140528,0.171542,0.139068,0.097132,0.154896,0.152596,0.186674
1998-09-21,0.132397,0.146764,0.183477,0.148161,0.104413,0.165515,0.171499,0.208152
1998-09-22,0.132631,0.150082,0.194443,0.156637,0.109534,0.171289,0.182999,0.229373
1998-09-23,0.170151,0.188970,0.229998,0.193074,0.143630,0.210329,0.221639,0.274574
1998-09-24,0.147806,0.166375,0.209693,0.172097,0.123822,0.188003,0.200718,0.251207
1998-09-25,0.149257,0.168059,0.209343,0.169760,0.117654,0.188220,0.206161,0.262751
1998-09-28,0.158142,0.176338,0.216433,0.177717,0.126814,0.191914,0.213773,0.263140
1998-09-29,0.160943,0.175680,0.220909,0.180901,0.134807,0.197576,0.215028,0.267943
1998-09-30,0.137132,0.145299,0.191603,0.153313,0.111688,0.169324,0.189206,0.241433
1998-10-01,0.100634,0.110596,0.158009,0.121882,0.084027,0.133887,0.148957,0.189538
1998-10-02,0.121316,0.134784,0.181238,0.141536,0.104092,0.151382,0.154958,0.191043
1998-10-05,0.099715,0.114818,0.159989,0.131194,0.101829,0.142900,0.139886,0.167514
1998-10-06,0.102063,0.122752,0.158936,0.129327,0.102025,0.138233,0.126115,0.135973
1998-10-07,0.080019,0.106964,0.135929,0.113606,0.088992,0.123273,0.100897,0.109992
1998-10-08,0.076984,0.101159,0.131712,0.105140,0.076689,0.111879,0.093651,0.097132
1998-10-09,0.104593,0.124539,0.153870,0.122075,0.087816,0.133512,0.117923,0.134828
1998-10-12,0.117965,0.138498,0.164009,0.131655,0.097430,0.146520,0.131818,0.150661
1998-10-13,0.111993,0.139327,0.164618,0.132064,0.102397,0.143276,0.122253,0.122073
1998-10-14,0.121832,0.145119,0.176165,0.144598,0.114547,0.161173,0.147638,0.167500
1998-10-15,0.186223,0.212620,0.239201,0.199263,0.165905,0.212386,0.195340,0.211711
1998-10-16,0.209219,0.236856,0.246256,0.211304,0.179481,0.222998,0.199150,0.212398
1998-10-19,0.212491,0.240730,0.256347,0.210952,0.175578,0.219779,0.196436,0.204883
1998-10-20,0.213383,0.243956,0.258368,0.211292,0.178344,0.211782,0.188804,0.190005
1998-10-21,0.229104,0.259049,0.275337,0.228680,0.190235,0.232179,0.212823,0.224904
1998-10-22,0.245973,0.280864,0.297068,0.246174,0.203032,0.249047,0.225125,0.246626
1998-10-23,0.247963,0.284730,0.301735,0.246131,0.202580,0.246698,0.221469,0.241714
1998-10-26,0.243899,0.279459,0.305803,0.247228,0.201091,0.247889,0.229277,0.252182
1998-10-27,0.220994,0.250727,0.284658,0.230337,0.185519,0.232801,0.222457,0.246795
1998-10-28,0.222934,0.250797,0.287529,0.228131,0.180578,0.233576,0.226361,0.249427
1998-10-29,0.251646,0.278233,0.316005,0.254794,0.206861,0.258984,0.250324,0.271612
1998-10-30,0.261619,0.289321,0.330361,0.262385,0.213928,0.262606,0.250561,0.267708
1998-11-02,0.290960,0.317764,0.352496,0.281882,0.232504,0.279651,0.260895,0.273992
1998-11-03,0.292879,0.320321,0.357078,0.283918,0.238531,0.281680,0.264459,0.276727
1998-11-04,0.289334,0.315976,0.354059,0.281732,0.233180,0.280593,0.258351,0.266910
1998-11-05,0.315355,0.339960,0.377722,0.305463,0.255111,0.301334,0.279982,0.286278
1998-11-06,0.321710,0.348834,0.390757,0.317216,0.266482,0.315023,0.295113,0.306845
1998-11-09,0.307522,0.334640,0.378299,0.304716,0.252883,0.305609,0.287024,0.304254
1998-11-10,0.310979,0.338146,0.383526,0.311135,0.257698,0.313215,0.295437,0.314421
1998-11-11,0.303680,0.331376,0.377428,0.303348,0.249343,0.306559,0.285986,0.302482
1998-11-12,0.304617,0.331163,0.375021,0.298868,0.245906,0.301595,0.284218,0.294372
1998-11-13,0.317079,0.347320,0.389715,0.309056,0.255356,0.309574,0.287949,0.299619
1998-11-16,0.324400,0.352239,0.398175,0.321427,0.266278,0.321929,0.299728,0.309207
1998-11-17,0.327313,0.356258,0.405412,0.327763,0.270784,0.328504,0.304856,0.318661
1998-11-18,0.340933,0.364896,0.412313,0.339327,0.281274,0.340066,0.318769,0.325273
1998-11-19,0.345474,0.371054,0.421418,0.347668,0.287946,0.349219,0.327309,0.334608
1998-11-20,0.363462,0.388318,0.438548,0.364592,0.305247,0.366779,0.347399,0.355383
1998-11-23,0.396997,0.425818,0.474871,0.399383,0.336488,0.401603,0.378724,0.395339
1998-11-24,0.391501,0.422920,0.475057,0.396324,0.333166,0.397574,0.374502,0.393392
1998-11-25,0.402329,0.434534,0.487088,0.405625,0.339908,0.404087,0.379304,0.402304
1998-11-27,0.417078,0.447983,0.496437,0.413865,0.344256,0.412765,0.391863,0.418894
1998-11-30,0.387126,0.417362,0.463787,0.380516,0.316741,0.379356,0.358477,0.380205
1998-12-01,0.405554,0.429934,0.483056,0.396884,0.323564,0.400800,0.377146,0.405264
1998-12-02,0.401193,0.425501,0.475111,0.390068,0.318377,0.393316,0.371359,0.396934
1998-12-03,0.377339,0.401174,0.438896,0.360972,0.293071,0.360103,0.339124,0.359748
1998-12-04,0.413617,0.436603,0.481347,0.393651,0.323023,0.395124,0.370980,0.394683
1998-12-07,0.421368,0.441428,0.493893,0.405293,0.332294,0.413381,0.391459,0.426563
1998-12-08,0.414144,0.432621,0.490091,0.403873,0.330752,0.411668,0.391439,0.423513
1998-12-09,0.405763,0.426248,0.496006,0.402223,0.327608,0.409639,0.392324,0.431486
1998-12-10,0.388017,0.406970,0.466809,0.378350,0.305897,0.384868,0.370291,0.410024
1998-12-11,0.393136,0.406277,0.475787,0.384539,0.309197,0.393534,0.387327,0.431728
1998-12-14,0.363015,0.377699,0.434358,0.351719,0.281703,0.360682,0.351057,0.388976
1998-12-15,0.403791,0.423625,0.475329,0.388811,0.314301,0.398207,0.379416,0.416956
1998-12-16,0.393798,0.413848,0.472465,0.384870,0.313624,0.395802,0.382370,0.426948
1998-12-17,0.411224,0.431765,0.491278,0.401462,0.326438,0.409939,0.393941,0.434725
1998-12-18,0.430452,0.449567,0.504858,0.417786,0.338724,0.428893,0.407291,0.448559
1998-12-21,0.453394,0.468161,0.520504,0.433178,0.349065,0.443064,0.418567,0.458614
1998-12-22,0.451207,0.465914,0.511876,0.432912,0.349902,0.445523,0.425259,0.465062
1998-12-23,0.488178,0.503792,0.551439,0.467013,0.379508,0.482767,0.454459,0.497370
1998-12-24,0.484307,0.500051,0.546692,0.462514,0.376087,0.476938,0.449529,0.489919
1998-12-28,0.485032,0.499643,0.545271,0.462548,0.376897,0.476076,0.455782,0.499136
1998-12-29,0.503064,0.519600,0.557978,0.481092,0.396410,0.491792,0.476414,0.516634
1998-12-30,0.484713,0.500741,0.540584,0.463526,0.379135,0.475022,0.465483,0.509047
1998-12-31,0.471617,0.489074,0.530150,0.453990,0.367706,0.465614,0.454988,0.498417
1999-01-04,0.470740,0.490385,0.524866,0.446568,0.357918,0.462823,0.441930,0.489479
1999-01-05,0.496676,0.515641,0.546570,0.466776,0.375172,0.486421,0.458467,0.513005
1999-01-06,0.542730,0.561381,0.578099,0.499954,0.402364,0.522413,0.486429,0.544350
1999-01-07,0.565207,0.583393,0.590493,0.511494,0.407791,0.529825,0.490612,0.543615
1999-01-08,0.571162,0.588935,0.586545,0.511398,0.406293,0.527048,0.486072,0.535691
1999-01-11,0.554686,0.568007,0.565616,0.484271,0.375131,0.504208,0.454814,0.498715
1999-01-12,0.510415,0.528101,0.529157,0.450219,0.348818,0.468526,0.421322,0.458922
1999-01-13,0.500668,0.518977,0.529164,0.446871,0.347609,0.466722,0.425933,0.471094
1999-01-14,0.472828,0.488029,0.505042,0.425044,0.328107,0.443545,0.410402,0.452264
1999-01-15,0.502269,0.517537,0.535148,0.454728,0.354131,0.478574,0.443524,0.497495
1999-01-19,0.529490,0.539435,0.554238,0.473901,0.368426,0.499944,0.467889,0.529018
1999-01-20,0.540993,0.550830,0.574952,0.487240,0.377296,0.516006,0.488357,0.566718
1999-01-21,0.515301,0.527413,0.548458,0.464601,0.360207,0.490623,0.460498,0.533476
1999-01-22,0.499606,0.509918,0.516507,0.446095,0.342426,0.469951,0.439003,0.510564
1999-01-25,0.506289,0.515028,0.535078,0.455463,0.347687,0.486336,0.455315,0.535698
1999-01-26,0.542410,0.550859,0.579224,0.490700,0.376707,0.528258,0.494697,0.587555
1999-01-27,0.525844,0.533404,0.571237,0.484460,0.377264,0.518363,0.489410,0.582404
1999-01-28,0.566252,0.571994,0.596991,0.514073,0.399538,0.549753,0.517471,0.618715
1999-01-29,0.593612,0.600015,0.623500,0.537559,0.419939,0.571846,0.532846,0.629996
1999-02-01,0.574951,0.580182,0.610256,0.522039,0.405170,0.556740,0.523397,0.626958
1999-02-02,0.556868,0.564502,0.594615,0.506843,0.395330,0.538403,0.505783,0.603356
1999-02-03,0.565544,0.572924,0.604907,0.516601,0.405168,0.547959,0.511162,0.603247
1999-02-04,0.533449,0.543424,0.572584,0.487122,0.383969,0.510039,0.478583,0.562298
1999-02-05,0.515280,0.526008,0.549453,0.467226,0.366962,0.493180,0.459638,0.552162
1999-02-08,0.520869,0.530731,0.555942,0.473840,0.372913,0.505972,0.469258,0.570839
1999-02-09,0.490724,0.502481,0.517651,0.442096,0.346642,0.468387,0.435524,0.528640
1999-02-10,0.514627,0.527168,0.541667,0.461720,0.361551,0.488129,0.453248,0.542307
1999-02-11,0.555074,0.566860,0.591767,0.503536,0.396596,0.528988,0.491976,0.581345
1999-02-12,0.521247,0.535862,0.561323,0.476608,0.377288,0.496789,0.463868,0.549024
1999-02-16,0.539764,0.556744,0.580826,0.496031,0.397126,0.511836,0.469809,0.548746
1999-02-17,0.527380,0.546109,0.567215,0.482248,0.386491,0.492410,0.453582,0.521860
1999-02-18,0.546631,0.564153,0.590915,0.500200,0.402280,0.504566,0.471796,0.524279
1999-02-19,0.549534,0.568442,0.590822,0.503072,0.404873,0.507929,0.468283,0.520122
1999-02-22,0.590138,0.604726,0.636221,0.541080,0.438529,0.544272,0.510503,0.559662
1999-02-23,0.585647,0.602473,0.639278,0.538911,0.431335,0.549426,0.511246,0.576430
1999-02-24,0.563971,0.578686,0.607653,0.512637,0.408878,0.521749,0.491280,0.558979
1999-02-25,0.556699,0.573687,0.598366,0.506387,0.402940,0.517001,0.478876,0.548800
1999-02-26,0.558497,0.574866,0.596447,0.505459,0.402116,0.509701,0.470927,0.539911
1999-03-01,0.562085,0.577520,0.602401,0.503878,0.396891,0.510025,0.467305,0.543707
1999-03-02,0.534269,0.550215,0.581086,0.487011,0.386108,0.489362,0.454957,0.531352
1999-03-03,0.537588,0.552541,0.578187,0.483744,0.382507,0.489855,0.442650,0.518113
