date,cum_log_return_xgboost,cum_log_return_random_forest,cum_log_return_lstm,cum_log_return_equal_weight,cum_log_return_hrp,cum_log_return_market_cap,cum_log_return_markowitz,cum_log_return_markowitz_unc
1998-03-23,0.113871,0.123489,0.113923,0.130839,0.128851,0.133104,0.121521,0.115172
1998-03-24,0.126422,0.136193,0.127025,0.141476,0.138489,0.142420,0.131773,0.126621
1998-03-25,0.130525,0.140405,0.129140,0.140169,0.134701,0.142892,0.134704,0.129546
1998-03-26,0.128316,0.138925,0.129506,0.138423,0.132569,0.142309,0.133277,0.128725
1998-03-27,0.121364,0.133420,0.123789,0.131716,0.124423,0.136114,0.128914,0.125794
1998-03-30,0.113081,0.127104,0.117383,0.131588,0.127265,0.139377,0.128102,0.125431
1998-03-31,0.123821,0.137594,0.127033,0.140657,0.135641,0.147615,0.136709,0.133800
1998-04-01,0.129006,0.143059,0.133102,0.148306,0.144985,0.157585,0.142292,0.138185
1998-04-02,0.140190,0.153278,0.143058,0.160238,0.157587,0.168780,0.154037,0.150289
1998-04-03,0.143548,0.157380,0.147176,0.163644,0.159904,0.170974,0.156430,0.152036
1998-04-06,0.153427,0.164384,0.146209,0.161825,0.155881,0.165248,0.167895,0.168776
1998-04-07,0.140834,0.151616,0.137720,0.152732,0.147384,0.156447,0.154418,0.155203
1998-04-08,0.131016,0.141662,0.126991,0.139709,0.133529,0.144930,0.146063,0.147332
1998-04-09,0.132403,0.143933,0.131423,0.144017,0.139115,0.149508,0.149505,0.149988
1998-04-13,0.128316,0.141172,0.129433,0.140518,0.135407,0.147682,0.146808,0.147283
1998-04-14,0.131784,0.144889,0.137010,0.143279,0.136932,0.148943,0.147787,0.147857
1998-04-15,0.136046,0.149726,0.144430,0.145802,0.138979,0.151625,0.151501,0.150176
1998-04-16,0.128411,0.143245,0.135505,0.139022,0.133524,0.145111,0.146526,0.144566
1998-04-17,0.151312,0.164774,0.155290,0.162226,0.158090,0.167116,0.172144,0.170793
1998-04-20,0.166154,0.180059,0.166419,0.171050,0.163062,0.176001,0.186335,0.185087
1998-04-21,0.179041,0.193892,0.180447,0.179280,0.169451,0.182884,0.197151,0.195744
1998-04-22,0.189655,0.203720,0.190982,0.189414,0.180015,0.192979,0.204792,0.201428
1998-04-23,0.176396,0.191968,0.184368,0.181227,0.173708,0.184541,0.193726,0.189441
1998-04-24,0.164280,0.180603,0.172505,0.168902,0.159585,0.172255,0.183509,0.180505
1998-04-27,0.141394,0.157360,0.152545,0.148821,0.141044,0.152902,0.161636,0.157905
1998-04-28,0.142353,0.156274,0.145800,0.144475,0.134878,0.149078,0.157644,0.153817
1998-04-29,0.147029,0.160950,0.149251,0.148744,0.139103,0.153949,0.162099,0.158786
1998-04-30,0.161202,0.175121,0.164242,0.164976,0.155789,0.169918,0.176273,0.173797
1998-05-01,0.161886,0.176301,0.165934,0.167097,0.159539,0.172053,0.177464,0.174181
1998-05-04,0.167549,0.181095,0.170572,0.171277,0.163398,0.173605,0.177958,0.174046
1998-05-05,0.160896,0.174679,0.166139,0.165732,0.158112,0.168142,0.170820,0.166102
1998-05-06,0.155217,0.168102,0.159068,0.156436,0.147309,0.159386,0.162529,0.158351
1998-05-07,0.145391,0.157913,0.149148,0.144921,0.134083,0.147446,0.151527,0.147815
1998-05-08,0.161586,0.174844,0.163930,0.159209,0.147918,0.162984,0.166959,0.162976
1998-05-11,0.150322,0.165218,0.158444,0.152775,0.142453,0.158417,0.159006,0.155016
1998-05-12,0.163292,0.178020,0.170140,0.162581,0.150156,0.168074,0.169360,0.165497
1998-05-13,0.166561,0.181085,0.174115,0.165500,0.152806,0.172449,0.173708,0.170363
1998-05-14,0.168723,0.182762,0.174098,0.164923,0.151808,0.173799,0.173429,0.169362
1998-05-15,0.161437,0.174086,0.161726,0.153870,0.140199,0.162651,0.166872,0.163519
1998-05-18,0.163436,0.178146,0.166722,0.158864,0.144187,0.165161,0.170921,0.167683
1998-05-19,0.168404,0.184187,0.171606,0.161859,0.145691,0.167886,0.173787,0.170750
1998-05-20,0.172957,0.188713,0.179964,0.172701,0.160100,0.176256,0.181168,0.179546
1998-05-21,0.161193,0.177144,0.171077,0.164730,0.153099,0.168403,0.171320,0.169495
1998-05-22,0.154137,0.169102,0.163972,0.157680,0.147058,0.161656,0.160904,0.158267
1998-05-26,0.140627,0.155246,0.150820,0.141731,0.130831,0.145059,0.144231,0.140892
1998-05-27,0.146522,0.162914,0.158285,0.150531,0.138762,0.155375,0.152829,0.149209
1998-05-28,0.146434,0.162985,0.157475,0.152509,0.141597,0.157977,0.154396,0.150776
1998-05-29,0.129091,0.146449,0.144063,0.140482,0.131342,0.145349,0.139846,0.135644
1998-06-01,0.124266,0.141740,0.140930,0.140597,0.133364,0.144804,0.138065,0.133745
1998-06-02,0.133599,0.150676,0.146159,0.144571,0.135343,0.147765,0.143471,0.139360
1998-06-03,0.116291,0.133901,0.131265,0.132236,0.125476,0.135234,0.130901,0.125908
1998-06-04,0.136338,0.154626,0.149525,0.150149,0.142228,0.153894,0.151062,0.146594
1998-06-05,0.157174,0.174489,0.171854,0.172001,0.164619,0.174522,0.169926,0.164948
1998-06-08,0.155966,0.173989,0.171817,0.170368,0.163167,0.172290,0.168115,0.162760
1998-06-09,0.165125,0.184496,0.181895,0.180056,0.171807,0.180972,0.177444,0.171489
1998-06-10,0.159413,0.178387,0.178123,0.176989,0.169234,0.177221,0.168622,0.162155
1998-06-11,0.147086,0.165608,0.165540,0.163811,0.154338,0.164789,0.153711,0.146945
1998-06-12,0.157797,0.175720,0.172688,0.172893,0.164965,0.174044,0.164617,0.158341
1998-06-15,0.137942,0.155800,0.152658,0.154431,0.146802,0.156796,0.146746,0.140586
1998-06-16,0.151385,0.169206,0.162507,0.166285,0.156549,0.170882,0.159600,0.153870
1998-06-17,0.164383,0.182832,0.175779,0.181152,0.172179,0.185973,0.175871,0.171147
1998-06-18,0.164898,0.183564,0.174778,0.181871,0.171375,0.187630,0.178063,0.174158
1998-06-19,0.169348,0.185588,0.170740,0.179886,0.168297,0.185746,0.179733,0.175696
1998-06-22,0.174288,0.190411,0.175556,0.180691,0.166908,0.187629,0.182420,0.177799
1998-06-23,0.194343,0.210050,0.193825,0.199297,0.184924,0.207780,0.200502,0.195511
1998-06-24,0.211058,0.226586,0.210119,0.213744,0.199336,0.224811,0.217969,0.213241
1998-06-25,0.201413,0.218008,0.203751,0.207815,0.195013,0.218319,0.211146,0.206268
1998-06-26,0.214472,0.230241,0.210802,0.214894,0.200447,0.226284,0.221150,0.216554
1998-06-29,0.220998,0.237647,0.219190,0.222269,0.207093,0.234018,0.225746,0.220381
1998-06-30,0.212813,0.230560,0.209268,0.212950,0.198006,0.225929,0.221226,0.216459
1998-07-01,0.222322,0.239796,0.219885,0.220363,0.205057,0.233063,0.225031,0.217890
1998-07-02,0.220426,0.237026,0.217919,0.220974,0.207789,0.230960,0.223721,0.213936
1998-07-06,0.226427,0.241906,0.224360,0.225962,0.213140,0.237547,0.231283,0.223957
1998-07-07,0.231492,0.247542,0.227942,0.227915,0.213836,0.238799,0.235054,0.228334
1998-07-08,0.250950,0.268264,0.244077,0.240099,0.223437,0.251247,0.244805,0.240638
1998-07-09,0.252264,0.270965,0.243080,0.237746,0.219775,0.249829,0.243437,0.244090
1998-07-10,0.261120,0.280533,0.250058,0.246479,0.229440,0.258451,0.250308,0.253734
1998-07-13,0.272327,0.293749,0.257651,0.252064,0.233016,0.265218,0.255076,0.263707
1998-07-14,0.275996,0.294797,0.262962,0.258471,0.240822,0.273412,0.263390,0.268175
1998-07-15,0.268151,0.289734,0.252492,0.251084,0.231755,0.268111,0.253811,0.259196
1998-07-16,0.277161,0.298446,0.262530,0.260045,0.239381,0.276232,0.260576,0.264445
1998-07-17,0.284613,0.305507,0.270881,0.267619,0.246142,0.281220,0.271096,0.271102
1998-07-20,0.290347,0.310305,0.279438,0.269421,0.245772,0.279764,0.275201,0.274500
1998-07-21,0.267958,0.289456,0.257415,0.251101,0.227171,0.259527,0.256232,0.251178
1998-07-22,0.272271,0.296132,0.261640,0.252730,0.227586,0.262636,0.258693,0.259020
1998-07-23,0.246975,0.269970,0.236091,0.227424,0.202637,0.238261,0.234668,0.233018
1998-07-24,0.255669,0.279036,0.243888,0.238584,0.214922,0.248129,0.243017,0.241786
1998-07-27,0.263842,0.287538,0.252776,0.248346,0.225784,0.259959,0.256481,0.258285
1998-07-28,0.244856,0.267876,0.235725,0.231985,0.208726,0.242369,0.236431,0.233802
1998-07-29,0.242679,0.264770,0.234431,0.228881,0.206341,0.236408,0.232651,0.225060
1998-07-30,0.263813,0.287884,0.256768,0.247505,0.220996,0.255869,0.254242,0.248055
1998-07-31,0.242082,0.265705,0.234805,0.226201,0.199834,0.232676,0.232960,0.226235
1998-08-03,0.239714,0.263905,0.230977,0.220838,0.193733,0.225974,0.228245,0.221992
1998-08-04,0.197319,0.221571,0.190851,0.181501,0.154084,0.188053,0.188299,0.179691
1998-08-05,0.212461,0.235731,0.205356,0.195948,0.166989,0.202437,0.202247,0.190825
1998-08-06,0.223015,0.247711,0.214645,0.205932,0.174706,0.213622,0.212364,0.203271
1998-08-07,0.210474,0.235493,0.203869,0.198530,0.168754,0.207824,0.205665,0.193527
1998-08-10,0.209265,0.233442,0.205005,0.195421,0.163738,0.206077,0.203482,0.189878
1998-08-11,0.196323,0.219716,0.194728,0.184373,0.152779,0.197132,0.193683,0.180273
1998-08-12,0.203474,0.226436,0.201133,0.192320,0.160693,0.205347,0.202879,0.188167
1998-08-13,0.196368,0.219811,0.193480,0.187494,0.156687,0.199444,0.196651,0.181273
1998-08-14,0.185980,0.211196,0.183671,0.177495,0.145569,0.191080,0.186253,0.171446
1998-08-17,0.211833,0.237327,0.207171,0.200975,0.169333,0.214808,0.210133,0.198267
1998-08-18,0.234155,0.259946,0.227447,0.218556,0.185657,0.232184,0.230361,0.222305
1998-08-19,0.233162,0.257719,0.229323,0.217435,0.184312,0.231128,0.234966,0.226996
1998-08-20,0.222104,0.248275,0.219059,0.207108,0.173066,0.223927,0.222196,0.214774
1998-08-21,0.217603,0.242534,0.215561,0.203808,0.169800,0.220171,0.221483,0.212117
1998-08-24,0.221716,0.245701,0.219512,0.211088,0.177968,0.226235,0.226336,0.214624
1998-08-25,0.228461,0.252676,0.224728,0.218469,0.185941,0.234537,0.232560,0.224273
1998-08-26,0.228871,0.252461,0.231417,0.219830,0.186172,0.235721,0.238983,0.229337
1998-08-27,0.190716,0.213717,0.194683,0.182963,0.149829,0.199695,0.199506,0.189549
1998-08-28,0.171214,0.191997,0.178748,0.164294,0.132669,0.178842,0.176998,0.162839
1998-08-31,0.085669,0.105057,0.093474,0.081066,0.052391,0.094846,0.089442,0.073445
1998-09-01,0.131659,0.153800,0.136436,0.129857,0.100714,0.142310,0.138692,0.121768
1998-09-02,0.125611,0.147166,0.132063,0.116974,0.084645,0.127680,0.131178,0.118176
1998-09-03,0.118039,0.141001,0.128750,0.114414,0.080259,0.123736,0.129830,0.112691
1998-09-04,0.102752,0.127663,0.110240,0.103399,0.069766,0.112411,0.111197,0.086854
1998-09-08,0.152946,0.176224,0.162949,0.149461,0.114063,0.158722,0.160221,0.138142
1998-09-09,0.128549,0.154543,0.138946,0.128734,0.093704,0.141407,0.144437,0.126525
1998-09-10,0.103615,0.131189,0.114735,0.104163,0.067850,0.117642,0.119046,0.099024
1998-09-11,0.135675,0.166357,0.146714,0.133176,0.092351,0.146705,0.148636,0.134446
1998-09-14,0.146896,0.177592,0.162506,0.148394,0.107366,0.161361,0.164424,0.151571
1998-09-15,0.157701,0.188654,0.170128,0.154481,0.111432,0.167265,0.168916,0.155758
1998-09-16,0.157109,0.187612,0.169699,0.155202,0.112701,0.167870,0.170888,0.157810
1998-09-17,0.125950,0.156841,0.137858,0.127491,0.086782,0.141136,0.142907,0.129637
1998-09-18,0.129841,0.161186,0.139666,0.131072,0.090647,0.142712,0.139881,0.124451
1998-09-21,0.136690,0.168232,0.151315,0.139617,0.097803,0.151751,0.151808,0.136597
1998-09-22,0.148620,0.178734,0.162480,0.147114,0.104167,0.156518,0.160711,0.148818
1998-09-23,0.187171,0.217399,0.196948,0.178292,0.133083,0.189603,0.190264,0.181733
1998-09-24,0.167900,0.198081,0.179938,0.160652,0.115979,0.170917,0.171734,0.163500
1998-09-25,0.172182,0.204422,0.186900,0.159470,0.111126,0.171106,0.174770,0.169198
1998-09-28,0.177635,0.208150,0.191120,0.165928,0.119805,0.174195,0.180138,0.169672
1998-09-29,0.178503,0.210526,0.192065,0.168922,0.125264,0.179132,0.184362,0.176500
1998-09-30,0.153152,0.185776,0.166917,0.145546,0.103856,0.155313,0.163210,0.156032
1998-10-01,0.121056,0.154187,0.130780,0.118113,0.078958,0.124028,0.125236,0.110180
1998-10-02,0.135738,0.168135,0.141860,0.133670,0.095843,0.139009,0.128973,0.110386
1998-10-05,0.111835,0.145431,0.115669,0.125614,0.094335,0.130744,0.113623,0.088561
1998-10-06,0.098459,0.131008,0.102679,0.121523,0.093624,0.126422,0.103762,0.069099
1998-10-07,0.078718,0.110399,0.085105,0.106926,0.081409,0.112960,0.084283,0.051278
1998-10-08,0.074248,0.105111,0.086076,0.099406,0.070509,0.102822,0.073683,0.035751
1998-10-09,0.098077,0.130026,0.111338,0.114792,0.080283,0.122763,0.099806,0.070311
1998-10-12,0.106645,0.137020,0.122086,0.123130,0.088150,0.134522,0.115936,0.088420
1998-10-13,0.100024,0.128184,0.113673,0.122027,0.091571,0.131383,0.108030,0.070241
1998-10-14,0.115831,0.143365,0.135427,0.134284,0.102100,0.147123,0.129371,0.102680
1998-10-15,0.163023,0.188653,0.181290,0.178486,0.146292,0.190585,0.176649,0.150142
1998-10-16,0.163009,0.186777,0.183364,0.185558,0.156562,0.199305,0.188015,0.162201
1998-10-19,0.167341,0.190468,0.186535,0.185254,0.153891,0.196746,0.185058,0.154968
1998-10-20,0.167937,0.190456,0.181249,0.183448,0.155426,0.190058,0.180830,0.147266
1998-10-21,0.186486,0.211364,0.203193,0.199156,0.167734,0.206991,0.199566,0.170846
1998-10-22,0.201854,0.226891,0.220639,0.212128,0.179820,0.220713,0.212157,0.187907
1998-10-23,0.204498,0.227019,0.223305,0.211150,0.178459,0.218815,0.210749,0.184861
1998-10-26,0.213224,0.238075,0.230451,0.213618,0.177819,0.219860,0.211295,0.186816
1998-10-27,0.201629,0.225984,0.223184,0.202548,0.166401,0.207654,0.204220,0.180310
1998-10-28,0.202030,0.227905,0.224521,0.201423,0.161554,0.208456,0.203458,0.178086
1998-10-29,0.221745,0.245954,0.245189,0.222721,0.183825,0.228699,0.222925,0.195362
1998-10-30,0.230528,0.252642,0.251343,0.228054,0.189549,0.231550,0.227553,0.198388
1998-11-02,0.245307,0.267673,0.260647,0.242030,0.204701,0.244605,0.238946,0.208872
1998-11-03,0.244187,0.266660,0.257895,0.243498,0.208920,0.246004,0.240669,0.211037
1998-11-04,0.245406,0.268900,0.258878,0.242754,0.205011,0.245243,0.238365,0.206762
1998-11-05,0.265379,0.287784,0.275912,0.260539,0.222549,0.261226,0.255588,0.221969
1998-11-06,0.275518,0.298969,0.285856,0.269938,0.231212,0.271754,0.267083,0.236062
1998-11-09,0.266140,0.291324,0.278139,0.261322,0.220870,0.264579,0.257730,0.229499
1998-11-10,0.268246,0.294408,0.286390,0.267055,0.226039,0.270359,0.263139,0.234636
1998-11-11,0.263363,0.292684,0.278365,0.262189,0.219484,0.265285,0.253165,0.221484
1998-11-12,0.253825,0.282969,0.270552,0.258634,0.217269,0.261491,0.247619,0.210859
1998-11-13,0.260567,0.289844,0.275354,0.265244,0.224915,0.267644,0.253667,0.219316
1998-11-16,0.276290,0.303975,0.291048,0.275587,0.232976,0.277038,0.263974,0.228751
1998-11-17,0.286767,0.315936,0.298426,0.280611,0.236129,0.282082,0.268188,0.237136
1998-11-18,0.296084,0.323444,0.309378,0.289580,0.243639,0.290647,0.282192,0.247453
1998-11-19,0.302358,0.331000,0.316825,0.296329,0.249664,0.297471,0.289469,0.254965
1998-11-20,0.314389,0.342120,0.329614,0.308843,0.262862,0.310441,0.302931,0.268480
1998-11-23,0.342137,0.369899,0.357712,0.332806,0.286418,0.335656,0.331585,0.303558
1998-11-24,0.340570,0.368400,0.355128,0.329850,0.283707,0.332927,0.328666,0.303025
1998-11-25,0.351155,0.379512,0.362786,0.335765,0.288908,0.337620,0.333966,0.310553
1998-11-27,0.357499,0.388185,0.368485,0.341201,0.292269,0.343912,0.339154,0.317134
1998-11-30,0.330375,0.360322,0.340210,0.317176,0.270661,0.319869,0.313177,0.287237
1998-12-01,0.345589,0.380045,0.358623,0.330687,0.279393,0.334410,0.327734,0.306183
1998-12-02,0.339943,0.372811,0.355398,0.325168,0.275145,0.329216,0.322222,0.300014
1998-12-03,0.317686,0.349363,0.331731,0.303644,0.255850,0.305332,0.294463,0.269853
1998-12-04,0.344029,0.377590,0.354208,0.327931,0.278742,0.330498,0.318096,0.296095
1998-12-07,0.354883,0.390991,0.366365,0.337542,0.285867,0.343245,0.331081,0.315199
1998-12-08,0.357799,0.393713,0.367348,0.337164,0.284672,0.342108,0.329974,0.313216
1998-12-09,0.359862,0.397350,0.365223,0.335770,0.282209,0.340644,0.331268,0.316939
1998-12-10,0.343497,0.380117,0.348469,0.318699,0.264966,0.323052,0.314399,0.299856
1998-12-11,0.350880,0.388552,0.358701,0.324794,0.268072,0.329079,0.323792,0.308561
1998-12-14,0.320157,0.355749,0.330903,0.300019,0.245573,0.305545,0.297252,0.278082
1998-12-15,0.348095,0.382933,0.359802,0.326120,0.271229,0.332566,0.326428,0.310098
1998-12-16,0.344205,0.379731,0.354677,0.323537,0.269696,0.330874,0.326979,0.314531
1998-12-17,0.360581,0.394856,0.371675,0.335266,0.280402,0.340869,0.338528,0.325358
1998-12-18,0.375237,0.409969,0.386942,0.347576,0.290008,0.354079,0.350896,0.338440
1998-12-21,0.391888,0.427728,0.402488,0.359059,0.298788,0.363753,0.357588,0.345430
1998-12-22,0.385538,0.419297,0.407371,0.358654,0.299398,0.365589,0.363771,0.349521
1998-12-23,0.410394,0.445656,0.429862,0.382094,0.321525,0.390812,0.385584,0.374270
1998-12-24,0.405517,0.440546,0.426693,0.379314,0.319371,0.386918,0.381232,0.367653
1998-12-28,0.405475,0.440004,0.429044,0.379630,0.319989,0.386329,0.385078,0.371289
1998-12-29,0.416003,0.448598,0.440280,0.391878,0.334178,0.397123,0.398510,0.383323
1998-12-30,0.404795,0.437812,0.430114,0.380251,0.321440,0.385767,0.390564,0.377020
1998-12-31,0.394670,0.429535,0.419392,0.373291,0.314482,0.379199,0.384143,0.370865
1999-01-04,0.394215,0.429364,0.416173,0.368173,0.307300,0.377292,0.375128,0.364883
1999-01-05,0.409374,0.444539,0.428232,0.382046,0.319926,0.393296,0.386531,0.380554
1999-01-06,0.439523,0.473952,0.454086,0.404414,0.339507,0.417221,0.405522,0.401059
1999-01-07,0.455324,0.489869,0.461117,0.412078,0.343369,0.422078,0.408332,0.400584
1999-01-08,0.460408,0.494555,0.457271,0.412014,0.342305,0.420261,0.405282,0.395436
1999-01-11,0.449536,0.484144,0.445247,0.393903,0.319896,0.405191,0.384023,0.371064
1999-01-12,0.419405,0.453636,0.422052,0.370694,0.300576,0.381184,0.360732,0.344154
1999-01-13,0.412190,0.447244,0.419522,0.368383,0.299679,0.379954,0.363972,0.352462
1999-01-14,0.393962,0.429278,0.402764,0.353182,0.285102,0.364026,0.353020,0.339580
1999-01-15,0.413212,0.448866,0.422004,0.373798,0.304508,0.388002,0.376232,0.370250
1999-01-19,0.429092,0.464240,0.431718,0.386892,0.315008,0.402352,0.392970,0.391082
1999-01-20,0.437827,0.474224,0.447071,0.395902,0.321470,0.413003,0.406818,0.415439
1999-01-21,0.420814,0.456225,0.426497,0.380562,0.308984,0.396118,0.387922,0.393993
1999-01-22,0.409720,0.445613,0.412999,0.367846,0.295826,0.382154,0.373096,0.378939
1999-01-25,0.414921,0.452454,0.425626,0.374304,0.299737,0.393238,0.384367,0.395441
1999-01-26,0.437636,0.476266,0.459152,0.398225,0.321042,0.421052,0.411069,0.428651
1999-01-27,0.427274,0.466086,0.456184,0.394030,0.321446,0.414557,0.407525,0.425401
1999-01-28,0.452106,0.490870,0.476045,0.413783,0.337490,0.435020,0.426190,0.448089
1999-01-29,0.469755,0.508932,0.488491,0.429175,0.351961,0.449175,0.436271,0.455034
1999-02-01,0.458497,0.497797,0.479876,0.419122,0.341447,0.439268,0.430692,0.451944
1999-02-02,0.446197,0.484757,0.468881,0.408463,0.333999,0.427287,0.417867,0.436245
1999-02-03,0.454173,0.492758,0.478420,0.414927,0.341002,0.433532,0.421521,0.436607
1999-02-04,0.429130,0.466990,0.456149,0.394264,0.325094,0.408501,0.399456,0.410579
1999-02-05,0.413046,0.450780,0.447159,0.380747,0.312693,0.397374,0.388491,0.405131
1999-02-08,0.417169,0.454978,0.454659,0.385683,0.317393,0.406025,0.395452,0.417582
1999-02-09,0.391663,0.428374,0.426149,0.363158,0.297612,0.380710,0.372452,0.391585
1999-02-10,0.409810,0.446214,0.438112,0.376794,0.308577,0.394149,0.384632,0.400367
1999-02-11,0.441474,0.480017,0.464312,0.405476,0.334360,0.421268,0.409386,0.423060
1999-02-12,0.417192,0.455474,0.445147,0.386597,0.319967,0.399805,0.389511,0.401677
1999-02-16,0.431737,0.470457,0.455197,0.399484,0.334140,0.409872,0.392397,0.400172
1999-02-17,0.421158,0.458934,0.443697,0.389551,0.325958,0.396827,0.381243,0.383476
1999-02-18,0.433635,0.471460,0.452192,0.401432,0.337282,0.404863,0.391842,0.383881
1999-02-19,0.439260,0.477110,0.454856,0.403380,0.338989,0.407226,0.390592,0.382800
1999-02-22,0.463453,0.502034,0.480558,0.428682,0.363036,0.430950,0.416762,0.406403
1999-02-23,0.464444,0.504558,0.490228,0.428158,0.358552,0.434504,0.419236,0.418379
1999-02-24,0.445258,0.483857,0.471329,0.410538,0.342506,0.416354,0.405664,0.407134
1999-02-25,0.441657,0.480470,0.466526,0.406218,0.338103,0.413273,0.398274,0.401202
1999-02-26,0.440004,0.479185,0.464453,0.405323,0.337352,0.408322,0.392961,0.393613
1999-03-01,0.441302,0.481169,0.466971,0.404649,0.333624,0.408284,0.392345,0.397176
1999-03-02,0.422325,0.462418,0.452063,0.393194,0.325751,0.394347,0.382255,0.388070
