date,cum_return_xgboost,cum_return_random_forest,cum_return_lstm,cum_return_equal_weight,cum_return_hrp,cum_return_market_cap,cum_return_markowitz,cum_return_markowitz_unc
1998-01-02,0.009802,0.010139,0.010640,0.008551,0.007250,0.008959,0.009629,0.009387
1998-01-05,0.014677,0.017128,0.015184,0.013743,0.010818,0.014869,0.018216,0.019755
1998-01-06,0.007583,0.008914,0.006336,0.004472,0.001521,0.005024,0.008102,0.009583
1998-01-07,-0.001484,-0.000532,0.000238,0.001313,0.001007,0.003212,0.002487,0.003415
1998-01-08,-0.005462,-0.004159,-0.003729,-0.003278,-0.005125,-0.000475,-0.002798,-0.002691
1998-01-09,-0.036031,-0.036803,-0.033409,-0.032611,-0.033834,-0.030104,-0.034557,-0.034633
1998-01-12,-0.017404,-0.018554,-0.015583,-0.013346,-0.016424,-0.008411,-0.016004,-0.015373
1998-01-13,-0.007223,-0.007056,-0.004261,-0.004599,-0.009019,-0.000553,-0.005112,-0.004076
1998-01-14,-0.003453,-0.003790,-0.000127,-0.001133,-0.006334,0.001529,-0.003789,-0.003259
1998-01-15,-0.008198,-0.008363,-0.005091,-0.008366,-0.014797,-0.006467,-0.011887,-0.012589
1998-01-16,0.001142,0.001236,0.003861,0.002371,-0.003740,0.005084,-0.001050,-0.002101
1998-01-20,0.026651,0.027003,0.030119,0.028568,0.021169,0.030606,0.023038,0.021930
1998-01-21,0.013912,0.012943,0.015587,0.016874,0.011010,0.019715,0.011678,0.011276
1998-01-22,0.005188,0.004497,0.006158,0.009504,0.005054,0.012684,0.004401,0.003619
1998-01-23,0.002805,0.003173,0.002757,0.005368,0.000906,0.007409,-0.002318,-0.004451
1998-01-26,-0.000036,0.000017,-0.001187,0.004871,0.001912,0.009018,-0.001833,-0.004125
1998-01-27,0.018306,0.017821,0.017144,0.021263,0.017390,0.023764,0.015830,0.014415
1998-01-28,0.034535,0.035586,0.031229,0.033081,0.025500,0.034909,0.027371,0.025801
1998-01-29,0.043194,0.045183,0.040203,0.040823,0.032616,0.042405,0.035136,0.033859
1998-01-30,0.038106,0.039282,0.035333,0.036320,0.028171,0.038486,0.032171,0.031603
1998-02-02,0.060801,0.063016,0.055395,0.057171,0.048163,0.060350,0.056167,0.055999
1998-02-03,0.061901,0.063859,0.059081,0.059114,0.049292,0.063856,0.059949,0.058953
1998-02-04,0.063317,0.065859,0.061575,0.059107,0.047681,0.063521,0.058857,0.057078
1998-02-05,0.055838,0.058019,0.055347,0.052271,0.041769,0.057557,0.051680,0.049554
1998-02-06,0.062840,0.064243,0.062920,0.060083,0.048764,0.065717,0.059758,0.057899
1998-02-09,0.053912,0.055126,0.054164,0.053712,0.044347,0.060003,0.052101,0.049597
1998-02-10,0.064077,0.066274,0.065346,0.064920,0.054841,0.071613,0.063568,0.060540
1998-02-11,0.068910,0.070564,0.069100,0.069024,0.060138,0.076132,0.069969,0.067774
1998-02-12,0.070829,0.072225,0.075531,0.073843,0.064992,0.080486,0.072811,0.069556
1998-02-13,0.065202,0.066120,0.070297,0.069086,0.061266,0.074976,0.065599,0.061636
1998-02-17,0.064944,0.065613,0.072052,0.069120,0.060202,0.074034,0.062329,0.058371
1998-02-18,0.073894,0.074027,0.083653,0.080532,0.071163,0.086807,0.070876,0.065556
1998-02-19,0.071699,0.073772,0.082198,0.076496,0.065051,0.083378,0.068979,0.063694
1998-02-20,0.080360,0.082896,0.089900,0.084544,0.072941,0.091918,0.078447,0.073379
1998-02-23,0.094133,0.097699,0.099078,0.096610,0.081494,0.105397,0.091299,0.085507
1998-02-24,0.084628,0.087591,0.090202,0.088678,0.074171,0.097969,0.081588,0.074775
1998-02-25,0.100910,0.105139,0.107279,0.102714,0.085882,0.111217,0.098987,0.092185
1998-02-26,0.099389,0.103911,0.106105,0.102988,0.086972,0.111562,0.100828,0.093986
1998-02-27,0.095761,0.098010,0.099928,0.100591,0.087068,0.109571,0.095930,0.089400
1998-03-02,0.087283,0.088932,0.093385,0.093855,0.081419,0.100524,0.084602,0.076885
1998-03-03,0.088099,0.088538,0.095768,0.097303,0.086434,0.104337,0.086643,0.078648
1998-03-04,0.077472,0.077748,0.085958,0.085711,0.074338,0.092728,0.073498,0.065299
1998-03-05,0.056751,0.054088,0.066066,0.070800,0.063680,0.076924,0.060397,0.054182
1998-03-06,0.081348,0.077793,0.089351,0.094598,0.086176,0.100286,0.081683,0.075422
1998-03-09,0.071748,0.066868,0.082812,0.093416,0.090406,0.098737,0.073205,0.065543
1998-03-10,0.084981,0.081411,0.091871,0.104328,0.100341,0.110165,0.086928,0.079960
1998-03-11,0.092123,0.088447,0.100214,0.109551,0.104951,0.113649,0.092577,0.085979
1998-03-12,0.099107,0.096948,0.108456,0.114766,0.109067,0.116243,0.095584,0.088649
1998-03-13,0.099988,0.098471,0.110158,0.114115,0.107862,0.114173,0.095357,0.087741
1998-03-16,0.112032,0.111096,0.123135,0.126466,0.121268,0.125248,0.107672,0.100161
1998-03-17,0.110259,0.108747,0.122841,0.126404,0.121601,0.124670,0.106190,0.099105
1998-03-18,0.109784,0.106977,0.120284,0.126726,0.123210,0.128762,0.109055,0.101696
1998-03-19,0.116179,0.113262,0.127230,0.131969,0.127840,0.133425,0.117394,0.110760
1998-03-20,0.123647,0.119944,0.136413,0.145105,0.144989,0.146483,0.130015,0.123321
1998-03-23,0.115544,0.111778,0.131948,0.139785,0.137520,0.142368,0.129214,0.122066
1998-03-24,0.130553,0.125783,0.147270,0.151973,0.148537,0.153061,0.140850,0.134987
1998-03-25,0.133666,0.130803,0.147994,0.150468,0.144194,0.153605,0.144199,0.138311
1998-03-26,0.131724,0.129512,0.146850,0.148462,0.141758,0.152933,0.142567,0.137377
1998-03-27,0.123201,0.121116,0.141295,0.140784,0.132495,0.145812,0.137592,0.134049
1998-03-30,0.115384,0.111719,0.135707,0.140638,0.135717,0.149558,0.136669,0.133637
1998-03-31,0.125942,0.122988,0.145647,0.151030,0.145271,0.159066,0.146495,0.143164
1998-04-01,0.133025,0.129096,0.150935,0.159868,0.156022,0.170680,0.152913,0.148188
1998-04-02,0.146276,0.141292,0.162920,0.173790,0.170682,0.183860,0.166534,0.162170
1998-04-03,0.149032,0.144861,0.168013,0.177795,0.173399,0.186460,0.169329,0.164202
1998-04-06,0.156780,0.155916,0.168884,0.175654,0.168687,0.179686,0.182813,0.183854
1998-04-07,0.145339,0.142389,0.157879,0.165013,0.158799,0.169348,0.166979,0.167894
1998-04-08,0.132671,0.131076,0.142553,0.149939,0.142855,0.155959,0.157269,0.158738
1998-04-09,0.134956,0.133451,0.148506,0.154904,0.149256,0.161263,0.161259,0.161821
1998-04-13,0.128879,0.128891,0.144213,0.150870,0.145003,0.159144,0.158132,0.158682
1998-04-14,0.134613,0.134329,0.152032,0.154052,0.146750,0.160606,0.159266,0.159347
1998-04-15,0.138700,0.138696,0.157908,0.156967,0.149099,0.163724,0.163580,0.162039
1998-04-16,0.127779,0.128925,0.148951,0.149149,0.142849,0.156168,0.157805,0.155538
1998-04-17,0.153060,0.154495,0.173536,0.176126,0.171272,0.181892,0.187849,0.186245
1998-04-20,0.166485,0.171992,0.185225,0.186550,0.177109,0.192439,0.204826,0.203323
1998-04-21,0.179766,0.188233,0.201448,0.196355,0.184654,0.200675,0.217928,0.216216
1998-04-22,0.192353,0.201691,0.212978,0.208541,0.197235,0.212857,0.227270,0.223148
1998-04-23,0.178665,0.187852,0.203345,0.198687,0.189708,0.202666,0.213763,0.208573
1998-04-24,0.163684,0.173442,0.190281,0.184004,0.173023,0.187980,0.201426,0.197823
1998-04-27,0.139013,0.147290,0.166766,0.160465,0.151476,0.165210,0.175433,0.171055
1998-04-28,0.138786,0.147368,0.160492,0.155433,0.144397,0.160763,0.170749,0.166278
1998-04-29,0.144581,0.152405,0.165468,0.160376,0.149243,0.166431,0.175977,0.172087
1998-04-30,0.161814,0.168381,0.183215,0.179365,0.168580,0.185207,0.192763,0.189814
1998-05-01,0.164340,0.170149,0.189135,0.181869,0.172969,0.187741,0.194185,0.190271
1998-05-04,0.171202,0.176875,0.195280,0.186819,0.177505,0.189586,0.194775,0.190110
1998-05-05,0.164346,0.170398,0.188786,0.180256,0.171298,0.183104,0.186277,0.180694
1998-05-06,0.156861,0.162380,0.179760,0.169336,0.158712,0.172791,0.176482,0.171578
1998-05-07,0.144945,0.150265,0.169034,0.155949,0.143488,0.158870,0.163610,0.159298
1998-05-08,0.160509,0.168291,0.183631,0.172583,0.159418,0.177018,0.181706,0.177009
1998-05-11,0.151546,0.159206,0.174997,0.165063,0.153099,0.171654,0.172345,0.167677
1998-05-12,0.164202,0.172596,0.188734,0.176544,0.162016,0.183024,0.184546,0.179980
1998-05-13,0.167992,0.175829,0.191771,0.179983,0.165099,0.188211,0.189708,0.185735
1998-05-14,0.169106,0.177184,0.190124,0.179302,0.163937,0.189816,0.189376,0.184549
1998-05-15,0.159928,0.167113,0.177608,0.166340,0.150503,0.176625,0.181603,0.177647
1998-05-18,0.162733,0.170042,0.184984,0.172178,0.155100,0.179583,0.186397,0.182562
1998-05-19,0.167721,0.176234,0.190316,0.175694,0.156839,0.182802,0.189803,0.186195
1998-05-20,0.176498,0.183130,0.199558,0.188511,0.173628,0.192743,0.198617,0.196674
1998-05-21,0.165418,0.169485,0.190424,0.179074,0.165440,0.183413,0.186870,0.184707
1998-05-22,0.158427,0.161876,0.181078,0.170791,0.158421,0.175456,0.174572,0.171479
1998-05-26,0.141829,0.146764,0.163548,0.152266,0.139775,0.156108,0.155151,0.151300
1998-05-27,0.148521,0.153446,0.171592,0.162451,0.148851,0.168096,0.165125,0.160916
1998-05-28,0.148672,0.151640,0.173391,0.164753,0.152112,0.171139,0.166953,0.162737
1998-05-29,0.131699,0.133180,0.159206,0.150828,0.140358,0.156443,0.150097,0.145274
1998-06-01,0.129149,0.128694,0.158041,0.150960,0.142666,0.155813,0.148050,0.143101
1998-06-02,0.137296,0.137270,0.165118,0.155544,0.144929,0.159241,0.154273,0.149538
1998-06-03,0.120753,0.119909,0.148913,0.141378,0.133689,0.144805,0.139855,0.134178
1998-06-04,0.140737,0.140967,0.169690,0.162008,0.152839,0.166367,0.163068,0.157884
1998-06-05,0.165528,0.165440,0.195306,0.187679,0.178943,0.190677,0.185217,0.179331
1998-06-08,0.164219,0.164785,0.193575,0.185741,0.177233,0.188023,0.183072,0.176754
1998-06-09,0.175046,0.176449,0.206295,0.197284,0.187449,0.198381,0.194161,0.187071
1998-06-10,0.170186,0.169506,0.201034,0.193618,0.184397,0.193895,0.183672,0.176043
1998-06-11,0.155841,0.154400,0.186248,0.177991,0.166886,0.179144,0.166154,0.158290
1998-06-12,0.165566,0.165171,0.193760,0.188739,0.179352,0.190107,0.178941,0.171565
1998-06-15,0.143866,0.143193,0.169379,0.166994,0.158125,0.169757,0.158060,0.150948
1998-06-16,0.157067,0.155832,0.181259,0.180910,0.169468,0.186351,0.173042,0.166340
1998-06-17,0.172157,0.170299,0.197861,0.198597,0.187890,0.204390,0.192284,0.186665
1998-06-18,0.172746,0.170461,0.198032,0.199459,0.186936,0.206387,0.194900,0.190244
1998-06-19,0.174409,0.172114,0.195032,0.197081,0.183288,0.204116,0.196898,0.192076
1998-06-22,0.178680,0.178400,0.199579,0.198044,0.181645,0.206385,0.200118,0.194585
1998-06-23,0.202081,0.200533,0.222237,0.220545,0.203127,0.230943,0.222017,0.215932
1998-06-24,0.220241,0.220051,0.235781,0.238305,0.220592,0.252086,0.243548,0.237683
1998-06-25,0.210088,0.209243,0.229183,0.230986,0.215327,0.243983,0.235093,0.229082
1998-06-26,0.222436,0.223032,0.236567,0.239731,0.221949,0.253932,0.247511,0.241790
1998-06-29,0.232201,0.231087,0.246859,0.248907,0.230098,0.263667,0.253258,0.246551
1998-06-30,0.220961,0.219753,0.235728,0.237322,0.218970,0.253487,0.247606,0.241672
1998-07-01,0.234547,0.233818,0.247960,0.246569,0.227645,0.262280,0.256880,0.250902
1998-07-02,0.231153,0.230629,0.245497,0.246455,0.230571,0.259522,0.252205,0.245608
1998-07-06,0.236392,0.235130,0.250803,0.253263,0.237870,0.267925,0.261333,0.255579
1998-07-07,0.239850,0.239919,0.253540,0.255253,0.237905,0.269554,0.266423,0.262242
1998-07-08,0.259920,0.262024,0.274139,0.271041,0.249868,0.285404,0.288642,0.286296
1998-07-09,0.256003,0.259001,0.273236,0.268231,0.245361,0.283700,0.289297,0.288186
1998-07-10,0.265465,0.268982,0.284542,0.279938,0.258016,0.294799,0.299110,0.296176
1998-07-13,0.277686,0.282291,0.293955,0.287772,0.262194,0.303672,0.310106,0.307091
1998-07-14,0.283950,0.286181,0.300407,0.296876,0.272200,0.314366,0.316264,0.313195
1998-07-15,0.277200,0.279861,0.291962,0.287951,0.260587,0.307498,0.307220,0.303633
1998-07-16,0.286973,0.288278,0.305497,0.299616,0.269951,0.318209,0.317593,0.315231
1998-07-17,0.302590,0.304986,0.319262,0.309639,0.278718,0.324721,0.328549,0.326766
1998-07-20,0.311312,0.315604,0.326879,0.312532,0.278054,0.322819,0.332294,0.330727
1998-07-21,0.283750,0.288971,0.305617,0.286628,0.254579,0.296276,0.307238,0.304449
1998-07-22,0.286418,0.292402,0.305827,0.288683,0.254896,0.300299,0.314210,0.311044
1998-07-23,0.258129,0.263881,0.274678,0.256961,0.224634,0.269058,0.282754,0.279735
1998-07-24,0.266445,0.271346,0.285648,0.269936,0.239187,0.281677,0.293417,0.290468
1998-07-27,0.278843,0.285661,0.296705,0.282813,0.253803,0.296912,0.309822,0.305642
1998-07-28,0.256790,0.262678,0.278027,0.261427,0.232096,0.274314,0.284418,0.280156
1998-07-29,0.253728,0.259492,0.270787,0.255064,0.227735,0.266631,0.279099,0.274677
1998-07-30,0.283794,0.292259,0.302546,0.280094,0.246316,0.291566,0.308312,0.304970
1998-07-31,0.255622,0.264375,0.277803,0.253017,0.220520,0.261919,0.279922,0.276412
1998-08-03,0.250661,0.259875,0.273028,0.245676,0.212767,0.253549,0.272661,0.269958
1998-08-04,0.202256,0.209716,0.220185,0.197148,0.165077,0.206967,0.223559,0.220765
1998-08-05,0.222204,0.229556,0.242180,0.215315,0.179953,0.224523,0.240139,0.237532
1998-08-06,0.237402,0.244844,0.261216,0.229151,0.190222,0.238394,0.254832,0.252816
1998-08-07,0.225521,0.232609,0.245861,0.219206,0.182557,0.231216,0.241974,0.238993
1998-08-10,0.225466,0.232325,0.245160,0.216299,0.176854,0.229127,0.240694,0.238454
1998-08-11,0.208795,0.213435,0.231220,0.203470,0.164440,0.218209,0.225172,0.222499
1998-08-12,0.219804,0.223560,0.241005,0.213422,0.173925,0.228293,0.235319,0.233677
1998-08-13,0.210004,0.212950,0.231210,0.206319,0.168570,0.221130,0.225406,0.222183
1998-08-14,0.199800,0.203434,0.217536,0.194344,0.155316,0.211016,0.215378,0.212958
1998-08-17,0.228376,0.232549,0.244530,0.222669,0.183202,0.240157,0.247046,0.244946
1998-08-18,0.252923,0.258645,0.269967,0.244718,0.202955,0.261919,0.274143,0.272588
1998-08-19,0.252018,0.257723,0.268765,0.243603,0.201614,0.260639,0.274803,0.273989
1998-08-20,0.240934,0.243363,0.255803,0.231987,0.188030,0.251514,0.259238,0.258239
1998-08-21,0.236077,0.237956,0.251483,0.227976,0.184002,0.246901,0.253163,0.251384
1998-08-24,0.242644,0.243208,0.261468,0.237018,0.193938,0.254497,0.256711,0.253134
1998-08-25,0.251074,0.251638,0.271879,0.247362,0.204256,0.264942,0.266779,0.262510
1998-08-26,0.254009,0.255091,0.271869,0.248821,0.204210,0.266460,0.270202,0.267094
1998-08-27,0.205721,0.204984,0.225112,0.203722,0.161283,0.221635,0.218458,0.213490
1998-08-28,0.178851,0.174923,0.196932,0.179347,0.140319,0.196424,0.190803,0.186932
1998-08-31,0.075962,0.070091,0.096071,0.082871,0.052376,0.099972,0.095273,0.092076
1998-09-01,0.133938,0.130364,0.152931,0.138134,0.104260,0.153538,0.142702,0.136376
1998-09-02,0.125458,0.125224,0.144215,0.124602,0.086437,0.136861,0.134738,0.128838
1998-09-03,0.122829,0.123875,0.139534,0.120832,0.080640,0.132529,0.125310,0.116588
1998-09-04,0.108098,0.107654,0.124395,0.106794,0.068117,0.119730,0.105762,0.095269
1998-09-08,0.163125,0.162706,0.182687,0.160125,0.117384,0.172825,0.163982,0.156095
1998-09-09,0.138238,0.138759,0.154933,0.136635,0.095830,0.152764,0.143108,0.134503
1998-09-10,0.112455,0.112715,0.125143,0.107993,0.066904,0.125623,0.117302,0.108914
1998-09-11,0.148084,0.150944,0.165798,0.141697,0.094434,0.159013,0.157213,0.149739
1998-09-14,0.164738,0.168205,0.183163,0.159358,0.111117,0.176148,0.174323,0.165389
1998-09-15,0.177995,0.181508,0.194260,0.167438,0.115557,0.183133,0.182811,0.172969
1998-09-16,0.178823,0.181987,0.196113,0.168591,0.117582,0.183847,0.185189,0.176874
1998-09-17,0.142385,0.145022,0.159168,0.136195,0.088586,0.152640,0.148833,0.139933
1998-09-18,0.145030,0.145080,0.160812,0.138942,0.092020,0.154472,0.149478,0.140383
1998-09-21,0.157353,0.158290,0.171760,0.149180,0.099961,0.165007,0.161195,0.152452
1998-09-22,0.165818,0.166877,0.183636,0.158238,0.107181,0.170673,0.171213,0.163102
1998-09-23,0.204848,0.205120,0.226741,0.195823,0.140142,0.210083,0.217525,0.212250
1998-09-24,0.180669,0.181461,0.204933,0.174764,0.120654,0.187710,0.191034,0.184044
1998-09-25,0.187369,0.190373,0.207851,0.173670,0.115475,0.187948,0.197786,0.193742
1998-09-28,0.192295,0.194096,0.212579,0.179720,0.124381,0.191553,0.202402,0.198786
1998-09-29,0.192734,0.194871,0.206682,0.181784,0.130291,0.197465,0.205721,0.200859
1998-09-30,0.162437,0.165236,0.172467,0.153502,0.106043,0.169309,0.177323,0.171178
1998-10-01,0.123587,0.124343,0.136896,0.119286,0.077817,0.133189,0.136658,0.128243
1998-10-02,0.135241,0.132539,0.152724,0.135243,0.095278,0.150128,0.149753,0.140402
1998-10-05,0.107731,0.100458,0.126997,0.122604,0.092207,0.140563,0.124053,0.110527
1998-10-06,0.097325,0.088403,0.119572,0.117049,0.091302,0.135423,0.109619,0.095194
1998-10-07,0.071563,0.060657,0.103547,0.100770,0.079397,0.120343,0.090773,0.076484
1998-10-08,0.072327,0.062341,0.101376,0.092451,0.066855,0.109020,0.081342,0.066104
1998-10-09,0.101877,0.096531,0.126679,0.112415,0.078088,0.131474,0.110581,0.096630
1998-10-12,0.115637,0.111527,0.140732,0.123910,0.087789,0.144870,0.122318,0.107459
1998-10-13,0.108570,0.100536,0.132777,0.120433,0.090587,0.141113,0.112773,0.098759
1998-10-14,0.121510,0.113962,0.148677,0.136602,0.103456,0.159312,0.136399,0.123780
1998-10-15,0.178660,0.171203,0.207064,0.189836,0.154562,0.210718,0.191997,0.179587
1998-10-16,0.181662,0.174894,0.212115,0.198965,0.167598,0.221230,0.200819,0.188318
1998-10-19,0.185504,0.179791,0.219529,0.198603,0.163972,0.218057,0.198120,0.185672
1998-10-20,0.180997,0.177564,0.212836,0.193830,0.165099,0.209762,0.195849,0.183301
1998-10-21,0.208223,0.205931,0.235255,0.213664,0.179647,0.230551,0.219894,0.208326
1998-10-22,0.225006,0.221773,0.250094,0.230383,0.193457,0.247573,0.236254,0.227092
1998-10-23,0.222602,0.219387,0.252564,0.229275,0.191533,0.245157,0.234512,0.226146
1998-10-26,0.232065,0.230046,0.259141,0.232206,0.190383,0.246602,0.241637,0.234205
1998-10-27,0.218523,0.216647,0.244526,0.218316,0.176996,0.231617,0.228446,0.221450
1998-10-28,0.223574,0.222951,0.249388,0.218220,0.171491,0.232628,0.230432,0.223920
1998-10-29,0.246036,0.244227,0.275035,0.243737,0.197666,0.257773,0.254175,0.247411
1998-10-30,0.253412,0.250780,0.284785,0.250400,0.204977,0.261358,0.261581,0.255382
1998-11-02,0.270814,0.268537,0.302441,0.267455,0.222623,0.277964,0.272996,0.264361
1998-11-03,0.266517,0.262480,0.297476,0.268072,0.227489,0.279805,0.272401,0.263838
1998-11-04,0.272571,0.269755,0.305198,0.268031,0.223246,0.278872,0.272393,0.263972
1998-11-05,0.296659,0.292599,0.330475,0.290921,0.244586,0.299494,0.294388,0.286805
1998-11-06,0.310311,0.307326,0.340977,0.303281,0.255403,0.313293,0.309959,0.301951
1998-11-09,0.300420,0.297784,0.330958,0.292444,0.242380,0.303972,0.299759,0.290862
1998-11-10,0.308682,0.306802,0.337236,0.299492,0.248615,0.311557,0.304845,0.295437
1998-11-11,0.303759,0.304134,0.332677,0.291957,0.239914,0.304966,0.296086,0.285098
1998-11-12,0.295523,0.295434,0.325118,0.286352,0.236658,0.299934,0.287302,0.275196
1998-11-13,0.301894,0.303029,0.334237,0.295255,0.246631,0.307906,0.295830,0.283926
1998-11-16,0.318588,0.319585,0.354150,0.309272,0.256721,0.320406,0.311500,0.301584
1998-11-17,0.330560,0.332138,0.365053,0.317122,0.261201,0.327142,0.321586,0.311543
1998-11-18,0.347231,0.349636,0.383306,0.330508,0.271015,0.338663,0.331777,0.321965
1998-11-19,0.359130,0.362443,0.390741,0.339219,0.278660,0.347883,0.342689,0.333685
1998-11-20,0.375716,0.377789,0.407247,0.356304,0.295570,0.365411,0.359064,0.348798
1998-11-23,0.413477,0.417765,0.442484,0.390197,0.327418,0.400265,0.402099,0.392835
1998-11-24,0.412080,0.415822,0.438418,0.386913,0.324538,0.396383,0.401507,0.392536
1998-11-25,0.424744,0.429737,0.450368,0.395460,0.331570,0.402864,0.411605,0.401937
1998-11-27,0.438885,0.445612,0.463553,0.404696,0.336513,0.411672,0.421310,0.410315
1998-11-30,0.396475,0.402372,0.422495,0.369516,0.306761,0.378066,0.379732,0.368098
1998-12-01,0.429576,0.439853,0.448536,0.389808,0.318917,0.398398,0.404588,0.393284
1998-12-02,0.418777,0.428567,0.435783,0.381873,0.312884,0.391160,0.394610,0.383885
1998-12-03,0.383617,0.390849,0.404661,0.351522,0.287495,0.358253,0.356411,0.343347
1998-12-04,0.419741,0.427921,0.439831,0.385102,0.317631,0.393017,0.394610,0.381753
1998-12-07,0.437598,0.447192,0.457291,0.400290,0.328276,0.410961,0.414920,0.401940
1998-12-08,0.437036,0.447918,0.459625,0.399401,0.326143,0.409374,0.410693,0.397345
1998-12-09,0.438209,0.451029,0.461748,0.398357,0.323168,0.407241,0.413777,0.400701
1998-12-10,0.413915,0.424158,0.439801,0.375443,0.301199,0.382702,0.391381,0.378546
1998-12-11,0.428806,0.440911,0.451806,0.384457,0.305339,0.391136,0.405100,0.393591
1998-12-14,0.387511,0.396267,0.411290,0.349960,0.275946,0.358728,0.365200,0.352909
1998-12-15,0.426190,0.435488,0.451956,0.387011,0.310455,0.395986,0.408939,0.400639
1998-12-16,0.420118,0.429431,0.445024,0.383632,0.309063,0.393694,0.407981,0.398269
1998-12-17,0.441892,0.452774,0.466859,0.400018,0.323108,0.407631,0.426119,0.418281
1998-12-18,0.467299,0.478202,0.498498,0.419707,0.337990,0.426355,0.448881,0.441416
1998-12-21,0.492676,0.503765,0.527240,0.437373,0.351224,0.440251,0.468638,0.461843
1998-12-22,0.490595,0.501829,0.520923,0.436769,0.351933,0.442833,0.467534,0.461537
1998-12-23,0.527221,0.539168,0.559476,0.471943,0.382529,0.479773,0.504147,0.498006
1998-12-24,0.519858,0.531939,0.553623,0.466398,0.379102,0.473970,0.497688,0.491225
1998-12-28,0.520841,0.532400,0.551224,0.466277,0.379541,0.473090,0.500100,0.495035
1998-12-29,0.531603,0.542328,0.564593,0.483659,0.398354,0.489086,0.512058,0.507206
1998-12-30,0.514298,0.526175,0.546841,0.466858,0.380571,0.472355,0.499365,0.495787
1998-12-31,0.504155,0.517335,0.536338,0.458107,0.371714,0.462760,0.487467,0.483435
1999-01-04,0.502656,0.514999,0.532741,0.450664,0.361897,0.459974,0.474117,0.474587
1999-01-05,0.522873,0.536431,0.554928,0.470929,0.379201,0.483526,0.491023,0.497877
1999-01-06,0.565436,0.579323,0.596888,0.504201,0.406473,0.519448,0.519609,0.528910
1999-01-07,0.590849,0.603980,0.612985,0.515774,0.411916,0.526846,0.523885,0.528182
1999-01-08,0.596328,0.608330,0.612689,0.515678,0.410414,0.524074,0.519245,0.520336
1999-01-11,0.581390,0.594078,0.590050,0.488474,0.379160,0.501278,0.487289,0.483731
1999-01-12,0.534091,0.545284,0.548412,0.454325,0.352770,0.465666,0.453049,0.444335
1999-01-13,0.523146,0.537622,0.542792,0.450968,0.351558,0.463866,0.457763,0.456386
1999-01-14,0.495846,0.510727,0.518598,0.429079,0.331998,0.440733,0.441885,0.437744
1999-01-15,0.528562,0.543441,0.550485,0.458847,0.358099,0.475694,0.475746,0.482522
1999-01-19,0.546951,0.565830,0.573982,0.478075,0.372436,0.497022,0.500655,0.513731
1999-01-20,0.565284,0.588496,0.594456,0.491452,0.381332,0.513053,0.521581,0.551053
1999-01-21,0.536415,0.558487,0.565211,0.468748,0.364193,0.487720,0.493099,0.518144
1999-01-22,0.517760,0.538094,0.547331,0.450190,0.346359,0.467089,0.471125,0.495461
1999-01-25,0.533104,0.554680,0.561042,0.459585,0.351636,0.483441,0.487801,0.520344
1999-01-26,0.571649,0.596930,0.607595,0.494921,0.380741,0.525281,0.528062,0.571682
1999-01-27,0.557192,0.579858,0.598730,0.488663,0.381299,0.515405,0.522657,0.566583
1999-01-28,0.595848,0.619232,0.634708,0.518360,0.403639,0.546735,0.551344,0.602531
1999-01-29,0.625051,0.647336,0.657723,0.541913,0.424100,0.568785,0.567063,0.613699
1999-02-01,0.609309,0.631313,0.642334,0.526489,0.409205,0.553319,0.558343,0.608720
1999-02-02,0.584465,0.605548,0.622201,0.510304,0.398749,0.534820,0.538486,0.583663
1999-02-03,0.597300,0.618963,0.636465,0.520099,0.408577,0.544436,0.544118,0.584237
1999-02-04,0.554944,0.574380,0.597729,0.489011,0.386348,0.506256,0.510420,0.543534
1999-02-05,0.527764,0.551402,0.580973,0.469020,0.369262,0.489589,0.493948,0.535147
1999-02-08,0.533541,0.559067,0.592840,0.476289,0.375712,0.502532,0.504384,0.554382
1999-02-09,0.491254,0.513759,0.548704,0.443407,0.348767,0.464972,0.470178,0.514492
1999-02-10,0.519514,0.540996,0.569366,0.463225,0.363638,0.484792,0.488195,0.527851
1999-02-11,0.575749,0.598931,0.615754,0.505800,0.399253,0.525609,0.525493,0.562918
1999-02-12,0.535939,0.557556,0.581162,0.477639,0.379258,0.493215,0.495473,0.529853
1999-02-16,0.559257,0.578228,0.600327,0.496804,0.398945,0.508323,0.499795,0.527554
1999-02-17,0.543218,0.559784,0.579787,0.482010,0.387546,0.488775,0.483159,0.502262
1999-02-18,0.561014,0.578302,0.593639,0.499723,0.403348,0.500787,0.498963,0.502869
1999-02-19,0.568988,0.582609,0.598621,0.502646,0.405745,0.504338,0.497091,0.501245
1999-02-22,0.610427,0.627331,0.641088,0.541152,0.439959,0.540453,0.536787,0.537101
1999-02-23,0.620571,0.639632,0.649695,0.540345,0.433516,0.545937,0.540593,0.555621
1999-02-24,0.584012,0.603161,0.620098,0.513442,0.410698,0.518131,0.519826,0.538226
1999-02-25,0.576077,0.595011,0.611916,0.506917,0.404500,0.513461,0.508636,0.529128
1999-02-26,0.573252,0.592393,0.609659,0.505570,0.403446,0.505987,0.500642,0.517566
1999-03-01,0.582108,0.600629,0.612427,0.504555,0.398224,0.505930,0.499717,0.522983
1999-03-02,0.556990,0.574458,0.586694,0.487419,0.387258,0.485087,0.484662,0.509179
1999-03-03,0.556341,0.574199,0.585857,0.483807,0.383274,0.485779,0.476138,0.498729
1999-03-04,0.580679,0.598495,0.614501,0.510017,0.408933,0.512687,0.503585,0.524963
