date,cum_return_xgboost,cum_return_random_forest,cum_return_lstm,cum_return_equal_weight,cum_return_hrp,cum_return_market_cap,cum_return_markowitz,cum_return_markowitz_unc
1998-01-02,0.012317,0.012463,0.011578,0.008551,0.007250,0.008959,0.009629,0.009387
1998-01-05,0.017846,0.019707,0.018186,0.013743,0.010818,0.014869,0.018216,0.019755
1998-01-06,0.008755,0.009814,0.005028,0.004472,0.001521,0.005024,0.008102,0.009583
1998-01-07,0.001689,0.002525,0.002775,0.001313,0.001007,0.003212,0.002487,0.003415
1998-01-08,-0.001034,-0.000489,0.000178,-0.003278,-0.005125,-0.000475,-0.002798,-0.002691
1998-01-09,-0.033094,-0.033417,-0.028633,-0.032611,-0.033834,-0.030104,-0.034557,-0.034633
1998-01-12,-0.012966,-0.012746,-0.008259,-0.013346,-0.016424,-0.008411,-0.016004,-0.015373
1998-01-13,-0.001762,-0.000313,0.002596,-0.004599,-0.009019,-0.000553,-0.005112,-0.004076
1998-01-14,0.000961,0.002971,0.007123,-0.001133,-0.006334,0.001529,-0.003789,-0.003259
1998-01-15,-0.002792,-0.001232,0.000371,-0.008366,-0.014797,-0.006467,-0.011887,-0.012589
1998-01-16,0.008036,0.009591,0.009783,0.002371,-0.003740,0.005084,-0.001050,-0.002101
1998-01-20,0.032868,0.035099,0.037161,0.028568,0.021169,0.030606,0.023038,0.021930
1998-01-21,0.019854,0.020484,0.023545,0.016874,0.011010,0.019715,0.011678,0.011276
1998-01-22,0.012296,0.012522,0.015305,0.009504,0.005054,0.012684,0.004401,0.003619
1998-01-23,0.010514,0.009904,0.010467,0.005368,0.000906,0.007409,-0.002318,-0.004451
1998-01-26,0.011335,0.009629,0.008917,0.004871,0.001912,0.009018,-0.001833,-0.004125
1998-01-27,0.028884,0.026780,0.023941,0.021263,0.017390,0.023764,0.015830,0.014415
1998-01-28,0.044373,0.043179,0.036539,0.033081,0.025500,0.034909,0.027371,0.025801
1998-01-29,0.053652,0.053263,0.047329,0.040823,0.032616,0.042405,0.035136,0.033859
1998-01-30,0.047392,0.047180,0.041168,0.036320,0.028171,0.038486,0.032171,0.031603
1998-02-02,0.071312,0.071144,0.059011,0.057171,0.048163,0.060350,0.056167,0.055999
1998-02-03,0.073571,0.073201,0.059025,0.059114,0.049292,0.063856,0.059949,0.058953
1998-02-04,0.076751,0.076224,0.061637,0.059107,0.047681,0.063521,0.058857,0.057078
1998-02-05,0.070207,0.068883,0.054524,0.052271,0.041769,0.057557,0.051680,0.049554
1998-02-06,0.078923,0.077277,0.063155,0.060083,0.048764,0.065717,0.059758,0.057899
1998-02-09,0.070469,0.068985,0.054895,0.053712,0.044347,0.060003,0.052101,0.049597
1998-02-10,0.083376,0.082672,0.064473,0.064920,0.054841,0.071613,0.063568,0.060540
1998-02-11,0.085484,0.084710,0.068137,0.069024,0.060138,0.076132,0.069969,0.067774
1998-02-12,0.089283,0.088069,0.073574,0.073843,0.064992,0.080486,0.072811,0.069556
1998-02-13,0.083145,0.081876,0.069280,0.069086,0.061266,0.074976,0.065599,0.061636
1998-02-17,0.081734,0.080753,0.068914,0.069120,0.060202,0.074034,0.062329,0.058371
1998-02-18,0.093198,0.092249,0.080364,0.080532,0.071163,0.086807,0.070876,0.065556
1998-02-19,0.092450,0.092005,0.080037,0.076496,0.065051,0.083378,0.068979,0.063694
1998-02-20,0.101015,0.100952,0.087461,0.084544,0.072941,0.091918,0.078447,0.073379
1998-02-23,0.116131,0.116668,0.096862,0.096610,0.081494,0.105397,0.091299,0.085507
1998-02-24,0.108444,0.107763,0.087425,0.088678,0.074171,0.097969,0.081588,0.074775
1998-02-25,0.126381,0.126260,0.104694,0.102714,0.085882,0.111217,0.098987,0.092185
1998-02-26,0.125051,0.125699,0.104297,0.102988,0.086972,0.111562,0.100828,0.093986
1998-02-27,0.119591,0.118718,0.098602,0.100591,0.087068,0.109571,0.095930,0.089400
1998-03-02,0.109292,0.108204,0.092845,0.093855,0.081419,0.100524,0.084602,0.076885
1998-03-03,0.110694,0.108779,0.093490,0.097303,0.086434,0.104337,0.086643,0.078648
1998-03-04,0.100355,0.097706,0.083863,0.085711,0.074338,0.092728,0.073498,0.065299
1998-03-05,0.073060,0.071707,0.062047,0.070800,0.063680,0.076924,0.060397,0.054182
1998-03-06,0.097876,0.095676,0.087138,0.094598,0.086176,0.100286,0.081683,0.075422
1998-03-09,0.086643,0.083414,0.082032,0.093416,0.090406,0.098737,0.073205,0.065543
1998-03-10,0.100766,0.098462,0.091101,0.104328,0.100341,0.110165,0.086928,0.079960
1998-03-11,0.107000,0.104730,0.098696,0.109551,0.104951,0.113649,0.092577,0.085979
1998-03-12,0.115043,0.112840,0.109065,0.114766,0.109067,0.116243,0.095584,0.088649
1998-03-13,0.116001,0.113789,0.109729,0.114115,0.107862,0.114173,0.095357,0.087741
1998-03-16,0.124700,0.123074,0.122616,0.126466,0.121268,0.125248,0.107672,0.100161
1998-03-17,0.122240,0.120673,0.122048,0.126404,0.121601,0.124670,0.106190,0.099105
1998-03-18,0.122649,0.121219,0.119324,0.126726,0.123210,0.128762,0.109055,0.101696
1998-03-19,0.127849,0.127476,0.125491,0.131969,0.127840,0.133425,0.117394,0.110760
1998-03-20,0.135132,0.134725,0.136671,0.145105,0.144989,0.146483,0.130015,0.123321
1998-03-23,0.131394,0.133617,0.134642,0.139785,0.137520,0.142368,0.129214,0.122066
1998-03-24,0.146140,0.148018,0.148122,0.151973,0.148537,0.153061,0.140850,0.134987
1998-03-25,0.153065,0.155372,0.147723,0.150468,0.144194,0.153605,0.144199,0.138311
1998-03-26,0.151939,0.154455,0.146459,0.148462,0.141758,0.152933,0.142567,0.137377
1998-03-27,0.144236,0.147618,0.141163,0.140784,0.132495,0.145812,0.137592,0.134049
1998-03-30,0.137382,0.140829,0.137436,0.140638,0.135717,0.149558,0.136669,0.133637
1998-03-31,0.148907,0.151740,0.147511,0.151030,0.145271,0.159066,0.146495,0.143164
1998-04-01,0.155579,0.158122,0.151956,0.159800,0.155877,0.170969,0.155468,0.147857
1998-04-02,0.168918,0.171603,0.165077,0.173913,0.170831,0.184189,0.169388,0.161276
1998-04-03,0.170825,0.173378,0.167035,0.177014,0.173110,0.186674,0.171747,0.168965
1998-04-06,0.177915,0.183714,0.180495,0.176367,0.169719,0.179903,0.172582,0.170156
1998-04-07,0.169057,0.173810,0.168176,0.166605,0.160439,0.169686,0.163927,0.155645
1998-04-08,0.157374,0.162955,0.154944,0.151802,0.144607,0.156268,0.152558,0.145681
1998-04-09,0.160338,0.165363,0.159034,0.156699,0.150733,0.161551,0.155439,0.148571
1998-04-13,0.155542,0.160988,0.155622,0.152385,0.146335,0.159299,0.151089,0.148290
1998-04-14,0.162386,0.168016,0.160821,0.155768,0.148112,0.160773,0.151280,0.144409
1998-04-15,0.167332,0.172344,0.164097,0.158425,0.150017,0.163823,0.157099,0.149742
1998-04-16,0.155036,0.158835,0.154226,0.150001,0.143236,0.156146,0.152458,0.151928
1998-04-17,0.182158,0.185457,0.182450,0.177906,0.172512,0.181909,0.186139,0.184691
1998-04-20,0.196331,0.202670,0.199947,0.188536,0.178779,0.192170,0.202625,0.212223
1998-04-21,0.210813,0.218403,0.216837,0.198608,0.186189,0.200195,0.212985,0.224765
1998-04-22,0.222745,0.230344,0.225993,0.210266,0.198367,0.212251,0.219282,0.229280
1998-04-23,0.212627,0.220552,0.217235,0.201183,0.191050,0.202108,0.206118,0.213998
1998-04-24,0.197825,0.205885,0.205150,0.186525,0.174454,0.187375,0.193593,0.207844
1998-04-27,0.172523,0.179304,0.179607,0.162966,0.152621,0.164684,0.166946,0.177222
1998-04-28,0.169588,0.179155,0.176777,0.158414,0.146358,0.160169,0.165543,0.173902
1998-04-29,0.174273,0.183595,0.180674,0.163187,0.151099,0.165841,0.171464,0.179378
1998-04-30,0.192020,0.201051,0.197564,0.182123,0.170548,0.184676,0.191417,0.198195
1998-05-01,0.192552,0.199884,0.200512,0.184409,0.174339,0.187189,0.189026,0.192962
1998-05-04,0.199397,0.206855,0.205585,0.189694,0.179312,0.189044,0.193648,0.193334
1998-05-05,0.193096,0.200853,0.198746,0.183217,0.173003,0.182602,0.184471,0.183149
1998-05-06,0.184769,0.192780,0.190037,0.172389,0.160441,0.172280,0.175884,0.171425
1998-05-07,0.173755,0.181952,0.180455,0.159291,0.145492,0.158405,0.162069,0.153988
1998-05-08,0.190180,0.199894,0.196932,0.175688,0.161313,0.176430,0.181874,0.178784
1998-05-11,0.182341,0.192403,0.189386,0.168268,0.155156,0.171278,0.169805,0.166613
1998-05-12,0.195117,0.205054,0.202425,0.179353,0.163829,0.182617,0.180255,0.177252
1998-05-13,0.201956,0.212067,0.207718,0.183481,0.167441,0.187860,0.185145,0.178911
1998-05-14,0.202189,0.213204,0.206340,0.182794,0.166055,0.189556,0.185167,0.176231
1998-05-15,0.190668,0.201146,0.195571,0.169911,0.152777,0.176490,0.175755,0.163985
1998-05-18,0.195639,0.205997,0.202730,0.175718,0.157690,0.179443,0.184105,0.176977
1998-05-19,0.198542,0.209521,0.206013,0.178374,0.158978,0.182614,0.187129,0.184866
1998-05-20,0.207825,0.217234,0.211601,0.191338,0.175683,0.192770,0.199026,0.196241
1998-05-21,0.195867,0.203760,0.197665,0.181635,0.167145,0.183525,0.188466,0.184390
1998-05-22,0.188592,0.196498,0.188564,0.173628,0.160306,0.175639,0.175759,0.165281
1998-05-26,0.172174,0.180483,0.172448,0.155112,0.141577,0.156267,0.154653,0.141599
1998-05-27,0.178357,0.186736,0.178456,0.164453,0.150260,0.168226,0.167644,0.163627
1998-05-28,0.177268,0.184425,0.177623,0.166371,0.153171,0.171350,0.169417,0.164065
1998-05-29,0.159788,0.165337,0.160236,0.152134,0.141055,0.156738,0.151723,0.146208
1998-06-01,0.156986,0.160905,0.157434,0.152404,0.143370,0.156410,0.149470,0.140570
1998-06-02,0.162865,0.166606,0.162311,0.156293,0.145305,0.159738,0.155379,0.147179
1998-06-03,0.146746,0.149349,0.146189,0.142475,0.134367,0.145432,0.143463,0.134809
1998-06-04,0.167047,0.170253,0.168086,0.162720,0.153383,0.166863,0.167361,0.163295
1998-06-05,0.193496,0.197365,0.193666,0.188915,0.179782,0.191206,0.190462,0.182179
1998-06-08,0.193280,0.197935,0.193052,0.187088,0.178312,0.188520,0.188207,0.179224
1998-06-09,0.204036,0.208641,0.204336,0.197998,0.188395,0.198771,0.201064,0.197598
1998-06-10,0.199007,0.203484,0.196133,0.194147,0.185443,0.194359,0.194230,0.186610
1998-06-11,0.184065,0.188889,0.181143,0.178306,0.167911,0.179546,0.176439,0.167722
1998-06-12,0.193357,0.198161,0.190092,0.189219,0.180435,0.190566,0.192860,0.184765
1998-06-15,0.170962,0.175103,0.166960,0.167418,0.159225,0.170240,0.172373,0.167127
1998-06-16,0.183796,0.188121,0.179387,0.180612,0.170402,0.186712,0.185715,0.185035
1998-06-17,0.198880,0.202531,0.195158,0.198025,0.188637,0.204819,0.204648,0.206984
1998-06-18,0.198818,0.202302,0.196306,0.198575,0.187737,0.206812,0.207917,0.214378
1998-06-19,0.198138,0.201019,0.194409,0.195997,0.184242,0.204446,0.211309,0.215399
1998-06-22,0.201994,0.206263,0.199520,0.196830,0.182280,0.206538,0.211231,0.216275
1998-06-23,0.223873,0.227729,0.219190,0.218763,0.203251,0.231119,0.232946,0.236526
1998-06-24,0.244615,0.250350,0.236727,0.236670,0.221010,0.252339,0.252410,0.255387
1998-06-25,0.234643,0.239607,0.228292,0.229443,0.215617,0.244305,0.246165,0.248797
1998-06-26,0.245209,0.251299,0.237434,0.237949,0.222312,0.254216,0.261726,0.266365
1998-06-29,0.254504,0.260166,0.243272,0.246505,0.230157,0.264014,0.267692,0.270784
1998-06-30,0.240907,0.245410,0.231619,0.234219,0.218171,0.253801,0.261071,0.268167
1998-07-01,0.252785,0.255835,0.241886,0.243403,0.226791,0.262777,0.265878,0.269984
1998-07-02,0.252731,0.256272,0.245237,0.244162,0.230146,0.260125,0.264221,0.264972
1998-07-06,0.258679,0.261774,0.251364,0.250384,0.236747,0.268452,0.273817,0.277712
1998-07-07,0.264509,0.268642,0.252288,0.252829,0.237608,0.270041,0.278629,0.283317
1998-07-08,0.288786,0.293164,0.268742,0.268186,0.249548,0.285949,0.291159,0.299204
1998-07-09,0.290937,0.296056,0.266694,0.265206,0.244981,0.284127,0.289394,0.303697
1998-07-10,0.303226,0.307914,0.279387,0.276303,0.257071,0.295247,0.298284,0.316330
1998-07-13,0.316184,0.321580,0.285465,0.283451,0.261574,0.304041,0.304489,0.329524
1998-07-14,0.317382,0.320402,0.290690,0.291700,0.271461,0.314771,0.315380,0.335477
1998-07-15,0.307624,0.309912,0.275833,0.282194,0.259984,0.307820,0.302840,0.323539
1998-07-16,0.319272,0.322028,0.289872,0.293735,0.269630,0.318484,0.311683,0.330504
1998-07-17,0.326813,0.330612,0.302237,0.303572,0.278243,0.325076,0.325555,0.339392
1998-07-20,0.331168,0.336028,0.307487,0.305922,0.277770,0.323149,0.331008,0.343951
1998-07-21,0.307600,0.313687,0.285967,0.282216,0.254223,0.296642,0.305997,0.312969
1998-07-22,0.314451,0.322117,0.288475,0.284307,0.254743,0.300679,0.309216,0.323306
1998-07-23,0.279772,0.284561,0.252441,0.252214,0.223826,0.269358,0.278137,0.289342
1998-07-24,0.294360,0.300484,0.267845,0.266267,0.238953,0.281946,0.288852,0.300696
1998-07-27,0.304986,0.310421,0.275535,0.278689,0.252483,0.297202,0.306323,0.322335
1998-07-28,0.281642,0.286524,0.253170,0.257938,0.231300,0.274583,0.280392,0.290353
1998-07-29,0.280668,0.286497,0.250929,0.254040,0.228367,0.267008,0.275561,0.279122
1998-07-30,0.306195,0.313399,0.274824,0.277614,0.246501,0.291908,0.303402,0.308876
1998-07-31,0.278603,0.286549,0.251489,0.250683,0.220400,0.262288,0.275955,0.280625
1998-08-03,0.276756,0.285917,0.249464,0.243994,0.212977,0.253858,0.269953,0.275203
1998-08-04,0.223799,0.232153,0.195643,0.196009,0.165824,0.207200,0.220223,0.222385
1998-08-05,0.239201,0.246783,0.208981,0.213413,0.180968,0.224690,0.237363,0.236073
1998-08-06,0.250696,0.258396,0.222773,0.225588,0.190116,0.238464,0.249945,0.251552
1998-08-07,0.237113,0.244636,0.208823,0.216549,0.183053,0.231305,0.241599,0.239416
1998-08-10,0.232921,0.239084,0.202852,0.212773,0.177134,0.229156,0.238891,0.234902
1998-08-11,0.216412,0.222366,0.190824,0.199448,0.164304,0.218209,0.226811,0.223097
1998-08-12,0.223025,0.228884,0.200284,0.209019,0.173555,0.228259,0.238145,0.232791
1998-08-13,0.217266,0.224547,0.194337,0.203197,0.168864,0.221029,0.230457,0.224321
1998-08-14,0.205468,0.212175,0.178037,0.191227,0.155940,0.210860,0.217729,0.212349
1998-08-17,0.237045,0.243903,0.205164,0.219528,0.183739,0.239934,0.247159,0.245306
1998-08-18,0.262891,0.271077,0.227521,0.241158,0.203220,0.261668,0.272643,0.275602
1998-08-19,0.259443,0.268190,0.227062,0.239768,0.201604,0.260336,0.278518,0.281601
1998-08-20,0.244757,0.253361,0.219064,0.227030,0.188165,0.251292,0.262295,0.266032
1998-08-21,0.237393,0.246174,0.213484,0.222988,0.184291,0.246602,0.261395,0.262673
1998-08-24,0.242490,0.251308,0.223243,0.231924,0.194005,0.254185,0.267531,0.265842
1998-08-25,0.249907,0.258193,0.231409,0.241050,0.203562,0.264640,0.275445,0.278115
1998-08-26,0.249384,0.258932,0.233825,0.242741,0.203841,0.266138,0.283663,0.284604
1998-08-27,0.202979,0.212231,0.190180,0.197759,0.160875,0.221336,0.233975,0.234496
1998-08-28,0.182313,0.191345,0.172577,0.175605,0.141124,0.196131,0.206511,0.201958
1998-08-31,0.090484,0.098420,0.081236,0.081723,0.053098,0.099765,0.105367,0.099173
1998-09-01,0.141181,0.149838,0.131634,0.135810,0.105236,0.153223,0.161169,0.153593
1998-09-02,0.129424,0.138414,0.113548,0.121270,0.087618,0.136474,0.152476,0.149457
1998-09-03,0.122533,0.133868,0.106032,0.118404,0.082858,0.132001,0.150924,0.143169
1998-09-04,0.110334,0.121416,0.091346,0.106152,0.071555,0.119253,0.129677,0.114012
1998-09-08,0.163698,0.174656,0.145180,0.158296,0.120088,0.172306,0.186439,0.172637
1998-09-09,0.137876,0.149817,0.121284,0.134535,0.097515,0.152182,0.167858,0.159094
1998-09-10,0.111333,0.124158,0.092721,0.106997,0.069504,0.125123,0.138579,0.127652
1998-09-11,0.148682,0.163376,0.125756,0.139586,0.096032,0.158303,0.172773,0.168311
1998-09-14,0.162167,0.177909,0.140751,0.157061,0.112612,0.175403,0.191435,0.188492
1998-09-15,0.170900,0.186450,0.147091,0.164126,0.117146,0.182363,0.196799,0.193478
1998-09-16,0.169805,0.185121,0.150220,0.164965,0.118564,0.183079,0.199162,0.195930
1998-09-17,0.135824,0.150591,0.116732,0.133125,0.089944,0.151869,0.166073,0.162707
1998-09-18,0.142782,0.158275,0.125247,0.137191,0.094165,0.153687,0.162550,0.156692
1998-09-21,0.148972,0.164508,0.131161,0.146949,0.102024,0.164161,0.176499,0.170827
1998-09-22,0.160016,0.177611,0.143346,0.155581,0.109059,0.169724,0.187021,0.185224
1998-09-23,0.203347,0.219847,0.179944,0.192176,0.141596,0.209072,0.222623,0.224884
1998-09-24,0.182466,0.198986,0.160196,0.171331,0.122236,0.186690,0.200177,0.202753
1998-09-25,0.186614,0.203754,0.160633,0.169947,0.116803,0.186914,0.203827,0.209627
1998-09-28,0.194064,0.211163,0.170633,0.177528,0.126539,0.190585,0.210305,0.210199
1998-09-29,0.199783,0.217708,0.172840,0.181058,0.132705,0.196478,0.215429,0.218491
1998-09-30,0.172164,0.190023,0.144869,0.153770,0.108714,0.168316,0.189990,0.193805
1998-10-01,0.137967,0.154091,0.109979,0.122326,0.081127,0.132910,0.149715,0.143901
1998-10-02,0.164662,0.179993,0.133594,0.141988,0.101139,0.150389,0.155719,0.145349
1998-10-05,0.151046,0.161716,0.115678,0.131642,0.098882,0.141914,0.140638,0.122722
1998-10-06,0.155870,0.168898,0.110421,0.129775,0.099077,0.137252,0.126858,0.092391
1998-10-07,0.136258,0.151456,0.091976,0.114048,0.086079,0.122305,0.101623,0.067407
1998-10-08,0.134465,0.144837,0.086023,0.105578,0.073809,0.110921,0.094373,0.055041
1998-10-09,0.154857,0.168051,0.111900,0.122520,0.084906,0.132534,0.118660,0.091290
1998-10-12,0.160880,0.180083,0.119332,0.132104,0.094494,0.145532,0.132565,0.106515
1998-10-13,0.159539,0.180646,0.116081,0.132513,0.099448,0.142290,0.122993,0.079025
1998-10-14,0.171383,0.188466,0.132681,0.145052,0.111566,0.160172,0.148395,0.122709
1998-10-15,0.234160,0.255363,0.189069,0.199739,0.162786,0.211341,0.196129,0.165224
1998-10-16,0.255046,0.277675,0.200214,0.211784,0.176326,0.221944,0.199941,0.165885
1998-10-19,0.257025,0.281811,0.204342,0.211432,0.172433,0.218727,0.197226,0.158657
1998-10-20,0.255513,0.283827,0.203608,0.211772,0.175192,0.210738,0.189588,0.144351
1998-10-21,0.271996,0.300420,0.215190,0.229167,0.187051,0.231117,0.213623,0.177910
1998-10-22,0.297621,0.326330,0.235485,0.246668,0.199814,0.247970,0.225933,0.198799
1998-10-23,0.302210,0.330918,0.241186,0.246625,0.199363,0.245623,0.222275,0.194076
1998-10-26,0.299153,0.326605,0.243263,0.247723,0.197877,0.246814,0.230088,0.204142
1998-10-27,0.273599,0.296783,0.224793,0.230825,0.182348,0.231739,0.223263,0.198961
1998-10-28,0.274371,0.296821,0.225746,0.228618,0.177419,0.232513,0.227170,0.201492
1998-10-29,0.303216,0.324962,0.251980,0.255291,0.203633,0.257899,0.251149,0.222827
1998-10-30,0.312478,0.334918,0.263050,0.262885,0.210680,0.261518,0.251386,0.219072
1998-11-02,0.334031,0.361828,0.278238,0.282190,0.229434,0.278193,0.262389,0.226094
1998-11-03,0.328903,0.357225,0.274775,0.283569,0.234938,0.280257,0.264221,0.226493
1998-11-04,0.330828,0.357146,0.276973,0.281303,0.228787,0.279047,0.259946,0.218229
1998-11-05,0.357540,0.386803,0.297235,0.305217,0.250317,0.299709,0.281391,0.236111
1998-11-06,0.368015,0.396466,0.312035,0.316796,0.261440,0.313406,0.296652,0.255978
1998-11-09,0.352796,0.379638,0.299071,0.303880,0.247279,0.303954,0.288578,0.255672
1998-11-10,0.359525,0.383865,0.302621,0.310385,0.251531,0.311524,0.296970,0.265480
1998-11-11,0.347717,0.372616,0.296901,0.302317,0.242816,0.304952,0.287396,0.252851
1998-11-12,0.341987,0.366504,0.286622,0.297847,0.240672,0.300209,0.285619,0.244455
1998-11-13,0.355839,0.383760,0.297856,0.308258,0.249659,0.308107,0.289774,0.250511
1998-11-16,0.367852,0.395441,0.317028,0.320773,0.259555,0.320350,0.301600,0.260763
1998-11-17,0.375225,0.401863,0.330462,0.326701,0.263116,0.326775,0.307369,0.270369
1998-11-18,0.389250,0.415755,0.339777,0.337907,0.272507,0.338046,0.324321,0.279720
1998-11-19,0.398698,0.421932,0.349547,0.346043,0.279117,0.347149,0.332627,0.287601
1998-11-20,0.415434,0.437671,0.365585,0.362879,0.297046,0.364779,0.352767,0.308348
1998-11-23,0.454953,0.480162,0.405446,0.398156,0.329205,0.399309,0.384606,0.347480
1998-11-24,0.452013,0.478759,0.403126,0.395051,0.326088,0.395308,0.380705,0.343780
1998-11-25,0.464840,0.494407,0.414229,0.404509,0.332603,0.401712,0.386634,0.352422
1998-11-27,0.473927,0.506783,0.418572,0.412292,0.336902,0.410262,0.400999,0.369786
1998-11-30,0.434378,0.469781,0.381370,0.378956,0.309196,0.377098,0.367201,0.331605
1998-12-01,0.457210,0.490414,0.398860,0.396010,0.316687,0.396710,0.386986,0.358789
1998-12-02,0.447443,0.480852,0.395315,0.388901,0.312489,0.389518,0.380523,0.349145
1998-12-03,0.413119,0.446676,0.364071,0.359403,0.287172,0.356963,0.346134,0.309696
1998-12-04,0.445785,0.479501,0.400306,0.391869,0.316874,0.391463,0.376558,0.344820
1998-12-07,0.455956,0.488141,0.412369,0.403113,0.325525,0.409035,0.396882,0.376391
1998-12-08,0.454077,0.488976,0.414372,0.402088,0.323570,0.407447,0.395537,0.372262
1998-12-09,0.452169,0.491843,0.410441,0.400761,0.320387,0.405173,0.398753,0.383744
1998-12-10,0.427123,0.462766,0.383774,0.376255,0.298124,0.380750,0.377252,0.363398
1998-12-11,0.429985,0.463263,0.387316,0.382146,0.300744,0.388912,0.396258,0.386245
1998-12-14,0.397372,0.428209,0.351363,0.349258,0.273853,0.356939,0.360385,0.343346
1998-12-15,0.442985,0.474434,0.392354,0.386678,0.306983,0.393814,0.390661,0.375132
1998-12-16,0.431820,0.462846,0.384312,0.381916,0.305163,0.391510,0.392048,0.382895
1998-12-17,0.454112,0.486030,0.406646,0.399139,0.318298,0.405219,0.404162,0.391712
1998-12-18,0.474824,0.507229,0.422424,0.415924,0.330679,0.423568,0.419829,0.406498
1998-12-21,0.493845,0.526407,0.443669,0.431931,0.341153,0.437117,0.429672,0.411098
1998-12-22,0.492757,0.522596,0.439276,0.431537,0.343177,0.439803,0.439529,0.417433
1998-12-23,0.532135,0.564780,0.477533,0.466122,0.373493,0.476455,0.469128,0.452447
1998-12-24,0.525732,0.557289,0.472711,0.461712,0.369788,0.470894,0.463101,0.444453
1998-12-28,0.521482,0.550450,0.467931,0.460979,0.369539,0.470068,0.470425,0.453995
1998-12-29,0.540467,0.567500,0.485539,0.478751,0.388454,0.486292,0.491145,0.473144
1998-12-30,0.520215,0.545819,0.466533,0.460792,0.370642,0.469464,0.481734,0.471138
1998-12-31,0.514214,0.541708,0.454470,0.451663,0.360662,0.459727,0.473116,0.460973
1999-01-04,0.511061,0.542633,0.443928,0.444253,0.350924,0.456946,0.459896,0.452259
1999-01-05,0.532726,0.565521,0.460457,0.464428,0.368088,0.480450,0.476639,0.475197
1999-01-06,0.581785,0.613231,0.492908,0.497553,0.395141,0.516297,0.504949,0.505759
1999-01-07,0.604569,0.639002,0.500629,0.509075,0.400539,0.523680,0.509184,0.505043
1999-01-08,0.613780,0.647353,0.493017,0.508979,0.399050,0.520913,0.504588,0.497316
1999-01-11,0.596361,0.625669,0.472088,0.481896,0.368048,0.498165,0.472940,0.461264
1999-01-12,0.548656,0.578192,0.440180,0.447898,0.341870,0.462627,0.439031,0.422466
1999-01-13,0.537870,0.566811,0.440687,0.444556,0.340668,0.460830,0.443700,0.434333
1999-01-14,0.511217,0.537937,0.419484,0.422763,0.321266,0.437746,0.427975,0.415974
1999-01-15,0.538851,0.569419,0.444809,0.452400,0.347157,0.472634,0.461509,0.460074
1999-01-19,0.567810,0.593033,0.457730,0.471543,0.361377,0.493918,0.486178,0.490810
1999-01-20,0.583822,0.608593,0.477906,0.484860,0.370202,0.509916,0.506901,0.527568
1999-01-21,0.559628,0.582427,0.451717,0.462257,0.353201,0.484634,0.478695,0.495157
1999-01-22,0.541039,0.565681,0.432840,0.443781,0.335511,0.464046,0.456932,0.472818
1999-01-25,0.543936,0.572795,0.453039,0.453134,0.340745,0.480365,0.473447,0.497324
1999-01-26,0.583919,0.610320,0.494440,0.488314,0.369616,0.522118,0.513320,0.547885
1999-01-27,0.564877,0.593046,0.491563,0.482084,0.370170,0.512263,0.507967,0.542862
1999-01-28,0.603692,0.632825,0.518126,0.511650,0.392330,0.543527,0.536378,0.578266
1999-01-29,0.631203,0.661498,0.538456,0.535098,0.412625,0.565531,0.551945,0.589265
1999-02-01,0.616108,0.645442,0.522354,0.519743,0.397851,0.550098,0.543309,0.584361
1999-02-02,0.595588,0.626028,0.503980,0.503629,0.387478,0.531637,0.523643,0.559684
1999-02-03,0.609700,0.639135,0.518670,0.513381,0.397228,0.541233,0.529221,0.560249
1999-02-04,0.570457,0.600574,0.486761,0.482431,0.375178,0.503132,0.495848,0.520162
1999-02-05,0.549370,0.578864,0.469411,0.462528,0.358230,0.486500,0.479535,0.511903
1999-02-08,0.558596,0.586455,0.477755,0.469764,0.364627,0.499416,0.489871,0.530846
1999-02-09,0.517182,0.545614,0.440479,0.437028,0.337899,0.461934,0.455995,0.491560
1999-02-10,0.543216,0.571703,0.459051,0.456758,0.352651,0.481713,0.473838,0.504717
1999-02-11,0.587433,0.620932,0.501293,0.499145,0.387979,0.522446,0.510776,0.539253
1999-02-12,0.548655,0.583826,0.473790,0.471108,0.368145,0.490118,0.481045,0.506689
1999-02-16,0.566591,0.607182,0.489564,0.490189,0.387673,0.505195,0.485326,0.504424
1999-02-17,0.551236,0.589551,0.475130,0.475460,0.376367,0.485688,0.468850,0.479515
1999-02-18,0.571272,0.607995,0.492236,0.493095,0.392040,0.497674,0.484502,0.480113
1999-02-19,0.577170,0.615459,0.495224,0.496005,0.394418,0.501218,0.482648,0.478514
1999-02-22,0.619640,0.655175,0.533780,0.534340,0.428357,0.537259,0.521961,0.513827
1999-02-23,0.621457,0.658855,0.542635,0.533537,0.421966,0.542731,0.525730,0.532066
1999-02-24,0.593470,0.627030,0.512332,0.506754,0.399332,0.514983,0.505163,0.514934
1999-02-25,0.586506,0.621368,0.504849,0.500257,0.393184,0.510323,0.494081,0.505974
1999-02-26,0.583325,0.621127,0.501527,0.498916,0.392138,0.502864,0.486165,0.494588
1999-03-01,0.583062,0.623361,0.502657,0.497905,0.386958,0.502807,0.485249,0.499923
1999-03-02,0.554058,0.595810,0.483868,0.480845,0.376081,0.482007,0.470339,0.486327
1999-03-03,0.557303,0.596171,0.483327,0.477250,0.372128,0.482698,0.461897,0.476036
1999-03-04,0.581088,0.623064,0.510106,0.503343,0.397581,0.509551,0.489079,0.501873
1999-03-05,0.621137,0.664112,0.548886,0.543035,0.433800,0.548298,0.528866,0.539766
