date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2002-05-20,-0.3046085097,-0.3366657725,-0.6590860496,0.0254405917,-0.1060962781,-0.2889570573,-0.1107067002,-0.1675305929,-0.1629054813
2002-05-21,-0.3179907079,-0.3513190501,-0.6742500899,0.0112420768,-0.1218268039,-0.3068420943,-0.1250847194,-0.1827043805,-0.1794869209
2002-05-22,-0.3290417652,-0.3624648123,-0.6792292586,0.0026387686,-0.1367611758,-0.3221858419,-0.1417925343,-0.2006410717,-0.1990520161
2002-05-23,-0.3233720380,-0.3519416110,-0.6645691426,0.0122932085,-0.1274688755,-0.3127653557,-0.1348346404,-0.1929969364,-0.1903517487
2002-05-24,-0.3132396288,-0.3471434169,-0.6645084582,0.0218238020,-0.1199598121,-0.3053840598,-0.1263073146,-0.1844871219,-0.1824339376
2002-05-28,-0.3253999055,-0.3582139857,-0.6722501686,0.0074969324,-0.1341879131,-0.3201866701,-0.1412413124,-0.2000810651,-0.1978202696
2002-05-29,-0.3339896788,-0.3717284256,-0.6820758077,-0.0013422637,-0.1455956496,-0.3329130253,-0.1533463920,-0.2119130033,-0.2098377354
2002-05-30,-0.3404223237,-0.3737058577,-0.6822445767,-0.0062683032,-0.1533783312,-0.3393526393,-0.1622674532,-0.2219564297,-0.2213051503
2002-05-31,-0.3432361621,-0.3773414726,-0.6778411946,-0.0105047827,-0.1558835248,-0.3424380844,-0.1666957930,-0.2257657013,-0.2234310099
2002-06-03,-0.3409095071,-0.3728663209,-0.6758514386,-0.0080985258,-0.1541861506,-0.3428805228,-0.1649652618,-0.2244220698,-0.2225731025
2002-06-04,-0.3660172963,-0.3923208777,-0.6758514386,-0.0334995108,-0.1801319060,-0.3685009463,-0.1927376760,-0.2534955280,-0.2525916930
2002-06-05,-0.3660077951,-0.3904830741,-0.6796757354,-0.0315586075,-0.1753529946,-0.3618828333,-0.1901470409,-0.2475328955,-0.2457881572
2002-06-06,-0.3571967487,-0.3821184331,-0.6768141582,-0.0233000873,-0.1668175857,-0.3508461080,-0.1820337188,-0.2382885481,-0.2362146523
2002-06-07,-0.3771584510,-0.4017146855,-0.6979933661,-0.0475399969,-0.1917686514,-0.3719780764,-0.2081096019,-0.2639133676,-0.2626067877
