rebalance_date,ticker,assigned_weight,turnover_at_rebalance
2019-01-01,KO,0.05,0.0
2019-07-01,MSFT,0.05,0.08853082130693254
2019-07-01,AAPL,0.05,0.0
2019-07-01,AMZN,0.05,0.0
2019-07-01,GOOGL,0.05,0.0
2019-07-01,BRK-B,0.05,0.0
2019-07-01,META,0.05,0.0
2019-07-01,JNJ,0.05,0.0
2019-07-01,JPM,0.05,0.0
2019-07-01,V,0.05,0.0
2019-07-01,XOM,0.05,0.0
2019-07-01,WMT,0.05,0.0
2019-07-01,UNH,0.05,0.0
2019-07-01,BAC,0.05,0.0
2019-07-01,PFE,0.05,0.0
2019-07-01,VZ,0.05,0.0
2019-07-01,PG,0.05,0.0
2019-07-01,INTC,0.05,0.0
2019-07-01,WFC,0.05,0.0
2019-07-01,CVX,0.05,0.0
2019-07-01,KO,0.05,0.0
2020-01-01,AAPL,0.05,0.3614415849775697
2020-01-01,MSFT,0.05,0.0
2020-01-01,GOOGL,0.05,0.0
2020-01-01,AMZN,0.05,0.0
2020-01-01,META,0.05,0.0
2020-01-01,BRK-B,0.05,0.0
2020-01-01,JPM,0.05,0.0
2020-01-01,V,0.05,0.0
2020-01-01,JNJ,0.05,0.0
2020-01-01,WMT,0.05,0.0
2020-01-01,BAC,0.05,0.0
2020-01-01,PG,0.05,0.0
2020-01-01,MA,0.05,0.0
2020-01-01,XOM,0.05,0.0
2020-01-01,UNH,0.05,0.0
2020-01-01,DIS,0.05,0.0
2020-01-01,INTC,0.05,0.0
2020-01-01,VZ,0.05,0.0
2020-01-01,HD,0.05,0.0
2020-01-01,KO,0.05,0.0
2020-07-01,AAPL,0.05,0.16150046147575947
2020-07-01,MSFT,0.05,0.0
2020-07-01,GOOGL,0.05,0.0
2020-07-01,AMZN,0.05,0.0
2020-07-01,META,0.05,0.0
2020-07-01,BRK-B,0.05,0.0
2020-07-01,JPM,0.05,0.0
2020-07-01,V,0.05,0.0
2020-07-01,JNJ,0.05,0.0
2020-07-01,WMT,0.05,0.0
2020-07-01,BAC,0.05,0.0
2020-07-01,PG,0.05,0.0
2020-07-01,MA,0.05,0.0
2020-07-01,XOM,0.05,0.0
2020-07-01,UNH,0.05,0.0
2020-07-01,DIS,0.05,0.0
2020-07-01,INTC,0.05,0.0
2020-07-01,VZ,0.05,0.0
2020-07-01,HD,0.05,0.0
2020-07-01,KO,0.05,0.0
2021-01-01,AAPL,0.05,0.3446048466833853
2021-01-01,MSFT,0.05,0.0
2021-01-01,AMZN,0.05,0.0
2021-01-01,GOOGL,0.05,0.0
2021-01-01,META,0.05,0.0
2021-01-01,TSLA,0.05,0.0
2021-01-01,BRK-B,0.05,0.0
2021-01-01,V,0.05,0.0
2021-01-01,JNJ,0.05,0.0
2021-01-01,WMT,0.05,0.0
2021-01-01,JPM,0.05,0.0
