rebalance_date,invest_year,select_year,ticker,assigned_weight,hrp_success,turnover,tc_drag_bps
2018-01-02,2018,2017,XOM,0.05554624911946012,True,0.0,0.0
2018-01-02,2018,2017,BAC,0.03618977496300599,True,0.0,0.0
2018-01-02,2018,2017,WFC,0.025356338016234773,True,0.0,0.0
2018-01-02,2018,2017,WMT,0.07603771863719601,True,0.0,0.0
2018-01-02,2018,2017,V,0.05360060267604589,True,0.0,0.0
2018-01-02,2018,2017,CVX,0.040056336093074595,True,0.0,0.0
2018-01-02,2018,2017,PG,0.08355417349612337,True,0.0,0.0
2018-01-02,2018,2017,HD,0.0716655016346439,True,0.0,0.0
2018-01-02,2018,2017,INTC,0.03248112242099858,True,0.0,0.0
2018-01-02,2018,2017,VZ,0.06257983085148916,True,0.0,0.0
2018-01-02,2018,2017,UNH,0.06040312073354683,True,0.0,0.0
2018-01-02,2018,2017,PFE,0.057401547548588935,True,0.0,0.0
2019-01-02,2019,2018,MSFT,0.024001013991861064,True,0.477987,0.0
2019-01-02,2019,2018,AAPL,0.044471225588563056,True,0.0,0.0
2019-01-02,2019,2018,AMZN,0.02257887999139689,True,0.0,0.0
2019-01-02,2019,2018,GOOGL,0.03751950711955477,True,0.0,0.0
2019-01-02,2019,2018,BRK-B,0.05461025099105314,True,0.0,0.0
2019-01-02,2019,2018,META,0.02421247084770513,True,0.0,0.0
2019-01-02,2019,2018,JNJ,0.1,True,0.0,0.0
2019-01-02,2019,2018,JPM,0.04288543641313802,True,0.0,0.0
2019-01-02,2019,2018,V,0.029105872067500545,True,0.0,0.0
2019-01-02,2019,2018,XOM,0.04189723267278527,True,0.0,0.0
2019-01-02,2019,2018,WMT,0.045218257657727134,True,0.0,0.0
2019-01-02,2019,2018,UNH,0.038275816840114996,True,0.0,0.0
2019-01-02,2019,2018,BAC,0.02903143882907726,True,0.0,0.0
2019-01-02,2019,2018,PFE,0.052227800388173644,True,0.0,0.0
2019-01-02,2019,2018,VZ,0.08985570775404955,True,0.0,0.0
2019-01-02,2019,2018,PG,0.07761363693553215,True,0.0,0.0
2019-01-02,2019,2018,INTC,0.04191613300860577,True,0.0,0.0
2019-01-02,2019,2018,WFC,0.05783129731595341,True,0.0,0.0
2019-01-02,2019,2018,CVX,0.04674802158720817,True,0.0,0.0
2019-01-02,2019,2018,KO,0.1,True,0.0,0.0
2020-01-02,2020,2019,AAPL,0.03453615601936045,True,0.50448,0.0
2020-01-02,2020,2019,MSFT,0.03585699915257967,True,0.0,0.0
2020-01-02,2020,2019,GOOGL,0.031092207334270705,True,0.0,0.0
2020-01-02,2020,2019,AMZN,0.013331900265610786,True,0.0,0.0
2020-01-02,2020,2019,META,0.02455643803213361,True,0.0,0.0
2020-01-02,2020,2019,BRK-B,0.08070465029990591,True,0.0,0.0
2020-01-02,2020,2019,JPM,0.02697132546860839,True,0.0,0.0
2020-01-02,2020,2019,V,0.05096431702539963,True,0.0,0.0
2020-01-02,2020,2019,JNJ,0.08911424451672997,True,0.0,0.0
2020-01-02,2020,2019,WMT,0.04628891420411626,True,0.0,0.0
2020-01-02,2020,2019,BAC,0.018081072897040057,True,0.0,0.0
2020-01-02,2020,2019,PG,0.07192551026038523,True,0.0,0.0
2020-01-02,2020,2019,MA,0.02432702084616657,True,0.0,0.0
2020-01-02,2020,2019,XOM,0.061579436981187945,True,0.0,0.0
2020-01-02,2020,2019,UNH,0.036456686271491935,True,0.0,0.0
2020-01-02,2020,2019,DIS,0.07291588268549787,True,0.0,0.0
2020-01-02,2020,2019,INTC,0.034012395070802545,True,0.0,0.0
2020-01-02,2020,2019,VZ,0.09862948556515974,True,0.0,0.0
2020-01-02,2020,2019,HD,0.048655357103552684,True,0.0,0.0
2020-01-02,2020,2019,KO,0.1,True,0.0,0.0
2021-01-04,2021,2020,AAPL,0.045491482746141294,True,0.520152,0.0
2021-01-04,2021,2020,MSFT,0.03333851879041134,True,0.0,0.0
2021-01-04,2021,2020,AMZN,0.053206176330070507,True,0.0,0.0
2021-01-04,2021,2020,GOOGL,0.03689117739790683,True,0.0,0.0
2021-01-04,2021,2020,META,0.03832102339792366,True,0.0,0.0
2021-01-04,2021,2020,TSLA,0.016176477245765285,True,0.0,0.0
2021-01-04,2021,2020,BRK-B,0.06590828581756986,True,0.0,0.0
2021-01-04,2021,2020,V,0.03726691588559682,True,0.0,0.0
2021-01-04,2021,2020,JNJ,0.08050648629512554,True,0.0,0.0
2021-01-04,2021,2020,WMT,0.06488656274197527,True,0.0,0.0
2021-01-04,2021,2020,JPM,0.04062323138251937,True,0.0,0.0
2021-01-04,2021,2020,MA,0.048523584262605696,True,0.0,0.0
2021-01-04,2021,2020,PG,0.10000000000000002,True,0.0,0.0
2021-01-04,2021,2020,UNH,0.06584839241332927,True,0.0,0.0
2021-01-04,2021,2020,NVDA,0.02386393103620667,True,0.0,0.0
2021-01-04,2021,2020,DIS,0.03978939185942014,True,0.0,0.0
2021-01-04,2021,2020,HD,0.038917175439595504,True,0.0,0.0
2021-01-04,2021,2020,PYPL,0.03911306792378257,True,0.0,0.0
2021-01-04,2021,2020,BAC,0.031328119034054504,True,0.0,0.0
2021-01-04,2021,2020,VZ,0.10000000000000002,True,0.0,0.0
2022-01-03,2022,2021,AAPL,0.04034606253247533,True,0.508302,0.0
2022-01-03,2022,2021,MSFT,0.049220500481387444,True,0.0,0.0
2022-01-03,2022,2021,GOOGL,0.04122620513712164,True,0.0,0.0
2022-01-03,2022,2021,AMZN,0.03499415585967091,True,0.0,0.0
2022-01-03,2022,2021,TSLA,0.01481360391046387,True,0.0,0.0
2022-01-03,2022,2021,META,0.04158157727857834,True,0.0,0.0
2022-01-03,2022,2021,NVDA,0.022862361504648862,True,0.0,0.0
2022-01-03,2022,2021,BRK-B,0.054376222610050894,True,0.0,0.0
2022-01-03,2022,2021,UNH,0.036592883537498726,True,0.0,0.0
2022-01-03,2022,2021,JPM,0.028502631564258606,True,0.0,0.0
2022-01-03,2022,2021,V,0.05215731836133992,True,0.0,0.0
2022-01-03,2022,2021,JNJ,0.10000000000000003,True,0.0,0.0
2022-01-03,2022,2021,HD,0.04439023473380706,True,0.0,0.0
2022-01-03,2022,2021,WMT,0.06995940552736525,True,0.0,0.0
2022-01-03,2022,2021,PG,0.08169410072044522,True,0.0,0.0
2022-01-03,2022,2021,BAC,0.05087094073364584,True,0.0,0.0
2022-01-03,2022,2021,MA,0.039881312700801835,True,0.0,0.0
2022-01-03,2022,2021,PFE,0.1,True,0.0,0.0
2022-01-03,2022,2021,DIS,0.05315500153309512,True,0.0,0.0
2022-01-03,2022,2021,AVGO,0.04337548127334513,True,0.0,0.0
2023-01-03,2023,2022,AAPL,0.04234115874957803,True,0.551376,0.0
2023-01-03,2023,2022,MSFT,0.02742341390152855,True,0.0,0.0
2023-01-03,2023,2022,GOOGL,0.02681893704109479,True,0.0,0.0
2023-01-03,2023,2022,AMZN,0.04697733527205101,True,0.0,0.0
2023-01-03,2023,2022,BRK-B,0.08793611314218946,True,0.0,0.0
2023-01-03,2023,2022,UNH,0.04655541194657642,True,0.0,0.0
2023-01-03,2023,2022,JNJ,0.10000000000000002,True,0.0,0.0
2023-01-03,2023,2022,XOM,0.05353757690089737,True,0.0,0.0
2023-01-03,2023,2022,V,0.028410421799984088,True,0.0,0.0
2023-01-03,2023,2022,JPM,0.04538020734809949,True,0.0,0.0
2023-01-03,2023,2022,TSLA,0.014169720171733279,True,0.0,0.0
2023-01-03,2023,2022,WMT,0.06971856270534717,True,0.0,0.0
2023-01-03,2023,2022,NVDA,0.024377511748614737,True,0.0,0.0
2023-01-03,2023,2022,PG,0.08020127369218125,True,0.0,0.0
2023-01-03,2023,2022,LLY,0.06872764084397877,True,0.0,0.0
2023-01-03,2023,2022,CVX,0.032810359856245794,True,0.0,0.0
2023-01-03,2023,2022,MA,0.022403443788829944,True,0.0,0.0
2023-01-03,2023,2022,HD,0.05816565184001863,True,0.0,0.0
2023-01-03,2023,2022,META,0.03491271996594308,True,0.0,0.0
2023-01-03,2023,2022,PFE,0.08913253928510828,True,0.0,0.0
2024-01-02,2024,2023,AAPL,0.04439879972007049,True,0.611312,0.0
2024-01-02,2024,2023,MSFT,0.04367991208602075,True,0.0,0.0
2024-01-02,2024,2023,GOOGL,0.040199348059690006,True,0.0,0.0
2024-01-02,2024,2023,AMZN,0.02248401608410224,True,0.0,0.0
2024-01-02,2024,2023,NVDA,0.010494451504614049,True,0.0,0.0
2024-01-02,2024,2023,META,0.020017309454336288,True,0.0,0.0
2024-01-02,2024,2023,TSLA,0.013912116792417446,True,0.0,0.0
2024-01-02,2024,2023,BRK-B,0.06819185858316758,True,0.0,0.0
2024-01-02,2024,2023,LLY,0.03917851452072668,True,0.0,0.0
2024-01-02,2024,2023,V,0.05607143574889474,True,0.0,0.0
2024-01-02,2024,2023,AVGO,0.03221243440129911,True,0.0,0.0
2024-01-02,2024,2023,JPM,0.04986206595919731,True,0.0,0.0
2024-01-02,2024,2023,UNH,0.07104589423791632,True,0.0,0.0
2024-01-02,2024,2023,WMT,0.0779496006586439,True,0.0,0.0
2024-01-02,2024,2023,MA,0.044258345778451544,True,0.0,0.0
2024-01-02,2024,2023,XOM,0.028251345958487134,True,0.0,0.0
2024-01-02,2024,2023,JNJ,0.1,True,0.0,0.0
2024-01-02,2024,2023,PG,0.1,True,0.0,0.0
2024-01-02,2024,2023,HD,0.07008601668636097,True,0.0,0.0
2024-01-02,2024,2023,COST,0.06770653376560347,True,0.0,0.0
2025-01-02,2025,2024,AAPL,0.031165359901741223,True,0.308554,0.0
2025-01-02,2025,2024,NVDA,0.01891648846541743,True,0.0,0.0
2025-01-02,2025,2024,MSFT,0.03356988980124215,True,0.0,0.0
2025-01-02,2025,2024,GOOGL,0.04736086848626455,True,0.0,0.0
2025-01-02,2025,2024,AMZN,0.03881939017405608,True,0.0,0.0
2025-01-02,2025,2024,META,0.03365644311357067,True,0.0,0.0
2025-01-02,2025,2024,TSLA,0.012532699993959121,True,0.0,0.0
2025-01-02,2025,2024,AVGO,0.031988696485350986,True,0.0,0.0
2025-01-02,2025,2024,BRK-B,0.07038295263073162,True,0.0,0.0
2025-01-02,2025,2024,WMT,0.07601992125744214,True,0.0,0.0
2025-01-02,2025,2024,LLY,0.04604648360992196,True,0.0,0.0
2025-01-02,2025,2024,JPM,0.04887200110677515,True,0.0,0.0
2025-01-02,2025,2024,V,0.057276507176968125,True,0.0,0.0
2025-01-02,2025,2024,MA,0.04665276301756591,True,0.0,0.0
2025-01-02,2025,2024,XOM,0.028915948612010384,True,0.0,0.0
2025-01-02,2025,2024,ORCL,0.059582878772223576,True,0.0,0.0
2025-01-02,2025,2024,UNH,0.05446477480477302,True,0.0,0.0
2025-01-02,2025,2024,COST,0.09933544342839931,True,0.0,0.0
2025-01-02,2025,2024,PG,0.0878866449171832,True,0.0,0.0
2025-01-02,2025,2024,HD,0.07655384424440352,True,0.0,0.0
