rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps
1998-09-01,1998,1997,PFE,0.04480379009513048,0.0,0.0
1998-09-01,1998,1997,BMY,0.06364914039124951,0.0,0.0
1998-09-01,1998,1997,WMT,0.03613762764446893,0.0,0.0
1998-09-01,1998,1997,JNJ,0.05435139487909758,0.0,0.0
1998-09-01,1998,1997,LLY,0.03759216447253561,0.0,0.0
1998-09-01,1998,1997,VZ,0.04864201766462798,0.0,0.0
1998-09-01,1998,1997,DIS,0.05659543887057213,0.0,0.0
1998-09-01,1998,1997,AIG,0.07242224429476833,0.0,0.0
1998-09-01,1998,1997,C,0.03336881845384542,0.0,0.0
1998-09-01,1998,1997,CSCO,0.019286677882189573,0.0,0.0
1998-09-01,1998,1997,PEP,0.034767472136254134,0.0,0.0
1998-09-01,1998,1997,T,0.04517595514500651,0.0,0.0
1998-10-01,1998,1997,KO,0.07095241886805408,0.070148,0.0
1998-10-01,1998,1997,MSFT,0.042562977909912,0.0,0.0
1998-10-01,1998,1997,XOM,0.1,0.0,0.0
1998-10-01,1998,1997,GE,0.05556835478294496,0.0,0.0
1998-10-01,1998,1997,INTC,0.03042234175346121,0.0,0.0
1998-10-01,1998,1997,MRK,0.053411492696896996,0.0,0.0
1998-10-01,1998,1997,PG,0.06449040171261917,0.0,0.0
1998-10-01,1998,1997,IBM,0.03583582067194109,0.0,0.0
1998-10-01,1998,1997,PFE,0.046209218740712946,0.0,0.0
1998-10-01,1998,1997,BMY,0.06459383585758742,0.0,0.0
1998-10-01,1998,1997,WMT,0.035844294232858016,0.0,0.0
1998-10-01,1998,1997,JNJ,0.05525447853831842,0.0,0.0
1998-10-01,1998,1997,LLY,0.037479720459034235,0.0,0.0
1998-10-01,1998,1997,VZ,0.048881289487088884,0.0,0.0
1998-10-01,1998,1997,DIS,0.05493867210607729,0.0,0.0
1998-10-01,1998,1997,AIG,0.07177349412731819,0.0,0.0
1998-10-01,1998,1997,C,0.03310488311590467,0.0,0.0
1998-10-01,1998,1997,CSCO,0.020053336124835733,0.0,0.0
1998-10-01,1998,1997,PEP,0.03260802988822071,0.0,0.0
1998-10-01,1998,1997,T,0.046014938926213944,0.0,0.0
1998-11-02,1998,1997,KO,0.06043048795107456,0.150502,0.0
1998-11-02,1998,1997,MSFT,0.03858975389381606,0.0,0.0
1998-11-02,1998,1997,XOM,0.07504583944885083,0.0,0.0
1998-11-02,1998,1997,GE,0.0638665572936307,0.0,0.0
1998-11-02,1998,1997,INTC,0.031214028142601453,0.0,0.0
1998-11-02,1998,1997,MRK,0.05656264329006624,0.0,0.0
1998-11-02,1998,1997,PG,0.05565430748768142,0.0,0.0
1998-11-02,1998,1997,IBM,0.041931295688003335,0.0,0.0
1998-11-02,1998,1997,PFE,0.04682280869617863,0.0,0.0
1998-11-02,1998,1997,BMY,0.0698553430380696,0.0,0.0
1998-11-02,1998,1997,WMT,0.05617785662039037,0.0,0.0
1998-11-02,1998,1997,JNJ,0.058251779644667614,0.0,0.0
1998-11-02,1998,1997,LLY,0.03618634085489616,0.0,0.0
1998-11-02,1998,1997,VZ,0.05535819325184994,0.0,0.0
1998-11-02,1998,1997,DIS,0.06259867218631598,0.0,0.0
1998-11-02,1998,1997,AIG,0.0732204531991581,0.0,0.0
1998-11-02,1998,1997,C,0.02112038188159241,0.0,0.0
1998-11-02,1998,1997,CSCO,0.01632643445338184,0.0,0.0
1998-11-02,1998,1997,PEP,0.03024965589420798,0.0,0.0
1998-11-02,1998,1997,T,0.05053716708356681,0.0,0.0
1998-12-01,1998,1997,KO,0.06330914778954219,0.148111,0.0
1998-12-01,1998,1997,MSFT,0.03910417842552799,0.0,0.0
1998-12-01,1998,1997,XOM,0.0920604467833874,0.0,0.0
1998-12-01,1998,1997,GE,0.059861601743474935,0.0,0.0
1998-12-01,1998,1997,INTC,0.031807808144318675,0.0,0.0
1998-12-01,1998,1997,MRK,0.057739126151341996,0.0,0.0
1998-12-01,1998,1997,PG,0.0593099079965914,0.0,0.0
1998-12-01,1998,1997,IBM,0.04337072408575886,0.0,0.0
1998-12-01,1998,1997,PFE,0.047240067487151885,0.0,0.0
1998-12-01,1998,1997,BMY,0.044898377597849086,0.0,0.0
1998-12-01,1998,1997,WMT,0.03930906001789698,0.0,0.0
1998-12-01,1998,1997,JNJ,0.048653890695714526,0.0,0.0
1998-12-01,1998,1997,LLY,0.054005593291542496,0.0,0.0
1998-12-01,1998,1997,VZ,0.056159263069042155,0.0,0.0
1998-12-01,1998,1997,DIS,0.05791526796309846,0.0,0.0
1998-12-01,1998,1997,AIG,0.06905169864244588,0.0,0.0
1998-12-01,1998,1997,C,0.03322743917494748,0.0,0.0
1998-12-01,1998,1997,CSCO,0.016576426604519454,0.0,0.0
1998-12-01,1998,1997,PEP,0.03504312019761113,0.0,0.0
1998-12-01,1998,1997,T,0.051356854138237006,0.0,0.0
1999-01-04,1999,1998,MSFT,0.03893997998225627,0.288594,0.0
1999-01-04,1999,1998,GE,0.0643320371726848,0.0,0.0
1999-01-04,1999,1998,INTC,0.031931197770900956,0.0,0.0
1999-01-04,1999,1998,WMT,0.05769427765566261,0.0,0.0
1999-01-04,1999,1998,XOM,0.07712223413599711,0.0,0.0
1999-01-04,1999,1998,KO,0.059826288738367435,0.0,0.0
1999-01-04,1999,1998,IBM,0.044004656112992695,0.0,0.0
1999-01-04,1999,1998,MRK,0.058880940545721204,0.0,0.0
1999-01-04,1999,1998,PFE,0.048204439552671376,0.0,0.0
1999-01-04,1999,1998,CSCO,0.016682844834528063,0.0,0.0
1999-01-04,1999,1998,BMY,0.07136681529092227,0.0,0.0
1999-01-04,1999,1998,PG,0.05963771567384297,0.0,0.0
1999-01-04,1999,1998,C,0.01876861917511695,0.0,0.0
1999-01-04,1999,1998,JNJ,0.06068299997268836,0.0,0.0
1999-01-04,1999,1998,BAC,0.029176500597838252,0.0,0.0
1999-01-04,1999,1998,LLY,0.03652828082316566,0.0,0.0
1999-01-04,1999,1998,VZ,0.054603517454854145,0.0,0.0
1999-01-04,1999,1998,HD,0.048974085114564345,0.0,0.0
1999-01-04,1999,1998,AIG,0.07192151054566247,0.0,0.0
1999-01-04,1999,1998,T,0.05072105884956209,0.0,0.0
1999-02-01,1999,1998,MSFT,0.03834673271854033,0.060814,0.0
1999-02-01,1999,1998,GE,0.06417864016549686,0.0,0.0
1999-02-01,1999,1998,INTC,0.032093146125907766,0.0,0.0
1999-02-01,1999,1998,WMT,0.05879242421795621,0.0,0.0
1999-02-01,1999,1998,XOM,0.07665467188117044,0.0,0.0
1999-02-01,1999,1998,KO,0.060232459566687394,0.0,0.0
1999-02-01,1999,1998,IBM,0.04376421773078963,0.0,0.0
1999-02-01,1999,1998,MRK,0.059243076811350145,0.0,0.0
1999-02-01,1999,1998,PFE,0.048778221872333105,0.0,0.0
1999-02-01,1999,1998,CSCO,0.01685565382373264,0.0,0.0
1999-02-01,1999,1998,BMY,0.07129031098412739,0.0,0.0
1999-02-01,1999,1998,PG,0.06064808070910359,0.0,0.0
1999-02-01,1999,1998,C,0.018518798116889983,0.0,0.0
1999-02-01,1999,1998,JNJ,0.060866987050349486,0.0,0.0
1999-02-01,1999,1998,BAC,0.028578836380962067,0.0,0.0
1999-02-01,1999,1998,LLY,0.036075233913426534,0.0,0.0
1999-02-01,1999,1998,VZ,0.051821741553218295,0.0,0.0
1999-02-01,1999,1998,HD,0.05008286486823134,0.0,0.0
1999-02-01,1999,1998,AIG,0.07202328045676193,0.0,0.0
1999-02-01,1999,1998,T,0.05115462105296499,0.0,0.0
1999-03-01,1999,1998,MSFT,0.03805401665933263,0.046686,0.0
1999-03-01,1999,1998,GE,0.06448286578794445,0.0,0.0
1999-03-01,1999,1998,INTC,0.03145122049673405,0.0,0.0
1999-03-01,1999,1998,WMT,0.05832369737882559,0.0,0.0
1999-03-01,1999,1998,XOM,0.07721099990243313,0.0,0.0
1999-03-01,1999,1998,KO,0.06068921331945765,0.0,0.0
1999-03-01,1999,1998,IBM,0.04378089437970494,0.0,0.0
1999-03-01,1999,1998,MRK,0.05987246218161651,0.0,0.0
1999-03-01,1999,1998,PFE,0.048979199381684886,0.0,0.0
1999-03-01,1999,1998,CSCO,0.016584970180131085,0.0,0.0
1999-03-01,1999,1998,BMY,0.07174105437442047,0.0,0.0
1999-03-01,1999,1998,PG,0.06197621226284217,0.0,0.0
1999-03-01,1999,1998,C,0.01866872510447621,0.0,0.0
1999-03-01,1999,1998,JNJ,0.06185175456490734,0.0,0.0
1999-03-01,1999,1998,BAC,0.0282901281651674,0.0,0.0
1999-03-01,1999,1998,LLY,0.03580614472028288,0.0,0.0
1999-03-01,1999,1998,VZ,0.051625367606551446,0.0,0.0
1999-03-01,1999,1998,HD,0.05038235934339544,0.0,0.0
1999-03-01,1999,1998,AIG,0.06954361383708794,0.0,0.0
1999-03-01,1999,1998,T,0.05068510035300385,0.0,0.0
1999-04-01,1999,1998,MSFT,0.03828013252815601,0.052831,0.0
1999-04-01,1999,1998,GE,0.06477737513928686,0.0,0.0
1999-04-01,1999,1998,INTC,0.031106873013657672,0.0,0.0
1999-04-01,1999,1998,WMT,0.0583049671704712,0.0,0.0
1999-04-01,1999,1998,XOM,0.07658329745969727,0.0,0.0
1999-04-01,1999,1998,KO,0.05996637671526146,0.0,0.0
1999-04-01,1999,1998,IBM,0.0448203292582385,0.0,0.0
1999-04-01,1999,1998,MRK,0.0605710408082093,0.0,0.0
1999-04-01,1999,1998,PFE,0.0493803694544582,0.0,0.0
1999-04-01,1999,1998,CSCO,0.016565443827577804,0.0,0.0
1999-04-01,1999,1998,BMY,0.07110304457934606,0.0,0.0
1999-04-01,1999,1998,PG,0.06206069421065473,0.0,0.0
1999-04-01,1999,1998,C,0.018733546498702677,0.0,0.0
1999-04-01,1999,1998,JNJ,0.06276018740874562,0.0,0.0
1999-04-01,1999,1998,BAC,0.028088576266073254,0.0,0.0
1999-04-01,1999,1998,LLY,0.03545274494995309,0.0,0.0
1999-04-01,1999,1998,VZ,0.051555150334160305,0.0,0.0
1999-04-01,1999,1998,HD,0.05059302117156011,0.0,0.0
1999-04-01,1999,1998,AIG,0.06946652854453324,0.0,0.0
1999-04-01,1999,1998,T,0.04983030066125668,0.0,0.0
1999-05-03,1999,1998,MSFT,0.03914127972245719,0.143678,0.0
1999-05-03,1999,1998,GE,0.06804000087633802,0.0,0.0
1999-05-03,1999,1998,INTC,0.03542705162286471,0.0,0.0
1999-05-03,1999,1998,WMT,0.04888021066399962,0.0,0.0
1999-05-03,1999,1998,XOM,0.09285383264289788,0.0,0.0
1999-05-03,1999,1998,KO,0.06469531560160338,0.0,0.0
1999-05-03,1999,1998,IBM,0.04515975949690579,0.0,0.0
1999-05-03,1999,1998,MRK,0.059835228772733985,0.0,0.0
1999-05-03,1999,1998,PFE,0.04725760150854425,0.0,0.0
1999-05-03,1999,1998,CSCO,0.02118269915091991,0.0,0.0
1999-05-03,1999,1998,BMY,0.04289580885003668,0.0,0.0
1999-05-03,1999,1998,PG,0.06592592261435047,0.0,0.0
1999-05-03,1999,1998,C,0.020196025497090164,0.0,0.0
1999-05-03,1999,1998,JNJ,0.0513645222933777,0.0,0.0
1999-05-03,1999,1998,BAC,0.030331384210107056,0.0,0.0
1999-05-03,1999,1998,LLY,0.052983189821411335,0.0,0.0
1999-05-03,1999,1998,VZ,0.053701939917282095,0.0,0.0
1999-05-03,1999,1998,HD,0.046102915868279803,0.0,0.0
1999-05-03,1999,1998,AIG,0.062407114084590445,0.0,0.0
1999-05-03,1999,1998,T,0.05161819678420947,0.0,0.0
1999-06-01,1999,1998,MSFT,0.043143827377173045,0.085048,0.0
1999-06-01,1999,1998,GE,0.06746308411199635,0.0,0.0
1999-06-01,1999,1998,INTC,0.03188967086950633,0.0,0.0
1999-06-01,1999,1998,WMT,0.05063794887971847,0.0,0.0
1999-06-01,1999,1998,XOM,0.08863898226940412,0.0,0.0
1999-06-01,1999,1998,KO,0.06469877854631954,0.0,0.0
1999-06-01,1999,1998,IBM,0.04508657349689311,0.0,0.0
1999-06-01,1999,1998,MRK,0.059993512352230736,0.0,0.0
1999-06-01,1999,1998,PFE,0.04701140117403573,0.0,0.0
1999-06-01,1999,1998,CSCO,0.02178809977797579,0.0,0.0
1999-06-01,1999,1998,BMY,0.04382402849803679,0.0,0.0
1999-06-01,1999,1998,PG,0.06623841873313803,0.0,0.0
1999-06-01,1999,1998,C,0.02107361600159754,0.0,0.0
1999-06-01,1999,1998,JNJ,0.05268025203675454,0.0,0.0
1999-06-01,1999,1998,BAC,0.04914061877674644,0.0,0.0
1999-06-01,1999,1998,LLY,0.052854335821185594,0.0,0.0
1999-06-01,1999,1998,VZ,0.05192564557572238,0.0,0.0
1999-06-01,1999,1998,HD,0.04813919437695276,0.0,0.0
1999-06-01,1999,1998,AIG,0.04108711386155716,0.0,0.0
1999-06-01,1999,1998,T,0.05268489746305555,0.0,0.0
1999-07-01,1999,1998,MSFT,0.043296858746834074,0.066806,0.0
1999-07-01,1999,1998,GE,0.06794719024802968,0.0,0.0
1999-07-01,1999,1998,INTC,0.03143071532758547,0.0,0.0
1999-07-01,1999,1998,WMT,0.05107759892904186,0.0,0.0
1999-07-01,1999,1998,XOM,0.08921601620067873,0.0,0.0
1999-07-01,1999,1998,KO,0.06542779728829577,0.0,0.0
1999-07-01,1999,1998,IBM,0.04543794740759703,0.0,0.0
1999-07-01,1999,1998,MRK,0.05997495116190027,0.0,0.0
1999-07-01,1999,1998,PFE,0.04601135309485205,0.0,0.0
1999-07-01,1999,1998,CSCO,0.022360589922884293,0.0,0.0
1999-07-01,1999,1998,BMY,0.04357739121975427,0.0,0.0
1999-07-01,1999,1998,PG,0.06630293291554105,0.0,0.0
1999-07-01,1999,1998,C,0.021454422402072713,0.0,0.0
1999-07-01,1999,1998,JNJ,0.05221363915955902,0.0,0.0
1999-07-01,1999,1998,BAC,0.0495768283104686,0.0,0.0
1999-07-01,1999,1998,LLY,0.052186036767609856,0.0,0.0
1999-07-01,1999,1998,VZ,0.05050138149370516,0.0,0.0
1999-07-01,1999,1998,HD,0.048161079302132426,0.0,0.0
1999-07-01,1999,1998,AIG,0.041930216597880494,0.0,0.0
1999-07-01,1999,1998,T,0.051915053503577155,0.0,0.0
1999-08-02,1999,1998,MSFT,0.04338826951319207,0.079705,0.0
1999-08-02,1999,1998,GE,0.06834330540020912,0.0,0.0
1999-08-02,1999,1998,INTC,0.029035338565519687,0.0,0.0
1999-08-02,1999,1998,WMT,0.05127387965743422,0.0,0.0
1999-08-02,1999,1998,XOM,0.08702001517491985,0.0,0.0
1999-08-02,1999,1998,KO,0.0653013499673261,0.0,0.0
1999-08-02,1999,1998,IBM,0.04696941427238928,0.0,0.0
1999-08-02,1999,1998,MRK,0.04343622988587003,0.0,0.0
1999-08-02,1999,1998,PFE,0.046558274752569725,0.0,0.0
1999-08-02,1999,1998,CSCO,0.02487871798400075,0.0,0.0
1999-08-02,1999,1998,BMY,0.059649452391423746,0.0,0.0
1999-08-02,1999,1998,PG,0.06660110953092054,0.0,0.0
1999-08-02,1999,1998,C,0.02172651827751758,0.0,0.0
1999-08-02,1999,1998,JNJ,0.05180159359256257,0.0,0.0
1999-08-02,1999,1998,BAC,0.049494859243731155,0.0,0.0
1999-08-02,1999,1998,LLY,0.05350733058895881,0.0,0.0
1999-08-02,1999,1998,VZ,0.050097860309041745,0.0,0.0
1999-08-02,1999,1998,HD,0.047424122931689607,0.0,0.0
1999-08-02,1999,1998,AIG,0.042314191969181514,0.0,0.0
1999-08-02,1999,1998,T,0.05117816599154189,0.0,0.0
1999-09-01,1999,1998,MSFT,0.04368132058983957,0.059739,0.0
1999-09-01,1999,1998,GE,0.06851352221234168,0.0,0.0
1999-09-01,1999,1998,INTC,0.02919256495482116,0.0,0.0
1999-09-01,1999,1998,WMT,0.051199519432608254,0.0,0.0
1999-09-01,1999,1998,XOM,0.08801506237028503,0.0,0.0
1999-09-01,1999,1998,KO,0.06570504588567426,0.0,0.0
1999-09-01,1999,1998,IBM,0.04695368233332205,0.0,0.0
1999-09-01,1999,1998,MRK,0.04367724902990668,0.0,0.0
1999-09-01,1999,1998,PFE,0.04603277509848917,0.0,0.0
1999-09-01,1999,1998,CSCO,0.025302408905814432,0.0,0.0
1999-09-01,1999,1998,BMY,0.059342684873233645,0.0,0.0
