rebalance_date,invest_year,select_year,ticker,assigned_weight,hrp_success,turnover,tc_drag_bps
2007-01-03,2007,2006,XOM,0.07535675107723205,True,0.443569,0.0
2007-01-03,2007,2006,MSFT,0.04254564393037044,True,0.0,0.0
2007-01-03,2007,2006,C,0.020936433595542488,True,0.0,0.0
2007-01-03,2007,2006,BAC,0.06458489329593856,True,0.0,0.0
2007-01-03,2007,2006,GE,0.02459906521554915,True,0.0,0.0
2007-01-03,2007,2006,PG,0.09263473934892583,True,0.0,0.0
2007-01-03,2007,2006,WMT,0.06402873205615417,True,0.0,0.0
2007-01-03,2007,2006,JNJ,0.09028040242527836,True,0.0,0.0
2007-01-03,2007,2006,PFE,0.05468176838715617,True,0.0,0.0
2007-01-03,2007,2006,JPM,0.0316440735771791,True,0.0,0.0
2007-01-03,2007,2006,CSCO,0.019963114031356644,True,0.0,0.0
2007-01-03,2007,2006,CVX,0.054728292761135264,True,0.0,0.0
2007-01-03,2007,2006,AIG,0.0423645168343132,True,0.0,0.0
2007-01-03,2007,2006,IBM,0.049228340045176795,True,0.0,0.0
2007-01-03,2007,2006,WFC,0.10000000000000003,True,0.0,0.0
2007-01-03,2007,2006,INTC,0.02004288538640523,True,0.0,0.0
2007-01-03,2007,2006,KO,0.07276744475342015,True,0.0,0.0
2007-01-03,2007,2006,VZ,0.04669342871778409,True,0.0,0.0
2007-01-03,2007,2006,T,0.03291947456108233,True,0.0,0.0
2007-07-02,2007,2006,XOM,0.05,False,0.427461,0.0
2007-07-02,2007,2006,MSFT,0.05,False,0.0,0.0
2007-07-02,2007,2006,C,0.05,False,0.0,0.0
2007-07-02,2007,2006,BAC,0.05,False,0.0,0.0
2007-07-02,2007,2006,GE,0.05,False,0.0,0.0
2007-07-02,2007,2006,PG,0.05,False,0.0,0.0
2007-07-02,2007,2006,WMT,0.05,False,0.0,0.0
2007-07-02,2007,2006,JNJ,0.05,False,0.0,0.0
2007-07-02,2007,2006,PFE,0.05,False,0.0,0.0
