rebalance_date,ticker,assigned_weight,turnover_at_rebalance
1998-01-01,KO,0.0690225002337094,1.0
1998-01-01,MSFT,0.03832871610548436,0.0
1998-01-01,XOM,0.0720086417254338,0.0
1998-01-01,GE,0.06272888799413569,0.0
1998-01-01,INTC,0.028330991321239257,0.0
1998-01-01,MRK,0.042111175468287465,0.0
1998-01-01,PG,0.06726970623689071,0.0
1998-01-01,IBM,0.03942212599973519,0.0
1998-01-01,PFE,0.03951264122480472,0.0
1998-01-01,BMY,0.06239627312484338,0.0
1998-01-01,WMT,0.035026252647924944,0.0
1998-01-01,JNJ,0.04477563598121474,0.0
1998-01-01,LLY,0.03845302968492466,0.0
1998-01-01,VZ,0.05308837837310462,0.0
1998-01-01,DIS,0.06065979648767488,0.0
1998-01-01,AIG,0.08198905877876946,0.0
1998-01-01,C,0.03508042489969593,0.0
1998-01-01,CSCO,0.015434638587429437,0.0
1998-01-01,PEP,0.06212955176551725,0.0
1998-01-01,T,0.05223157335918012,0.0
1998-04-01,KO,0.06837365845955527,0.05822696171317892
1998-04-01,MSFT,0.040365402351032025,0.0
1998-04-01,XOM,0.06816314408722174,0.0
1998-04-01,GE,0.06043601727108429,0.0
1998-04-01,INTC,0.027427034413665178,0.0
1998-04-01,MRK,0.045462699454398375,0.0
1998-04-01,PG,0.06523551082890182,0.0
1998-04-01,IBM,0.03448644073711776,0.0
1998-04-01,PFE,0.042767010829637464,0.0
1998-04-01,BMY,0.0630385496159521,0.0
1998-04-01,WMT,0.03552921666296922,0.0
1998-04-01,JNJ,0.04940161306779957,0.0
1998-04-01,LLY,0.03869265534350902,0.0
1998-04-01,VZ,0.05355861747085355,0.0
1998-04-01,DIS,0.05998171548261352,0.0
1998-04-01,AIG,0.0819365778590414,0.0
1998-04-01,C,0.036142410181018096,0.0
1998-04-01,CSCO,0.017376890702175928,0.0
1998-04-01,PEP,0.060588855506322675,0.0
1998-04-01,T,0.05103597967513093,0.0
1998-07-01,KO,0.068762000897809,0.07676303042995827
1998-07-01,MSFT,0.04066398545650094,0.0
1998-07-01,XOM,0.06511527097325878,0.0
1998-07-01,GE,0.05754150058139678,0.0
1998-07-01,INTC,0.02858431136972015,0.0
1998-07-01,MRK,0.04918311545469991,0.0
1998-07-01,PG,0.0635887836926466,0.0
1998-07-01,IBM,0.03527678800126598,0.0
1998-07-01,PFE,0.04342914743300078,0.0
1998-07-01,BMY,0.06400434156281992,0.0
1998-07-01,WMT,0.037803626116547535,0.0
1998-07-01,JNJ,0.054118584220500636,0.0
1998-07-01,LLY,0.03853945398573176,0.0
1998-07-01,VZ,0.050809468437246375,0.0
1998-07-01,DIS,0.06358380842885936,0.0
1998-07-01,AIG,0.07760239478229192,0.0
1998-07-01,C,0.03844211110382968,0.0
1998-07-01,CSCO,0.01810465019383318,0.0
1998-07-01,PEP,0.05874878292068067,0.0
1998-07-01,T,0.046097874387360016,0.0
1998-10-01,KO,0.07095241886805408,0.14847283355952812
1998-10-01,MSFT,0.042562977909912,0.0
1998-10-01,XOM,0.1,0.0
1998-10-01,GE,0.05556835478294496,0.0
1998-10-01,INTC,0.03042234175346121,0.0
1998-10-01,MRK,0.053411492696896996,0.0
1998-10-01,PG,0.06449040171261917,0.0
1998-10-01,IBM,0.03583582067194109,0.0
1998-10-01,PFE,0.046209218740712946,0.0
1998-10-01,BMY,0.06459383585758742,0.0
1998-10-01,WMT,0.035844294232858016,0.0
1998-10-01,JNJ,0.05525447853831842,0.0
1998-10-01,LLY,0.037479720459034235,0.0
1998-10-01,VZ,0.048881289487088884,0.0
1998-10-01,DIS,0.05493867210607729,0.0
1998-10-01,AIG,0.07177349412731819,0.0
1998-10-01,C,0.03310488311590467,0.0
1998-10-01,CSCO,0.020053336124835733,0.0
1998-10-01,PEP,0.03260802988822071,0.0
1998-10-01,T,0.046014938926213944,0.0
1999-01-01,MSFT,0.03893997998225627,0.291466491556866
1999-01-01,GE,0.0643320371726848,0.0
1999-01-01,INTC,0.031931197770900956,0.0
1999-01-01,WMT,0.05769427765566261,0.0
1999-01-01,XOM,0.07712223413599711,0.0
1999-01-01,KO,0.059826288738367435,0.0
1999-01-01,IBM,0.044004656112992695,0.0
1999-01-01,MRK,0.058880940545721204,0.0
1999-01-01,PFE,0.048204439552671376,0.0
1999-01-01,CSCO,0.016682844834528063,0.0
1999-01-01,BMY,0.07136681529092227,0.0
1999-01-01,PG,0.05963771567384297,0.0
1999-01-01,C,0.01876861917511695,0.0
1999-01-01,JNJ,0.06068299997268836,0.0
1999-01-01,BAC,0.029176500597838252,0.0
1999-01-01,LLY,0.03652828082316566,0.0
1999-01-01,VZ,0.054603517454854145,0.0
1999-01-01,HD,0.048974085114564345,0.0
1999-01-01,AIG,0.07192151054566247,0.0
1999-01-01,T,0.05072105884956209,0.0
1999-04-01,MSFT,0.03828013252815601,0.08504888813614818
1999-04-01,GE,0.06477737513928686,0.0
1999-04-01,INTC,0.031106873013657672,0.0
1999-04-01,WMT,0.0583049671704712,0.0
1999-04-01,XOM,0.07658329745969727,0.0
1999-04-01,KO,0.05996637671526146,0.0
1999-04-01,IBM,0.0448203292582385,0.0
1999-04-01,MRK,0.0605710408082093,0.0
1999-04-01,PFE,0.0493803694544582,0.0
1999-04-01,CSCO,0.016565443827577804,0.0
1999-04-01,BMY,0.07110304457934606,0.0
1999-04-01,PG,0.06206069421065473,0.0
1999-04-01,C,0.018733546498702677,0.0
1999-04-01,JNJ,0.06276018740874562,0.0
1999-04-01,BAC,0.028088576266073254,0.0
1999-04-01,LLY,0.03545274494995309,0.0
1999-04-01,VZ,0.051555150334160305,0.0
1999-04-01,HD,0.05059302117156011,0.0
1999-04-01,AIG,0.06946652854453324,0.0
1999-04-01,T,0.04983030066125668,0.0
1999-07-01,MSFT,0.043296858746834074,0.21788294377604453
1999-07-01,GE,0.06794719024802968,0.0
1999-07-01,INTC,0.03143071532758547,0.0
1999-07-01,WMT,0.05107759892904186,0.0
1999-07-01,XOM,0.08921601620067873,0.0
1999-07-01,KO,0.06542779728829577,0.0
1999-07-01,IBM,0.04543794740759703,0.0
1999-07-01,MRK,0.05997495116190027,0.0
1999-07-01,PFE,0.04601135309485205,0.0
1999-07-01,CSCO,0.022360589922884293,0.0
1999-07-01,BMY,0.04357739121975427,0.0
1999-07-01,PG,0.06630293291554105,0.0
1999-07-01,C,0.021454422402072713,0.0
1999-07-01,JNJ,0.05221363915955902,0.0
1999-07-01,BAC,0.0495768283104686,0.0
1999-07-01,LLY,0.052186036767609856,0.0
1999-07-01,VZ,0.05050138149370516,0.0
1999-07-01,HD,0.048161079302132426,0.0
1999-07-01,AIG,0.041930216597880494,0.0
1999-07-01,T,0.051915053503577155,0.0
1999-10-01,MSFT,0.03819966486841051,0.177079221766651
1999-10-01,GE,0.07710682900145807,0.0
1999-10-01,INTC,0.022683569506922414,0.0
1999-10-01,WMT,0.049016021226774564,0.0
1999-10-01,XOM,0.1,0.0
1999-10-01,KO,0.08431023567595301,0.0
1999-10-01,IBM,0.045314475959021175,0.0
1999-10-01,MRK,0.038965879232875665,0.0
1999-10-01,PFE,0.045767589129025094,0.0
1999-10-01,CSCO,0.02495055889736413,0.0
1999-10-01,BMY,0.05800816906143266,0.0
1999-10-01,PG,0.08047889882417515,0.0
1999-10-01,C,0.019314779847014362,0.0
1999-10-01,JNJ,0.04683934120903394,0.0
1999-10-01,BAC,0.027565291149426085,0.0
1999-10-01,LLY,0.04224755034919601,0.0
1999-10-01,VZ,0.0525548211411374,0.0
1999-10-01,HD,0.03551289802037333,0.0
1999-10-01,AIG,0.058556595879511224,0.0
1999-10-01,T,0.052606831020895244,0.0
2000-01-01,MSFT,0.027608947785393193,0.3765526080517685
2000-01-01,CSCO,0.017965291127975652,0.0
2000-01-01,WMT,0.05475381846571518,0.0
2000-01-01,GE,0.05895663440616013,0.0
2000-01-01,XOM,0.1,0.0
2000-01-01,INTC,0.03224727587989177,0.0
2000-01-01,C,0.037941570915401394,0.0
2000-01-01,IBM,0.05541255900326334,0.0
2000-01-01,HD,0.06143194677114539,0.0
2000-01-01,ORCL,0.02263212762584675,0.0
2000-01-01,KO,0.07515886532517789,0.0
2000-01-01,PG,0.0693204706357883,0.0
2000-01-01,MRK,0.07200207177371801,0.0
2000-01-01,AIG,0.047275067215554835,0.0
2000-01-01,JNJ,0.04938654383513047,0.0
2000-01-01,QCOM,0.015947323598274676,0.0
2000-01-01,BMY,0.03814173313056389,0.0
2000-01-01,PFE,0.05379670297475525,0.0
2000-01-01,T,0.054031065292288,0.0
2000-01-01,VZ,0.055989984237955925,0.0
2000-04-01,MSFT,0.029225882307517263,0.1701872349760204
2000-04-01,CSCO,0.03104522254296184,0.0
2000-04-01,WMT,0.052571124355339616,0.0
2000-04-01,GE,0.05833114164396118,0.0
2000-04-01,XOM,0.1,0.0
2000-04-01,INTC,0.022220762075826746,0.0
2000-04-01,C,0.04057657575384463,0.0
2000-04-01,IBM,0.05967943683954598,0.0
2000-04-01,HD,0.06259464528276178,0.0
2000-04-01,ORCL,0.02292809461272151,0.0
2000-04-01,KO,0.08582020726824614,0.0
2000-04-01,PG,0.07113957476736456,0.0
2000-04-01,MRK,0.0572962638003365,0.0
2000-04-01,AIG,0.04703953791544541,0.0
2000-04-01,JNJ,0.04729251256649789,0.0
2000-04-01,QCOM,0.0167047701334624,0.0
2000-04-01,BMY,0.03210169589920302,0.0
2000-04-01,PFE,0.05311118733497281,0.0
2000-04-01,T,0.05306950442997694,0.0
2000-04-01,VZ,0.05725186047001382,0.0
2000-07-01,MSFT,0.027562965944739306,0.19800715629321203
2000-07-01,CSCO,0.02929660868874771,0.0
2000-07-01,WMT,0.04899354613291477,0.0
2000-07-01,GE,0.05675679970119462,0.0
2000-07-01,XOM,0.1,0.0
2000-07-01,INTC,0.021277431640144673,0.0
2000-07-01,C,0.027577107165141567,0.0
2000-07-01,IBM,0.059274519419061394,0.0
2000-07-01,HD,0.06199394739496887,0.0
2000-07-01,ORCL,0.021863139355332357,0.0
2000-07-01,KO,0.0852554807791088,0.0
2000-07-01,PG,0.07119407640190233,0.0
2000-07-01,MRK,0.05926110768559885,0.0
2000-07-01,AIG,0.06877753178606827,0.0
2000-07-01,JNJ,0.048572284440660175,0.0
2000-07-01,QCOM,0.016104507391449793,0.0
2000-07-01,BMY,0.05181452434150269,0.0
2000-07-01,PFE,0.03163894406712134,0.0
2000-07-01,T,0.05312978346198962,0.0
2000-07-01,VZ,0.059655694202352914,0.0
2000-10-01,MSFT,0.029601900207146987,0.17823571475672484
2000-10-01,CSCO,0.01920315477651504,0.0
2000-10-01,WMT,0.05901930318774755,0.0
2000-10-01,GE,0.056611582100117186,0.0
2000-10-01,XOM,0.09999999999999998,0.0
2000-10-01,INTC,0.03231754402353571,0.0
2000-10-01,C,0.02802565376320498,0.0
2000-10-01,IBM,0.06153172557871405,0.0
2000-10-01,HD,0.050286445377516774,0.0
2000-10-01,ORCL,0.022771758328821886,0.0
2000-10-01,KO,0.08333700053381696,0.0
2000-10-01,PG,0.07142083652703243,0.0
2000-10-01,MRK,0.05774429001200499,0.0
2000-10-01,AIG,0.06984781553478357,0.0
2000-10-01,JNJ,0.04924121961926485,0.0
2000-10-01,QCOM,0.01659113894284178,0.0
2000-10-01,BMY,0.029769419795386148,0.0
2000-10-01,PFE,0.05416813177949898,0.0
2000-10-01,T,0.053690469012600696,0.0
2000-10-01,VZ,0.054820610899449375,0.0
2001-01-01,XOM,0.10000000000000002,0.25154712022632103
2001-01-01,GE,0.07991310690942252,0.0
2001-01-01,CSCO,0.017757360582239524,0.0
2001-01-01,PFE,0.05639921417707317,0.0
2001-01-01,WMT,0.05515097895314701,0.0
2001-01-01,MSFT,0.04689232625652999,0.0
2001-01-01,C,0.029049210193003185,0.0
2001-01-01,INTC,0.028105616092851116,0.0
2001-01-01,MRK,0.06693723063034723,0.0
2001-01-01,AIG,0.04784989842151511,0.0
2001-01-01,ORCL,0.011165360746884258,0.0
2001-01-01,KO,0.0741470062352658,0.0
2001-01-01,JNJ,0.057455833456866764,0.0
2001-01-01,IBM,0.05126511240349291,0.0
2001-01-01,BMY,0.03397032023473896,0.0
2001-01-01,VZ,0.04785823138929871,0.0
2001-01-01,T,0.045896250141322356,0.0
2001-01-01,HD,0.04280592129704357,0.0
2001-01-01,LLY,0.04582734962026098,0.0
2001-01-01,PG,0.061553672258696984,0.0
2001-04-01,XOM,0.0864678805171779,0.29376907722465834
2001-04-01,GE,0.05591308939443432,0.0
2001-04-01,CSCO,0.013978978289351286,0.0
2001-04-01,PFE,0.03494230890882249,0.0
2001-04-01,WMT,0.04653527113923904,0.0
2001-04-01,MSFT,0.042025884704788026,0.0
2001-04-01,C,0.031658943859903296,0.0
2001-04-01,INTC,0.024826281585947674,0.0
2001-04-01,MRK,0.04520677060631889,0.0
2001-04-01,AIG,0.07950575395306236,0.0
2001-04-01,ORCL,0.01,0.0
2001-04-01,KO,0.05829409022286515,0.0
2001-04-01,JNJ,0.08437839344188827,0.0
2001-04-01,IBM,0.046378460372107286,0.0
2001-04-01,BMY,0.048422555102431576,0.0
2001-04-01,VZ,0.0716619657520604,0.0
2001-04-01,T,0.06895910592858939,0.0
2001-04-01,HD,0.04040711779818592,0.0
2001-04-01,LLY,0.045259047733516806,0.0
2001-04-01,PG,0.06517810068930983,0.0
2001-07-01,XOM,0.08874187908999873,0.11721306004745477
2001-07-01,GE,0.05355931815419568,0.0
2001-07-01,CSCO,0.02127519663108752,0.0
2001-07-01,PFE,0.035275995237665,0.0
2001-07-01,WMT,0.046921747993639844,0.0
2001-07-01,MSFT,0.025138177767409266,0.0
2001-07-01,C,0.031264423711904896,0.0
2001-07-01,INTC,0.01647310548219684,0.0
2001-07-01,MRK,0.04512485588909371,0.0
2001-07-01,AIG,0.07956733463282144,0.0
2001-07-01,ORCL,0.017036002260652133,0.0
2001-07-01,KO,0.05994052830491925,0.0
2001-07-01,JNJ,0.08624214350382274,0.0
2001-07-01,IBM,0.05037304940395837,0.0
2001-07-01,BMY,0.04893228659829477,0.0
2001-07-01,VZ,0.07238259614398038,0.0
