rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_depth,best_n_estimators,best_min_leaf,best_min_samples_split,val_R2_selected,turnover,tc_drag_bps
2002-07-01,2002,2001,20,0.2829222093992767,0.0800449765713681,0.2366705078445224,0.0370529134271497,-14.12069630545569,0.0406015037593984,0.15,0.3244428422615251,1,100,1,2,0.0213723900574717,0.310870215295058,0.0
2002-10-01,2002,2001,20,0.3219887926814286,0.103676782612444,0.2805166405351234,-0.2472394900745149,-9.77186143983664,-0.3924812030075188,0.4,0.3481553119113956,2,50,2,2,0.0654387963345307,0.4511780618435182,0.0
2003-01-02,2003,2002,20,0.2801928738259234,0.0785080465428298,0.24608823298439,0.0555422972291149,-62.15822337618273,0.3338345864661654,0.5,0.6123724356957945,2,50,10,10,-0.0904485838424966,0.7724177142607869,0.0
2003-04-01,2003,2002,20,0.299720221445482,0.0898322111433287,0.2596056066178539,-0.0806882543558347,-8.48696328533576,-0.1804511278195488,0.5,0.0,2,50,1,2,-0.071075088537073,0.3993442405914765,0.0
2003-07-01,2003,2002,20,0.2884508797874741,0.0832039100501678,0.2490447364313416,-0.0009492938366053,-26.29606996913625,-0.0451127819548872,0.55,0.3227486121839514,1,230,1,2,-0.111223556026085,0.5803647143811996,0.0
2003-10-01,2003,2002,20,0.2772152186712095,0.0768482774629265,0.2420094679639167,0.0755094440550192,-18.436085910472627,0.2075187969924811,0.5,0.5601120336112039,1,50,10,5,0.0522848254334644,0.7109845563582051,0.0
2004-01-02,2004,2003,20,0.2986655334379048,0.0892011008637482,0.2570097171874699,-0.0730959502405803,-65.77479769816918,-0.1759398496240601,0.5,0.4605661864718383,1,230,1,2,-0.0398486200619323,1.0741915351013898,0.0
2004-04-01,2004,2003,20,0.2798027263224837,0.0782895656574947,0.2498769477447275,0.05817063870683,-58.00621311022077,0.2616541353383458,0.45,0.4564354645876384,2,100,10,10,0.0217523407504105,0.5824320274202194,0.0
2004-07-01,2004,2003,20,0.3823572582029513,0.1461970729004784,0.3292102984517578,-0.758761779253875,-20.646898696505502,-0.7127819548872181,0.25,0.2461829819586654,5,50,1,10,-0.0144984715852489,0.5455514266821611,0.0
2004-10-01,2004,2003,20,0.3033856130877162,0.0920428302286094,0.2661986869803477,-0.1072821681637226,-40.08186655426957,-0.0706766917293233,0.45,0.4320493798938573,1,100,1,10,-0.1802769055813329,0.5100267487504275,0.0
2005-01-03,2005,2004,20,0.2916105970834783,0.0850367403313827,0.2479601521471077,-0.0229983799264086,-34.81856466928063,-0.1233082706766917,0.4,0.4225771273642583,1,100,1,2,-0.0593520037553456,0.7523302118560378,0.0
2005-04-01,2005,2004,20,0.2962657629007298,0.0877734022671514,0.251699416482617,-0.0559206287777616,-54.26063436434363,0.0451127819548872,0.4,0.3952847075210474,2,100,4,2,0.0363835015139146,0.5363798078769533,0.0
2005-07-01,2005,2004,20,0.3441590841602012,0.1184454752099884,0.2781998792963178,-0.424907972450989,-68.13653877837808,-0.2270676691729323,0.45,0.4564354645876384,10,100,1,2,0.0564623147648131,0.5134311329362512,0.0
2005-10-03,2005,2004,20,0.275116103846837,0.0756888705958636,0.2190566951969105,0.0894571958392345,-40.11696624611111,0.3473684210526315,0.65,0.6454972243679028,10,50,1,10,-0.1809415658267785,0.4484677420113727,0.0
2006-01-03,2006,2005,20,0.2701159872995812,0.0729626465948275,0.2357795440742031,0.1222538755509469,-43.31916338687386,0.3263157894736841,0.55,0.529150262212918,30,100,10,2,0.0577337901301224,0.5753704442479566,0.0
2006-04-03,2006,2005,20,0.2950163028780715,0.087034618963846,0.2635138825478139,-0.0470330100913805,-58.14172081804335,0.1654135338345864,0.55,0.529150262212918,5,50,2,2,0.0873631918124057,0.6053115960871815,0.0
2006-07-03,2006,2005,20,0.2938212226005511,0.0863309108504826,0.2493243613464867,-0.0385673485772344,-19.39664519635422,-0.0210526315789473,0.8,,1,180,10,2,0.0035199735203594,0.3994082432801157,0.0
2006-10-02,2006,2005,20,0.2718283614448342,0.0738906580857834,0.2312609901669756,0.1110898275394473,-22.662772686923045,0.4225563909774436,0.45,0.408248290463863,1,50,1,2,-0.0380608036088832,0.6732892033539882,0.0
2007-01-03,2007,2006,20,0.3060129360930956,0.093643917056317,0.2700572435354037,-0.1265433630835133,-97.12398148205722,-0.0962406015037593,0.3,0.2581988897471611,2,100,10,10,0.1437204171490995,1.0337679109625846,0.0
2007-04-02,2007,2006,20,0.2944108384723369,0.0866777418099844,0.2665944005853627,-0.0427397510975577,-23.63966153907972,-0.0676691729323308,0.5,0.0,2,100,1,5,0.0763831466998685,0.4356460394215112,0.0
2007-07-02,2007,2006,20,0.3199546061408435,0.1023709499907422,0.278265311842881,-0.2315302254525386,-30.476773343104927,-0.5774436090225563,0.2,0.0,1,180,10,2,-0.0765948104660638,0.8205865474529264,0.0
2007-10-01,2007,2006,20,0.3128447344063021,0.0978718278457497,0.2758321784338822,-0.1774054477684179,-18.827125399385725,-0.0857142857142857,0.45,0.4564354645876384,20,100,1,10,-0.0586553741552213,0.6969383707028456,0.0
2008-01-02,2008,2007,20,0.3147098837751402,0.0990423109457622,0.27499767152091,-0.1914864474678164,-16.507832020783784,-0.7007518796992479,0.35,0.4,1,135,1,5,-0.0901363870685536,0.7880942876604592,0.0
2008-04-01,2008,2007,20,0.2920523396675247,0.0852945691052752,0.2498947041572918,-0.0261000794619574,-10.178227968725484,0.031578947368421,0.5,0.5455447255899809,1,50,1,5,-0.1623529543672219,0.239491881459244,0.0
2008-07-01,2008,2007,20,0.3163616742924999,0.1000847089611538,0.2801079432511932,-0.2040265739687679,-4.1073659508756295,-0.2857142857142857,0.4,0.408248290463863,20,50,1,5,0.1229035437459722,0.6245079636321585,0.0
2008-10-01,2008,2007,20,0.2572787765724776,0.0661923688746308,0.2111712348707912,0.2037008255683506,-5.08475681863745,0.431578947368421,0.35,0.3429971702850177,10,100,10,5,0.1569128773246965,0.4401846543361273,0.0
2009-01-02,2009,2008,19,0.2922568809805445,0.0854140844804761,0.2573982620089856,-0.0278161499150626,-11.206715343615189,0.0526315789473684,0.3157894736842105,0.4850712500726659,1,180,10,2,-0.0090689694982719,0.6485734359423798,0.0
2009-04-01,2009,2008,19,0.3445874542686271,0.1187405136393332,0.3031329281983714,-0.4288441807933094,-5.387539611422062,-0.3491228070175438,0.4210526315789473,0.3415650255319866,20,100,1,10,0.0754537640020573,0.5662894503926512,0.0
2009-07-01,2009,2008,19,0.3123432036675991,0.0975582768773392,0.2689287515733061,-0.1739512650906494,-6.041046040489263,-0.3456140350877193,0.5789473684210527,0.4564354645876384,1,180,2,5,0.0413949641742301,0.4984612841773072,0.0
2009-10-01,2009,2008,20,0.292174162903728,0.0853657414684942,0.2550829062336474,-0.0269562883427874,-13.003643492399226,-0.1413533834586466,0.65,0.0,1,50,1,2,-0.0671276571430332,0.4842656750065882,0.0
2010-01-04,2010,2009,20,0.2743229419164322,0.0752530764616862,0.2393113061471806,0.0946998320398649,-55.70702642453179,0.3533834586466165,0.6,0.5685352436149611,1,50,1,5,-0.0923314151489194,0.8507853493617005,0.0
2010-04-01,2010,2009,20,0.3301293077163263,0.1089853598132608,0.2719710202481342,-0.3111020729414839,-22.466690803220786,-0.144360902255639,0.4,0.0,20,100,4,2,-0.0830679736133643,0.7035740354259657,0.0
2010-07-01,2010,2009,20,0.2891412934834692,0.0836026875972936,0.2580844584450706,-0.0057466177118035,-7.922075148839188,0.0917293233082706,0.6,0.0,1,230,1,2,-0.1116635342636331,0.5003639605457021,0.0
2010-10-01,2010,2009,20,0.3334805892354798,0.1112093033968428,0.27552558399924,-0.3378562814657779,-19.39179768372799,-0.0676691729323308,0.5,0.5,10,100,1,5,-0.1914526515179264,0.4991980464610194,0.0
2011-01-03,2011,2010,20,0.2933791034927573,0.086071298366214,0.2527246978226493,-0.0354441908717475,-34.861340704650566,-0.2270676691729323,0.5,0.0,1,50,1,2,-0.0138773096183142,0.7301184792245683,0.0
