rebalance_date,invest_year,select_year,ticker,assigned_weight,opt_method,turnover,tc_drag_bps
2011-01-03,2011,2010,IBM,0.01828,max_sharpe,0.0,0.0
2011-01-03,2011,2010,ORCL,0.09793,max_sharpe,0.0,0.0
2011-01-03,2011,2010,KO,0.4209,max_sharpe,0.0,0.0
2011-07-01,2011,2010,AAPL,0.61147,max_sharpe,0.704936,0.0
2011-07-01,2011,2010,IBM,0.2233,max_sharpe,0.0,0.0
2011-07-01,2011,2010,KO,0.16524,max_sharpe,0.0,0.0
2012-01-03,2012,2011,AAPL,0.69155,max_sharpe,0.720681,0.0
2012-01-03,2012,2011,PM,0.30845,max_sharpe,0.0,0.0
2012-07-02,2012,2011,AAPL,0.59983,max_sharpe,0.281727,0.0
2012-07-02,2012,2011,PM,0.40017,max_sharpe,0.0,0.0
2013-01-02,2013,2012,AAPL,0.23363,max_sharpe,0.76748,0.0
2013-01-02,2013,2012,WMT,0.14335,max_sharpe,0.0,0.0
2013-01-02,2013,2012,IBM,0.24039,max_sharpe,0.0,0.0
2013-01-02,2013,2012,PM,0.38263,max_sharpe,0.0,0.0
2013-07-01,2013,2012,AAPL,0.14353,max_sharpe,1.07342,0.0
2013-07-01,2013,2012,PFE,0.0818,max_sharpe,0.0,0.0
2013-07-01,2013,2012,KO,0.22361,max_sharpe,0.0,0.0
2013-07-01,2013,2012,PM,0.31976,max_sharpe,0.0,0.0
2013-07-01,2013,2012,VZ,0.2313,max_sharpe,0.0,0.0
2014-01-02,2014,2013,AAPL,0.46834,max_sharpe,1.19369,0.0
2014-01-02,2014,2013,JNJ,0.04833,max_sharpe,0.0,0.0
2014-01-02,2014,2013,AMZN,0.25291,max_sharpe,0.0,0.0
2014-01-02,2014,2013,KO,0.23043,max_sharpe,0.0,0.0
2014-07-01,2014,2013,AAPL,0.27895,max_sharpe,1.105698,0.0
2014-07-01,2014,2013,JNJ,0.37919,max_sharpe,0.0,0.0
2014-07-01,2014,2013,WMT,0.0719,max_sharpe,0.0,0.0
2014-07-01,2014,2013,PFE,0.01513,max_sharpe,0.0,0.0
2014-07-01,2014,2013,AMZN,0.06687,max_sharpe,0.0,0.0
2014-07-01,2014,2013,KO,0.04807,max_sharpe,0.0,0.0
2014-07-01,2014,2013,VZ,0.13988,max_sharpe,0.0,0.0
2015-01-02,2015,2014,AAPL,0.2509,max_sharpe,0.881723,0.0
2015-01-02,2015,2014,JNJ,0.15361,max_sharpe,0.0,0.0
2015-01-02,2015,2014,WMT,0.16069,max_sharpe,0.0,0.0
2015-01-02,2015,2014,PG,0.08314,max_sharpe,0.0,0.0
2015-01-02,2015,2014,META,0.08374,max_sharpe,0.0,0.0
2015-01-02,2015,2014,VZ,0.07659,max_sharpe,0.0,0.0
2015-01-02,2015,2014,DIS,0.19131,max_sharpe,0.0,0.0
2015-07-01,2015,2014,AAPL,0.21189,max_sharpe,0.852955,0.0
2015-07-01,2015,2014,META,0.06406,max_sharpe,0.0,0.0
2015-07-01,2015,2014,VZ,0.17751,max_sharpe,0.0,0.0
2015-07-01,2015,2014,PFE,0.24854,max_sharpe,0.0,0.0
2015-07-01,2015,2014,DIS,0.29801,max_sharpe,0.0,0.0
2016-01-04,2016,2015,AAPL,0.05137,max_sharpe,1.35097,0.0
2016-01-04,2016,2015,AMZN,0.0503,max_sharpe,0.0,0.0
2016-01-04,2016,2015,META,0.09597,max_sharpe,0.0,0.0
2016-01-04,2016,2015,JNJ,0.06359,max_sharpe,0.0,0.0
2016-01-04,2016,2015,PFE,0.02237,max_sharpe,0.0,0.0
2016-01-04,2016,2015,V,0.54715,max_sharpe,0.0,0.0
2016-01-04,2016,2015,DIS,0.16925,max_sharpe,0.0,0.0
2016-07-01,2016,2015,GOOGL,0.03659,max_sharpe,0.808969,0.0
2016-07-01,2016,2015,AMZN,0.04767,max_sharpe,0.0,0.0
2016-07-01,2016,2015,META,0.08852,max_sharpe,0.0,0.0
2016-07-01,2016,2015,JNJ,0.33918,max_sharpe,0.0,0.0
2016-07-01,2016,2015,VZ,0.10573,max_sharpe,0.0,0.0
2016-07-01,2016,2015,V,0.30522,max_sharpe,0.0,0.0
2016-07-01,2016,2015,DIS,0.07709,max_sharpe,0.0,0.0
2017-01-03,2017,2016,AAPL,0.00774,max_sharpe,1.006076,0.0
2017-01-03,2017,2016,MSFT,0.04141,max_sharpe,0.0,0.0
2017-01-03,2017,2016,AMZN,0.12764,max_sharpe,0.0,0.0
2017-01-03,2017,2016,META,0.03202,max_sharpe,0.0,0.0
2017-01-03,2017,2016,JNJ,0.24286,max_sharpe,0.0,0.0
2017-01-03,2017,2016,BAC,0.14304,max_sharpe,0.0,0.0
2017-01-03,2017,2016,T,0.23239,max_sharpe,0.0,0.0
2017-01-03,2017,2016,V,0.17291,max_sharpe,0.0,0.0
2017-07-03,2017,2016,GOOGL,0.10702,max_sharpe,0.888248,0.0
2017-07-03,2017,2016,MSFT,0.00498,max_sharpe,0.0,0.0
2017-07-03,2017,2016,AMZN,0.10664,max_sharpe,0.0,0.0
2017-07-03,2017,2016,META,0.09931,max_sharpe,0.0,0.0
2017-07-03,2017,2016,JNJ,0.41702,max_sharpe,0.0,0.0
2017-07-03,2017,2016,JPM,0.10935,max_sharpe,0.0,0.0
2017-07-03,2017,2016,BAC,0.01848,max_sharpe,0.0,0.0
2017-07-03,2017,2016,V,0.13722,max_sharpe,0.0,0.0
2018-01-02,2018,2017,MSFT,0.09137,max_sharpe,1.479445,0.0
2018-01-02,2018,2017,AMZN,0.04842,max_sharpe,0.0,0.0
2018-01-02,2018,2017,META,0.14058,max_sharpe,0.0,0.0
2018-01-02,2018,2017,JNJ,0.10437,max_sharpe,0.0,0.0
2018-01-02,2018,2017,HD,0.28309,max_sharpe,0.0,0.0
2018-01-02,2018,2017,UNH,0.33217,max_sharpe,0.0,0.0
2018-07-02,2018,2017,AAPL,0.10626,max_sharpe,0.601006,0.0
2018-07-02,2018,2017,AMZN,0.15071,max_sharpe,0.0,0.0
2018-07-02,2018,2017,META,0.21482,max_sharpe,0.0,0.0
2018-07-02,2018,2017,HD,0.15158,max_sharpe,0.0,0.0
2018-07-02,2018,2017,UNH,0.37663,max_sharpe,0.0,0.0
2019-01-02,2019,2018,MSFT,0.20646,max_sharpe,0.847048,0.0
2019-01-02,2019,2018,AMZN,0.14356,max_sharpe,0.0,0.0
2019-01-02,2019,2018,UNH,0.64998,max_sharpe,0.0,0.0
2019-07-01,2019,2018,MSFT,0.07504,max_sharpe,0.854011,0.0
2019-07-01,2019,2018,AMZN,0.27088,max_sharpe,0.0,0.0
2019-07-01,2019,2018,V,0.24993,max_sharpe,0.0,0.0
2019-07-01,2019,2018,UNH,0.33302,max_sharpe,0.0,0.0
2019-07-01,2019,2018,PG,0.07113,max_sharpe,0.0,0.0
2020-01-02,2020,2019,MSFT,0.03413,max_sharpe,0.905154,0.0
2020-01-02,2020,2019,AMZN,0.30835,max_sharpe,0.0,0.0
2020-01-02,2020,2019,JPM,0.03157,max_sharpe,0.0,0.0
2020-01-02,2020,2019,PG,0.00913,max_sharpe,0.0,0.0
2020-01-02,2020,2019,MA,0.20258,max_sharpe,0.0,0.0
2020-01-02,2020,2019,UNH,0.26634,max_sharpe,0.0,0.0
2020-01-02,2020,2019,VZ,0.10185,max_sharpe,0.0,0.0
2020-01-02,2020,2019,HD,0.03406,max_sharpe,0.0,0.0
2020-01-02,2020,2019,KO,0.012,max_sharpe,0.0,0.0
2020-07-01,2020,2019,MSFT,0.42313,max_sharpe,1.121364,0.0
2020-07-01,2020,2019,AMZN,0.55331,max_sharpe,0.0,0.0
2020-07-01,2020,2019,WMT,0.02356,max_sharpe,0.0,0.0
2021-01-04,2021,2020,AAPL,0.06947,max_sharpe,1.752387,0.0
2021-01-04,2021,2020,AMZN,0.09889,max_sharpe,0.0,0.0
2021-01-04,2021,2020,TSLA,0.16109,max_sharpe,0.0,0.0
2021-01-04,2021,2020,WMT,0.25884,max_sharpe,0.0,0.0
2021-01-04,2021,2020,UNH,0.00055,max_sharpe,0.0,0.0
2021-01-04,2021,2020,NVDA,0.26459,max_sharpe,0.0,0.0
2021-01-04,2021,2020,PYPL,0.14658,max_sharpe,0.0,0.0
2021-07-01,2021,2020,AAPL,0.14781,max_sharpe,0.621144,0.0
2021-07-01,2021,2020,MSFT,0.14735,max_sharpe,0.0,0.0
2021-07-01,2021,2020,TSLA,0.14437,max_sharpe,0.0,0.0
2021-07-01,2021,2020,WMT,0.06017,max_sharpe,0.0,0.0
2021-07-01,2021,2020,NVDA,0.28088,max_sharpe,0.0,0.0
2021-07-01,2021,2020,PYPL,0.20564,max_sharpe,0.0,0.0
2021-07-01,2021,2020,BAC,0.01378,max_sharpe,0.0,0.0
2022-01-03,2022,2021,AAPL,0.20708,max_sharpe,0.734282,0.0
2022-01-03,2022,2021,MSFT,0.20013,max_sharpe,0.0,0.0
2022-01-03,2022,2021,TSLA,0.21548,max_sharpe,0.0,0.0
2022-01-03,2022,2021,NVDA,0.09146,max_sharpe,0.0,0.0
2022-01-03,2022,2021,UNH,0.00738,max_sharpe,0.0,0.0
2022-01-03,2022,2021,WMT,0.10132,max_sharpe,0.0,0.0
2022-01-03,2022,2021,PG,0.09206,max_sharpe,0.0,0.0
2022-01-03,2022,2021,PFE,0.08509,max_sharpe,0.0,0.0
2022-07-01,2022,2021,AAPL,0.13876,max_sharpe,0.587219,0.0
2022-07-01,2022,2021,MSFT,0.33478,max_sharpe,0.0,0.0
2022-07-01,2022,2021,TSLA,0.16166,max_sharpe,0.0,0.0
2022-07-01,2022,2021,UNH,0.17369,max_sharpe,0.0,0.0
2022-07-01,2022,2021,WMT,0.02701,max_sharpe,0.0,0.0
2022-07-01,2022,2021,PG,0.07645,max_sharpe,0.0,0.0
2022-07-01,2022,2021,PFE,0.08765,max_sharpe,0.0,0.0
2023-01-03,2023,2022,AAPL,0.09111,max_sharpe,1.528016,0.0
2023-01-03,2023,2022,TSLA,0.13621,max_sharpe,0.0,0.0
2023-01-03,2023,2022,PG,0.04804,max_sharpe,0.0,0.0
2023-01-03,2023,2022,LLY,0.72464,max_sharpe,0.0,0.0
2023-07-03,2023,2022,AAPL,0.05479,max_sharpe,0.183607,0.0
2023-07-03,2023,2022,TSLA,0.17571,max_sharpe,0.0,0.0
2023-07-03,2023,2022,WMT,0.03086,max_sharpe,0.0,0.0
2023-07-03,2023,2022,NVDA,0.04242,max_sharpe,0.0,0.0
2023-07-03,2023,2022,PG,0.05309,max_sharpe,0.0,0.0
2023-07-03,2023,2022,LLY,0.64313,max_sharpe,0.0,0.0
2024-01-02,2024,2023,NVDA,0.21377,max_sharpe,0.823207,0.0
2024-01-02,2024,2023,TSLA,0.09102,max_sharpe,0.0,0.0
2024-01-02,2024,2023,LLY,0.45444,max_sharpe,0.0,0.0
2024-01-02,2024,2023,COST,0.24078,max_sharpe,0.0,0.0
2024-07-01,2024,2023,NVDA,0.35971,max_sharpe,0.382749,0.0
2024-07-01,2024,2023,TSLA,0.05719,max_sharpe,0.0,0.0
2024-07-01,2024,2023,LLY,0.5831,max_sharpe,0.0,0.0
2025-01-02,2025,2024,NVDA,0.28617,max_sharpe,0.39327,0.0
2025-01-02,2025,2024,TSLA,0.08866,max_sharpe,0.0,0.0
2025-01-02,2025,2024,AVGO,0.02404,max_sharpe,0.0,0.0
2025-01-02,2025,2024,WMT,0.1726,max_sharpe,0.0,0.0
2025-01-02,2025,2024,LLY,0.42854,max_sharpe,0.0,0.0
2025-07-01,2025,2024,NVDA,0.10424,max_sharpe,1.003111,0.0
2025-07-01,2025,2024,AVGO,0.12515,max_sharpe,0.0,0.0
2025-07-01,2025,2024,BRK-B,0.12147,max_sharpe,0.0,0.0
2025-07-01,2025,2024,WMT,0.15812,max_sharpe,0.0,0.0
2025-07-01,2025,2024,LLY,0.20891,max_sharpe,0.0,0.0
2025-07-01,2025,2024,JPM,0.07813,max_sharpe,0.0,0.0
2025-07-01,2025,2024,XOM,0.12378,max_sharpe,0.0,0.0
2025-07-01,2025,2024,COST,0.0802,max_sharpe,0.0,0.0
