rebalance_date,ticker,assigned_weight,turnover_at_rebalance
2013-10-01,ORCL,0.01,0.0
2013-10-01,T,0.01147,0.0
2013-10-01,PM,0.1,0.0
2013-10-01,GE,0.1,0.0
2013-10-01,BAC,0.08853,0.0
2013-10-01,VZ,0.1,0.0
2014-01-01,AAPL,0.01734,0.3698501995751995
2014-01-01,XOM,0.01,0.0
2014-01-01,GOOGL,0.1,0.0
2014-01-01,MSFT,0.01435,0.0
2014-01-01,BRK-B,0.1,0.0
2014-01-01,JNJ,0.1,0.0
2014-01-01,WMT,0.1,0.0
2014-01-01,CVX,0.01,0.0
2014-01-01,WFC,0.02056,0.0
2014-01-01,PG,0.03942,0.0
2014-01-01,JPM,0.01,0.0
2014-01-01,IBM,0.01,0.0
2014-01-01,PFE,0.1,0.0
2014-01-01,AMZN,0.1,0.0
2014-01-01,KO,0.01,0.0
2014-01-01,ORCL,0.01,0.0
2014-01-01,GE,0.07254,0.0
2014-01-01,BAC,0.1,0.0
2014-01-01,C,0.01,0.0
2014-01-01,VZ,0.06579,0.0
2014-04-01,AAPL,0.01,0.30833356928484806
2014-04-01,XOM,0.01,0.0
2014-04-01,GOOGL,0.1,0.0
2014-04-01,MSFT,0.01,0.0
2014-04-01,BRK-B,0.1,0.0
2014-04-01,JNJ,0.1,0.0
2014-04-01,WMT,0.1,0.0
2014-04-01,CVX,0.01,0.0
2014-04-01,WFC,0.1,0.0
2014-04-01,PG,0.06675,0.0
2014-04-01,JPM,0.01,0.0
2014-04-01,IBM,0.01,0.0
2014-04-01,PFE,0.1,0.0
2014-04-01,AMZN,0.07867,0.0
2014-04-01,KO,0.01,0.0
2014-04-01,ORCL,0.01784,0.0
2014-04-01,GE,0.01,0.0
2014-04-01,BAC,0.04675,0.0
2014-04-01,C,0.01,0.0
2014-04-01,VZ,0.1,0.0
2014-07-01,AAPL,0.01,0.5414932440119069
2014-07-01,XOM,0.01,0.0
2014-07-01,GOOGL,0.1,0.0
2014-07-01,MSFT,0.07317,0.0
2014-07-01,BRK-B,0.1,0.0
2014-07-01,JNJ,0.1,0.0
2014-07-01,WMT,0.01,0.0
2014-07-01,CVX,0.03177,0.0
2014-07-01,WFC,0.1,0.0
2014-07-01,PG,0.1,0.0
2014-07-01,JPM,0.09506,0.0
2014-07-01,IBM,0.01,0.0
2014-07-01,PFE,0.1,0.0
2014-07-01,AMZN,0.01,0.0
2014-07-01,KO,0.01,0.0
2014-07-01,ORCL,0.01,0.0
2014-07-01,GE,0.01,0.0
2014-07-01,BAC,0.1,0.0
2014-07-01,C,0.01,0.0
2014-07-01,VZ,0.01,0.0
2014-10-01,AAPL,0.01,0.12534224810746575
2014-10-01,XOM,0.01,0.0
2014-10-01,GOOGL,0.1,0.0
2014-10-01,MSFT,0.1,0.0
2014-10-01,BRK-B,0.1,0.0
2014-10-01,JNJ,0.1,0.0
2014-10-01,WMT,0.01,0.0
2014-10-01,CVX,0.01,0.0
2014-10-01,WFC,0.1,0.0
2014-10-01,PG,0.1,0.0
2014-10-01,JPM,0.1,0.0
2014-10-01,IBM,0.01,0.0
2014-10-01,PFE,0.06619,0.0
2014-10-01,AMZN,0.01,0.0
2014-10-01,KO,0.01,0.0
2014-10-01,ORCL,0.01,0.0
2014-10-01,GE,0.01,0.0
2014-10-01,BAC,0.1,0.0
2014-10-01,C,0.01,0.0
2014-10-01,VZ,0.03381,0.0
2015-01-01,AAPL,0.05039,0.7704023523070702
2015-01-01,XOM,0.01,0.0
2015-01-01,MSFT,0.1,0.0
2015-01-01,BRK-B,0.1,0.0
2015-01-01,GOOGL,0.01,0.0
2015-01-01,JNJ,0.1,0.0
2015-01-01,WFC,0.1,0.0
2015-01-01,WMT,0.04961,0.0
2015-01-01,PG,0.1,0.0
2015-01-01,JPM,0.01,0.0
2015-01-01,META,0.1,0.0
2015-01-01,CVX,0.01,0.0
2015-01-01,ORCL,0.01,0.0
2015-01-01,VZ,0.01,0.0
2015-01-01,BAC,0.01,0.0
2015-01-01,PFE,0.01,0.0
2015-01-01,KO,0.01,0.0
2015-01-01,INTC,0.1,0.0
2015-01-01,C,0.01,0.0
2015-01-01,DIS,0.1,0.0
2015-04-01,AAPL,0.1,0.2677565396892475
2015-04-01,XOM,0.01,0.0
2015-04-01,MSFT,0.07783,0.0
2015-04-01,BRK-B,0.1,0.0
2015-04-01,GOOGL,0.01,0.0
2015-04-01,JNJ,0.1,0.0
2015-04-01,WFC,0.1,0.0
2015-04-01,WMT,0.03455,0.0
2015-04-01,PG,0.01,0.0
2015-04-01,JPM,0.01,0.0
2015-04-01,META,0.1,0.0
2015-04-01,CVX,0.01,0.0
2015-04-01,ORCL,0.01456,0.0
2015-04-01,VZ,0.01,0.0
2015-04-01,BAC,0.01,0.0
2015-04-01,PFE,0.08306,0.0
2015-04-01,KO,0.01,0.0
2015-04-01,INTC,0.1,0.0
2015-04-01,C,0.01,0.0
2015-04-01,DIS,0.1,0.0
2015-07-01,AAPL,0.1,0.4550204020835258
2015-07-01,XOM,0.01,0.0
2015-07-01,MSFT,0.03352,0.0
2015-07-01,BRK-B,0.01,0.0
2015-07-01,GOOGL,0.01,0.0
2015-07-01,JNJ,0.06198,0.0
2015-07-01,WFC,0.1,0.0
2015-07-01,WMT,0.01,0.0
2015-07-01,PG,0.1,0.0
2015-07-01,JPM,0.03975,0.0
2015-07-01,META,0.1,0.0
2015-07-01,CVX,0.01,0.0
2015-07-01,ORCL,0.1,0.0
2015-07-01,VZ,0.01,0.0
2015-07-01,BAC,0.01,0.0
2015-07-01,PFE,0.1,0.0
2015-07-01,KO,0.01,0.0
2015-07-01,INTC,0.07476,0.0
2015-07-01,C,0.01,0.0
2015-07-01,DIS,0.1,0.0
2015-10-01,AAPL,0.1,0.5531313335174818
2015-10-01,XOM,0.01,0.0
2015-10-01,MSFT,0.1,0.0
2015-10-01,BRK-B,0.01,0.0
2015-10-01,GOOGL,0.1,0.0
2015-10-01,JNJ,0.02548,0.0
2015-10-01,WFC,0.1,0.0
2015-10-01,WMT,0.01,0.0
2015-10-01,PG,0.01,0.0
2015-10-01,JPM,0.01,0.0
2015-10-01,META,0.1,0.0
2015-10-01,CVX,0.01,0.0
2015-10-01,ORCL,0.01,0.0
2015-10-01,VZ,0.01,0.0
2015-10-01,BAC,0.01,0.0
2015-10-01,PFE,0.07452,0.0
2015-10-01,KO,0.1,0.0
2015-10-01,INTC,0.1,0.0
2015-10-01,C,0.01,0.0
2015-10-01,DIS,0.1,0.0
2016-01-01,AAPL,0.1,0.5129848058839699
2016-01-01,GOOGL,0.05745,0.0
2016-01-01,MSFT,0.1,0.0
2016-01-01,BRK-B,0.01,0.0
2016-01-01,XOM,0.01,0.0
2016-01-01,AMZN,0.1,0.0
2016-01-01,META,0.1,0.0
2016-01-01,JNJ,0.04674,0.0
2016-01-01,WFC,0.1,0.0
2016-01-01,JPM,0.01,0.0
2016-01-01,PG,0.01,0.0
2016-01-01,WMT,0.01,0.0
2016-01-01,PFE,0.01,0.0
2016-01-01,VZ,0.01,0.0
2016-01-01,KO,0.09581,0.0
2016-01-01,V,0.1,0.0
2016-01-01,GE,0.01,0.0
2016-01-01,BAC,0.01,0.0
2016-01-01,DIS,0.1,0.0
2016-01-01,CVX,0.01,0.0
2016-04-01,AAPL,0.1,0.38166673836111015
2016-04-01,GOOGL,0.01,0.0
2016-04-01,MSFT,0.1,0.0
2016-04-01,BRK-B,0.01,0.0
2016-04-01,XOM,0.01,0.0
2016-04-01,AMZN,0.1,0.0
2016-04-01,META,0.1,0.0
2016-04-01,JNJ,0.02393,0.0
2016-04-01,WFC,0.01,0.0
2016-04-01,JPM,0.01,0.0
2016-04-01,PG,0.01,0.0
2016-04-01,WMT,0.01,0.0
2016-04-01,PFE,0.01,0.0
2016-04-01,VZ,0.1,0.0
2016-04-01,KO,0.1,0.0
2016-04-01,V,0.1,0.0
2016-04-01,GE,0.1,0.0
2016-04-01,BAC,0.01,0.0
2016-04-01,DIS,0.07607,0.0
2016-04-01,CVX,0.01,0.0
2016-07-01,AAPL,0.01,0.5042930123630467
2016-07-01,GOOGL,0.01,0.0
2016-07-01,MSFT,0.01,0.0
2016-07-01,BRK-B,0.01,0.0
2016-07-01,XOM,0.01,0.0
2016-07-01,AMZN,0.1,0.0
2016-07-01,META,0.1,0.0
2016-07-01,JNJ,0.1,0.0
2016-07-01,WFC,0.01,0.0
2016-07-01,JPM,0.01,0.0
2016-07-01,PG,0.09,0.0
2016-07-01,WMT,0.01,0.0
2016-07-01,PFE,0.1,0.0
2016-07-01,VZ,0.1,0.0
2016-07-01,KO,0.1,0.0
2016-07-01,V,0.1,0.0
2016-07-01,GE,0.1,0.0
2016-07-01,BAC,0.01,0.0
2016-07-01,DIS,0.01,0.0
2016-07-01,CVX,0.01,0.0
2016-10-01,AAPL,0.01,0.2358042724222044
2016-10-01,GOOGL,0.09894,0.0
2016-10-01,MSFT,0.01,0.0
2016-10-01,BRK-B,0.01,0.0
2016-10-01,XOM,0.01,0.0
2016-10-01,AMZN,0.1,0.0
2016-10-01,META,0.1,0.0
2016-10-01,JNJ,0.1,0.0
2016-10-01,WFC,0.01,0.0
2016-10-01,JPM,0.01,0.0
2016-10-01,PG,0.1,0.0
2016-10-01,WMT,0.01,0.0
2016-10-01,PFE,0.1,0.0
2016-10-01,VZ,0.1,0.0
2016-10-01,KO,0.01,0.0
2016-10-01,V,0.1,0.0
2016-10-01,GE,0.09106,0.0
2016-10-01,BAC,0.01,0.0
2016-10-01,DIS,0.01,0.0
2016-10-01,CVX,0.01,0.0
2017-01-01,AAPL,0.01,0.7023829441911488
2017-01-01,GOOGL,0.1,0.0
2017-01-01,MSFT,0.1,0.0
2017-01-01,BRK-B,0.01,0.0
2017-01-01,XOM,0.01,0.0
2017-01-01,AMZN,0.1,0.0
2017-01-01,META,0.1,0.0
2017-01-01,JNJ,0.1,0.0
2017-01-01,JPM,0.1,0.0
2017-01-01,WFC,0.01,0.0
2017-01-01,PG,0.01,0.0
2017-01-01,BAC,0.01,0.0
2017-01-01,CVX,0.01,0.0
2017-01-01,VZ,0.1,0.0
2017-01-01,WMT,0.01,0.0
2017-01-01,T,0.1,0.0
2017-01-01,PFE,0.04615,0.0
2017-01-01,V,0.01,0.0
2017-01-01,KO,0.05385,0.0
2017-01-01,INTC,0.01,0.0
2017-04-01,AAPL,0.01,0.33851017966581837
2017-04-01,GOOGL,0.1,0.0
2017-04-01,MSFT,0.1,0.0
2017-04-01,BRK-B,0.01,0.0
2017-04-01,XOM,0.01,0.0
2017-04-01,AMZN,0.1,0.0
2017-04-01,META,0.1,0.0
2017-04-01,JNJ,0.1,0.0
2017-04-01,JPM,0.1,0.0
2017-04-01,WFC,0.01,0.0
2017-04-01,PG,0.08333,0.0
2017-04-01,BAC,0.08794,0.0
2017-04-01,CVX,0.01,0.0
2017-04-01,VZ,0.01,0.0
2017-04-01,WMT,0.01,0.0
2017-04-01,T,0.1,0.0
2017-04-01,PFE,0.01,0.0
2017-04-01,V,0.01297,0.0
2017-04-01,KO,0.02576,0.0
2017-04-01,INTC,0.01,0.0
2017-07-01,AAPL,0.01,0.3390098052708846
2017-07-01,GOOGL,0.1,0.0
2017-07-01,MSFT,0.1,0.0
2017-07-01,BRK-B,0.01,0.0
2017-07-01,XOM,0.01,0.0
2017-07-01,AMZN,0.1,0.0
2017-07-01,META,0.1,0.0
2017-07-01,JNJ,0.1,0.0
