rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.28581104753346903,0.0816879548921789,0.24779522498891904,0.017287760695592347,0.08421052631578946,0.7,0.0
1998-02-02,20,0.2890264103556433,0.0835362658830687,0.24977144335550303,-0.004947559495563469,0.018045112781954885,0.75,0.0
1998-03-02,20,0.2879145265058942,0.08289477457311326,0.24836691550067966,0.0027696291956298413,0.08421052631578946,0.8,0.0
1998-04-01,20,0.2864807548993804,0.08207122292771886,0.24610472440036343,0.012677017410900993,0.10225563909774435,0.45,0.0
1998-05-01,20,0.28810556862586284,0.08300481867323177,0.247963046593661,0.0014457903972117103,0.07969924812030074,0.4,0.0
1998-06-01,20,0.2850618135797689,0.08126023756138692,0.2451501821974777,0.022433232344217346,0.2300751879699248,0.75,0.0
1998-07-01,20,0.2859869595372756,0.0817885410253753,0.24850248567635935,0.016077701950372503,0.1413533834586466,0.55,0.0
1998-08-03,20,0.28933879320963973,0.08371693725601065,0.25196058798934057,-0.007121049696368731,-0.06917293233082707,0.05,0.0
1998-09-01,20,0.2939014538548308,0.08637806457798325,0.25505985002768455,-0.039134611464459956,-0.30526315789473685,0.55,0.0
1998-10-01,20,0.2792889637097769,0.07800232525008108,0.24495093158747108,0.06162616240503982,0.5699248120300752,1.0,
1998-11-02,20,0.289542999934502,0.08383514881107103,0.2521415521224664,-0.008543143591831726,-0.11127819548872178,0.85,0.0
1998-12-01,20,0.28755577827405654,0.08268832561879838,0.24860312933914738,0.005253225638515824,0.09624060150375939,0.7,0.0
1999-01-04,20,0.28674444975442775,0.08222237946496955,0.24765508456349156,0.010858592902622144,0.051127819548872175,0.8,0.0
1999-02-01,20,0.28686653771522097,0.08229241046071831,0.24643574181967795,0.010016114758276129,0.15789473684210525,0.45,0.0
1999-03-01,20,0.28375712779996093,0.08051810757728335,0.24633656928326989,0.03136111185223034,0.30075187969924805,0.8,0.0
1999-04-01,20,0.2835468674834842,0.08039882605969653,0.2438005636743768,0.03279607747733493,0.4060150375939849,0.55,0.0
1999-05-03,20,0.2926546357759383,0.08564673584114711,0.25183247757488864,-0.03033667177319832,-0.3157894736842105,0.15,0.19802950859533486
1999-06-01,20,0.28401201041398383,0.08066282205939286,0.2466443086058873,0.029620185751664807,0.2571428571428572,0.85,0.0
1999-07-01,20,0.2892517806121828,0.08366659258731834,0.25100762543093474,-0.006515399546686673,-0.07218045112781954,0.3,0.0
1999-08-02,20,0.2851975104133194,0.08133761994595542,0.2450670923063197,0.02150231643963385,0.16992481203007515,0.75,0.5563486402641868
1999-09-01,20,0.2851816679108022,0.08132858371238705,0.24660360499051218,0.021611023008877517,0.2120300751879699,0.35,0.3651483716701107
1999-10-01,20,0.2852927437952379,0.08139194966221525,0.2475329001456413,0.02084872586808728,0.19548872180451127,0.85,0.5601120336112039
1999-11-01,20,0.28804218292050193,0.08296829914160789,0.24782481318185728,0.0018851231084766606,-0.03308270676691729,0.6,0.0
1999-12-01,20,0.2930440728923597,0.08587482865734263,0.252805937755488,-0.03308064550186596,-0.2556390977443609,0.45,0.0
2000-01-03,20,0.28535729715641606,0.08142878704041515,0.2478167533483068,0.020405569438614934,0.29624060150375936,0.5,0.0
2000-02-01,20,0.2850151578336969,0.08123364019496716,0.2486109934360791,0.02275320066204911,0.16992481203007515,0.2,0.0
2000-03-01,20,0.2906995815636757,0.08450624672129614,0.25261019516530014,-0.016616501910329262,-0.29774436090225564,0.85,0.0
2000-04-03,20,0.2866775198820985,0.08218400040575097,0.24673080612221782,0.011320295870665076,0.14285714285714285,0.25,0.0
2000-05-01,20,0.296073508249345,0.08765952228707494,0.2557645245725322,-0.054550644055036734,-0.4030075187969925,0.45,0.0
2000-06-01,20,0.2893122471395327,0.08370157634492603,0.2490880867536104,-0.006936256781064909,-0.03157894736842105,0.75,0.0
2000-07-03,20,0.28463584871719183,0.08101756637495612,0.24667154093481086,0.025352584962934133,0.07518796992481201,0.45,0.0
2000-08-01,20,0.28647669804485015,0.08206889852268026,0.24684522371382892,0.012704980178282588,0.11127819548872178,0.55,0.0
2000-09-01,20,0.28871285630768095,0.08335511339733961,0.2508365958405351,-0.0027682814717544524,-0.30075187969924805,0.6,0.0
