rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_depth,best_n_est,best_min_leaf,best_min_samples_split,val_R2_selected
1998-04-01,1998,1997,KO,0.02252584200845165,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,DIS,0.018973213741265767,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,JNJ,0.017276309505600957,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,AIG,0.015494467459503993,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,MSFT,0.01544671060397084,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,T,0.013425546857328852,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,PG,0.012581475621971351,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,WMT,0.012581475621971351,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,VZ,0.012581475621971351,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,GE,0.012581475621971351,0.0,0.0,1,50,2,5,-0.253929
1998-04-01,1998,1997,XOM,0.012581475621971351,0.0,0.0,1,50,2,5,-0.253929
1998-07-01,1998,1997,INTC,0.09816509029689098,0.512206,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,LLY,0.09611024417330351,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,C,0.09429777526552591,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,PFE,0.08799093066820587,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,PEP,0.08753804869188332,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,T,0.08738027221517962,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,CSCO,0.05709256093868466,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,MSFT,0.05639874388411173,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,VZ,0.053850395432430406,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,IBM,0.052961085862165524,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,DIS,0.04531624871422057,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,BMY,0.037217760001145975,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,JNJ,0.026225144387290563,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,XOM,0.025899714700850084,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,PG,0.02499594387879255,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,WMT,0.022678998544302442,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,KO,0.01589707553659698,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,GE,0.00999465560280648,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,MRK,0.00999465560280648,0.0,0.0,1,50,10,2,-0.005066
1998-07-01,1998,1997,AIG,0.00999465560280648,0.0,0.0,1,50,10,2,-0.005066
1998-10-01,1998,1997,C,0.10000430038273977,0.933357,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,DIS,0.10000430038273977,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,PEP,0.10000430038273977,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,KO,0.10000430038273977,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,PG,0.09281630565824296,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,AIG,0.057606399573930184,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,GE,0.0533474461423823,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,WMT,0.053174098188273775,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,BMY,0.050404759557082006,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,PFE,0.04856523933909717,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,INTC,0.044837303112151936,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,MRK,0.0351282004454252,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,CSCO,0.031074266853411407,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,VZ,0.030100198568004218,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,MSFT,0.01875364307834648,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,XOM,0.016834987590538638,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,IBM,0.016834987590538638,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,T,0.016834987590538638,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,LLY,0.016834987590538638,0.0,0.0,1,230,10,2,-0.015497
1998-10-01,1998,1997,JNJ,0.016834987590538638,0.0,0.0,1,230,10,2,-0.015497
1999-01-04,1999,1998,C,0.10000645801315644,0.762638,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,BAC,0.10000645801315644,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,XOM,0.10000645801315644,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,INTC,0.09986607124131643,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,AIG,0.0860113903180563,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,KO,0.07975332338713287,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,MSFT,0.07421486494860173,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,PFE,0.05058354966518938,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,PG,0.05008371400791383,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,HD,0.04465815455982313,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,GE,0.04081760926546852,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,WMT,0.040408027494414744,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,CSCO,0.03177285818883998,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,LLY,0.021375566695391424,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,VZ,0.016155057801618567,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,JNJ,0.01572516194783907,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,BMY,0.014458977917021859,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,IBM,0.013337532470776936,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,MRK,0.010379383025563044,0.0,0.0,5,180,4,10,0.154664
1999-01-04,1999,1998,T,0.010379383025563044,0.0,0.0,5,180,4,10,0.154664
1999-04-01,1999,1998,WMT,0.099167966717452,0.694652,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,HD,0.09262983849166537,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,MSFT,0.09222681797573813,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,LLY,0.08060927842967042,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,IBM,0.06868436650832735,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,C,0.06278967344269408,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,INTC,0.06132051278749629,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,T,0.04897372386026213,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,AIG,0.04811520451478631,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,CSCO,0.04717247921194702,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,VZ,0.0443557716375063,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,KO,0.041950942884014485,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,BMY,0.041930075047113234,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,PFE,0.04070514859263907,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,BAC,0.04066369495777454,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,XOM,0.03605046050879889,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,PG,0.02135102144266458,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,GE,0.011306285865067465,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,MRK,0.009998368562191079,0.0,0.0,20,100,10,2,0.111508
1999-04-01,1999,1998,JNJ,0.009998368562191079,0.0,0.0,20,100,10,2,0.111508
1999-07-01,1999,1998,PFE,0.1000096183026756,0.782493,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,LLY,0.1000096183026756,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,MRK,0.1000096183026756,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,PG,0.1000096183026756,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,KO,0.1000096183026756,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,INTC,0.1000096183026756,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,C,0.05117196002616769,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,T,0.03951001901282035,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,MSFT,0.03926259118939049,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,WMT,0.038734044217143555,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,VZ,0.03601793131668407,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,IBM,0.03275577307808108,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,HD,0.02837233007055571,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,XOM,0.026237645719866504,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,CSCO,0.02359261357595603,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,BAC,0.018867277588742373,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,BMY,0.01837576619078361,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,AIG,0.0168190124620099,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,GE,0.01511266286787252,0.0,0.0,1,50,10,2,0.004494
1999-07-01,1999,1998,JNJ,0.01511266286787252,0.0,0.0,1,50,10,2,0.004494
1999-10-01,1999,1998,IBM,0.09916472063828505,0.72249,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,CSCO,0.09798337951689554,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,INTC,0.08899194572430467,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,MSFT,0.08025870521896858,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,C,0.0738194191102167,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,PFE,0.06683606527765686,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,BAC,0.06525221799912286,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,WMT,0.0643245466436847,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,T,0.05908286527647756,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,LLY,0.04750849937668864,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,AIG,0.042251127221850406,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,VZ,0.03806561580377055,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,MRK,0.03521526381361531,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,JNJ,0.032457919488909526,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,BMY,0.031590129127980225,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,HD,0.03140380741400499,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,PG,0.012943709774713933,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,KO,0.012853338178194002,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,XOM,0.009998362197329972,0.0,0.0,2,50,10,2,0.063872
1999-10-01,1999,1998,GE,0.009998362197329972,0.0,0.0,2,50,10,2,0.063872
2000-01-03,2000,1999,QCOM,0.0976825444815669,0.624626,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,ORCL,0.0976825444815669,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,INTC,0.09538539459227723,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,IBM,0.0854658419541323,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,WMT,0.08522194778479923,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,MSFT,0.08294890777833498,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,CSCO,0.07694110624873418,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,PFE,0.07131399015797574,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,T,0.06625833740239562,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,BMY,0.05727732146818409,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,C,0.04225886152044414,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,KO,0.04225712990026415,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,MRK,0.021835337498657847,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,VZ,0.017475441108929006,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,HD,0.009999215603622946,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,AIG,0.009999215603622946,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,GE,0.009999215603622946,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,JNJ,0.009999215603622946,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,PG,0.009999215603622946,0.0,0.0,1,50,2,10,0.082383
2000-01-03,2000,1999,XOM,0.009999215603622946,0.0,0.0,1,50,2,10,0.082383
2000-04-03,2000,1999,ORCL,0.10001255057179434,0.5409,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,QCOM,0.10001255057179434,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,BMY,0.10001255057179434,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,PG,0.10001255057179434,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,INTC,0.10001255057179434,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,WMT,0.10001255057179434,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,CSCO,0.10001255057179434,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,IBM,0.055270728015495416,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,T,0.02189178428966702,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,HD,0.02081813286381079,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,MRK,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,KO,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,PFE,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,MSFT,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,C,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,GE,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,XOM,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,AIG,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,JNJ,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-04-03,2000,1999,VZ,0.02019315008284663,0.0,0.0,1,100,1,2,0.218767
2000-07-03,2000,1999,QCOM,0.10000580490727337,0.325455,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,ORCL,0.10000580490727337,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,CSCO,0.10000580490727337,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,BMY,0.10000580490727337,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,INTC,0.10000580490727337,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,PG,0.0562923996956654,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,WMT,0.050316778207175714,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,MSFT,0.04511052160835069,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,HD,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,T,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,IBM,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,XOM,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,VZ,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,C,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,AIG,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,GE,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,KO,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,MRK,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,JNJ,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-07-03,2000,1999,PFE,0.029020939662703436,0.0,0.0,1,180,10,2,-0.092376
2000-10-02,2000,1999,ORCL,0.10000584492082384,0.15621,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,QCOM,0.10000584492082384,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,INTC,0.10000584492082384,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,CSCO,0.10000584492082384,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,BMY,0.08558389469953073,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,PG,0.049239380061230666,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,WMT,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,C,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,AIG,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,T,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,GE,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,XOM,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,MSFT,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,KO,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,IBM,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,HD,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,PFE,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,MRK,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,VZ,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2000-10-02,2000,1999,JNJ,0.03322523896828165,0.0,0.0,1,50,1,2,-0.358306
2001-01-02,2001,2000,CSCO,0.10000925831139214,0.594418,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,INTC,0.10000925831139214,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,ORCL,0.10000925831139214,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,MSFT,0.10000925831139214,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,PG,0.10000925831139214,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,HD,0.10000925831139214,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,BMY,0.06536505391916346,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,WMT,0.0414091747488591,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,LLY,0.034935256187315696,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,VZ,0.02766853119213143,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,KO,0.02757741624839388,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,MRK,0.027100352502098395,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,AIG,0.023756467974788906,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,JNJ,0.02195192261206157,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,XOM,0.021696712457805807,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,IBM,0.021696712457805807,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,C,0.021696712457805807,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,GE,0.021696712457805807,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,PFE,0.021696712457805807,0.0,0.0,1,230,1,2,-0.39589
2001-01-02,2001,2000,T,0.021696712457805807,0.0,0.0,1,230,1,2,-0.39589
2001-04-02,2001,2000,MSFT,0.09716059017443929,0.605988,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,HD,0.09067955588027769,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,KO,0.07600666108747883,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,LLY,0.07379644588083292,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,WMT,0.07092707213659138,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,IBM,0.06843310282294808,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,JNJ,0.06503257920630347,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,BMY,0.06262216754694738,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,PG,0.056600695845638795,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,VZ,0.05656215884120064,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,T,0.048831940088800554,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,AIG,0.04635845179729525,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,GE,0.04373372321587256,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,XOM,0.031525608486252285,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,PFE,0.03103984806225379,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,MRK,0.027111831593869463,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,C,0.019687666846349792,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,INTC,0.013895548349461178,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,ORCL,0.009997176068593346,0.0,0.0,20,100,1,5,-0.073448
2001-04-02,2001,2000,CSCO,0.009997176068593346,0.0,0.0,20,100,1,5,-0.073448
2001-07-02,2001,2000,CSCO,0.10000482894449189,0.733176,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,ORCL,0.10000482894449189,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,INTC,0.09974148553791608,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,LLY,0.08179272314688393,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,T,0.07138273310341064,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,MRK,0.06880380741525267,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,IBM,0.056684470375677115,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,MSFT,0.05583700526648724,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,HD,0.04838466387961242,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,WMT,0.04286931769221617,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,XOM,0.040315761189038186,0.0,0.0,1,180,4,2,-0.025712
2001-07-02,2001,2000,BMY,0.03356517757662186,0.0,0.0,1,180,4,2,-0.025712
