rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.28686028477434183,0.0822888229808165,0.24924335372457138,0.01005927241123028,0.012786762844840486,0.95,0.0
1998-07-01,20,0.28309814880608286,0.08014456185743103,0.2427300700492206,0.03585489494819816,0.35488721804511275,0.7,0.0
1999-01-04,20,0.27851722560218367,0.07757184495713768,0.24298099895372283,0.06680487269608826,0.49624060150375937,0.7,0.0
1999-07-01,20,0.28451104000211946,0.08094653188308762,0.24211163078901574,0.026207135241051338,0.14736842105263157,0.65,0.6000000000000001
2000-01-03,20,0.2865196944534808,0.08209353530971601,0.24982368807980748,0.012408597777852415,0.18045112781954886,0.55,0.0
2000-07-03,20,0.29662453595019395,0.0879861153276679,0.25881876277297206,-0.058479582889237935,-0.2300751879699248,0.45,0.3741657386773941
2001-01-02,20,0.2856247671085814,0.08158150758583137,0.2446401878725894,0.01856832979450973,0.21654135338345865,0.35,0.2672612419124244
2001-07-02,20,0.29118525769808923,0.08478885430070264,0.2522820589095352,-0.02001629233927993,-0.05413533834586466,0.5,0.40201512610368484
2002-01-02,20,0.305664198061507,0.09343060197658418,0.2682036679520972,-0.1239771666355991,-0.6646616541353383,0.2,0.2
2002-07-01,20,0.287453670661074,0.08262961277652522,0.2514084492391647,0.005959545545561329,0.13082706766917293,0.45,0.4629100498862757
2003-01-02,20,0.2856727560231711,0.08160892353387425,0.24845891547288046,0.018238513878204632,0.14436090225563908,0.85,0.0
2003-07-01,20,0.28022741778224175,0.07852740567690307,0.2434658736006035,0.055309405390639776,0.4872180451127819,0.8,0.0
2004-01-02,20,0.29389914363247666,0.08637670662790314,0.25401516524765577,-0.03911827522289513,-0.40451127819548865,0.7,0.0
2004-07-01,20,0.29352415913137336,0.0861564319937798,0.2548001566618769,-0.036468354812388526,-0.5413533834586466,0.7,0.0
2005-01-03,20,0.28516202689652387,0.08131738158373379,0.24464511520173696,0.02174578545884165,0.3278195488721804,0.4,0.0
2005-07-01,20,0.2861327630181951,0.08187195807242661,0.2475723432780989,0.015074188602386518,0.13834586466165413,0.6,0.0
2006-01-03,20,0.2816487149366605,0.07932599862547224,0.2437923231862163,0.045702272174770076,0.5383458646616541,0.55,0.31622776601683794
2006-07-03,20,0.2950935570357505,0.08708020740401175,0.2591688495147843,-0.04758144245427687,-0.20751879699248119,0.75,0.0
2007-01-03,19,0.2959033431775263,0.0875587885036369,0.2548529333724846,-0.05362408832709731,-0.431578947368421,0.5789473684210527,0.0
2007-07-02,19,0.29328712291687264,0.08601733646885677,0.25325688528495205,-0.03507528217524336,-0.32807017543859646,0.47368421052631576,0.0
