rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,MAPE,Directional_Accuracy,Geometric_Score
2011-01-03,20,0.10901231821779897,0.011883685523218664,0.09178687036401187,-0.10436489381390657,1.181665925818716,0.5,0.5
2011-07-01,20,0.18357554495548903,0.03369998070570478,0.13317270449767893,-0.002412952761799758,1.457047424486837,0.7,0.0
2012-01-03,20,0.165334506330059,0.027335498983404316,0.1346828509263705,-1.096142056573949,1.5961523879908956,0.5,0.5601120336112039
2012-07-02,20,0.1112471391389729,0.012375925966605996,0.0857078656838779,-0.11288404148399822,1.0603135114777562,0.7,0.3933978962347216
2013-01-02,20,0.17672327442452582,0.031231115723326264,0.15663491947654665,-1.1315628874174584,0.8974269708766748,0.9,0.6871842709362768
2013-07-01,20,0.15122513126193493,0.02286904032518945,0.11453281594465663,-0.84689015213169,0.9346195455370943,0.8,0.0
2014-01-02,20,0.08810452084602506,0.007762406593507664,0.06698463761763354,-0.02420709648509023,0.9138521481641313,0.7,0.5
2014-07-01,20,0.11424778960840591,0.013052557430406581,0.09972087145594254,-0.13502253618276838,1.0191555045601768,0.6,0.0
2015-01-02,19,0.10890205893832465,0.011859658441006336,0.09328530203177546,-0.2029762351567581,1.2510391090941628,0.47368421052631576,0.30151134457776363
2015-07-01,19,0.12954045016657742,0.01678072822935953,0.10030649733719983,0.042767825135317294,1.4956697923897841,0.3157894736842105,0.0
2016-01-04,20,0.1376291919855991,0.018941794486608893,0.11783918022215127,-0.17415339157266319,0.9973586386328339,0.55,0.0
2016-07-01,20,0.24140616876552692,0.05827693831805007,0.14775284856626766,-0.3983173222326597,1.2326479947357594,0.85,0.6846531968814576
2017-01-03,20,0.13880090451611637,0.019265691094492055,0.11989570490447363,-0.2541479258276578,0.9665280428162429,0.55,0.0
2017-07-03,20,0.17681944115561682,0.031265114770584634,0.14977550909760134,-2.9249194576949096,0.8332177456803207,0.7,
2018-01-02,20,0.13045917240028837,0.017019595663368164,0.09515281490276514,-0.03620552280219491,0.9937882589363516,0.5,0.0
2018-07-02,20,0.1442008132136221,0.020793874531469927,0.12000980952961171,-0.15512418230243474,1.12958888696164,0.3,0.22473328748774737
2019-01-02,20,0.18015631659017142,0.032456298407338074,0.14534137583128057,-1.178701128006344,2.322436215709902,0.9,0.0
2019-07-01,20,0.18995584998617226,0.03608322494396918,0.1518803730131284,-1.0313197160621148,0.9744975557026668,0.6,0.414578098794425
2020-01-02,20,0.21643513271079737,0.04684416667154047,0.16451422558381848,-0.06213541927558719,1.5588901328724805,0.4,0.0
2020-07-01,20,0.20844766043751323,0.04345042714187282,0.17193502172387948,-0.6119258883637393,1.1626237551572232,0.9,0.0
2021-01-04,20,0.22070626798600224,0.04871125672830904,0.168421556913298,-0.9151421478348707,1.6710398703964784,0.6,0.0
