rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.2880724371347964,0.08298572903678123,0.2501156890916868,0.0016754401590228785,-0.019548872180451125,0.9,0.0
1998-04-01,20,0.2872320362899205,0.08250224267125422,0.2497811565789422,0.007491817488670893,0.051127819548872175,0.75,0.0
1998-07-01,20,0.2857178682586122,0.08163470024224567,0.246032618247284,0.01792841813839796,0.3278195488721804,0.35,0.0
1998-10-01,20,0.28001043122313146,0.07840584159376404,0.24276440727999696,0.056771830450958904,0.5398496240601504,1.0,
1999-01-04,20,0.28072511378017984,0.07880658950689491,0.2455625341041007,0.05195080292457255,0.48872180451127817,0.65,0.0
1999-04-01,20,0.28643135841300665,0.08204292308232028,0.24626752504047164,0.01301746667885395,0.09924812030075188,0.6,0.0
1999-07-01,20,0.28987983214920776,0.08403031708685287,0.2518271892610845,-0.010891032623793873,-0.03609022556390977,0.3,0.2439750182371333
1999-10-01,20,0.2873248257395956,0.08255555548628898,0.2474987965476066,0.006850460315320661,0.06466165413533834,0.55,0.0
2000-01-03,20,0.2858563432156166,0.0817138489566044,0.24904533360581427,0.01697625315363127,0.24812030075187969,0.5,0.0
2000-04-03,20,0.29690068371624495,0.08815001599117372,0.2587996389767033,-0.06045132019457111,-0.18345864661654135,0.5,0.5345224838248488
2000-07-03,20,0.28883038409580586,0.08342299077693074,0.24901510818620295,-0.003584851451798432,0.0,0.5,0.40201512610368484
2000-10-02,20,0.2919002784140983,0.08520577253822813,0.2521616465343389,-0.025031850083947482,-0.15488721804511277,0.5,0.0
2001-01-02,20,0.2893278086724754,0.08371058087121651,0.2520948978802868,-0.007044581909371628,0.14436090225563908,0.1,0.0
2001-04-02,20,0.27953890796121966,0.07814200106415123,0.23988461082886375,0.0599458518598347,0.4947368421052631,0.7,0.0
2001-07-02,20,0.29516262710539837,0.08712097643976044,0.25392258699450027,-0.048071897019674514,-0.38195488721804516,0.4,0.0
2001-10-01,20,0.2705833655344452,0.07321535770394717,0.235599344559708,0.11921374190740264,0.6466165413533834,0.7,0.5345224838248488
2002-01-02,20,0.3019739708007323,0.09118827904116153,0.26226317780680725,-0.09700185312675536,-0.7112781954887217,0.25,0.0
2002-04-01,20,0.30475161720493016,0.09287354818902029,0.262074959208784,-0.11727576768746206,-0.6872180451127818,0.2,0.24253562503633297
2002-07-01,20,0.2901171345116989,0.0841679517372792,0.25231001441180795,-0.012546787816892557,0.010526315789473682,0.15,0.3244428422615251
2002-10-01,20,0.2806012098703135,0.07873703898068374,0.24158686016761438,0.052787500984255886,0.38646616541353385,0.55,0.0
2003-01-02,20,0.28717553045870514,0.08246978529423869,0.24778207761899074,0.007882282174572097,0.09774436090225563,0.2,0.0
