date,log_return,cumulative_return
1998-01-02,0.01089639173964031,1.010955973628664
1998-01-05,0.008825064933234861,1.0199172093243603
1998-01-06,-0.007550170702868429,1.0122456574971763
1998-01-07,-0.00969795299144127,1.002476394189855
1998-01-08,-0.00375038561277128,0.9987237624505039
1998-01-09,-0.03299398213588697,0.966309565650859
1998-01-12,0.02153349673771559,0.9873432410658282
1998-01-13,0.010839342344556229,0.9981036047462414
1998-01-14,0.00302449197176802,1.0011269307937998
1998-01-15,-0.004559869877437041,0.9965723143794637
1998-01-16,0.00916597400605431,1.005748862059695
1998-01-20,0.02632516009001055,1.0325769392421484
1998-01-21,-0.012782947249932054,1.0194615678379735
1998-01-22,-0.008450674556115109,1.0108827294453357
1998-01-23,-0.00200060346468834,1.0088623755917312
1998-01-26,-0.0024569900636672295,1.0063866534171395
1998-01-27,0.01868306293193339,1.0253657806480434
1998-01-28,0.017635564186598597,1.0436090772788182
1998-01-29,0.008255459273932512,1.0522602099177383
1998-01-30,-0.004731198197442889,1.0472935167787805
1998-02-02,0.02264236432786384,1.0712772173386917
1998-02-03,0.0028957554099228898,1.074383870018603
1998-02-04,0.0019957678747675,1.0765302319392096
1998-02-05,-0.00839353256183136,1.0675321560323743
1998-02-06,0.00767552495922693,1.0757575524763034
1998-02-09,-0.00927913510652106,1.065821622515413
1998-02-10,0.011697635300258021,1.0783624209932006
1998-02-11,0.0030329886516966905,1.0816380469355988
1998-02-12,0.0021642806458765803,1.083981550311156
1998-02-13,-0.00643192329537137,1.0770318380928199
1998-02-17,-7.625117139778412e-06,1.0770236256302015
1998-02-18,0.009129078822669782,1.086900875702214
1998-02-19,-0.00059141255897609,1.0862582589185106
1998-02-20,0.008674540333470539,1.0957220376192367
1998-02-23,0.01623678791723187,1.113658263259068
1998-02-24,-0.00878521683797735,1.1039173844492334
1998-02-25,0.015892985569959103,1.121602086626729
1998-02-26,-0.00087469329004642,1.1206214577447282
1998-02-27,-0.005853180861037579,1.1140814163699497
1998-03-02,-0.00887913782461482,1.1042331208154108
1998-03-03,1.8829212624295167e-05,1.1042539128513775
1998-03-04,-0.010153212115355189,1.093098914008136
1998-03-05,-0.022001465102916673,1.0693117719205978
1998-03-06,0.023073907793716732,1.0942718287783042
1998-03-09,-0.011362595209322139,1.0819084340816716
1998-03-10,0.013281917129174831,1.0963741055131015
1998-03-11,0.00554371857106192,1.1024689735097535
1998-03-12,0.00505560382961552,1.1080567327211788
1998-03-13,0.00107399926548152,1.1092474241246268
1998-03-16,0.01026371755908122,1.1206910530168508
1998-03-17,-0.00180897318116836,1.1186655855181025
1998-03-18,-0.0012171834107121099,1.1173047926605264
1998-03-19,0.006411534488491201,1.1244914449885315
1998-03-20,0.0045509380834944,1.129620598307176
1998-03-23,-0.00330245524523861,1.1258962300018844
1998-03-24,0.011958299516068768,1.139440858297775
1998-03-25,0.00426164009786444,1.1443071068837989
1998-03-26,-0.0010508046608626901,1.1431052951876788
1998-03-27,-0.005631112857438441,1.1366864299015018
1998-03-30,-0.007088791006160239,1.1286571897860058
1998-03-31,0.01074225486789333,1.1408468680728001
1998-04-01,0.00496641203038914,1.1465268766397714
1998-04-02,0.010046925977807049,1.158104007204351
1998-04-03,0.003970339668062119,1.1627112135187134
1998-04-06,0.00803301773945686,1.1720889084897923
1998-04-07,-0.01138163111337007,1.1588242547922203
1998-04-08,-0.009777507879312449,1.1475490530226342
1998-04-09,0.00184200315094977,1.1496647899930341
1998-04-13,-0.00250954935869526,1.146783266631425
1998-04-14,0.0039953953524319704,1.1513742845236754
1998-04-15,0.00340759499474262,1.155304394080583
1998-04-16,-0.00725540707540232,1.1469525251474837
1998-04-17,0.022671903895973285,1.1732531384933034
1998-04-20,0.017035410151394353,1.193411199844946
1998-04-21,0.012839446957718981,1.2088327297472146
1998-04-22,0.01001408226274261,1.2209988949641648
1998-04-23,-0.012815824434588511,1.2054506322046188
1998-04-24,-0.010868543749681341,1.1924200791081463
1998-04-27,-0.023546959681167247,1.1646702063196552
1998-04-28,0.00092165206094399,1.1657441218278313
1998-04-29,0.00452726044122768,1.171033713720581
1998-04-30,0.013694660342183229,1.1871809356809517
1998-05-01,0.0007806635379634401,1.188108086399697
1998-05-04,0.00497119448285337,1.1940291078446765
1998-05-05,-0.006525474483357191,1.186262868126969
1998-05-06,-0.00728931678157584,1.1776472613869045
1998-05-07,-0.01012806377892565,1.1657801715771003
1998-05-08,0.016061457088826663,1.1846554764568158
1998-05-11,-0.007741902082941331,1.1755194006904748
1998-05-12,0.012522136398342659,1.1903319638780068
1998-05-13,0.0038660184459653503,1.1949427160910056
1998-05-14,0.0007644716145317201,1.1958565651397717
1998-05-15,-0.0081151113364625,1.1861913262580255
1998-05-18,0.0038105843197866,1.1907200313525015
1998-05-19,0.0054658552108998,1.1972461538131924
1998-05-20,0.00355181185165019,1.2015061076905773
1998-05-21,-0.011646929848244048,1.1875934276184976
1998-05-22,-0.007465367703677191,1.178760617110274
1998-05-26,-0.01481092179243626,1.161430738331822
1998-05-27,0.00812851924953047,1.17090992412445
1998-05-28,-0.0006879907501280999,1.1701046259780215
1998-05-29,-0.01667575857633937,1.1507540350347003
1998-06-01,-0.00405047399721055,1.1461023628369884
1998-06-02,0.00822576763714294,1.1555688156049522
1998-06-03,-0.01565809318206509,1.137615733730097
1998-06-04,0.019991305082746196,1.1605870047351228
1998-06-05,0.019600126970295,1.1835590494682289
1998-06-08,-0.00048765006562429003,1.1829820275239147
1998-06-09,0.01075569205889167,1.1957744904950198
1998-06-10,-0.00604656761469966,1.188565974538396
1998-06-11,-0.012266519722299531,1.1740754623427638
1998-06-12,0.009045275124037033,1.1847434727252164
1998-06-15,-0.018646741247830632,1.1628565616988855
1998-06-16,0.014268176079309702,1.1795673365164305
1998-06-17,0.013160887589056591,1.195194095085264
1998-06-18,0.00166968140947552,1.1971913553767293
1998-06-19,0.00256839251601573,1.2002701647971714
1998-06-22,0.00449541095351839,1.205678018598642
1998-06-23,0.01915691229363939,1.2289977404223884
1998-06-24,0.01634798674171179,1.2492545067175018
1998-06-25,-0.0095905747101154,1.2373307074775088
1998-06-26,0.01206983646341364,1.2523555782316853
1998-06-29,0.00772687794582617,1.2620698591286093
1998-06-30,-0.008971382831394823,1.2507979850133242
1998-07-01,0.01000416473562911,1.2633739753589004
1998-07-02,-0.00418715286388022,1.2580950948521923
1998-07-06,0.00529578829019958,1.264775373180774
1998-07-07,0.00447421827173676,1.2704469327013195
1998-07-08,0.01853150314763883,1.2942097241146402
1998-07-09,-0.000955867630699,1.2929732219923478
1998-07-10,0.00793995605748772,1.3032802370331076
1998-07-13,0.01155254221221812,1.3184237415511861
1998-07-14,0.00482456770247257,1.3247999349733457
1998-07-15,-0.00424528972653605,1.3191876966374336
1998-07-16,0.008681578780284931,1.3306901861914433
1998-07-17,0.010245276476270838,1.3443935525768058
1998-07-20,0.007670304973008221,1.3547451101791455
1998-07-21,-0.02345170816637895,1.3233436710821913
1998-07-22,0.004509690487400341,1.3293250183225696
1998-07-23,-0.02362689045726301,1.298285331301913
1998-07-24,0.0055548393230652,1.3055171649541721
1998-07-27,0.01094916491869576,1.3198900295401206
1998-07-28,-0.01846430178143465,1.295742798635629
1998-07-29,-0.00468964919646919,1.289680445726079
1998-07-30,0.02600579534871631,1.3236595229404444
1998-07-31,-0.02307692103642792,1.2934632946950109
1998-08-03,-0.00555944798298918,1.286292304633115
1998-08-04,-0.039220758353424104,1.2368194677812696
1998-08-05,0.017141228371822546,1.2582028176027429
1998-08-06,0.01326123836434781,1.274999269803919
1998-08-07,-0.010193231888370461,1.2620689195756598
1998-08-10,0.00137722713004741,1.263808272598848
1998-08-11,-0.01305985900662946,1.2474104246059985
1998-08-12,0.008951133060656601,1.2586262837345676
1998-08-13,-0.009064424673631371,1.2472691114719008
1998-08-14,-0.00727353051839182,1.2382299745946228
1998-08-17,0.024526388826091712,1.2689747726639264
1998-08-18,0.021457943635725264,1.2964986081773122
1998-08-19,-0.0002878205760272556,1.2961255028973522
1998-08-20,-0.01001815810713512,1.2832055378663987
1998-08-21,-0.0037318654230066896,1.2784257118700197
1998-08-24,0.00400543404113284,1.2835566306539594
1998-08-25,0.007197155888585149,1.2928279112221095
1998-08-26,0.0040051479362873,1.2980162613820674
1998-08-27,-0.03884679960090416,1.2485593250032827
1998-08-28,-0.024439596525863343,1.218414898085817
1998-08-31,-0.09260346827339345,1.1106520572712235
1998-09-01,0.051602726277859376,1.1694692438038676
1998-09-02,-0.00343916723877988,1.1654541517378625
1998-09-03,-0.0009801447040031202,1.1643123976567913
1998-09-04,-0.01650489720367107,1.1452532584462067
1998-09-08,0.05070419656192453,1.2048197799211005
1998-09-09,-0.02092327989776309,1.1798728938839276
1998-09-10,-0.023580985470335013,1.152375806687213
1998-09-11,0.03487507319524905,1.1932740161271889
1998-09-14,0.01483611257990057,1.211109541553418
1998-09-15,0.012618057045574943,1.226488211260169
1998-09-16,-0.0006988405341624701,1.2256313910087
1998-09-17,-0.03197398620510577,1.187062949005241
1998-09-18,0.00015412764201134954,1.1872459223187506
1998-09-21,0.012355909282983312,1.2020064271727937
1998-09-22,0.00948928284681652,1.2134668959610868
1998-09-23,0.03481096858952591,1.2564527019570109
1998-09-24,-0.02018725162503517,1.2313426790245905
1998-09-25,0.0075986807976506894,1.240734898040018
1998-09-28,0.0013127047603910202,1.2423646861283126
1998-09-29,-0.00037386765963486653,1.2419002929668983
1998-09-30,-0.025901072267142677,1.2101467443854075
1998-10-01,-0.0382834126701574,1.1646937954385868
1998-10-02,0.00784722700908568,1.1738693663562947
1998-10-05,-0.02960072467927623,1.1396312193421323
1998-10-06,-0.01379955828306868,1.124012823240554
1998-10-07,-0.024992868716385088,1.096268665528359
1998-10-08,-0.00075519373866468,1.0954410828282266
1998-10-09,0.03497606752176343,1.1344332250823583
1998-10-12,0.014515534372254474,1.1510202228823843
1998-10-13,-0.01295871586577245,1.1362007071889766
1998-10-14,0.01759785077169801,1.1563723660339675
1998-10-15,0.048610066638514485,1.2139723312273583
1998-10-16,0.0024903737723631905,1.216999343713222
1998-10-19,0.0035679366529791806,1.2213492758047675
1998-10-20,-0.006369750001062451,1.2135943110678593
1998-10-21,0.024053910706341712,1.2431399194186086
1998-10-22,0.01544439330886058,1.262488490141628
1998-10-23,-0.00102633749783472,1.2611934155690916
1998-10-26,0.00834801295646237,1.271765942941328
1998-10-27,-0.01086146726061095,1.2580274439795645
1998-10-28,0.00626170140327708,1.265929550687829
1998-10-29,0.01783632684179872,1.2887116544590906
1998-10-30,0.00545843775505161,1.2957652400749946
1998-11-02,0.011446885344193851,1.310682933886554
1998-11-03,-0.00587149260267994,1.3030098171038398
1998-11-04,0.005352714912862209,1.3100031571637734
1998-11-05,0.017760684966494352,1.333477554164041
1998-11-06,0.0127539181603047,1.3505935336493098
1998-11-09,-0.006554618937638949,1.3417698572059238
1998-11-10,0.006298880846331681,1.3502481795988575
1998-11-11,-0.00310998398972617,1.346055452414694
1998-11-12,-0.00831322623517878,1.3349117730554598
1998-11-13,0.0054759261916287,1.3422417021563007
1998-11-16,0.014459211467616539,1.361790447907932
1998-11-17,0.010460645829014481,1.3761104229904737
1998-11-18,0.01283822874408766,1.3938911355881392
1998-11-19,0.009305398491893812,1.4069223845094716
1998-11-20,0.011554601841068652,1.4232730935368245
1998-11-23,0.02864524188776374,1.4646326446540348
1998-11-24,-0.0012881939431814101,1.462747128468213
1998-11-25,0.00897332692811349,1.4759319038447019
1998-11-27,0.010694064602827371,1.4918003126385457
1998-11-30,-0.030607754074243883,1.4468313654306764
1998-12-01,0.025503439219196167,1.4842050948240346
1998-12-02,-0.00659829493472925,1.4744441102064814
1998-12-03,-0.028004492438458827,1.4337258593237405
1998-12-04,0.02783994260787675,1.4742015106383504
1998-12-07,0.015285094381751251,1.496907912533417
1998-12-08,0.0002503216838403871,1.4972826679453823
1998-12-09,0.0019611220091556,1.5002219030967652
1998-12-10,-0.01780558262143269,1.4737459870929315
1998-12-11,0.012927493783456418,1.4929215078416114
1998-12-14,-0.03108458652451765,1.4472285131646403
1998-12-15,0.028332490043345253,1.4888184923501602
1998-12-16,-0.00389155564626971,1.4830359312168875
1998-12-17,0.015265599611960761,1.5058490488868888
1998-12-18,0.016845587478733458,1.5314308258501808
1998-12-21,0.016181950578068323,1.5564139565188488
1998-12-22,-0.00112338414303181,1.5546664874833789
1998-12-23,0.02602758491966667,1.595661892921611
1998-12-24,-0.0055564308561864405,1.5868202945566183
1998-12-28,-7.863080515954468e-05,1.5866955265045843
1998-12-29,0.00755015902062284,1.5987206687909756
1998-12-30,-0.0096608967440446,1.5833499604495467
1998-12-31,-0.006035135750168641,1.5738230056475313
1999-01-04,-0.0008989668495042499,1.5724088266837088
1999-01-05,0.01472846451325851,1.5957393841798402
1999-01-06,0.028091515477460693,1.6412016846352386
1999-01-07,0.01603648620422792,1.6677329584299265
1999-01-08,0.00378205973475872,1.6740523667575058
1999-01-11,-0.01001741612140081,1.657366402249844
1999-01-12,-0.03220121771621047,1.6048473132934804
1999-01-13,-0.00369832991919503,1.5989230202067033
1999-01-14,-0.0171186562958972,1.5717845563349295
1999-01-15,0.02142053666306186,1.6058162119685444
1999-01-19,0.01589064288246838,1.6315374864786087
1999-01-20,0.01412805788953155,1.654751541160989
1999-01-21,-0.01938933091633209,1.6229760640482844
1999-01-22,-0.010289841958691561,1.6063615239389992
1999-01-25,0.010361029368173968,1.6230916036223688
1999-01-26,0.02613982155708696,1.6660783132998433
