rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.28842997801074727,0.08319185221528014,0.25016081716920474,-0.0008042371763024025,0.08421052631578946,0.9,0.0
1998-07-01,20,0.2846125724543023,0.08100431639905548,0.24290075485791554,0.025511983169257624,0.3157894736842105,0.7,0.0
1999-01-04,20,0.2794118459909996,0.07807097968009807,0.24361159568033322,0.06080024444994803,0.47368421052631576,0.7,0.0
1999-07-01,20,0.2847407708542096,0.08107730658664951,0.2425023044933638,0.02463390572451707,0.13984962406015036,0.6,0.5656854249492381
2000-01-03,20,0.2870795116445781,0.08241464600608947,0.2505699277009633,0.008545611956818355,0.11578947368421053,0.55,0.0
2000-07-03,20,0.29700859038225624,0.08821410276085488,0.25809849257549555,-0.06122228885238967,-0.24360902255639094,0.35,0.31622776601683794
2001-01-02,20,0.28701872905084136,0.08237975082596027,0.24539634762915874,0.008965403597470445,0.12180451127819547,0.3,0.0
2001-07-02,20,0.29209818800150367,0.08532135143376177,0.25323973584276327,-0.026422272887359544,-0.1413533834586466,0.5,0.40201512610368484
2002-01-02,20,0.3061904744901651,0.09375260666851247,0.26872075338904305,-0.12785090729037552,-0.6571428571428571,0.2,0.2
2002-07-01,20,0.2874967615137138,0.08265438788087323,0.25152865214996334,0.005661499177465057,0.16842105263157892,0.5,0.5345224838248488
2003-01-02,20,0.28633263289073785,0.08198637665814204,0.24859512503922215,0.013697724413328727,0.15488721804511277,0.85,0.0
2003-07-01,20,0.28170534434606564,0.0793579010331354,0.24474897194323852,0.045318483811905064,0.3789473684210526,0.8,0.0
2004-01-02,20,0.2949361803336001,0.08698735046977388,0.2544911499508411,-0.04646436655367081,-0.4060150375939849,0.7,0.0
2004-07-01,20,0.292365099210169,0.08547735123617196,0.25356184332964526,-0.02829896223966255,-0.38796992481203,0.7,0.0
2005-01-03,20,0.2852061321400942,0.08134253781031289,0.24424155608121206,0.021443154161649547,0.26616541353383455,0.4,0.0
2005-07-01,20,0.2871996348930895,0.08248363028272389,0.2476202190683699,0.007715725922118777,0.0706766917293233,0.6,0.0
2006-01-03,20,0.2823270136824916,0.07970854265487379,0.2448246566642128,0.04110023873836044,0.4796992481203006,0.5,0.0
2006-07-03,20,0.2949175640019433,0.08697636955684034,0.2583043552787857,-0.046332265345447654,-0.2646616541353383,0.85,0.0
2007-01-03,19,0.29674790893565983,0.08805932145768668,0.2555658076717313,-0.05964716820749638,-0.4140350877192982,0.5789473684210527,0.0
2007-07-02,19,0.2923710836391304,0.08548085054831937,0.25250304712845906,-0.028619568264776296,-0.28596491228070176,0.47368421052631576,0.0
2008-01-02,19,0.29156118330135794,0.08500792360808805,0.24850050546203456,-0.022928680750659458,-0.45614035087719296,0.15789473684210525,0.0
2008-07-01,20,0.3078141361388793,0.09474954240692454,0.2630155806835964,-0.1398441191810469,-0.5578947368421052,0.1,0.0
2009-01-02,19,0.2880524752695585,0.08297422850891961,0.24720626487922806,0.0015434502760006685,0.0,0.42105263157894735,0.0
2009-07-01,19,0.29140945395595064,0.08491946985490532,0.2517024846287403,-0.021864287254027337,-0.1280701754385965,0.8421052631578947,0.0
2010-01-04,20,0.28676015198688143,0.08223138476753933,0.24237144337264116,0.010750258435617166,-0.11428571428571428,0.05,0.0
2010-07-01,20,0.29016330442687577,0.08419474323592377,0.24975481649538028,-0.012869091559985169,-0.015037593984962403,0.9,0.0
2011-01-03,20,0.2885954827178594,0.08328735264515429,0.25037984339769953,-0.0019531145281719287,-0.13233082706766916,0.55,0.0
2011-07-01,20,0.28205034713929655,0.07955239832139768,0.24532619655336366,0.04297866681025331,0.045112781954887216,0.6,0.3333333333333333
2012-01-03,20,0.287836302814035,0.08284973721765285,0.24990914714512108,0.0033114319680861426,-0.03308270676691729,0.85,0.0
2012-07-02,20,0.29004186998797293,0.08412428634612018,0.2512587008545195,-0.01202148987813767,0.015037593984962403,0.55,0.0
2013-01-02,20,0.2876627793407942,0.08274987461807046,0.24986399714205038,0.004512786549528469,-0.10827067669172932,0.8,0.0
2013-07-01,20,0.29200089776443694,0.08526452429523715,0.25273165806356357,-0.025738638138191217,-0.4917293233082706,0.9,0.0
2014-01-02,20,0.2904909026508552,0.08438496452290864,0.25122505203193596,-0.015157467944765246,-0.015037593984962403,0.55,0.3178208630818641
2014-07-01,20,0.2887961728164375,0.08340322943342163,0.2498654618030826,-0.0033471210035682653,-0.10075187969924812,0.65,0.0
2015-01-02,19,0.28690417375464816,0.08231400491783736,0.24618585529584242,0.009488140822023872,0.05263157894736842,0.47368421052631576,0.30151134457776363
