date,log_return,cumulative_value
1998-01-02,0.0109615957250546,1.0110218941363396
1998-01-05,0.008912783811296026,1.020073189910713
1998-01-06,-0.00780802386219163,1.0121394478332677
1998-01-07,-0.00891690236002527,1.0031544180529255
1998-01-08,-0.003938419746204715,0.9992113447201095
1998-01-09,-0.032739250939436616,0.967027623868695
1998-01-12,0.02153184369558724,0.9880752959366719
1998-01-13,0.010334041614923543,0.9983390488476613
1998-01-14,0.002841265116095818,1.0011796282698502
1998-01-15,-0.00490368297794219,0.996282178353449
1998-01-16,0.008955438891681036,1.0052443929056405
1998-01-20,0.02639383874880161,1.032129896373583
1998-01-21,-0.011886883281065188,1.0199337196367695
1998-01-22,-0.008470376418228686,1.0113309827547943
1998-01-23,-0.0019326729606488526,1.0093782982682211
1998-01-26,-0.0024422856874505476,1.006916115997258
1998-01-27,0.019339165774618996,1.0265785483913479
1998-01-28,0.016961097283838544,1.044138947864452
1998-01-29,0.008201259546512607,1.052737413307093
1998-01-30,-0.0048582973772979465,1.0476353057064665
1998-02-02,0.022173005994465277,1.0711239744896037
1998-02-03,0.003089463274727319,1.0744382897629268
1998-02-04,0.0021181778591345354,1.076716553191065
1998-02-05,-0.008269979991306877,1.0678488472555685
1998-02-06,0.008090849997578736,1.076523698235214
1998-02-09,-0.009301488467675771,1.0665568505890668
1998-02-10,0.011768345291284031,1.0791826062903487
1998-02-11,0.002767587043905082,1.0821734749251115
1998-02-12,0.0029056071124694376,1.085322418451707
1998-02-13,-0.006176740839156035,1.078639324264246
1998-02-17,0.0003629950432728605,1.0790309360647043
1998-02-18,0.009440381842701928,1.0892656338384916
1998-02-19,-0.0008500662272114009,1.0883400793577411
1998-02-20,0.00853932067035646,1.0976735583625041
1998-02-23,0.015095386673046617,1.114369060664798
1998-02-24,-0.008698065475032222,1.1047182382000464
1998-02-25,0.015480690342116701,1.121953098734724
1998-02-26,-0.0009553499475094869,1.1208817527373949
1998-02-27,-0.005658060064156525,1.1145576444194176
1998-03-02,-0.008520469733537176,1.1051014326357624
1998-03-03,0.00026839630885663884,1.1053980775886185
1998-03-04,-0.009608189148082907,1.0948280644341926
1998-03-05,-0.02212097566007456,1.0708753054093314
1998-03-06,0.02328721780019418,1.09610564389782
1998-03-09,-0.00972836339076837,1.0854940303865688
1998-03-10,0.01240181864455465,1.0990399539157558
1998-03-11,0.00554675902917636,1.1051530018323261
1998-03-12,0.005116013200912222,1.1108214667858254
1998-03-13,0.000954177814398168,1.11188189382271
1998-03-16,0.010365720977606635,1.123467293066472
1998-03-17,-0.0012510434016550173,1.1220626655307109
1998-03-18,-0.001972882722477244,1.1198511497323205
1998-03-19,0.0060542560510905286,1.1266515803340564
1998-03-20,0.005233609851219092,1.132563491969007
1998-03-23,-0.003620223818154887,1.1284707713920041
1998-03-24,0.012041822524308717,1.142141762773952
1998-03-25,0.0031869707464343214,1.145787541569597
1998-03-26,-0.0007514710186030807,1.1449268388757
1998-03-27,-0.005453414718741231,1.1387000720036058
1998-03-30,-0.006405446737049924,1.131429499833432
1998-03-31,0.010766842041272706,1.1436772389573098
1998-04-01,0.00508893672105724,1.149512174271564
1998-04-02,0.010087596209752189,1.161166673032985
1998-04-03,0.004209035479925433,1.1660643648064948
1998-04-06,0.006458957877597955,1.1736203008895112
1998-04-07,-0.010946993606047489,1.1608427524316962
1998-04-08,-0.010317791901008934,1.148926996337454
1998-04-09,0.002293154876147686,1.1515646870422227
1998-04-13,-0.0019258422497645058,1.149349089245283
1998-04-14,0.003943223391755866,1.1538901768365784
1998-04-15,0.0031976846584056183,1.1575858594171922
1998-04-16,-0.006903756031649217,1.1496216920246447
1998-04-17,0.02281668600451182,1.176153785373814
1998-04-20,0.015460344625397736,1.1944788188887487
1998-04-21,0.012368143084151175,1.2093440419394461
1998-04-22,0.010288904793783624,1.221851099276462
1998-04-23,-0.012192086375806864,1.207044629426328
1998-04-24,-0.011016215805998056,1.1938205387555028
1998-04-27,-0.023302127896365765,1.166323592753086
1998-04-28,-0.00021166410469529548,1.1660767500388336
1998-04-29,0.004671142017376935,1.1715364016181062
1998-04-30,0.014266238410862768,1.1883696069931522
1998-05-01,0.0011771667144453409,1.1897693398367828
1998-05-04,0.005198427575275063,1.1959703734286766
1998-05-05,-0.006738507821979878,1.187938409829824
1998-05-06,-0.007580157138318859,1.178967692689286
1998-05-07,-0.010281110347235682,1.1669086919244394
1998-05-08,0.015891254289846415,1.1856004591397487
1998-05-11,-0.007447634004282038,1.1768033403678493
1998-05-12,0.012377076264701541,1.191459236535723
1998-05-13,0.0038146036166018652,1.1960128608626353
1998-05-14,-0.00010823904497307566,1.1958834125786058
1998-05-15,-0.009006110258976479,1.18516150850424
1998-05-18,0.004544265695147208,1.1905594528480805
1998-05-19,0.005580659537201059,1.1972221335979214
1998-05-20,0.004481628494022758,1.2025996795063525
1998-05-21,-0.01146507814035014,1.1888905186791512
1998-05-22,-0.007347257585883075,1.180187444810635
1998-05-26,-0.01492195666332477,1.1627074808831772
1998-05-27,0.008162900578308348,1.1722373893819824
1998-05-28,-0.0003528264383223542,1.1718238659943003
1998-05-29,-0.01608202195627515,1.1531292950181755
1998-06-01,-0.003957944803883485,1.1485742930861649
1998-06-02,0.008224487820956297,1.158059681132699
1998-06-03,-0.015368839917635182,1.140397716875738
1998-06-04,0.02001947802010348,1.163457940556534
1998-06-05,0.01967724599680068,1.1865783153095018
1998-06-08,-0.0002114172180169298,1.186327478739639
1998-06-09,0.010987378118827542,1.1994339785018286
1998-06-10,-0.005521534214864137,1.1928295129217696
1998-06-11,-0.012560325646006119,1.1779408845472372
1998-06-12,0.00909140006871623,1.1886988447474693
1998-06-15,-0.01891164451108833,1.1664298303131753
1998-06-16,0.01418245413313574,1.1830905334471244
1998-06-17,0.013514638344687788,1.1991881055567184
1998-06-18,0.0015239877397123145,1.2010170468152408
1998-06-19,0.0019239927143140782,1.2033300192206051
1998-06-22,0.0038412402757133013,1.2079611879769299
1998-06-23,0.018749333096339076,1.2308233096882333
1998-06-24,0.016334709650764667,1.2510935546549042
1998-06-25,-0.008988759874185919,1.2398981668185771
1998-06-26,0.0113660171785848,1.2540712639344214
1998-06-29,0.007921297752148178,1.2640445844897341
1998-06-30,-0.009458641285110512,1.252144806779582
1998-07-01,0.00980873681848685,1.2644871983267956
1998-07-02,-0.003428275249423507,1.2601596104812458
1998-07-06,0.005434103735601141,1.2670260882071929
1998-07-07,0.004287764675708093,1.2724704616663103
1998-07-08,0.017956339717848394,1.2955257483637606
1998-07-09,-0.0011820045334319422,1.293995335711546
1998-07-10,0.00825035717594399,1.304715420872761
1998-07-13,0.010623372237502999,1.3186497823593624
1998-07-14,0.005471810963331378,1.3258849614091
1998-07-15,-0.004419850313951348,1.3200376799195377
1998-07-16,0.008882533492098946,1.331815188442782
1998-07-17,0.010105507000456858,1.3453420891325503
1998-07-20,0.007280248277934141,1.355172253159384
1998-07-21,-0.023594122113987908,1.3235724047837403
1998-07-22,0.0033770141962914586,1.3280496832459885
1998-07-23,-0.023204604182166917,1.297587613008715
1998-07-24,0.005927482880333633,1.3053018818821405
1998-07-27,0.011067177298463057,1.3198281232139755
1998-07-28,-0.018075379680550584,1.2961860422589375
1998-07-29,-0.005500724992343813,1.2890756533772918
1998-07-30,0.025087161048372927,1.3218239654494035
1998-07-31,-0.022907234545994214,1.2918888086795315
1998-08-03,-0.0058777106963851826,1.2843177321058863
1998-08-04,-0.03959060984847336,1.2344641875700355
1998-08-05,0.017720968057630293,1.2565350691212014
1998-08-06,0.013435383639877651,1.2735310177165289
1998-08-07,-0.010407203260598932,1.2603458509186916
1998-08-10,0.0010157366737530754,1.2616266808039043
1998-08-11,-0.01302894109322466,1.2452956402010964
1998-08-12,0.009318117650912285,1.2569536826392442
1998-08-13,-0.0093156575041399,1.2452987038149146
1998-08-14,-0.007741248915477827,1.2356957539434317
