date,log_return,cumulative_return
1998-01-02,0.012775064068930132,1.012857013799104
1998-01-05,0.00432939503708507,1.0172515779658864
1998-01-06,-0.01044805291189108,1.006678609302799
1998-01-07,-0.004834996810047951,1.0018230691577046
1998-01-08,-0.0034902958544012095,0.9983325053463313
1998-01-09,-0.03196690112183746,0.9669236060885242
1998-01-12,0.02020586476235305,0.9866598562258047
1998-01-13,0.013437048796892693,1.000007125992473
1998-01-14,0.0031105888015928304,1.0031225798960781
1998-01-15,-0.004089262001243521,0.999028924566641
1998-01-16,0.011434858896262019,1.0105182435317606
1998-01-20,0.02295074989922306,1.0339785814047262
1998-01-21,-0.01339481272203574,1.02022097790902
1998-01-22,-0.007131213167309909,1.012971444344805
1998-01-23,-0.00305773155665425,1.009878780271337
1998-01-26,0.00060601658382141,1.0104909690393677
1998-01-27,0.01685672120417401,1.0276689086976312
1998-01-28,0.013540936049059149,1.0416791494849154
1998-01-29,0.010921686553379021,1.0531183968729907
1998-01-30,-0.0065414351089900305,1.0462519738328528
1998-02-02,0.02275481013136075,1.0703321699784492
1998-02-03,0.00240626897364937,1.0729107782388867
1998-02-04,0.0035036202780924105,1.0766764430758782
1998-02-05,-0.006517752148776849,1.0696817524671798
1998-02-06,0.00791596334936113,1.078182917076974
1998-02-09,-0.007998364306871392,1.069593613297971
1998-02-10,0.011848335438132398,1.0823418910096063
1998-02-11,0.0010936007673513,1.0835261883883807
1998-02-12,0.00302170097659453,1.0868052321799229
1998-02-13,-0.00543506446691302,1.0809143987111047
1998-02-17,-0.0014934713858877602,1.0793012888525746
1998-02-18,0.01095614561042001,1.0911912862657178
1998-02-19,0.00023091630003944726,1.0914432892148522
1998-02-20,0.0073814210874803,1.0995294988699025
1998-02-23,0.01174438134841576,1.1125189196613396
1998-02-24,-0.007400565555552701,1.1043160408738566
1998-02-25,0.01675868525804119,1.122978871287288
1998-02-26,-0.00036127524201234586,1.1225732401004533
1998-02-27,-0.00612099887354724,1.1157229572372382
1998-03-02,-0.00842972169976787,1.1063572538110593
1998-03-03,0.0003463330418246878,1.1067404882436593
1998-03-04,-0.01005002065516541,1.0956734287156098
1998-03-05,-0.024723181018447248,1.0689170109396282
1998-03-06,0.0215071734749158,1.092155394747668
1998-03-09,-0.01201114997040818,1.0791158194231936
1998-03-10,0.01311145568506851,1.0933577609336929
1998-03-11,0.00662773545999881,1.1006283139730229
1998-03-12,0.00784659976566594,1.109298475000798
1998-03-13,0.0014833053550345001,1.110945124309054
1998-03-16,0.00793298205660895,1.1197932817805134
