rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.2848640835782667,0.0811475461128857,0.24638936075948573,0.023788918942728277,0.14586466165413534,0.7,0.0
1998-02-02,20,0.28958296881749235,0.08385829582915275,0.2502879405302295,-0.008821603959732194,-0.08721804511278194,0.75,0.0
1998-03-02,20,0.28855772856628825,0.0832655627153357,0.24964858650899843,-0.0016909800341136094,0.018045112781954885,0.8,0.0
1998-04-01,20,0.2858034536390973,0.08168361411203565,0.24514647784776944,0.017339980607089966,0.07669172932330826,0.45,0.0
1998-05-01,20,0.2878840797320195,0.08287724336315176,0.24747194979099701,0.0029805309696029347,0.09924812030075188,0.4,0.0
1998-06-01,20,0.28511547986959135,0.08129083686126734,0.24530041068322314,0.0220651204659571,0.19248120300751878,0.75,0.0
1998-07-01,20,0.28485986223034215,0.08114514110988952,0.24732800624283674,0.02381785130959979,0.22105263157894736,0.55,0.0
1998-08-03,20,0.2907588589312173,0.08454071404698352,0.2529063613371898,-0.01703114642987691,-0.20902255639097742,0.05,0.0
1998-09-01,20,0.29236762150985107,0.08547882610732753,0.25386701313891025,-0.028316705050556834,-0.15789473684210525,0.55,0.0
1998-10-01,20,0.2796612374385567,0.0782104077256648,0.2454294609275042,0.05912291457846863,0.5518796992481202,1.0,
1998-11-02,20,0.28854793559788067,0.0832599111377987,0.25134587116148,-0.001622991131412732,0.06766917293233082,0.85,0.0
1998-12-01,20,0.2869963430775794,0.08236690093990365,0.24864056046310323,0.009119988692888326,0.11428571428571428,0.7,0.0
1999-01-04,20,0.28437632641409993,0.0808698950247787,0.24547385256567084,0.027129082408677174,0.3293233082706767,0.8,0.0
1999-02-01,20,0.2871814062211712,0.08247316007916936,0.2471238071696887,0.007841683258112853,0.10375939849624059,0.45,0.0
1999-03-01,20,0.28471184343682604,0.08106083379319573,0.24753283691593939,0.024832074668321935,0.20902255639097742,0.8,0.0
1999-04-01,20,0.2836039811007358,0.08043121809618653,0.24449989216021062,0.03240639884286878,0.4015037593984962,0.55,0.0
1999-05-03,20,0.29156667300740247,0.08501112480860555,0.25143389333355237,-0.02269022326142034,-0.26917293233082706,0.2,0.24253562503633297
1999-06-01,20,0.2835798769471779,0.08041754660937657,0.24638862167777176,0.03257086785712382,0.26917293233082706,0.85,0.0
1999-07-01,20,0.2899978963113303,0.0840987798649971,0.25195284991987343,-0.011714644992446566,-0.09924812030075188,0.3,0.0
1999-08-02,20,0.2847003668994807,0.08105429891269893,0.244818086213669,0.024910689772042915,0.20902255639097742,0.65,0.0
1999-09-01,20,0.28425926810233226,0.08080333150207361,0.24642311504230063,0.027929846591595697,0.26917293233082706,0.3,0.2581988897471611
1999-10-01,20,0.28597073264923123,0.08177925993193808,0.24821660637971926,0.016189354202248873,0.1819548872180451,0.85,0.5601120336112039
1999-11-01,20,0.2878059496586422,0.08283226465891289,0.2471168822673536,0.003521628163454027,0.019548872180451125,0.6,0.0
1999-12-01,20,0.2924578980221704,0.08553162211554623,0.2518355092975605,-0.028951844999052234,-0.20751879699248119,0.45,0.0
