rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.27441873103338443,0.07530563994197298,0.23773063510135883,0.09406748941987386,0.5203007518796992,0.6,0.0
1999-01-04,20,0.2773159934475763,0.07690416022181616,0.23812283502920445,0.0748371702638656,0.3669172932330827,0.7,0.3779644730092272
2000-01-03,20,0.29969591827988684,0.08981764343362462,0.26139946215429016,-0.08051300371277748,-0.613533834586466,0.35,0.0
2001-01-02,20,0.28291524044997796,0.08004103327886884,0.245587221206863,0.037100351532404874,0.04210526315789473,0.45,0.28867513459481287
2002-01-02,20,0.3104650086627513,0.09638852160396222,0.2707720249997756,-0.15956116215292893,-0.5157894736842105,0.45,0.6236095644623235
2003-01-02,20,0.27975291988212914,0.07826169618257697,0.24627303118647692,0.05850591058554011,0.15789473684210525,0.6,0.0
2004-01-02,20,0.2883456556229336,0.08314321711661943,0.24866012268517745,-0.00021915328263966138,0.03909774436090225,0.7,0.0
2005-01-03,20,0.28506611536596893,0.08126269012984391,0.24535875672127827,0.022403727761276193,0.12932330827067667,0.45,0.0
2006-01-03,20,0.2832618470008967,0.08023727396635941,0.24392600854497387,0.034739561306954436,0.21052631578947367,0.8,0.5423261445466404
2007-01-03,19,0.3003030639830318,0.0901819302375969,0.25984576860905245,-0.08518922719241595,-0.32631578947368417,0.47368421052631576,0.408248290463863
2008-01-02,19,0.3072992288194911,0.09443281603305395,0.2631891355463056,-0.1363415529310823,-0.6543859649122807,0.05263157894736842,0.0
2009-01-02,19,0.28913655633373064,0.0835999482085286,0.24964453540721562,-0.005986043442627764,0.0,0.7368421052631579,0.0
2010-01-04,20,0.29346527918656945,0.08612187008805114,0.25230190433831656,-0.03605257248783311,-0.09326815251530708,0.65,0.0
2011-01-03,20,0.27991896616491824,0.07835462761883663,0.24192850576082775,0.057387938420010554,0.29774436090225564,0.75,0.5345224838248488
2012-01-03,20,0.2761764535898413,0.07627343351746176,0.23640985762928102,0.0824248599403099,0.23157894736842105,0.85,0.0
2013-01-02,20,0.28598187000295416,0.08178562997038656,0.24789546413885882,0.016112722160763204,0.2601503759398496,0.85,0.0
2014-01-02,20,0.2913354012685462,0.0848763160323048,0.25131204317165867,-0.02106846354652392,-0.09022556390977443,0.6,0.3476767476825577
2015-01-02,19,0.2866131463784599,0.0821470956769605,0.24693372123090668,0.011496615353908557,0.21052631578947367,0.5789473684210527,0.4472135954999579
2016-01-04,20,0.2870973371751237,0.08242488101304665,0.2477227379379526,0.008422484053574264,0.05039488885907721,0.65,
2017-01-03,20,0.27029135735384374,0.07305741786018327,0.2317119877358142,0.12111377010305846,0.34586466165413526,0.65,0.7817359599705717
2018-01-02,20,0.29998757366657286,0.08999254435435747,0.25514848219968544,-0.08261707493963866,-0.20150375939849624,0.4,0.3892494720807615
2019-01-02,20,0.2576208344534532,0.06636849434449354,0.21992510475426696,0.2015820229233859,0.5669172932330826,0.6,0.7608859102526822
2020-01-02,20,0.2873831523778248,0.08258907627061607,0.2364172248519843,0.006447202759505832,0.06165413533834586,0.5,0.0
2021-01-04,20,0.2854879881724154,0.08150339139073319,0.2415166400774978,0.019508073494939104,0.14436090225563908,0.65,0.48507125007266594
2022-01-03,20,0.3187706335946734,0.10161471684234953,0.2693605306586073,-0.22243268381773884,-0.6837157309388237,0.2,0.0
2023-01-03,20,0.270270981957536,0.07304640368829077,0.2304568623995527,0.12124627141905842,0.6511278195488721,0.75,0.5887840577551898
2024-01-02,20,0.2819925369707631,0.07951979090720718,0.24059460263737592,0.04337093645465051,0.218127130882573,0.55,0.5270462766947299
2025-01-02,20,0.26728790056869095,0.07144282179041843,0.22342424526380178,0.1405374822205302,0.5051006175708944,0.65,0.6846531968814576
