rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_depth,best_n_est,best_min_leaf,best_min_samples_split,val_R2_selected
2023-03-01,2023,2022,AMZN,0.009997441018248867,0.0,0.0,2,135,1,5,-0.757926
2023-04-03,2023,2022,MA,0.07693433990040788,0.537146,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,META,0.07642683476434273,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,NVDA,0.07399027342403239,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,WMT,0.0707371055155274,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,AAPL,0.06756593228746381,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,LLY,0.0653111005727534,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,HD,0.0636627370099051,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,PG,0.06365752459013331,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,V,0.062264758692564565,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,BRK-B,0.05454177442152353,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,MSFT,0.05428068263058245,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,JNJ,0.05148379057201266,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,CVX,0.051228643986549145,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,AMZN,0.04352260706014591,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,PFE,0.03908468529849087,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,TSLA,0.02758221207337341,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,GOOGL,0.022352413675866635,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,XOM,0.012829620383093156,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,UNH,0.012543945626595386,0.0,0.0,1,180,2,2,-0.014211
2023-04-03,2023,2022,JPM,0.009999017514636268,0.0,0.0,1,180,2,2,-0.014211
2023-05-01,2023,2022,GOOGL,0.08654356259207655,0.398344,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,HD,0.08041362196099358,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,AMZN,0.06802068689317597,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,JNJ,0.06598521695305484,0.0,0.0,2,50,10,2,-0.043508
