rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.27566510837181596,0.07599125197364504,0.23844277317848506,0.08581952512908231,0.4497931871302712,0.7,0.0
1999-01-04,20,0.2790164445134053,0.07785017630890217,0.23966786449430905,0.06345652560719195,0.30225563909774433,0.7,0.3779644730092272
2000-01-03,20,0.29886293172018924,0.08931905195638651,0.2599015479496228,-0.0745149107535219,-0.5488721804511278,0.35,0.0
2001-01-02,20,0.28603590067712115,0.08181653647617192,0.24770533521787685,0.015740914572367926,0.010526315789473682,0.55,0.5400617248673216
2002-01-02,20,0.31086856667770946,0.09663926574825349,0.2716730646582326,-0.16257763306169615,-0.5112781954887218,0.5,0.6666666666666666
2003-01-02,20,0.27979841858712906,0.07828715504385828,0.24572135062745154,0.058199638570126,0.14736842105263157,0.65,0.0
2004-01-02,20,0.28835878759392475,0.0831507903826382,0.24950646714383873,-0.0003102602422639933,-0.03458646616541353,0.7,0.0
2005-01-03,20,0.28652835182138175,0.08209849639747752,0.24645219847122135,0.012348915519067583,0.14736842105263157,0.45,0.0
2006-01-03,20,0.2828284937616091,0.07999195688346056,0.2439013970203953,0.037690744259121,0.29172932330827067,0.8,0.5423261445466404
2007-01-03,19,0.3005266218324274,0.09031625043001083,0.26013086032528243,-0.0868055468411304,-0.39649122807017545,0.47368421052631576,0.408248290463863
2008-01-02,19,0.30766636003963405,0.09465858910003772,0.26365184722899543,-0.13905835550378676,-0.5701754385964912,0.05263157894736842,0.0
2009-01-02,19,0.28944254259783614,0.08377698546550019,0.25013247640474984,-0.008116391768185682,0.07017543859649124,0.7368421052631579,0.0
2010-01-04,20,0.29596765514795553,0.08759685289377912,0.2537156935402435,-0.053796726541703865,-0.07072989210699505,0.65,0.0
2011-01-03,20,0.28121988439223866,0.07908462337758407,0.2428935495548054,0.04860603455537971,0.2541353383458646,0.75,0.5345224838248488
2012-01-03,20,0.27807469994948286,0.07732553875199491,0.23895758316250607,0.06976795486321907,0.2120300751879699,0.95,0.0
2013-01-02,20,0.28397004524635144,0.08063898659721488,0.2459111610734448,0.0299069281538058,0.2646616541353383,0.9,0.0
2014-01-02,20,0.2909637548885755,0.08465990665885906,0.25183998639625216,-0.01846504251259029,-0.05714285714285714,0.65,0.4916891718944416
2015-01-02,19,0.28522836910955307,0.08135522254489545,0.24531147001155806,0.021025488709757845,0.20877192982456141,0.5263157894736842,0.31622776601683794
2016-01-04,20,0.28832679153969865,0.08313233871957684,0.24745883026484475,-8.828534829286028e-05,0.06320543549986792,0.6,
2017-01-03,20,0.26636603107741064,0.07095086251193208,0.22760504477806814,0.14645578933014047,0.5187969924812029,0.65,0.7817359599705717
2018-01-02,20,0.3019069525120104,0.0911478079750893,0.25859669523112283,-0.09651498315896889,-0.16541353383458643,0.35,0.31782086308186414
2019-01-02,20,0.25716372943602445,0.06613318373744478,0.21978955326196478,0.20441282721870935,0.6032343412683571,0.6,0.7608859102526822
2020-01-02,20,0.28541089538119896,0.0814593792022977,0.23288317658852886,0.020037543431005056,0.10225563909774435,0.45,0.0
2021-01-04,20,0.2857962665036819,0.08167950594744358,0.24069562058461522,0.01738940213601714,0.11879699248120301,0.65,0.48507125007266594
2022-01-03,20,0.3226631404585158,0.1041115022105519,0.27282062580559663,-0.2524691995254362,-0.6746897806954069,0.2,0.0
2023-01-03,20,0.27331022366479557,0.07469847835970059,0.23143037579411224,0.10137168890585746,0.4541353383458646,0.7,0.5656854249492381
2024-01-02,20,0.28089068182123117,0.07889957513399612,0.24152284457697348,0.05083217883914459,0.266265532180796,0.55,0.5270462766947299
2025-01-02,20,0.2669675559586199,0.07127167593451883,0.22383848750213384,0.14259637973511186,0.4941422085630355,0.65,0.6846531968814576
