rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_depth,best_n_estimators,best_min_leaf,best_min_samples_split,val_R2_selected,turnover,tc_drag_bps
2001-01-02,2001,2000,20,0.3438275259082571,0.11821736757219323,0.3005737639103065,-0.42216382041736233,-11.524024662234435,-0.6977443609022556,0.25,0.2449489742783178,5,50,10,2,0.059707471755734765,0.720788201850348,0.0
2001-02-01,2001,2000,20,0.2981986788949736,0.08892245209470757,0.25042977350174583,-0.0697437845979858,-17.530662280716733,-0.13984962406015036,0.4,0.48507125007266594,5,180,10,10,0.10562558864143723,0.5477454993272401,0.0
2001-03-01,2001,2000,20,0.3453998410676142,0.11930105020953312,0.30169197696910416,-0.4352006040244585,-23.846211778123322,-0.17744360902255638,0.5,0.42008402520840293,1,100,2,10,0.18913919398551127,0.685519367530331,0.0
2001-04-02,2001,2000,20,0.2947395394061883,0.08687139608937204,0.25724310582038895,-0.045069426639062105,-14.185379809722567,0.030075187969924807,0.55,0.39528470752104744,2,100,1,5,-0.16433393864048407,0.6804703658101321,0.0
2001-05-01,2001,2000,20,0.3128499684231615,0.09787510274237313,0.2478180409256811,-0.1774448450210302,-162.4609092970024,-0.022556390977443608,0.45,0.45643546458763845,5,230,2,2,-0.11242580514770428,0.5080739031557879,0.0
2001-06-01,2001,2000,20,0.30319168201946023,0.0919251960457895,0.26865772386436293,-0.10586702009972315,-55.60207810368279,-0.022556390977443608,0.4,0.3481553119113957,1,100,10,2,-0.04612499899637057,0.43308222427734355,0.0
2001-07-02,2001,2000,20,0.2776870814305349,0.07711011519340852,0.23707014933954937,0.07235951647027372,-51.399965471089104,0.2902255639097744,0.65,0.6356417261637283,10,50,2,5,0.19500752898846097,0.6116031130565043,0.0
2001-08-01,2001,2000,20,0.29566845643128825,0.08741983612846059,0.25074060888111127,-0.051667201545390284,-27.865130083552792,-0.2045112781954887,0.2,0.24253562503633297,1,50,10,2,-0.03417009995125819,0.8355094363351973,0.0
2001-09-04,2001,2000,20,0.2886877539120127,0.0833406192587628,0.24683599244767634,-0.0025939158948906638,-30.21457178505428,-0.04060150375939849,0.55,0.5400617248673216,1,50,4,2,-0.026283923411859922,0.4940673672701404,0.0
2001-10-01,2001,2000,20,0.3196947908367343,0.1022047592881433,0.2644434498120646,-0.2295309388047313,-14.148966860505247,-0.5157894736842105,0.45,0.3086066999241838,1,50,2,10,0.0770784105980511,0.5255291224920399,0.0
2001-11-01,2001,2000,20,0.3230903310197933,0.1043873619984796,0.278791112562471,-0.255787813515544,-27.898920534864473,-0.3654135338345864,0.5,0.4193139346887673,2,135,1,2,0.09632712692414191,0.4637440458957161,0.0
2001-12-03,2001,2000,20,0.2841704292352975,0.08075283285177322,0.2444316902654819,0.028537349151600444,-69.7636655505055,0.07368421052631578,0.5,0.5,1,230,1,2,-0.2593052396165094,0.46864173650380625,0.0
2002-01-02,2002,2001,20,0.308991425106465,0.09547570078932416,0.2636119981989288,-0.14857985911968918,-93.43178686513133,-0.3233082706766917,0.3,0.2439750182371333,1,230,4,2,-0.005868742526388582,0.5152340737673929,0.0
2002-02-01,2002,2001,20,0.2792187173847205,0.0779630921379684,0.24988276979942564,0.06209813969361311,-42.48521473133015,0.13533834586466165,0.7,0.7262730392025629,1,50,1,5,0.01665619650256389,0.3458853105886996,0.0
2002-03-01,2002,2001,20,0.27381670618803017,0.07497558858766204,0.23393473631236286,0.09803803202812567,-65.66675156427426,0.35187969924812035,0.7,0.7035264706814485,5,50,1,2,0.015275648181908408,0.8349597970326468,0.0
2002-04-01,2002,2001,20,0.37716626666409003,0.1422543927093275,0.316712469288199,-0.7113310401122106,-30.143239164840114,-0.6180451127819548,0.25,0.0,30,230,10,2,0.08373136762866329,0.7417165722525686,0.0
2002-05-01,2002,2001,20,0.29536252985764433,0.08723902404390783,0.260546166914588,-0.04949201857332741,-100.27705392278664,0.06766917293233082,0.4,0.4364357804719847,5,50,2,10,-0.025130855824916365,0.5368080689833971,0.0
2002-06-03,2002,2001,20,0.2774105035649791,0.07695658748817528,0.22115629491599925,0.07420646630766581,-31.454928585689245,0.30225563909774433,0.8,0.8100925873009825,1,50,10,2,0.19273839857731023,0.7876808504665034,0.0
2002-07-01,2002,2001,20,0.3171406796884159,0.10057821071323043,0.2605327151399815,-0.20996343715164434,-42.521783972447146,-0.1639097744360902,0.45,0.3086066999241838,1,180,4,2,-0.16830772011200335,0.19837854022144852,0.0
2002-08-01,2002,2001,20,0.3062802787773754,0.0938076091679468,0.25771986928126256,-0.12851259149409677,-38.36649036692015,0.10676691729323308,0.65,0.6324555320336759,30,230,4,10,0.24383084852524872,0.4113357520770381,0.0
2002-09-03,2002,2001,20,0.2489977558977136,0.06199988244209738,0.20321678462735346,0.2541367525762721,-36.43988637879928,0.5082706766917292,0.5,0.5601120336112039,1,50,10,5,-0.18270061087687628,0.4365976768470572,0.0
2002-10-01,2002,2001,20,0.31957715505926376,0.10212955803577273,0.2780662423403296,-0.2286262620844841,-10.135065454143804,-0.47218045112781953,0.55,0.4898979485566356,2,230,10,5,-0.0024803558269106407,0.49174924345988646,0.0
2002-11-01,2002,2001,20,0.3136926621727327,0.09840308630101618,0.27910682404177534,-0.18379652692951787,-31.376709292452972,-0.3759398496240601,0.3,0.22821773229381923,1,50,10,5,0.06454067698953458,0.5546630312241287,0.0
2002-12-02,2002,2001,20,0.26294466326572785,0.06913989593992702,0.23138748307653056,0.16824185335426156,-39.73121097906249,0.47218045112781953,0.55,0.6859943405700354,1,180,1,2,-0.24885642306465594,0.6371002263113674,0.0
2003-01-02,2003,2002,20,0.3235174970605035,0.10466357090429287,0.2825556464228909,-0.25911062742006474,-88.97363343626719,-0.5218045112781955,0.45,,1,50,10,2,0.08741919538230547,0.9210728625174229,0.0
2003-02-03,2003,2002,20,0.31877320841609225,0.10161635840388938,0.2449567859976281,-0.22245243192648867,-124.69708011302035,0.04360902255639097,0.35,0.39528470752104744,10,50,1,5,0.08642979043098431,0.4326294163511419,0.0
2003-03-03,2003,2002,20,0.2869378501425816,0.0823333298444466,0.2504189903427424,0.009523851495379154,-93.17530900598634,0.15939849624060148,0.6,0.414578098794425,1,50,10,5,-0.15700215675583373,0.4939975286632424,0.0
2003-04-01,2003,2002,20,0.2613372243632338,0.06829714483787921,0.2141500424602699,0.17838021247664104,-32.04254746698915,0.49323308270676686,0.55,0.5303300858899106,1,50,10,2,0.09504263956026826,0.5780266710352665,0.0
2003-05-01,2003,2002,20,0.2839220545891613,0.0806117330821307,0.24997905298694284,0.03023478998940521,-65.9315122330557,0.2120300751879699,0.6,0.5929994533288809,5,230,1,2,0.04552164080652088,0.6158847174540578,0.0
2003-06-02,2003,2002,20,0.27001221081539084,0.07290659398941506,0.2225051637379191,0.12292819260854071,-67.03100635489653,0.4481203007518797,0.6,0.5447047794019222,5,50,4,2,0.21357218767677966,0.47138645555217673,0.0
2003-07-01,2003,2002,20,0.2967792897627643,0.0880779468320908,0.2665114241955044,-0.05958432279206982,-53.29179237135933,-0.1263157894736842,0.4,0.408248290463863,1,230,10,2,0.07887179013139223,0.6398372006498035,0.0
2003-08-01,2003,2002,20,0.2776055589332285,0.07706484635063023,0.22614061202244037,0.07290410405256875,-114.46060607297669,0.14887218045112782,0.75,0.7521014330903549,1,230,10,5,0.28878141012892045,0.762158501254226,0.0
2003-09-02,2003,2002,20,0.29620465109898764,0.08773719533267299,0.26682466332485066,-0.05548505663365977,-166.95351463674334,-0.10526315789473684,0.45,0.46880723093849547,1,50,1,2,-0.21959231423387005,0.8155601560334588,0.0
2003-10-01,2003,2002,20,0.286900056875128,0.08231164263495168,0.24289049981962485,0.009784750256220498,-81.78487513738298,0.2150375939849624,0.6,0.5669467095138409,20,100,2,5,0.05727697425673117,0.5371494343407336,0.0
2003-11-03,2003,2002,20,0.31002679570632885,0.09611661405593376,0.26949215767460805,-0.15629009390596993,-213.99087391969894,-0.30526315789473685,0.4,0.3535533905932738,1,100,1,2,-0.0921072556326401,0.5225662041087235,0.0
2003-12-01,2003,2002,20,0.29014148126780764,0.08418207915227756,0.22769730185121412,-0.01271674168153436,-47.10580148616663,0.3533834586466165,0.5,0.42008402520840293,5,100,1,2,0.24867223863404397,0.5037451549050326,0.0
2004-01-02,2004,2003,20,0.30652855249541144,0.09395975349493221,0.2571587885805043,-0.13034289918715447,-164.13958764494853,-0.1533834586466165,0.3,0.2795084971874737,1,180,1,2,-0.17364138181014144,0.8958233791585101,0.0
2004-02-02,2004,2003,20,0.32268549466910557,0.10412592846984536,0.27675444751921335,-0.25264274850941804,-171.29832041064392,-0.25864661654135335,0.4,0.40599897147057507,1,230,10,2,-0.002871498422682306,0.5276694288443036,0.0
2004-03-01,2004,2003,20,0.29410674749255533,0.08649877892064971,0.25436763129348505,-0.04058681408300391,-159.8442188679733,0.0015037593984962405,0.5,0.5656854249492381,1,135,10,5,-0.06597639230920027,0.4000437680381595,0.0
2004-04-01,2004,2003,20,0.27813194899610355,0.07735738105237115,0.23995585469234454,0.06938488959553502,-135.60985132939945,0.28421052631578947,0.55,0.4923659639173309,1,180,10,2,-0.09069519917540236,0.4956710244309375,0.0
2004-05-03,2004,2003,20,0.27725345969041654,0.07686948091030543,0.2497572841401295,0.07525436498880678,-198.97007138750695,0.27518796992481204,0.5,0.408248290463863,5,180,10,2,-0.12618158600459872,0.4834112831174483,0.0
2004-06-01,2004,2003,20,0.2885302076413116,0.08324968072153838,0.25060546725493804,-0.0014999184545967381,-193.2484118539023,0.08872180451127819,0.45,0.3741657386773941,1,230,4,2,-0.0020934359180253548,0.574950982650227,0.0
2004-07-01,2004,2003,20,0.30466833389855186,0.09282279368051947,0.26127123799767776,-0.11666518713406893,-107.10135065488711,-0.16541353383458643,0.45,0.4688072309384954,2,50,2,5,-0.019299102022938497,0.44408922669968903,0.0
2004-08-02,2004,2003,20,0.26490071370024143,0.07017238811889727,0.23585506367867742,0.1558208948102584,-99.78809258725934,0.4586466165413533,0.65,0.5741692517632145,1,135,1,5,0.03042591646621917,0.37962804719581983,0.0
2004-09-01,2004,2003,20,0.28934681311582033,0.08372157826028145,0.24884138355745997,-0.00717688132669414,-54.435133599660375,-0.021052631578947364,0.45,0.37605071654517747,1,50,1,2,-0.09128530549360403,0.15799031189469936,0.0
