rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.1,0.07404033839702606,0.3452756984689458,0.11921530795321837,0.28782928496599197,-0.43416911823420623,-0.02706766917293233,0.5,0.6882472016116853
1998-07-01,20,25,0.3,0.07311733812093735,0.25376291315176325,0.06439561609126934,0.20008107274770737,0.22531589664638385,0.5383458646616541,0.65,0.6900655593423543
1999-01-04,20,25,0.1,0.07431937754154205,0.34332977428625927,0.11787533391145373,0.2765283346176147,-0.4180491297618494,-0.10827067669172932,0.45,0.3086066999241838
1999-07-01,20,25,0.1,0.07538701593875885,0.35838585671834344,0.128440422295741,0.29570719540119167,-0.5451479373923731,-0.17593984962406017,0.4,0.3872983346207417
2000-01-03,20,25,0.1,0.07945910841226578,0.31419954284404716,0.09872135272340823,0.25898416161537174,-0.18762529592070054,0.025563909774436087,0.6,0.5685352436149611
2000-07-03,20,25,0.1,0.07660308480262756,0.4025168383560599,0.16201980516015846,0.3587677896022796,-0.9491104380169435,-0.6481203007518795,0.25,0.2449489742783178
2001-01-02,20,25,0.1,0.07834385335445404,0.352793618921349,0.12446333755162202,0.2952407184243202,-0.4973033088916934,-0.23609022556390977,0.3,0.3086066999241838
2001-07-02,20,25,0.3,0.08020838350057602,0.2954407218417962,0.08728522012240161,0.24729295819997787,-0.05004776087099683,-0.009022556390977442,0.4,0.26590801173915524
2002-01-02,20,25,0.1,0.08171425759792328,0.36734717282081847,0.13494394537944826,0.32373208850622176,-0.6233858090760689,-0.4766917293233082,0.3,0.2581988897471611
2002-07-01,20,25,0.1,0.08211877197027206,0.3733186364888204,0.13936680434987203,0.30963290780782693,-0.6765931350360543,-0.18045112781954886,0.35,0.3779644730092272
2003-01-02,20,25,0.1,0.0836474746465683,0.29406491014696134,0.08647417137974046,0.25480124950408933,-0.04029078351567472,0.15939849624060148,0.15,0.19802950859533486
2003-07-01,20,25,0.3,0.0833783820271492,0.28044406270741695,0.07864887230784162,0.23853616118431092,0.053848152687619666,0.5458646616541353,0.35,0.4330127018922193
2004-01-02,20,25,0.1,0.08301835507154465,0.38287017907124044,0.1465895740220437,0.30328896164894104,-0.7634835972576681,-0.38195488721804516,0.65,0.3779644730092272
2004-07-01,20,25,0.1,0.08291137218475342,0.33840661938699285,0.11451904004493305,0.2824212419986726,-0.3776726621946831,0.03609022556390977,0.6,0.5669467095138409
2005-01-03,20,25,0.3,0.07631543278694153,0.29386820417844106,0.08635852142706194,0.23980691850185396,-0.03889950588946678,0.23308270676691725,0.6,0.60380736442456
2005-07-01,20,25,0.3,0.07319428026676178,0.3536392326635606,0.12506070687887197,0.301734784245491,-0.5044897068134973,-0.12180451127819547,0.4,0.27003086243366087
2006-01-03,20,25,0.1,0.07343397289514542,0.29461518420972926,0.08679810676693271,0.23108458876609803,-0.04418775057964153,0.3157894736842105,0.6,0.5916079783099616
2006-07-03,20,25,0.3,0.0830601304769516,0.377989596325176,0.1428761349300695,0.3254271686077118,-0.7188106457752723,-0.6060150375939849,0.85,0.9176629354822471
2007-01-03,19,25,0.3,0.08137990534305573,0.34408530642100343,0.11839469809483581,0.2981864568104044,-0.4246828670745242,-0.2771929824561403,0.3684210526315789,0.3692744729379982
2007-07-02,19,25,0.3,0.07708405703306198,0.31307132881539135,0.09801365692623489,0.2757029961020663,-0.17943100501235976,0.1736842105263158,0.5263157894736842,0.5163977794943222
2008-01-02,19,25,0.1,0.07829978317022324,0.4080071127343212,0.16646980404179712,0.3285603290449549,-1.0031866419696254,-0.3403508771929824,0.21052631578947367,0.25
2008-07-01,20,25,0.3,0.08194257318973541,0.31678539868536665,0.10035298882024668,0.2677027754485607,-0.20725400084507273,-0.0015037593984962405,0.5,0.5
2009-01-02,19,25,0.3,0.08168797940015793,0.3409390140758608,0.11623941131902,0.2833815325990608,-0.39874758287220735,-0.4526315789473684,0.42105263157894735,0.4264014327112209
2009-07-01,19,25,0.3,0.08230220526456833,0.2990618112778488,0.08943796696478766,0.25777542541562026,-0.0762368691429447,-0.46491228070175433,0.15789473684210525,0.3333333333333333
2010-01-04,20,25,0.1,0.07561910152435303,0.3620870507527772,0.13110703232284424,0.3141733291000127,-0.5772274565154194,-0.03308270676691729,0.6,0.7608859102526822
2010-07-01,20,25,0.1,0.07786332070827484,0.4633718278302278,0.21471345082672624,0.40999989897012706,-1.5830189573139997,-0.5187969924812029,0.65,0.5773502691896257
2011-01-03,20,25,0.1,0.07683266699314117,0.3974622275789914,0.15797622235205394,0.347051203250885,-0.9004658328066637,-0.4270676691729323,0.35,0.3178208630818641
2011-07-01,20,25,0.1,0.07448095828294754,0.33545520284745817,0.11253019311742929,0.2653282594680787,-0.3537466841194501,-0.012030075187969924,0.65,0.6356417261637283
2012-01-03,20,25,0.1,0.07682640850543976,0.342274267771034,0.11715167437819747,0.2793243025243282,-0.40934345116628523,-0.004511278195488721,0.55,0.44280744277004763
2012-07-02,20,25,0.1,0.07105126231908798,0.33218745118206955,0.11034850272283983,0.2636666020750999,-0.327500784635667,-0.04661654135338346,0.45,0.44946657497549475
2013-01-02,20,25,0.1,0.07278182357549667,0.36543696594875824,0.1335441760818339,0.3046761345863342,-0.6065464791799564,-0.20300751879699244,0.75,0.7140055472954167
2013-07-01,20,25,0.1,0.08105018734931946,0.4225864252264884,0.1785792867857025,0.3710801662504673,-1.1483222470460452,-0.1639097744360902,0.65,0.5773502691896257
2014-01-02,20,25,0.1,0.07738306373357773,0.36040418716177924,0.1298911781237428,0.319133358001709,-0.5626006390826204,-0.20150375939849624,0.5,0.40201512610368484
2014-07-01,20,25,0.1,0.07984528690576553,0.41020985446690067,0.16827212470175584,0.3386200058460236,-1.0243263122015742,-0.33233082706766914,0.35,0.0
2015-01-02,19,25,0.1,0.0738314837217331,0.2922616937285323,0.0854168976210704,0.24140958252706027,-0.027850001373546984,0.23508771929824557,0.5263157894736842,0.5222329678670935
2015-07-01,19,25,0.3,0.08319571614265442,0.3559617331760122,0.1267087554856705,0.3010847577180228,-0.5247286910109019,-0.06140350877192983,0.3157894736842105,0.3086066999241838
2016-01-04,20,25,0.1,0.07676733285188675,0.30470854150499393,0.09284729526610061,0.23616359293460848,-0.11695994305083457,0.3699248120300751,0.5,0.5
2016-07-01,20,25,0.3,0.06750582158565521,0.2938881378849077,0.08637023758945853,0.2398625986278057,-0.0390404522040122,0.3984962406015037,0.5,0.4364357804719847
2017-01-03,20,25,0.1,0.06401058286428452,0.21506131484959307,0.0462513691448358,0.15864455759525295,0.44359255164107314,0.7142857142857143,0.6,0.6831300510639732
2017-07-03,20,25,0.3,0.06628153473138809,0.3034357391960748,0.09207324782146833,0.25175385117530824,-0.10764809409285214,0.051127819548872175,0.45,
