rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2000-03-01,2000,1999,4,45,20,32,0.2,64,0.01,0.03644688054919243,0.46604586206534593,0.21719874554823143,0.3841599874943495,-1.6129172396779716,0.25255400624696134,0.4646616541353384,0.15,0.0,0.4278622843161274,0.0
2000-04-03,2000,1999,4,45,20,32,0.3,64,0.01,0.03892923891544342,0.43347568382866797,0.18790116847073132,0.35233315050601954,-1.2604651846103017,-6.439196561495039,-0.5774436090225563,0.75,0.0,0.2210156711564988,0.0
2000-05-01,2000,1999,4,45,20,16,0.2,32,0.01,0.02538950741291046,0.4138711566584524,0.17128933431380527,0.34081916436553,-1.0606235706923939,-5.590445749259531,-0.4270676691729323,0.55,0.0,0.5171007300293178,0.0
2000-06-01,2000,1999,4,45,20,32,0.3,64,0.01,0.04701317474246025,0.3658236624357905,0.1338269519979352,0.2932415649294854,-0.6099482947120025,-8.878274376130182,0.05563909774436089,0.25,0.0,0.8529195894491105,0.0
2000-07-03,2000,1999,4,45,20,16,0.2,32,0.01,0.0334446057677269,0.34347196433763383,0.11797299028595279,0.29137203454971317,-0.4192239432896574,-36.63429085684993,-0.43702885918073753,0.45,0.28426762180748055,0.9265029998924177,0.0
2000-08-01,2000,1999,4,45,20,32,0.3,32,0.01,0.03981054574251175,0.47775752452874354,0.22825225224383297,0.39858723677694796,-1.7458917563167868,-1.2261233651308627,0.2048195093850086,0.45,0.0,1.0826465722726388,0.0
2000-09-01,2000,1999,4,45,20,32,0.2,32,0.01,0.029612142592668533,0.3101166073819944,0.09617231017411809,0.2668748733401299,-0.15696012239540535,-9.286438361255353,-0.38646616541353385,0.4,0.0,0.614427006277974,0.0
2000-10-02,2000,1999,4,45,20,16,0.3,32,0.01,0.037389107048511505,0.31628195329507075,0.10003427398014533,0.26897940158843997,-0.2034198373551317,-9.736943781611055,0.05517972533335309,0.55,0.0,0.9758766415106539,0.0
2000-11-01,2000,1999,4,45,20,32,0.2,32,0.01,0.046662524342536926,0.356395115633952,0.127017478447738,0.2918304842710495,-0.5280298159126373,-8.489081789483832,-0.012030075187969924,0.55,0.0,0.755246505844048,0.0
2000-12-01,2000,1999,4,45,20,16,0.3,32,0.01,0.03877989202737808,0.3495010681863425,0.12215099666339446,0.28298064738512035,-0.46948567414609865,-10.374334625564918,0.22406015037593985,0.5,0.0,0.5689711829509448,0.0
2001-01-02,2001,2000,4,45,20,16,0.2,64,0.01,0.02873309887945652,0.3531761820310373,0.12473341555402037,0.3024294897913933,-0.5005523675671626,-6.793007885345455,-0.7488721804511278,0.5,0.0,0.3248344456030898,0.0
2001-02-01,2001,2000,4,45,20,32,0.2,32,0.01,0.040949076414108276,0.4196890851954452,0.17613892823218963,0.3455513045191764,-1.1189645501616794,-4.0098455432731726,0.29323308270676685,0.85,0.0,0.568005677206698,0.0
2001-03-01,2001,2000,4,45,20,32,0.2,32,0.01,0.037303049117326736,0.41483771835270666,0.17209033256807957,0.34330423414707184,-1.0702596399167468,-6.3864941637450965,-0.11879699248120301,0.85,0.0,0.866342143451988,0.0
2001-04-02,2001,2000,4,45,20,16,0.2,32,0.01,0.03277728706598282,0.3574461108610383,0.12776772216968169,0.29386157810688024,-0.5370553042969226,-3.379308734985581,-0.019548872180451125,0.2,0.0,0.6723534148670522,0.0
2001-05-01,2001,2000,4,45,20,16,0.2,32,0.01,0.0379190631210804,0.3471156984449264,0.1204893081069091,0.2885747429728508,-0.44949543587259067,-72.99735153192556,-0.1413533834586466,0.6,0.0,0.6017594064673015,0.0
2001-06-01,2001,2000,4,45,20,32,0.3,32,0.01,0.03784570097923279,0.44291876239472255,0.1961770300812727,0.36231385357677937,-1.3600244220303481,-9.173158023816553,-0.09022556390977443,0.55,0.0,0.4831039810813115,0.0
2001-07-02,2001,2000,4,45,20,32,0.3,64,0.01,0.03689920902252197,0.3858873497151947,0.148909046670217,0.31316719651222236,-0.791387027611633,-12.02638413134443,0.38796992481203,0.45,0.0,0.5561863614021604,0.0
2001-08-01,2001,2000,4,45,20,32,0.2,32,0.01,0.03691909834742546,0.4291097734742602,0.1841351976911309,0.35547643348574637,-1.2151602729760107,-6.212156072204965,-0.09624060150375939,0.85,0.0,0.432652032645683,0.0
2001-09-04,2001,2000,4,45,20,32,0.2,32,0.01,0.051104478538036346,0.3604862302728905,0.12995032221635944,0.295283931195736,-0.5633121469637226,-11.865165356511232,-0.24511278195488717,0.6,0.0,0.5116839379041555,0.0
2001-10-01,2001,2000,4,45,20,16,0.2,64,0.01,0.04261336475610733,0.41785226457631464,0.17460051501155444,0.33850018084049227,-1.1004573234472717,-2.4181089601214025,-0.512781954887218,0.3,0.0,0.24122844434705062,0.0
2001-11-01,2001,2000,4,45,20,32,0.3,32,0.01,0.035176634788513184,0.34939208016940804,0.12207482568510605,0.293614331483841,-0.468569331550148,-11.557825207744976,-0.2721804511278195,0.35,0.0,0.605849150609433,0.0
2001-12-03,2001,2000,4,45,20,16,0.2,32,0.01,0.03817522153258324,0.29651276276927335,0.08791981848506739,0.25716135919094085,-0.057682026888028926,-79.7415923153434,-0.14285714285714285,0.55,0.0,0.40550656770399995,0.0
2002-01-02,2002,2001,4,45,20,32,0.2,64,0.01,0.033443987369537354,0.30520471756236794,0.09314991962232477,0.25980888128280644,-0.12060053680992211,-58.81333224183625,0.156390977443609,0.7,0.0,0.6245909182797481,0.0
2002-02-01,2002,2001,4,45,20,16,0.2,64,0.01,0.028141047805547714,0.40220172840183277,0.16176623032942167,0.3393807575106621,-0.9460599137374033,-12.328832227503833,-0.4977443609022556,0.35,0.0,0.32345510303785846,0.0
2002-03-01,2002,2001,4,45,20,16,0.2,64,0.01,0.029417600482702255,0.49455272942106643,0.24458240217782654,0.4128930584341287,-1.9423446878535522,-3.083512235922565,0.5157894736842105,0.55,0.0,0.5830688054516436,0.0
2002-04-01,2002,2001,4,45,20,32,0.3,32,0.01,0.04161451756954193,0.32134744554835076,0.10326418076045026,0.2538940605521202,-0.24227585877233393,-10.560950235169521,0.793984962406015,0.85,0.0,0.3609481826363425,0.0
2002-05-01,2002,2001,4,45,20,32,0.2,32,0.01,0.04115738719701767,0.34670078377122915,0.1202014334675846,0.2841237065196037,-0.446032282316807,-35.709361553549996,0.09172932330827067,0.7,0.0,0.5977728643493688,0.0
2002-06-03,2002,2001,4,45,20,16,0.2,64,0.01,0.033366505056619644,0.3830483248984803,0.1467260192075317,0.3130623471736908,-0.7651250430981258,-13.25370257235894,-0.5503759398496241,0.6,0.0,0.5438298895266621,0.0
2002-07-01,2002,2001,4,45,20,32,0.3,32,0.01,0.0537245087325573,0.38532205082726045,0.14847308285372587,0.3128373019397258,-0.7861423501200102,-13.301917680079107,-0.30526315789473685,0.7,0.0,0.8825233373497561,0.0
2002-08-01,2002,2001,4,45,20,16,0.2,32,0.01,0.03220904618501663,0.3864626163217205,0.14935335381422937,0.3134618055820465,-0.7967320759606542,-8.735033156139732,-0.5473684210526315,0.25,0.0,0.4338120685069895,0.0
2002-09-03,2002,2001,4,45,20,16,0.3,32,0.01,0.05536534637212753,0.4259474252116596,0.18143120904444238,0.34444761648774147,-1.1826310862489304,-8.121720449914998,-0.2120300751879699,0.85,0.0,0.5934240484721159,0.0
2002-10-01,2002,2001,4,45,20,32,0.2,64,0.01,0.04386246204376221,0.3919083250640213,0.15359213525448656,0.3167643249034882,-0.8477249353923195,-1.9482386528472793,-0.41654135338345866,0.25,0.0,0.5509355109749283,0.0
2002-11-01,2002,2001,4,45,20,16,0.2,32,0.01,0.04666486382484436,0.34968517790040055,0.12227972364323476,0.31306631416082387,-0.47103426939229776,-25.174786935432852,-0.5383458646616541,0.15,0.14433756729740643,0.3068791660972006,0.0
2002-12-02,2002,2001,4,45,20,16,0.2,32,0.01,0.06039251759648323,0.292985434185832,0.08584046464506051,0.2548252239823341,-0.03266724385035191,-33.7584446242621,-0.009022556390977442,0.8,0.0,0.7197748264932816,0.0
2003-01-02,2003,2002,4,45,20,32,0.2,64,0.01,0.03717635199427605,0.43015352854947203,0.18503205812356147,0.34844439893960955,-1.2259495714112658,-17.81944875175815,-0.18496240601503755,1.0,,0.9254711241422988,0.0
2003-02-03,2003,2002,4,45,20,16,0.2,32,0.01,0.0384824201464653,0.3229804978081345,0.10431640196439036,0.2750665014982223,-0.2549341589701093,-63.34811962218832,0.12030075187969923,0.85,0.5,0.38624007424591145,0.0
2003-03-03,2003,2002,4,45,20,16,0.3,32,0.01,0.04212428256869316,0.36236542335760247,0.13130870004513445,0.2961285516619682,-0.5796535343775571,-28.178626367473466,-0.05415570146050089,0.2,0.0,0.6093824246862326,0.0
2003-04-01,2003,2002,4,45,20,16,0.2,32,0.01,0.049217503517866135,0.34884025471532626,0.12168952330985372,0.29515916168689726,-0.463934115005759,-12.477122779986903,-0.5548872180451127,0.2,0.0,0.6722469199018622,0.0
2003-05-01,2003,2002,4,45,20,32,0.3,32,0.01,0.04303376004099846,0.3199937909429264,0.1023960262420253,0.2682260271906853,-0.23183189464090614,-32.240762059020696,0.5157894736842105,0.35,0.0,0.7826660190493286,0.0
2003-06-02,2003,2002,4,45,20,32,0.3,32,0.01,0.04752529039978981,0.4776922904016552,0.22818992430917925,0.39298120349645616,-1.745141946576592,-3.780317124177256,0.1263157894736842,0.35,0.0,0.976918615951248,0.0
2003-07-01,2003,2002,4,45,20,16,0.2,32,0.01,0.04210431128740311,0.33892148579248804,0.11486777353178768,0.2828103077411651,-0.38186795226210735,-22.150444850094072,0.19548872180451127,0.6,0.0,0.9048810264501943,0.0
2003-08-01,2003,2002,4,45,20,16,0.2,64,0.01,0.038829874247312546,0.3628536275969533,0.13166275506026845,0.2986457079648971,-0.5839128428302971,-34.81282561386296,0.08421052631578946,0.45,0.0,0.5087331586536527,0.0
2003-09-02,2003,2002,4,45,20,32,0.3,32,0.01,0.03944993019104004,0.45863248404097423,0.2103437554175945,0.3772374045848847,-1.5304511929936182,-18.871146258113452,0.003007518796992481,0.65,0.0,0.73006251046145,0.0
2003-10-01,2003,2002,4,45,20,32,0.2,32,0.01,0.04190050810575485,0.4438398722453846,0.19699383219479932,0.36137194767594344,-1.369850612869766,-8.83288051455317,0.016541353383458645,0.3,0.0,0.5330575247797807,0.0
2003-11-03,2003,2002,4,45,20,32,0.2,32,0.01,0.04245799034833908,0.41168688071894904,0.16948608775609816,0.3390239886939526,-1.03893037902073,-42.84529400548319,-0.10676691729323308,0.6,0.0,0.5990713178085536,0.0
2003-12-01,2003,2002,4,45,20,32,0.2,32,0.01,0.03313564509153366,0.3880806586022856,0.15060659758118375,0.3179135043919087,-0.8118086927059696,-12.00589558667572,-0.43458646616541347,0.15,0.0,0.8020746725106231,0.0
2004-01-02,2004,2003,4,45,20,16,0.2,32,0.01,0.04771874472498894,0.4344622528112335,0.1887574491178122,0.3558337211608886,-1.2707663051766884,-26.300128254840626,-0.5201513960069714,0.2,0.0,0.6687356603097887,0.0
2004-02-02,2004,2003,4,45,20,16,0.2,32,0.01,0.03976134955883026,0.46573825417227394,0.21691212139943766,0.3862551186978817,-1.609469129617295,-15.71626462110023,-0.18496240601503755,0.35,0.0,0.690775834793927,0.0
2004-03-01,2004,2003,4,45,20,32,0.3,32,0.01,0.03126990795135498,0.3780976206874889,0.14295781076954026,0.3104419142007828,-0.7197932122651458,-52.40914557952051,-0.15037593984962402,0.75,0.0,0.6399962153823475,0.0
2004-04-01,2004,2003,4,45,20,32,0.2,64,0.01,0.0449117086827755,0.44001679444720104,0.19361477939559035,0.36202274560928344,-1.3292003536311618,-24.530497282380765,-0.6646616541353383,0.55,0.0,0.40814248019825305,0.0
2004-05-03,2004,2003,4,45,20,32,0.2,64,0.01,0.03334273025393486,0.45336249747927404,0.20553755412064478,0.3714852531254291,-1.4726322300227945,-18.43420689079342,0.28872180451127816,0.4,0.0,0.5442959972953348,0.0
2004-06-01,2004,2003,4,45,20,32,0.2,64,0.01,0.03663128241896629,0.3318066958976888,0.11009568344254132,0.2752474439144134,-0.32445934968470747,-88.70795622390347,0.04661654135338346,0.5,0.0,0.4000441331897297,0.0
2004-07-01,2004,2003,4,45,20,32,0.2,32,0.01,0.030672382563352585,0.41687298124077715,0.17378308248857333,0.3453699707984924,-1.0906235487347167,-22.07515218265016,-0.12180451127819547,0.65,0.0,0.5470039655729217,0.0
2004-08-02,2004,2003,4,45,20,16,0.2,32,0.01,0.031263209879398346,0.3310469757866727,0.10959210017750187,0.2691888938844204,-0.3184012051428795,-45.04716388393822,0.23458646616541348,0.35,0.0,0.5516216719852027,0.0
2004-09-01,2004,2003,4,45,20,16,0.2,64,0.01,0.04206240549683571,0.36041664215467467,0.12990015594205082,0.2995539379119873,-0.5627086429118897,-21.07758704914468,-0.24661654135338343,0.55,0.0,0.6791473690234863,0.0
2004-10-01,2004,2003,4,45,20,32,0.2,32,0.01,0.04197252541780472,0.36857028951765497,0.13584405831512802,0.30030858293175694,-0.6342142353699609,-45.94044388783375,0.29323308270676685,0.45,0.0,0.5011358198559609,0.0
2004-11-01,2004,2003,4,45,20,16,0.2,32,0.01,0.04004574567079544,0.36407410634523013,0.13254995491107793,0.2936339676380157,-0.5945859237422908,-41.30599573659177,0.6571428571428571,0.3,0.0,0.9201413748768006,0.0
2004-12-01,2004,2003,4,45,20,32,0.2,32,0.01,0.04650876298546791,0.4105021486656274,0.16851201405909685,0.3380385264754296,-1.02721219920718,-32.04829019179411,-0.3744360902255639,0.25,0.0,0.48906789837618686,0.0
2005-01-03,2005,2004,4,45,20,16,0.2,32,0.01,0.028465483337640762,0.3687208895943674,0.13595509442326165,0.3053227376937867,-0.6355500080993883,-39.78838290006332,-0.4360902255639097,0.75,0.0,0.5898612217368239,0.0
2005-02-01,2005,2004,4,45,20,16,0.2,32,0.01,0.032891351729631424,0.3738007911881912,0.13972703149291774,0.3075286933779716,-0.6809266946516419,-21.418907034605294,-0.022556390977443608,0.5,0.0,0.7341131227506086,0.0
2005-03-01,2005,2004,4,45,20,32,0.2,32,0.01,0.05316796153783798,0.4068685702952733,0.16554203349411972,0.33088615760207174,-0.991483109703696,-25.395191865668444,0.11879699248120301,0.85,0.0,0.39114223147666277,0.0
2005-04-01,2005,2004,4,45,20,16,0.2,32,0.01,0.04445408657193184,0.3749407000649542,0.14058052856519798,0.31206162869930265,-0.6911943286038855,-29.43293754869975,-0.30977443609022554,0.4,0.0,0.3106632113252153,0.0
2005-05-02,2005,2004,4,45,20,16,0.3,64,0.01,0.03790498897433281,0.43222790629324787,0.18682096297864464,0.3537483778595924,-1.247470231322041,-12.43544328550792,-0.17227409141568392,0.2,0.0,0.5958879102772854,0.0
2005-06-01,2005,2004,4,45,20,32,0.3,64,0.01,0.03902941569685936,0.4381698084208813,0.19199278101159184,0.3578649789094925,-1.309687591116894,-39.25988906399562,-0.21353383458646616,0.75,0.0,0.6073440684514922,0.0
2005-07-01,2005,2004,4,45,20,16,0.2,32,0.01,0.047840144485235214,0.4167233954926039,0.17365838835088518,0.3514921461045742,-1.0891234688828288,-32.02733191187578,-0.41654135338345866,0.25,0.0,0.4079325885114221,0.0
2005-08-01,2005,2004,4,45,20,32,0.2,64,0.01,0.03951406106352806,0.41033752411142477,0.16837688369389409,0.3335596770048141,-1.025586570753613,-36.74248322627192,-0.03458646616541353,0.7,0.0,0.6054982874776293,0.0
2005-09-01,2005,2004,4,45,20,16,0.2,32,0.01,0.04592588543891907,0.34832814618639674,0.12133249742565178,0.290676743388176,-0.45963906677475785,-116.83785703522499,-0.024060150375939848,0.5,0.0,0.6380263787425002,0.0
2005-10-03,2005,2004,4,45,20,16,0.3,32,0.01,0.038629647344350815,0.2998598854544087,0.08991595090473112,0.26034558832645416,-0.08169564998172762,-54.184884718629625,0.007518796992481202,0.35,0.0,0.5852239782817866,0.0
2005-11-01,2005,2004,4,45,20,32,0.2,64,0.01,0.03467901423573494,0.37870847240901945,0.14342010707437303,0.3084828056395054,-0.725354671571405,-13.488848544999922,0.04962406015037594,0.05,0.0,0.7028297740954527,0.0
2005-12-01,2005,2004,4,45,20,32,0.2,32,0.01,0.03236735612154007,0.4284716387963959,0.18358794525286914,0.3458805115520954,-1.208576784996922,-25.439953742548692,0.10977443609022557,0.75,0.0,0.35053562149579665,0.0
2006-01-03,2006,2005,4,45,20,16,0.2,32,0.01,0.03652966767549515,0.38005808794070506,0.1444441502091447,0.31209073662757875,-0.7376739874784322,-22.56924864112512,-0.06616541353383458,0.65,0.0,0.7731831604675646,0.0
2006-02-01,2006,2005,4,45,20,16,0.2,64,0.01,0.04840552434325218,0.4971783610734066,0.2471863227196387,0.4189804075658322,-1.9736700477550522,-10.320592029444533,0.4101560111852401,0.4,0.0,0.5041822323022551,0.0
2006-03-01,2006,2005,4,45,20,32,0.2,32,0.01,0.039256393909454346,0.45380467351849463,0.2059386817072275,0.36860602468252185,-1.4774578250493535,-34.46116305130313,-0.46917293233082696,0.5,0.0,0.5982848089423027,0.0
2006-04-03,2006,2005,4,45,20,16,0.3,32,0.01,0.03567882254719734,0.3222831335114943,0.10386641814598765,0.26934584140777595,-0.2495208198013552,-50.12388151289221,0.28421052631578947,0.45,0.0,0.498842249925492,0.0
2006-05-01,2006,2005,4,45,20,32,0.2,64,0.01,0.045030418783426285,0.45353539032715406,0.205694350279204,0.3734588649868965,-1.4745184995994465,-19.098447098548164,0.15488721804511277,0.75,0.0,0.4324055165037887,0.0
2006-06-01,2006,2005,4,45,20,16,0.3,32,0.01,0.05146576091647148,0.2994006737136726,0.08964076342020105,0.25739110559225087,-0.07838512385204277,-186.01044461320635,0.05263157894736842,0.75,0.0,0.6259895039484135,0.0
2006-07-03,2006,2005,4,45,20,16,0.2,32,0.01,0.036265548318624496,0.3375962246239443,0.11397121088034065,0.27868948549032213,-0.3710822361544741,-31.659901608629028,0.3578947368421052,0.35,0.0,0.5096307205488576,0.0
2006-08-01,2006,2005,4,45,20,32,0.2,32,0.01,0.03407181054353714,0.48125157019080544,0.23160307381111575,0.39388427965343,-1.7862023917126706,-1.7624619751846144,-0.5533834586466165,0.2,0.0,0.4262756390304826,0.0
2006-09-01,2006,2005,4,45,20,32,0.3,32,0.01,0.04547921195626259,0.37873075132169154,0.14343698199669294,0.31443228244781496,-0.7255576781557047,-65.0268019457669,-0.6060150375939849,0.1,0.0,0.41781407373037205,0.0
2006-10-02,2006,2005,4,45,20,32,0.2,32,0.01,0.04469424858689308,0.381308144822505,0.14539590130798047,0.313959527015686,-0.7491236247576598,-27.193846203095678,0.048120300751879695,0.15,0.0,0.5594024360849863,0.0
2006-11-01,2006,2005,4,45,20,32,0.2,32,0.01,0.036803655326366425,0.4351030742461128,0.18931468521841835,0.3580344524979592,-1.2774698973644307,-14.338655555817443,0.2706766917293233,0.4,0.0,0.347513059982086,0.0
2006-12-01,2006,2005,4,45,20,32,0.3,64,0.01,0.038221005350351334,0.4640554819862507,0.21534749036149142,0.38615078970789907,-1.5906465005893704,-11.1573783233008,-0.025563909774436087,0.25,0.0,0.6918388300199162,0.0
2007-01-03,2007,2006,4,45,20,32,0.2,64,0.01,0.038826022297143936,0.4004565484860891,0.1603654472253914,0.3252617277204991,-0.9292083876738813,-34.61170369508786,0.437593984962406,0.4,0.0,0.9306376845636833,0.0
2007-02-01,2007,2006,4,45,20,16,0.2,64,0.01,0.03635527938604355,0.41113351039247226,0.16903076336763712,0.3402183286845684,-1.0334527923926267,-35.86918330726898,-0.2827067669172932,0.95,0.0,0.4089639241970293,0.0
2007-03-01,2007,2006,4,45,20,32,0.2,32,0.01,0.03415655344724655,0.4088797729074047,0.16718266869281082,0.3299438938498497,-1.0112200744999797,-40.12334324988824,0.1819548872180451,0.45,0.0,0.6633376734414204,0.0
2007-04-02,2007,2006,4,45,20,16,0.2,32,0.01,0.03994883596897125,0.34705429047111935,0.1204466805344121,0.29300489038228994,-0.44898262297037106,-27.177028315167075,-0.22556390977443608,0.05,0.0,0.6487576671996856,0.0
2007-05-01,2007,2006,4,45,20,16,0.2,32,0.01,0.040557678788900375,0.3022515345704916,0.09135599015021709,0.25760212272405625,-0.09901943037855143,-73.76921036316719,0.39999999999999997,0.2,0.24253562503633297,0.5258733595022154,0.0
2007-06-01,2007,2006,4,45,20,32,0.3,32,0.01,0.04846206307411194,0.36546728990156646,0.1335663399879956,0.29737559035420413,-0.6068131126375411,-61.274380174635276,0.08120300751879699,0.7,0.0,0.3833470577290306,0.0
2007-07-02,2007,2006,4,45,20,32,0.2,32,0.01,0.04892595857381821,0.34915880536283533,0.12191187136240234,0.2888536632061004,-0.46660897879581764,-40.18947836224511,0.5233082706766917,0.65,0.0,0.4700721114269057,0.0
2007-08-01,2007,2006,4,45,20,16,0.2,32,0.01,0.04475121945142746,0.3993617060427458,0.1594897722533725,0.3293373465538025,-0.9186739519202705,-28.74106359274269,-0.07669172932330826,0.25,0.0,0.7101519442110545,0.0
2007-09-04,2007,2006,4,45,20,32,0.2,64,0.01,0.03551941365003586,0.4765001751972359,0.22705241696299655,0.3977626521885395,-1.7314576476751462,-7.250347538832031,0.02857142857142857,0.3,0.0,0.5337279010379242,0.0
2007-10-01,2007,2006,4,45,20,32,0.2,32,0.01,0.03989087790250778,0.403343237013107,0.16268576684421138,0.3215975947678089,-0.9571220071484079,-7.894592134721492,0.12330827067669171,0.55,0.0,0.382551884428354,0.0
