rebalance_date,mom_1w,mom_1m,mom_3m,mom_6m,mom_12_1,ma_ratio,dist_52w_high,max_dd_12m,vol_1m,vol_6m,vol_12m,vol_ratio,bb_position,rsi,sharpe_6m
1998-01-02,0.061080743,0.04681868,0.06254455,0.03074857,0.035860155,0.07970331,0.06855419,0.10064439,0.08348773,0.04694965,0.045819856,0.0395422,0.041487984,0.057380624,0.038460005
1999-01-04,0.037010305,0.076157406,0.033302523,0.022635696,0.033526104,0.030205268,0.07061697,0.05380299,0.060876533,0.032723024,0.05166969,0.047927894,0.049732085,0.03319586,0.028318703
2000-01-03,0.051839102,0.046834785,0.058400746,0.037699472,0.064211436,0.05872618,0.05742794,0.04577938,0.053719636,0.03472651,0.06143365,0.09136333,0.07410757,0.08461153,0.06710807
2001-01-02,0.09268856,0.06453095,0.043795217,0.02941547,0.03745138,0.041825633,0.055752948,0.038978085,0.04513454,0.02809199,0.054858703,0.05644076,0.0975926,0.07655874,0.06350805
2002-01-02,0.05024229,0.046821576,0.07451046,0.03669981,0.095037624,0.10310163,0.10371748,0.03678382,0.069864355,0.03104887,0.064960495,0.065209314,0.08098655,0.07018494,0.069508046
2003-01-02,0.06304289,0.034221433,0.055624418,0.047597934,0.051206566,0.027954964,0.100812115,0.062053103,0.08160097,0.04010115,0.06778262,0.07210603,0.07521052,0.040535152,0.031528078
2004-01-02,0.03643078,0.035431366,0.05712169,0.036855936,0.029091438,0.06232051,0.04134617,0.049241327,0.089415714,0.046942446,0.043885656,0.07417432,0.068936184,0.044175316,0.041384988
2005-01-03,0.063461944,0.10013057,0.052729834,0.09125277,0.0850137,0.03950478,0.11911776,0.10073844,0.09454607,0.06599075,0.09002967,0.10010109,0.1108202,0.056088388,0.061568107
2006-01-03,0.06138973,0.08627938,0.07164628,0.060205486,0.055276796,0.0446526,0.09150458,0.05012577,0.027594738,0.05631864,0.04395473,0.04542241,0.053900767,0.036606763,0.05150664
2007-01-03,0.06906651,0.09243128,0.06665089,0.06753276,0.05344727,0.06400339,0.04315054,0.04471151,0.058981497,0.033647586,0.05010847,0.058660105,0.11030485,0.0733409,0.070803724
2008-01-02,0.11171849,0.089770176,0.058837224,0.04640252,0.06267855,0.033905495,0.05557671,0.05877605,0.09738139,0.10040592,0.044222638,0.074404284,0.12428307,0.05118148,0.064681455
2009-01-02,0.048797507,0.10653028,0.08976976,0.038005706,0.06284658,0.070678726,0.08093841,0.065330006,0.054994527,0.05556379,0.03823337,0.045670036,0.14704041,0.060575377,0.032705575
2010-01-04,0.09800882,0.07278494,0.07713396,0.03760553,0.085312575,0.12251546,0.095213965,0.06410136,0.04210563,0.05500656,0.059136663,0.039792735,0.11042789,0.06154449,0.06535139
2011-01-03,0.07496448,0.063685425,0.043388065,0.048251096,0.05910349,0.06575377,0.06355555,0.062816575,0.04989861,0.042459883,0.054929946,0.06416179,0.047726985,0.05577902,0.06527971
2012-01-03,0.08507785,0.10793691,0.06851789,0.0738841,0.078694314,0.08592781,0.064601235,0.07191588,0.074307255,0.022114068,0.054159388,0.03365163,0.073337466,0.102660924,0.08238167
2013-01-02,0.07548959,0.07872651,0.07518239,0.05984496,0.0668458,0.06881793,0.0726656,0.09059623,0.059151206,0.048522886,0.05472275,0.07265621,0.07087263,0.10204223,0.04865972
2014-01-02,0.050759163,0.053209025,0.073560394,0.06926265,0.12941462,0.07585067,0.08047769,0.062386844,0.04833796,0.043981552,0.057641912,0.09174674,0.08208549,0.049450472,0.064926
2015-01-02,0.0916394,0.083165556,0.051034786,0.103866085,0.069410376,0.048738237,0.050637074,0.055315856,0.035033755,0.044864368,0.054030035,0.056059368,0.10100338,0.08143607,0.061643682
2016-01-04,0.09087066,0.043405723,0.069507234,0.05607019,0.05789042,0.04779833,0.07820169,0.069439135,0.02553995,0.0489132,0.05101326,0.067914255,0.0834013,0.17326845,0.084971584
2017-01-03,0.05852465,0.078872554,0.023908557,0.054810703,0.062384386,0.02672353,0.035704084,0.04804673,0.02732973,0.072779275,0.048359472,0.05424502,0.06027277,0.09510867,0.022631297
2018-01-02,0.103134386,0.043438282,0.047509205,0.059589636,0.06192728,0.048081376,0.054833595,0.10909815,0.026419772,0.078712754,0.0554814,0.05497783,0.06251982,0.071593314,0.05956701
2019-01-02,0.034963608,0.023115182,0.032198314,0.020145215,0.02883657,0.021276398,0.032027684,0.028374778,0.030742642,0.035823755,0.026557488,0.038180538,0.04168676,0.023456285,0.039520457
2020-01-02,0.08049752,0.03480392,0.03759574,0.073006995,0.045767125,0.06776677,0.08341367,0.0696844,0.057296768,0.088708706,0.044702113,0.06750177,0.046070203,0.04924925,0.058510616
2021-01-04,0.107779585,0.030658688,0.057047665,0.06722662,0.09013092,0.062280383,0.10224264,0.055551317,0.062299207,0.073879,0.06434219,0.04265548,0.06453578,0.0653288,0.05487471
2022-01-03,0.043953,0.076454416,0.042319316,0.07183329,0.07225708,0.041467804,0.093162425,0.082101874,0.038077828,0.07185603,0.06856532,0.059545986,0.07698699,0.072258815,0.07052513
2023-01-03,0.040438887,0.06406348,0.04689355,0.065600716,0.07154082,0.03746317,0.073044404,0.09514546,0.064313635,0.0570551,0.03480811,0.05155945,0.02818054,0.063911885,0.10524137
