rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,4,45,20,16,0.2,32,0.01,0.03465055674314499,0.3198374552447583,0.10229599777744276,0.27953736603260043,-0.23062854469104055,-2.501115858478541,-0.10676691729323308,0.2,0.28867513459481287,0.9999999776482582,0.0
1998-04-01,1998,1997,4,45,20,16,0.2,64,0.01,0.039761122316122055,0.2933304256485895,0.0860427386111827,0.25453806638717646,-0.03510061487137084,-10.951152465632894,0.306766917293233,0.25,0.23094010767585033,0.46915082920199414,0.0
1998-07-01,1998,1997,4,45,20,16,0.2,32,0.01,0.03660302981734276,0.3167164391927631,0.10030930285494319,0.27447540193796155,-0.20672845539781282,-5.7315663371272345,0.25112781954887214,0.75,0.5345224838248488,0.5304149165801871,0.0
1998-10-01,1998,1997,4,45,20,32,0.2,32,0.01,0.03151344880461693,0.3285089962735851,0.10791816063267834,0.2598496831953526,-0.29826358655853635,0.7844410632592587,0.3293233082706767,0.0,,0.853255845953334,0.0
1999-01-04,1999,1998,4,45,20,32,0.2,32,0.01,0.04021816328167915,0.31393752699538763,0.09855677085597973,0.26910506188869476,-0.18564536368095919,-7.816865390136842,-0.05563909774436089,0.4,0.4193139346887673,0.6561392033528312,0.0
1999-04-01,1999,1998,4,45,20,16,0.2,32,0.01,0.04039661958813667,0.3171415897742227,0.10057878796452135,0.26243402004241945,-0.20997038152807646,-4.544326286923271,0.1969924812030075,0.4,0.2773500981126146,0.5974949528200812,0.0
1999-07-01,1999,1998,4,45,20,16,0.3,64,0.01,0.03606855869293213,0.28154831744189407,0.07926945505436155,0.24511153399944305,0.04638249558662799,-24.33423808653006,0.38796992481203,0.35,0.2672612419124244,0.5078291177316095,0.0
1999-10-01,1999,1998,4,45,20,32,0.2,32,0.01,0.03382144123315811,0.32412932713993753,0.10505982071218863,0.26637792646884917,-0.263877542402269,-0.8331133532594637,0.030075187969924807,0.45,0.28426762180748055,0.7040094464425453,0.0
2000-01-03,2000,1999,4,45,20,16,0.2,32,0.01,0.031220771372318268,0.3045946946308105,0.09277792799723672,0.26487385481596,-0.11612544959081772,-4.4202564103115165,-0.07969924812030074,0.45,0.4242640687119285,0.9742124076427273,0.0
2000-04-03,2000,1999,4,45,20,16,0.2,64,0.01,0.03147140145301819,0.39776354433090344,0.1582158371986826,0.3237265296280384,-0.9033484174277606,-2.1698591937360416,-0.45112781954887216,0.7,0.0,0.7970481616598758,0.0
2000-07-03,2000,1999,4,45,20,16,0.2,32,0.01,0.027723567560315132,0.35052124077941355,0.12286514023753961,0.29269495904445647,-0.4780768750380706,-7.050864623829282,-0.27669172932330827,0.5,0.30151134457776363,0.6048353374658167,0.0
