rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,IBM,0.10000506788492203,1.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,CSCO,0.10000506788492203,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,WMT,0.10000506788492203,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,INTC,0.09666652977466583,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,C,0.0893673226237297,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,VZ,0.07195161283016205,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,PFE,0.07158597558736801,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,LLY,0.049998071044683456,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,T,0.03530225530266762,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,PG,0.03530225530266762,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,DIS,0.03530225530266762,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,GE,0.03530225530266762,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,JNJ,0.03530225530266762,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,AIG,0.03287440910935402,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,XOM,0.029461320489645004,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,KO,0.026731548830866814,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,PEP,0.02155490033328533,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,MRK,0.011093966662883759,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,BMY,0.011093966662883759,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1998-01-02,1998,1997,MSFT,0.011093966662883759,0.0,0.0,16,0.2,32,0.01,0.028003,4,45
1999-01-04,1999,1998,C,0.10000423341989517,0.755417,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,INTC,0.10000423341989517,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,MSFT,0.08926840871572495,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,CSCO,0.07976653426885605,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,PFE,0.06771180778741837,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,BMY,0.06714727729558945,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,XOM,0.06219030171632767,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,BAC,0.06009671464562416,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,WMT,0.05061381682753563,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,JNJ,0.04812205955386162,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,KO,0.03899373486638069,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,HD,0.03654332086443901,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,MRK,0.033472344279289246,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,IBM,0.03322919085621834,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,AIG,0.027773534879088402,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,GE,0.027437394484877586,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,VZ,0.023727865889668465,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,LLY,0.0222052950412035,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,T,0.021361378952860832,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
1999-01-04,1999,1998,PG,0.010330558754503727,0.0,0.0,16,0.2,32,0.01,0.030615,4,45
2000-01-03,2000,1999,HD,0.0997900664806366,0.708228,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,CSCO,0.0997900664806366,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,C,0.07585836946964264,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,MSFT,0.07375876605510712,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,VZ,0.06732290238142014,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,QCOM,0.06635226309299469,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,GE,0.06630707532167435,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,PG,0.06245957687497139,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,WMT,0.05973837524652481,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,AIG,0.05862327292561531,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,INTC,0.05188416317105293,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,ORCL,0.051406655460596085,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,IBM,0.04115312546491623,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,BMY,0.03145476430654526,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,JNJ,0.025998186320066452,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,T,0.020270058885216713,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,PFE,0.013924176804721355,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,MRK,0.013908881694078445,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,XOM,0.009999587200582027,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2000-01-03,2000,1999,KO,0.009999587200582027,0.0,0.0,32,0.2,32,0.01,0.034188,4,45
2001-01-02,2001,2000,CSCO,0.09992576390504837,0.63949,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,ORCL,0.09992576390504837,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,INTC,0.09992576390504837,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,BMY,0.09989412128925323,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,MRK,0.07075056433677673,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,PG,0.06869950145483017,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,AIG,0.0646158829331398,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,IBM,0.05356057360768318,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,WMT,0.047670233994722366,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,HD,0.04364990070462227,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,T,0.04022607207298279,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,LLY,0.03210625424981117,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,VZ,0.0294842179864645,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,C,0.028980810195207596,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,PFE,0.028903350234031677,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,XOM,0.026779133826494217,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,GE,0.024647846817970276,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,KO,0.020269038155674934,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,JNJ,0.009992576204240322,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2001-01-02,2001,2000,MSFT,0.009992576204240322,0.0,0.0,32,0.2,32,0.01,0.036505,4,45
2002-01-02,2002,2001,WMT,0.09760981798171997,0.77665,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,HD,0.09760981798171997,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,MSFT,0.0855751782655716,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,AIG,0.0766458511352539,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,JNJ,0.07627634704113007,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,CVX,0.06712653487920761,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,BMY,0.06649401038885117,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,XOM,0.057077206671237946,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,BAC,0.05554730445146561,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,IBM,0.051454413682222366,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,MRK,0.05096584931015968,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,PG,0.04594322666525841,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,INTC,0.04352136701345444,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,C,0.039641380310058594,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,KO,0.02802596427500248,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,VZ,0.020522529259324074,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,T,0.009990806691348553,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,PFE,0.009990806691348553,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,CSCO,0.009990806691348553,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2002-01-02,2002,2001,GE,0.009990806691348553,0.0,0.0,16,0.3,64,0.01,0.030206,4,45
2003-01-02,2003,2002,MSFT,0.0995003953576088,0.929179,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,INTC,0.0995003953576088,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,GE,0.08886399120092392,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,CSCO,0.08149346709251404,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,C,0.07691770046949387,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,IBM,0.07631529122591019,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,JNJ,0.06587467342615128,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,WMT,0.05950621888041496,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,PFE,0.057340107858181,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,PG,0.05691636726260185,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,VZ,0.043280478566884995,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,WFC,0.040824711322784424,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,MRK,0.0361286923289299,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,PEP,0.033656977117061615,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,KO,0.02331376075744629,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,AIG,0.02057446911931038,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,BAC,0.00999807845801115,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,CVX,0.00999807845801115,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,LLY,0.00999807845801115,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2003-01-02,2003,2002,XOM,0.00999807845801115,0.0,0.0,16,0.3,32,0.01,0.035312,4,45
2004-01-02,2004,2003,CSCO,0.090900719165802,0.66455,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,UPS,0.08042700588703156,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,INTC,0.0789177194237709,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,GE,0.07706689834594727,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,KO,0.07282604277133942,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,PG,0.06668834388256073,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,CVX,0.05646412819623947,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,PFE,0.05636405944824219,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,VZ,0.055626679211854935,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,IBM,0.05063178017735481,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,C,0.0497388057410717,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,MSFT,0.049006398767232895,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
2004-01-02,2004,2003,HD,0.04847361892461777,0.0,0.0,16,0.2,32,0.01,0.036605,4,45
