rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,INTC,0.1000092625617981,1.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,LLY,0.08451449871063232,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,CSCO,0.08422568440437317,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,IBM,0.0788978636264801,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,AIG,0.07612858712673187,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,C,0.0630761906504631,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,PG,0.057280853390693665,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,GE,0.05523539334535599,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,MSFT,0.053142547607421875,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,VZ,0.04897964000701904,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,DIS,0.04762958362698555,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,T,0.04480553790926933,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,PEP,0.04168567433953285,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,XOM,0.04051554203033447,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,PFE,0.0335882194340229,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,BMY,0.03139825165271759,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,WMT,0.028166089206933975,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,MRK,0.010514982044696808,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,KO,0.010102803818881512,0.0,0.0,16,64,0.01,0.035665,6,47
1998-01-02,1998,1997,JNJ,0.010102803818881512,0.0,0.0,16,64,0.01,0.035665,6,47
1998-07-01,1998,1997,C,0.10000935196876526,0.487258,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,CSCO,0.10000935196876526,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,T,0.09327671676874161,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,LLY,0.08612483739852905,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,DIS,0.08504714071750641,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,VZ,0.07064735889434814,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,AIG,0.07008646428585052,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,IBM,0.06867405027151108,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,KO,0.05200434476137161,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,PG,0.04959896206855774,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,PFE,0.044930510222911835,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,BMY,0.04011803865432739,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,MSFT,0.0329861082136631,0.0,0.0,32,32,0.01,0.037741,6,47
1998-07-01,1998,1997,GE,0.03194057196378708,0.0,0.0,32,32,0.01,0.037741,6,47
