rebalance_date,ticker,invest_year,select_year,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss
1998-04-01,MRK,1998,1997,0.038642,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,MSFT,1998,1997,0.056073,0.082869,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,PEP,1998,1997,0.052002,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,PFE,1998,1997,0.073285,0.115673,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,PG,1998,1997,0.032809,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,T,1998,1997,0.063645,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,VZ,1998,1997,0.029471,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,WMT,1998,1997,0.037871,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-04-01,XOM,1998,1997,0.072832,0.000000,0.000000,25.600000,0.200000,44.800000,0.010000,0.040327
1998-07-01,AIG,1998,1997,0.029505,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,BMY,1998,1997,0.052940,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,C,1998,1997,0.085923,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,CSCO,1998,1997,0.034053,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,DIS,1998,1997,0.082590,0.215302,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,GE,1998,1997,0.011181,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,IBM,1998,1997,0.058375,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,INTC,1998,1997,0.077778,0.115435,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,JNJ,1998,1997,0.022687,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,KO,1998,1997,0.034121,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,LLY,1998,1997,0.069755,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,MRK,1998,1997,0.024924,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,MSFT,1998,1997,0.082509,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,PEP,1998,1997,0.052547,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,PFE,1998,1997,0.053199,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,PG,1998,1997,0.031975,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,T,1998,1997,0.092188,0.227094,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,VZ,1998,1997,0.060848,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,WMT,1998,1997,0.030819,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-07-01,XOM,1998,1997,0.012084,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.037441
1998-10-01,AIG,1998,1997,0.043160,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,BMY,1998,1997,0.014674,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,C,1998,1997,0.064241,0.125105,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,CSCO,1998,1997,0.079166,0.142262,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,DIS,1998,1997,0.079215,0.170651,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,GE,1998,1997,0.040288,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,IBM,1998,1997,0.024282,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,INTC,1998,1997,0.067406,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,JNJ,1998,1997,0.011221,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,KO,1998,1997,0.073972,0.291699,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,LLY,1998,1997,0.035675,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,MRK,1998,1997,0.027189,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,MSFT,1998,1997,0.068751,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,PEP,1998,1997,0.075117,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,PFE,1998,1997,0.059135,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,PG,1998,1997,0.081255,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,T,1998,1997,0.018166,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,VZ,1998,1997,0.035242,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,WMT,1998,1997,0.070612,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1998-10-01,XOM,1998,1997,0.031233,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.035052
1999-01-04,AIG,1999,1998,0.054162,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,BAC,1999,1998,0.059514,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,BMY,1999,1998,0.035920,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,C,1999,1998,0.058044,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,CSCO,1999,1998,0.078820,0.131228,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,GE,1999,1998,0.047261,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,HD,1999,1998,0.056422,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,IBM,1999,1998,0.043008,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,INTC,1999,1998,0.077267,0.145385,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,JNJ,1999,1998,0.040444,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,KO,1999,1998,0.068080,0.166266,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,LLY,1999,1998,0.059279,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,MRK,1999,1998,0.038484,0.163389,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,MSFT,1999,1998,0.051585,0.146459,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,PFE,1999,1998,0.023423,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,PG,1999,1998,0.042541,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,T,1999,1998,0.021296,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,VZ,1999,1998,0.062652,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,WMT,1999,1998,0.048213,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-01-04,XOM,1999,1998,0.033583,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039722
1999-04-01,AIG,1999,1998,0.052591,0.127101,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,BAC,1999,1998,0.070957,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,BMY,1999,1998,0.038405,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,C,1999,1998,0.054397,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,CSCO,1999,1998,0.044740,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,GE,1999,1998,0.021974,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,HD,1999,1998,0.062604,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,IBM,1999,1998,0.065626,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,INTC,1999,1998,0.061333,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,JNJ,1999,1998,0.036218,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,KO,1999,1998,0.078207,0.452312,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,LLY,1999,1998,0.060605,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,MRK,1999,1998,0.020491,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,MSFT,1999,1998,0.073285,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,PFE,1999,1998,0.026285,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,PG,1999,1998,0.022060,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,T,1999,1998,0.068085,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,VZ,1999,1998,0.038848,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,WMT,1999,1998,0.062623,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-04-01,XOM,1999,1998,0.040667,0.000000,0.000000,22.400000,0.240000,32.000000,0.010000,0.039346
1999-07-01,AIG,1999,1998,0.056900,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,BAC,1999,1998,0.037665,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,BMY,1999,1998,0.038244,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,C,1999,1998,0.084765,0.368780,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,CSCO,1999,1998,0.065540,0.101566,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,GE,1999,1998,0.035928,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,HD,1999,1998,0.046108,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,IBM,1999,1998,0.070385,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,INTC,1999,1998,0.060218,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,JNJ,1999,1998,0.049470,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,KO,1999,1998,0.026283,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,LLY,1999,1998,0.067235,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,MRK,1999,1998,0.050238,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,MSFT,1999,1998,0.054432,0.112517,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,PFE,1999,1998,0.053874,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,PG,1999,1998,0.024989,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,T,1999,1998,0.028913,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,VZ,1999,1998,0.049807,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,WMT,1999,1998,0.056915,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-07-01,XOM,1999,1998,0.042091,0.000000,0.000000,28.800000,0.220000,38.400000,0.010000,0.034052
1999-10-01,AIG,1999,1998,0.045772,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,BAC,1999,1998,0.060081,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,BMY,1999,1998,0.059427,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,C,1999,1998,0.020265,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,CSCO,1999,1998,0.068122,0.151737,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,GE,1999,1998,0.023183,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,HD,1999,1998,0.039770,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,IBM,1999,1998,0.075093,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,INTC,1999,1998,0.069249,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,JNJ,1999,1998,0.039590,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,KO,1999,1998,0.046859,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,LLY,1999,1998,0.056379,0.117531,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,MRK,1999,1998,0.046969,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,MSFT,1999,1998,0.051742,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,PFE,1999,1998,0.057162,0.111765,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,PG,1999,1998,0.040232,0.140802,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,T,1999,1998,0.062525,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,VZ,1999,1998,0.026806,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,WMT,1999,1998,0.070115,0.076766,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
1999-10-01,XOM,1999,1998,0.040659,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.034799
2000-01-03,AIG,2000,1999,0.028361,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,BMY,2000,1999,0.076003,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,C,2000,1999,0.031026,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,CSCO,2000,1999,0.024273,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,GE,2000,1999,0.040245,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,HD,2000,1999,0.017432,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,IBM,2000,1999,0.099743,0.706238,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,INTC,2000,1999,0.070121,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,JNJ,2000,1999,0.033241,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,KO,2000,1999,0.058024,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,MRK,2000,1999,0.057597,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,MSFT,2000,1999,0.026851,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,ORCL,2000,1999,0.071183,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,PFE,2000,1999,0.076195,0.159586,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,PG,2000,1999,0.031036,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,QCOM,2000,1999,0.079028,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,T,2000,1999,0.065962,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,VZ,2000,1999,0.042564,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,WMT,2000,1999,0.039639,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-01-03,XOM,2000,1999,0.031475,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.030552
2000-04-03,AIG,2000,1999,0.042977,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,BMY,2000,1999,0.070834,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,C,2000,1999,0.023575,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,CSCO,2000,1999,0.024846,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,GE,2000,1999,0.048254,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,HD,2000,1999,0.061910,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,IBM,2000,1999,0.013382,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,INTC,2000,1999,0.023406,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,JNJ,2000,1999,0.048095,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,KO,2000,1999,0.058194,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,MRK,2000,1999,0.071118,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,MSFT,2000,1999,0.057310,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,ORCL,2000,1999,0.076566,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,PFE,2000,1999,0.020628,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,PG,2000,1999,0.095828,0.317211,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,QCOM,2000,1999,0.082940,0.476230,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,T,2000,1999,0.024634,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,VZ,2000,1999,0.024968,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,WMT,2000,1999,0.080122,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-04-03,XOM,2000,1999,0.050411,0.000000,0.000000,25.600000,0.200000,38.400000,0.010000,0.029927
2000-07-03,AIG,2000,1999,0.043326,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,BMY,2000,1999,0.027370,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,C,2000,1999,0.021823,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,CSCO,2000,1999,0.097483,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,GE,2000,1999,0.071302,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,HD,2000,1999,0.043268,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,IBM,2000,1999,0.027129,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,INTC,2000,1999,0.057457,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,JNJ,2000,1999,0.046145,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,KO,2000,1999,0.019237,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,MRK,2000,1999,0.036270,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,MSFT,2000,1999,0.068654,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,ORCL,2000,1999,0.073287,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,PFE,2000,1999,0.053748,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,PG,2000,1999,0.014759,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,QCOM,2000,1999,0.100005,0.770879,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,T,2000,1999,0.024312,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,VZ,2000,1999,0.064028,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,WMT,2000,1999,0.056137,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-07-03,XOM,2000,1999,0.054261,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.028967
2000-10-02,AIG,2000,1999,0.052575,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,BMY,2000,1999,0.055847,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,C,2000,1999,0.015284,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,CSCO,2000,1999,0.096977,0.258822,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,GE,2000,1999,0.037257,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,HD,2000,1999,0.039271,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,IBM,2000,1999,0.026754,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,INTC,2000,1999,0.087403,0.179369,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,JNJ,2000,1999,0.040776,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,KO,2000,1999,0.033743,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,MRK,2000,1999,0.028534,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,MSFT,2000,1999,0.069995,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,ORCL,2000,1999,0.075581,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,PFE,2000,1999,0.021396,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,PG,2000,1999,0.049435,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,QCOM,2000,1999,0.088630,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,T,2000,1999,0.025954,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,VZ,2000,1999,0.043513,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,WMT,2000,1999,0.074387,0.120575,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2000-10-02,XOM,2000,1999,0.036685,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.034075
2001-01-02,AIG,2001,2000,0.075405,0.124696,0.000000,19.200000,0.200000,32.000000,0.010000,0.033989
2001-01-02,BMY,2001,2000,0.052631,0.000000,0.000000,19.200000,0.200000,32.000000,0.010000,0.033989
2001-01-02,C,2001,2000,0.047060,0.176524,0.000000,19.200000,0.200000,32.000000,0.010000,0.033989
2001-01-02,CSCO,2001,2000,0.053857,0.000000,0.000000,19.200000,0.200000,32.000000,0.010000,0.033989
