rebalance_date,ticker,assigned_weight,turnover
1998-01-02,INTC,0.10000519454479218,0.9999999953433871
1998-01-02,IBM,0.10000519454479218,0.0
1998-01-02,CSCO,0.09232534468173981,0.0
1998-01-02,WMT,0.0802285298705101,0.0
1998-01-02,PEP,0.07719260454177856,0.0
1998-01-02,BMY,0.06291523575782776,0.0
1998-01-02,AIG,0.06068935617804527,0.0
1998-01-02,PFE,0.0605381540954113,0.0
1998-01-02,XOM,0.058177899569272995,0.0
1998-01-02,C,0.04920276254415512,0.0
1998-01-02,GE,0.04632936045527458,0.0
1998-01-02,LLY,0.03802043944597244,0.0
1998-01-02,VZ,0.0371650867164135,0.0
1998-01-02,DIS,0.031599219888448715,0.0
1998-01-02,MSFT,0.030338939279317856,0.0
1998-01-02,PG,0.022555362433195114,0.0
1998-01-02,T,0.01726408489048481,0.0
1998-01-02,JNJ,0.015285138972103596,0.0
1998-01-02,MRK,0.010081043466925621,0.0
1998-01-02,KO,0.010081043466925621,0.0
1999-01-04,C,0.10000238567590714,0.7308486002264917
1999-01-04,INTC,0.10000238567590714,0.0
1999-01-04,LLY,0.09699691087007523,0.0
1999-01-04,MSFT,0.08831088989973068,0.0
1999-01-04,WMT,0.0846010074019432,0.0
1999-01-04,IBM,0.07248836010694504,0.0
1999-01-04,PFE,0.0686841756105423,0.0
1999-01-04,BMY,0.06687019020318985,0.0
1999-01-04,BAC,0.06096510961651802,0.0
1999-01-04,KO,0.04935447499155998,0.0
1999-01-04,MRK,0.04724899306893349,0.0
1999-01-04,GE,0.03222901001572609,0.0
1999-01-04,VZ,0.03157714754343033,0.0
1999-01-04,JNJ,0.02625291235744953,0.0
1999-01-04,AIG,0.018102210015058517,0.0
1999-01-04,XOM,0.015428542159497738,0.0
1999-01-04,PG,0.01024671085178852,0.0
1999-01-04,CSCO,0.010212857276201248,0.0
1999-01-04,T,0.010212857276201248,0.0
1999-01-04,HD,0.010212857276201248,0.0
2000-01-03,IBM,0.09910493344068527,0.6583273664859145
2000-01-03,MSFT,0.08614572137594223,0.0
2000-01-03,WMT,0.08029353618621826,0.0
2000-01-03,INTC,0.07962378859519958,0.0
2000-01-03,HD,0.0752938762307167,0.0
2000-01-03,GE,0.0677085742354393,0.0
2000-01-03,C,0.0618802085518837,0.0
2000-01-03,AIG,0.0617130845785141,0.0
2000-01-03,KO,0.05767972394824028,0.0
2000-01-03,XOM,0.05367587134242058,0.0
2000-01-03,MRK,0.05363408103585243,0.0
2000-01-03,JNJ,0.05064365640282631,0.0
2000-01-03,PG,0.040364593267440796,0.0
2000-01-03,BMY,0.030746106058359146,0.0
2000-01-03,PFE,0.02741682343184948,0.0
2000-01-03,CSCO,0.025339795276522636,0.0
2000-01-03,VZ,0.017111705616116524,0.0
2000-01-03,T,0.010926425457000732,0.0
2000-01-03,QCOM,0.010698307305574417,0.0
2000-01-03,ORCL,0.009999113157391548,0.0
2001-01-02,MSFT,0.0878797098994255,0.5548277244087692
2001-01-02,CSCO,0.0773404911160469,0.0
2001-01-02,BMY,0.07203801721334457,0.0
2001-01-02,INTC,0.07080945372581482,0.0
2001-01-02,WMT,0.06497525423765182,0.0
2001-01-02,JNJ,0.06226196140050888,0.0
2001-01-02,LLY,0.05859191343188286,0.0
2001-01-02,HD,0.057958219200372696,0.0
2001-01-02,AIG,0.056795794516801834,0.0
2001-01-02,IBM,0.054067689925432205,0.0
2001-01-02,XOM,0.05309543013572693,0.0
2001-01-02,MRK,0.049262069165706635,0.0
2001-01-02,PG,0.04594706743955612,0.0
2001-01-02,GE,0.045111462473869324,0.0
2001-01-02,VZ,0.03899070620536804,0.0
2001-01-02,ORCL,0.03567899391055107,0.0
2001-01-02,C,0.03408623859286308,0.0
2001-01-02,T,0.013486333191394806,0.0
2001-01-02,PFE,0.011624244973063469,0.0
2001-01-02,KO,0.009999011643230915,0.0
2002-01-02,HD,0.07981816679239273,0.44491261564798534
2002-01-02,AIG,0.07828691601753235,0.0
2002-01-02,INTC,0.07808095961809158,0.0
2002-01-02,CSCO,0.07708059251308441,0.0
2002-01-02,MSFT,0.07396068423986435,0.0
2002-01-02,WMT,0.06335079669952393,0.0
2002-01-02,IBM,0.06273633241653442,0.0
2002-01-02,JNJ,0.05947176367044449,0.0
2002-01-02,XOM,0.057724278420209885,0.0
2002-01-02,BMY,0.05350622907280922,0.0
2002-01-02,CVX,0.052102040499448776,0.0
2002-01-02,KO,0.04382440075278282,0.0
2002-01-02,VZ,0.0393853485584259,0.0
2002-01-02,MRK,0.0375669039785862,0.0
2002-01-02,C,0.03522050380706787,0.0
2002-01-02,T,0.0337340272963047,0.0
2002-01-02,PG,0.02861201763153076,0.0
2002-01-02,PFE,0.018742352724075317,0.0
2002-01-02,GE,0.016796594485640526,0.0
2002-01-02,BAC,0.00999901071190834,0.0
2003-01-02,CSCO,0.10000932216644287,0.7323986841726322
2003-01-02,INTC,0.10000932216644287,0.0
2003-01-02,GE,0.10000932216644287,0.0
2003-01-02,MSFT,0.09538757055997849,0.0
2003-01-02,JNJ,0.07193112373352051,0.0
2003-01-02,PG,0.05972130969166756,0.0
2003-01-02,WFC,0.057634998112916946,0.0
2003-01-02,IBM,0.05734271556138992,0.0
2003-01-02,CVX,0.05110310763120651,0.0
2003-01-02,KO,0.05006595700979233,0.0
2003-01-02,PEP,0.047839123755693436,0.0
2003-01-02,LLY,0.04307224228978157,0.0
2003-01-02,WMT,0.03510276973247528,0.0
2003-01-02,BAC,0.03473798930644989,0.0
2003-01-02,XOM,0.02660219371318817,0.0
2003-01-02,C,0.02431577630341053,0.0
2003-01-02,PFE,0.01347289513796568,0.0
2003-01-02,AIG,0.010547424666583538,0.0
2003-01-02,MRK,0.010547424666583538,0.0
2003-01-02,VZ,0.010547424666583538,0.0
2004-01-02,CSCO,0.09228134155273438,0.6782367200618443
2004-01-02,HD,0.08840090781450272,0.0
2004-01-02,INTC,0.08617477864027023,0.0
2004-01-02,UPS,0.07689300179481506,0.0
2004-01-02,GE,0.06846660375595093,0.0
2004-01-02,KO,0.06760843098163605,0.0
2004-01-02,C,0.0575295016169548,0.0
2004-01-02,WMT,0.05392651632428169,0.0
2004-01-02,XOM,0.05054455250501633,0.0
2004-01-02,CVX,0.05003207176923752,0.0
2004-01-02,MSFT,0.04913383722305298,0.0
2004-01-02,WFC,0.04381035640835762,0.0
2004-01-02,PG,0.04277282580733299,0.0
2004-01-02,BAC,0.04004405438899994,0.0
2004-01-02,PFE,0.03499221056699753,0.0
2004-01-02,VZ,0.028413061052560806,0.0
2004-01-02,JNJ,0.02241879142820835,0.0
2004-01-02,MRK,0.019755518063902855,0.0
2004-01-02,IBM,0.016802599653601646,0.0
2004-01-02,AIG,0.00999901071190834,0.0
2005-01-03,VZ,0.10000769793987274,0.8283112650451258
2005-01-03,MSFT,0.10000769793987274,0.0
2005-01-03,PFE,0.10000769793987274,0.0
2005-01-03,IBM,0.10000769793987274,0.0
2005-01-03,UPS,0.07833917438983917,0.0
2005-01-03,WMT,0.07498705387115479,0.0
2005-01-03,BAC,0.06864283978939056,0.0
2005-01-03,WFC,0.0682518258690834,0.0
2005-01-03,JNJ,0.05851254239678383,0.0
2005-01-03,INTC,0.04664468392729759,0.0
2005-01-03,AIG,0.038585204631090164,0.0
2005-01-03,C,0.03493070602416992,0.0
2005-01-03,XOM,0.025467200204730034,0.0
2005-01-03,GE,0.019585058093070984,0.0
2005-01-03,KO,0.019251545891165733,0.0
2005-01-03,CSCO,0.016479957848787308,0.0
2005-01-03,HD,0.01630951277911663,0.0
2005-01-03,JPM,0.013302992098033428,0.0
2005-01-03,PG,0.010339466854929924,0.0
2005-01-03,CVX,0.010339466854929924,0.0
2006-01-03,PFE,0.10000374913215637,0.7745471845988889
2006-01-03,CSCO,0.10000374913215637,0.0
2006-01-03,KO,0.09470772743225098,0.0
2006-01-03,INTC,0.08076811581850052,0.0
2006-01-03,JNJ,0.061703160405159,0.0
2006-01-03,PEP,0.059664733707904816,0.0
2006-01-03,C,0.05743413046002388,0.0
2006-01-03,MSFT,0.05408778041601181,0.0
2006-01-03,BAC,0.05012301728129387,0.0
2006-01-03,PG,0.048703137785196304,0.0
2006-01-03,GE,0.04688159376382828,0.0
2006-01-03,JPM,0.04624012112617493,0.0
2006-01-03,WFC,0.04460330680012703,0.0
2006-01-03,IBM,0.03557101637125015,0.0
2006-01-03,WMT,0.030745796859264374,0.0
2006-01-03,AIG,0.024358544498682022,0.0
2006-01-03,XOM,0.022322289645671844,0.0
2006-01-03,CVX,0.017837882041931152,0.0
2006-01-03,AMGN,0.013946556486189365,0.0
2006-01-03,HD,0.010293500497937202,0.0
2007-01-03,JNJ,0.10000637918710709,0.8367491844198451
2007-01-03,KO,0.10000637918710709,0.0
2007-01-03,GE,0.09882183372974396,0.0
2007-01-03,AIG,0.09567822515964508,0.0
2007-01-03,PG,0.0851278305053711,0.0
2007-01-03,T,0.07999454438686371,0.0
2007-01-03,BAC,0.07487741857767105,0.0
2007-01-03,WMT,0.07161282747983932,0.0
2007-01-03,INTC,0.06605172902345657,0.0
2007-01-03,IBM,0.05164829269051552,0.0
2007-01-03,PFE,0.03598571568727493,0.0
2007-01-03,VZ,0.031558290123939514,0.0
2007-01-03,XOM,0.030274026095867157,0.0
2007-01-03,MSFT,0.01739310473203659,0.0
2007-01-03,CVX,0.01644541695713997,0.0
2007-01-03,CSCO,0.01219223067164421,0.0
2007-01-03,WFC,0.011787356808781624,0.0
2007-01-03,C,0.010438959114253521,0.0
2007-01-03,JPM,0.010099452920258045,0.0
2008-01-02,BAC,0.0982198566198349,0.617914613297643
2008-01-02,PFE,0.0975818932056427,0.0
2008-01-02,JNJ,0.09333397448062897,0.0
2008-01-02,PG,0.0780881941318512,0.0
2008-01-02,KO,0.07778047770261765,0.0
2008-01-02,AIG,0.06645464152097702,0.0
2008-01-02,CSCO,0.06405534595251083,0.0
2008-01-02,CVX,0.062354642897844315,0.0
2008-01-02,XOM,0.05524764582514763,0.0
2008-01-02,JPM,0.052793726325035095,0.0
2008-01-02,T,0.048473384231328964,0.0
2008-01-02,GE,0.04687392711639404,0.0
2008-01-02,VZ,0.0381256639957428,0.0
2008-01-02,C,0.032490748912096024,0.0
2008-01-02,INTC,0.031910307705402374,0.0
2008-01-02,IBM,0.01885927841067314,0.0
2008-01-02,WMT,0.01736324280500412,0.0
2008-01-02,AAPL,0.009996509179472923,0.0
2008-01-02,MSFT,0.009996509179472923,0.0
2009-01-02,MSFT,0.08642958849668503,0.7914160351839082
2009-01-02,ORCL,0.08563750237226486,0.0
2009-01-02,JPM,0.07741867005825043,0.0
2009-01-02,JNJ,0.07543770968914032,0.0
2009-01-02,CSCO,0.07425939291715622,0.0
2009-01-02,PG,0.07083262503147125,0.0
2009-01-02,XOM,0.061766594648361206,0.0
2009-01-02,T,0.05943848565220833,0.0
2009-01-02,GE,0.05943535268306732,0.0
2009-01-02,CVX,0.0531943142414093,0.0
2009-01-02,WFC,0.04735914617776871,0.0
2009-01-02,INTC,0.04618358984589577,0.0
2009-01-02,WMT,0.04324235022068024,0.0
2009-01-02,PEP,0.04288914427161217,0.0
2009-01-02,GOOGL,0.04203081503510475,0.0
2009-01-02,PFE,0.03516914322972298,0.0
2009-01-02,IBM,0.019279835745692253,0.0
2009-01-02,KO,0.009997859597206116,0.0
2009-01-02,VZ,0.009997859597206116,0.0
2010-01-04,INTC,0.10000148415565491,0.6389685872703352
2010-01-04,CSCO,0.08867084234952927,0.0
2010-01-04,IBM,0.07485252618789673,0.0
2010-01-04,GOOGL,0.07224985957145691,0.0
2010-01-04,WFC,0.06692460179328918,0.0
2010-01-04,PFE,0.06357782334089279,0.0
2010-01-04,BAC,0.06150383502244949,0.0
2010-01-04,T,0.05768127366900444,0.0
2010-01-04,JNJ,0.05678299069404602,0.0
2010-01-04,CVX,0.053956110030412674,0.0
2010-01-04,JPM,0.04799051582813263,0.0
2010-01-04,XOM,0.04346958547830582,0.0
2010-01-04,AAPL,0.04222290962934494,0.0
2010-01-04,PG,0.032622259110212326,0.0
2010-01-04,MRK,0.03144202008843422,0.0
2010-01-04,MSFT,0.030325422063469887,0.0
2010-01-04,ORCL,0.0261205043643713,0.0
2010-01-04,WMT,0.02537328563630581,0.0
2010-01-04,KO,0.014067952521145344,0.0
2010-01-04,VZ,0.010164164938032627,0.0
2011-01-03,BAC,0.09994925558567047,0.7121443691553131
2011-01-03,JPM,0.09417741000652313,0.0
2011-01-03,JNJ,0.08309804648160934,0.0
2011-01-03,INTC,0.07558145374059677,0.0
2011-01-03,MSFT,0.07150790840387344,0.0
2011-01-03,GOOGL,0.06995663791894913,0.0
2011-01-03,PG,0.05725184828042984,0.0
2011-01-03,ORCL,0.05439760908484459,0.0
2011-01-03,WMT,0.053569547832012177,0.0
2011-01-03,PFE,0.05307319760322571,0.0
2011-01-03,WFC,0.05299137532711029,0.0
2011-01-03,C,0.03946883976459503,0.0
2011-01-03,AAPL,0.03943249583244324,0.0
2011-01-03,CVX,0.02949981577694416,0.0
2011-01-03,KO,0.028716783970594406,0.0
2011-01-03,GE,0.028488554060459137,0.0
2011-01-03,T,0.02669864147901535,0.0
2011-01-03,BRK-B,0.022150738164782524,0.0
2011-01-03,XOM,0.009994924999773502,0.0
2011-01-03,IBM,0.009994924999773502,0.0
