rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,CSCO,0.09905608743429184,1.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,LLY,0.09807359427213669,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,INTC,0.08819381147623062,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,VZ,0.08500707894563675,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,IBM,0.07945430278778076,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,AIG,0.071714848279953,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,T,0.07073269039392471,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,WMT,0.06177760660648346,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,PFE,0.05153559893369675,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,DIS,0.049081023782491684,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,MSFT,0.04123789817094803,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,XOM,0.03878305107355118,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,C,0.03617047518491745,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,GE,0.03472914546728134,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,PG,0.029565952718257904,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,KO,0.018582167103886604,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,BMY,0.01631295122206211,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,JNJ,0.009997251443564892,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,MRK,0.009997251443564892,0.0,0.0,32,32,0.01,0.035822,8,49
1998-01-02,1998,1997,PEP,0.009997251443564892,0.0,0.0,32,32,0.01,0.035822,8,49
1999-01-04,1999,1998,C,0.10000783950090408,0.855162,0.0,32,64,0.01,0.036936,8,49
1999-01-04,1999,1998,MSFT,0.10000783950090408,0.0,0.0,32,64,0.01,0.036936,8,49
1999-01-04,1999,1998,LLY,0.08852674067020416,0.0,0.0,32,64,0.01,0.036936,8,49
1999-01-04,1999,1998,BMY,0.0842498168349266,0.0,0.0,32,64,0.01,0.036936,8,49
