rebalance_date,mom_1w,mom_1m,mom_3m,mom_6m,mom_12_1,ma_ratio,dist_52w_high,max_dd_12m,vol_1m,vol_6m,vol_12m,vol_ratio,bb_position,rsi,sharpe_6m
1998-01-02,0.051810466,0.051386174,0.040274564,0.099818796,0.15002804,0.100164145,0.033876084,0.039622914,0.09628474,0.051704895,0.0517443,0.057050016,0.07918367,0.0392042,0.05784702
1998-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-03-02,0.04533519,0.032596868,0.062116392,0.09999865,0.07107459,0.08935294,0.12024415,0.067545876,0.07005332,0.076199755,0.031048438,0.088240206,0.07149539,0.042856213,0.03184203
1998-04-01,0.14087303,0.047474563,0.12664646,0.050888356,0.06895752,0.06098401,0.02902712,0.07524678,0.09696309,0.036048874,0.1121274,0.06942911,0.029335478,0.037852768,0.018145556
1998-05-01,0.035819877,0.03750843,0.034521762,0.039205935,0.04148428,0.06219451,0.08846514,0.15742803,0.08547406,0.077530704,0.07535234,0.06391298,0.05492439,0.07636677,0.06981075
1998-06-01,0.042351812,0.08614516,0.054777402,0.027221713,0.19616327,0.04284175,0.080219924,0.036630612,0.09972645,0.08286962,0.03763014,0.027500207,0.04865557,0.026914112,0.11035219
1998-07-01,0.039104402,0.057546232,0.089428075,0.060247738,0.11313713,0.041635394,0.04157283,0.063794084,0.15427954,0.11595029,0.030191466,0.07596406,0.033748496,0.031604204,0.051795978
1998-08-03,0.046376966,0.057471946,0.12448812,0.07881859,0.100841254,0.10071343,0.053088322,0.07351902,0.04049641,0.040918466,0.07565301,0.054466378,0.030957168,0.08355631,0.038634636
1998-09-01,0.04590397,0.06821665,0.12421718,0.0780556,0.06505816,0.019107632,0.10003093,0.05013981,0.028099999,0.025813729,0.046661455,0.1229087,0.0290511,0.08664212,0.11009292
1998-10-01,0.02147729,0.07266695,0.063533664,0.029536711,0.08997006,0.037386958,0.07973855,0.12480137,0.04695521,0.051229265,0.09519177,0.08002671,0.061602727,0.054008093,0.09187469
1998-11-02,0.05264408,0.08941575,0.062812254,0.026926253,0.032878388,0.17003508,0.069107756,0.034678802,0.07645251,0.06295857,0.04026276,0.102629684,0.047441352,0.060396805,0.07135997
1998-12-01,0.12346973,0.041593127,0.06929403,0.09546543,0.029275708,0.07370774,0.10252258,0.0628956,0.030094575,0.04593397,0.07021245,0.07147318,0.06743118,0.050301995,0.06632875
1999-01-04,0.0738899,0.08597003,0.027280776,0.051819682,0.03311606,0.048232276,0.03578602,0.12496697,0.07024841,0.06060249,0.049121246,0.07442966,0.06014636,0.10540791,0.09898217
1999-02-01,0.090311214,0.08020647,0.065946676,0.12322781,0.111917816,0.08898681,0.010859821,0.033700153,0.057595916,0.061672598,0.04270406,0.020381266,0.05755551,0.02565188,0.12928198
1999-03-01,0.08005695,0.07892032,0.040235095,0.034063004,0.10833282,0.08979459,0.06554962,0.047622286,0.07679652,0.06797295,0.04266453,0.05046218,0.11523914,0.059392776,0.042897116
1999-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-05-03,0.048189174,0.08074879,0.06472054,0.02112887,0.115643635,0.031884313,0.051787194,0.11618823,0.066672206,0.11470717,0.029575927,0.07418006,0.048398342,0.10697475,0.029200792
1999-06-01,0.0564879,0.10657149,0.040503085,0.025495736,0.046595827,0.06190338,0.026113039,0.10894436,0.12239293,0.051263288,0.054773767,0.10803503,0.06458469,0.056698646,0.06963674
1999-07-01,0.10258194,0.05863377,0.08197623,0.09269658,0.0571304,0.02438659,0.04246357,0.038299788,0.08981256,0.057001386,0.050852243,0.060291726,0.074107,0.07404393,0.095722325
1999-08-02,0.10401156,0.075564034,0.04323805,0.045771766,0.038199503,0.028068049,0.083542936,0.13091601,0.08708431,0.045521397,0.06968713,0.10720668,0.06556668,0.0539829,0.021638941
1999-09-01,0.12246138,0.04970119,0.14589906,0.05944602,0.07515712,0.024251917,0.042328514,0.06297631,0.023837643,0.06740526,0.045911442,0.050793648,0.058617663,0.049015995,0.12219696
1999-10-01,0.11077944,0.14757268,0.06964022,0.033719108,0.064596586,0.053264312,0.061608642,0.060894467,0.064539224,0.044235885,0.09660483,0.0724602,0.020151205,0.047700983,0.05223214
1999-11-01,0.0689827,0.05557107,0.0556167,0.07223718,0.08993842,0.066903226,0.06482911,0.074395,0.07096988,0.050381415,0.045251433,0.0499664,0.10774702,0.09443366,0.03277686
1999-12-01,0.034090847,0.05678778,0.039143864,0.043532252,0.09295898,0.059541397,0.071444936,0.1571763,0.05403924,0.08352502,0.115858,0.021381967,0.04263764,0.06577641,0.062105313
2000-01-03,0.09914829,0.09362895,0.092967875,0.057078138,0.04644194,0.096774854,0.049162384,0.034975577,0.034803156,0.07511597,0.09186407,0.046125814,0.04730561,0.06967267,0.064934745
