rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2007-07-02,2007,2006,9,50,20,16,32,0.01,0.041356611996889114,0.4711991632434915,0.22202865144136652,0.4058363102376461,-1.671021370723206,-13.454533090905354,-0.5954887218045113,0.35,0.3481553119113957,0.6691600929649052,0.0
2008-01-02,2008,2007,9,50,20,16,32,0.01,0.03985687717795372,0.3354495335453982,0.11252638955582524,0.2853867155313492,-0.3537009269873712,-8.057129780899036,-0.24000170881141492,0.5,0.0,0.9085359001707328,0.0
2008-07-01,2008,2007,9,50,20,16,32,0.01,0.03704679384827614,0.32722184885637884,0.10707413836898685,0.27748375058174135,-0.28810993526600726,-3.89866448080784,-0.16992481203007515,0.65,0.5773502691896257,0.5524075663841608,0.0
2009-01-02,2009,2008,9,50,19,32,64,0.01,0.04179084673523903,0.3028809300745969,0.09173685780285284,0.2584329447257552,-0.10390018889432917,-6.676766839418426,0.09649122807017543,0.631578947368421,0.3535533905932738,0.9030793361263181,0.0
2009-07-01,2009,2008,9,50,19,32,32,0.01,0.04320330172777176,0.27824433824468847,0.07741991176522461,0.23238186930355278,0.06838039509179716,-0.9747923556458362,0.2263157894736842,0.5263157894736842,0.7071067811865476,0.5075886074225754,0.0
2010-01-04,2010,2009,9,50,20,16,32,0.01,0.03932914510369301,0.35027824375283856,0.12269484804657298,0.323348258882761,-0.4760282471768178,-19.015242599617043,0.0631578947368421,0.6,0.7608859102526822,0.719848922230556,0.0
2010-07-01,2010,2009,9,50,20,16,32,0.01,0.04088879004120827,0.40646905933626337,0.1652170961977068,0.3401064614951611,-0.9875740895964724,-2.234052668012624,-0.2300751879699248,0.6,0.5527707983925667,0.5927995947904612,0.0
2011-01-03,2011,2010,9,50,20,16,32,0.01,0.03820144385099411,0.28832194901175134,0.08312954628193495,0.24999999999999994,-5.469211350295211e-05,-21.62816433966016,,0.55,0.0,0.6042101973302482,0.0
2011-07-01,2011,2010,9,50,20,16,32,0.01,0.03712521120905876,0.3465230458545598,0.12007822130832135,0.28382461458444597,-0.44455003077679844,-10.852799486296783,-0.17293233082706763,0.6,0.5945883900105632,0.5812884512849805,0.0
2012-01-03,2012,2011,9,50,20,16,64,0.01,0.03805749863386154,0.32036429685457946,0.10263328269912911,0.28138698339462287,-0.2346861076586959,-9.195375026081718,-0.13533834586466165,0.65,0.48507125007266594,0.642533239827467,0.0
2012-07-02,2012,2011,9,50,20,16,32,0.01,0.0376945436000824,0.36296607151402455,0.13174436907032397,0.30919798463583,-0.5848946655076563,-21.548140913672547,-0.35488721804511275,0.35,0.3481553119113957,0.6044881833985613,0.0
2013-01-02,2013,2012,9,50,20,16,32,0.01,0.036422889679670334,0.40251977036877484,0.16202216553773124,0.34942259401083,-0.9491388335366167,-9.980244827445375,-0.33233082706766914,0.55,0.5940885257860046,0.4891651538445088,0.0
2013-07-01,2013,2012,9,50,20,16,32,0.01,0.03759518638253212,0.2999278448758129,0.08995671213184969,0.26303858876228337,-0.082186010608718,-8.565585347355684,0.28721804511278193,0.7,0.6009252125773316,0.6793966081970438,0.0
2014-01-02,2014,2013,9,50,20,16,32,0.01,0.04091717302799225,0.29603622396984114,0.08763744590232196,0.24033827632665633,-0.05428506348657991,-28.63016073761258,0.16240601503759397,0.6,0.5945883900105632,0.7445317156167118,0.0
2014-07-01,2014,2013,9,50,20,16,64,0.01,0.03535722941160202,0.2868195490715001,0.08226545372957864,0.23870876580476758,0.010340406260708424,-18.17931648935272,0.12932330827067667,0.55,0.5135525910130955,0.5511858340773875,0.0
2015-01-02,2015,2014,9,50,20,16,32,0.01,0.03733613342046738,0.31096184826912415,0.09669727107894979,0.2726499596238136,-0.1632754415512756,-30.151713004833272,0.10303325972044554,0.5,0.49236596391733095,0.6679105672940351,0.0
2015-07-01,2015,2014,9,50,20,32,32,0.01,0.037658125162124634,0.3245556380894422,0.10533636221564498,0.27309494912624366,-0.26720435748144333,-12.122675543589782,0.05413533834586466,0.35,0.3227486121839514,0.5656322984322305,0.0
2016-01-04,2016,2015,9,50,20,16,32,0.01,0.03265335410833359,0.36009930943457036,0.12967151265525445,0.2970765304565429,-0.5599580469805046,-11.812721110857003,-0.22556390977443608,0.4,0.39528470752104744,0.8064761843374658,0.0
2016-07-01,2016,2015,9,50,20,32,64,0.01,0.035134684294462204,0.290669178567459,0.08448857136908136,0.23661810159683228,-0.01640386609421185,-2.973200842030311,0.23759398496240602,0.45,0.4879500364742666,0.46797221196952926,0.0
2017-01-03,2017,2016,9,50,20,16,32,0.01,0.033503979444503784,0.22341952824882746,0.049916285602928614,0.18838797122240064,0.39950333109258807,-11.370337665651691,0.6481203007518795,0.75,0.7659416862050705,0.7356648758536246,0.0
2017-07-03,2017,2016,9,50,20,16,32,0.01,0.035942912101745605,0.3295428067013682,0.10859846144861533,0.290315191745758,-0.30644765652469563,-1.7167411999213096,0.06917293233082707,0.35,,0.699360637177979,0.0
2018-01-02,2018,2017,9,50,20,16,64,0.01,0.035670340061187744,0.31869609032566826,0.10156719798886649,0.26602083146572114,-0.22186102843749156,-8.581075803080871,-0.05864661654135337,0.45,0.28426762180748055,0.563051806429332,0.0
2018-07-02,2018,2017,9,50,20,16,32,0.01,0.037119511514902115,0.3345554044429594,0.11192731864199212,0.27869175821542735,-0.346494058851033,-17.72388120755212,-0.04136893861566039,0.5,0.5103103630798288,0.46110318296224784,0.0
2019-01-02,2019,2018,9,50,20,16,32,0.01,0.03228310868144035,0.2749913645909364,0.07562025059958534,0.21998936712741854,0.09028269955386059,-4.38555891018555,0.4015037593984962,0.6,,0.7351363268333475,0.0
2019-07-01,2019,2018,9,50,20,32,32,0.01,0.03488156944513321,0.31760767893487185,0.10087463771839662,0.27220951989293096,-0.2135294763115383,-4.47745361178824,0.12330827067669171,0.5,0.5,0.45087279190364926,0.0
2020-01-02,2020,2019,9,50,20,16,64,0.01,0.03810083866119385,0.2897844963890906,0.08397505434747884,0.24007389545440674,-0.010226217714031316,-5.431362551581708,0.29473684210526313,0.55,0.5318160234783105,0.8858677632312733,0.0
2020-07-01,2020,2019,9,50,20,16,64,0.01,0.03940209001302719,0.3088991245300196,0.09541866913541255,0.2581641367077828,-0.14789376403503818,0.004836179582258016,0.15488721804511277,0.2,0.3333333333333333,0.7061181633355239,0.0
2021-01-04,2021,2020,9,50,20,16,32,0.01,0.039374057203531265,0.3047923762178771,0.09289839260053993,0.25067733377218243,-0.11757464782604443,-2.3191814500344834,0.3037593984962406,0.6,0.6531972647421809,0.9026121207561771,0.0
2021-07-01,2021,2020,9,50,20,16,32,0.01,0.03876969590783119,0.3135146652899083,0.09829144535184323,0.27025448739528657,-0.1824534779169109,-3.5451250855253287,0.024060150375939848,0.45,0.4447495899966607,0.6788185080414232,0.0
2022-01-03,2022,2021,9,50,20,16,32,0.01,0.03658819571137428,0.33261905988387686,0.11063543899803407,0.2668758597970009,-0.3309526496004098,-6.613247131988004,-0.346843987809648,0.55,0.0,0.8833840152916005,0.0
2022-07-01,2022,2021,9,50,20,16,32,0.01,0.037456709891557693,0.42728870259047014,0.18257563536144725,0.3670824882388115,-1.1963986208895911,-12.294686477493633,-0.5609022556390978,0.3,0.30151134457776363,0.6770930433989644,0.0
2023-01-03,2023,2022,9,50,20,16,64,0.01,0.03624964505434036,0.2262536655283159,0.05119072116499905,0.19018934458494188,0.384171775458658,0.3813033826045852,0.6977443609022556,0.7,0.6633249580710799,0.7978306291002257,0.0
2023-07-03,2023,2022,9,50,20,16,32,0.01,0.03958621993660927,0.3458902209575412,0.11964004495405667,0.26666952222585677,-0.4392787362894035,-13.956780629234634,-0.16302002862662143,0.4,0.3779644730092272,0.6814422252067865,0.0
2024-01-02,2024,2023,9,50,20,16,64,0.01,0.040997084230184555,0.2746399446195866,0.07542709918064958,0.2364493921399117,0.09260632564632088,0.20216965140309817,0.21654135338345865,0.35,0.3429971702850177,0.706393647700378,0.0
2024-07-01,2024,2023,9,50,20,16,32,0.01,0.03489907458424568,0.34896503457328815,0.1217765953547362,0.2717912264168263,-0.46498159825246566,-2.862924170702774,0.07218045112781954,0.7,0.0,0.5918942889789276,0.0
2025-01-02,2025,2024,9,50,20,16,32,0.01,0.03950514271855354,0.32567608636938583,0.10606491323287967,0.2849263653159141,-0.27596888099704864,-9.014675823659857,-0.22556390977443608,0.5,0.4193139346887673,0.5703399834926085,0.0
2025-07-01,2025,2024,9,50,20,32,32,0.01,0.037097301334142685,0.2769828649468651,0.07671950747417329,0.23548576682806016,0.07705855670167472,-1.7183243825189276,0.3218045112781954,0.5,0.5241424183609592,0.7284181229570731,0.0
