rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.1,0.06196211278438568,0.28964694799482005,0.083895354482714,0.22648008599877353,-0.009267422348439025,0.38646616541353385,0.5,0.0
1999-01-04,20,25,0.1,0.061227794736623764,0.35646397802184393,0.12706656762715765,0.2669120681285858,-0.5286203624319719,0.05563909774436089,0.4,0.40599897147057507
2000-01-03,20,25,0.1,0.08005800098180771,0.3509005804423778,0.12313121735479766,0.3007724244892597,-0.48127780276448306,-0.03308270676691729,0.4,0.38924947208076144
2001-01-02,20,25,0.1,0.08112272620201111,0.2783704616339948,0.07749011391032337,0.20309615410864348,0.06778810333445562,0.47218045112781953,0.65,0.6614378277661477
2002-01-02,20,25,0.3,0.0747561827301979,0.39682642726055956,0.15747121337238018,0.3328482413291931,-0.8943905368105884,-0.30526315789473685,0.45,0.0
2003-01-02,20,25,0.1,0.07334630936384201,0.2945904618753435,0.0867835402279282,0.25370123237371445,-0.0440125140201888,-0.2556390977443609,0.2,0.28005601680560194
2004-01-02,20,25,0.3,0.08003056049346924,0.4060255993929039,0.16485678736236686,0.3082989382743836,-0.9832395472164435,-0.010526315789473682,0.6,0.4879500364742666
2005-01-03,20,25,0.1,0.06307588517665863,0.4434935266233729,0.19668650815683636,0.3582277296483517,-1.366153481586001,-0.4812030075187969,0.45,0.42640143271122083
2006-01-03,20,25,0.1,0.07505436986684799,0.30798727358066863,0.09485616068765362,0.21273438304662706,-0.14112674511463008,0.4285714285714286,0.75,0.8401680504168059
2007-01-03,19,25,0.3,0.07556471973657608,0.36269084958680226,0.13154465237399643,0.3108374247342926,-0.5829206502337572,-0.10526315789473684,0.5263157894736842,0.4364357804719847
2008-01-02,19,25,0.3,0.07330013066530228,0.31538777315007527,0.09946944745256332,0.24593362261714038,-0.19694901767917838,0.1754385964912281,0.3684210526315789,0.0
2009-01-02,19,25,0.3,0.0829506441950798,0.2958338426505723,0.08751766245740357,0.23691466285581403,-0.0531292049040899,0.32105263157894737,0.5789473684210527,0.0
2010-01-04,20,25,0.1,0.07948729395866394,0.3387617016707272,0.11475949051884678,0.2937313336133957,-0.3805652994748483,-0.08120300751879699,0.45,0.4447495899966607
2011-01-03,20,25,0.1,0.07549558579921722,0.36412999515390154,0.13259065337078035,0.2986724328994751,-0.5950755292725456,-0.27669172932330827,0.55,0.33149677206589795
2012-01-03,20,25,0.1,0.0857330933213234,0.33676780501768117,0.11341255449642693,0.29656211793422704,-0.3643615578517527,-0.42105263157894735,0.75,0.8583950752789521
2013-01-02,20,25,0.3,0.08207803964614868,0.38452541666629186,0.14785979606238536,0.34626017570495604,-0.778764463908395,-0.47067669172932325,0.7,0.0
2014-01-02,20,25,0.1,0.08096480369567871,0.3799119369585893,0.14433307984362714,0.3232241234183312,-0.7363378026301011,-0.38496240601503756,0.4,0.2773500981126145
2015-01-02,19,25,0.3,0.06752315163612366,0.3146321433183602,0.09899338560910514,0.2799233652217897,-0.19122040682956531,-0.008771929824561405,0.3157894736842105,0.23570226039551584
2016-01-04,20,25,0.3,0.06512913852930069,0.3879735836106167,0.15052350157966415,0.3318797072768211,-0.8108090415598692,-0.11127819548872178,0.55,
2017-01-03,20,25,0.1,0.059927016496658325,0.2668538409017806,0.07121097240403285,0.21671783149242402,0.14332664777103332,0.3759398496240601,0.65,0.7817359599705717
2018-01-02,20,25,0.1,0.0614871121942997,0.36490926538845303,0.13315877196634043,0.32337380394339565,-0.6019100386928171,-0.21804511278195485,0.3,0.30151134457776363
2019-01-02,20,25,0.1,0.06203863024711609,0.2717286788419517,0.07383647490519253,0.22486830443143843,0.1117416552758792,0.5022556390977443,0.65,0.7947194142390263
2020-01-02,20,25,0.1,0.06867549568414688,0.36426244422755427,0.13268712827463208,0.2975794352591038,-0.5962361296196341,-0.10075187969924812,0.45,0.3535533905932738
2021-01-04,20,25,0.3,0.06462279707193375,0.2633383463386613,0.06934708465238074,0.2111723980307579,0.16574935756534426,0.5263157894736841,0.6,0.6262242910851494
2022-01-03,20,25,0.3,0.07264385372400284,0.3283016833813462,0.1077819953110257,0.2765243247151375,-0.2966255075010611,-0.4285714285714286,0.4,0.48507125007266594
2023-01-03,20,25,0.1,0.061109043657779694,0.2565156552545384,0.0658002813906652,0.21064013771712786,0.20841766748071944,0.5473684210526315,0.5,0.5656854249492381
2024-01-02,20,25,0.1,0.06328839808702469,0.2880556590578233,0.08297606271523696,0.2474943867325783,0.0017917267339914167,0.30526315789473685,0.55,0.7071067811865476
2025-01-02,20,25,0.1,0.07536660134792328,0.3670578118044354,0.13473143720666034,0.3037187866866588,-0.6208293197793724,-0.09924812030075188,0.6,0.649519052838329
