rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,5,46,20,16,0.3,32,0.01,0.033373307436704636,0.3382517305017645,0.1144142331874383,0.2848654699325561,-0.37641182781880667,-23.879501758752458,0.193984962406015,0.3,0.0,0.9999999850988388,0.0
1998-02-02,1998,1997,5,46,20,16,0.3,32,0.01,0.037241049110889435,0.45801300043616844,0.20977590856854164,0.3754697088897228,-1.5236199527042604,-3.821105381379967,-0.2270676691729323,0.25,0.0,0.30022500361951854,0.0
1998-03-02,1998,1997,5,46,20,32,0.2,32,0.01,0.04539860039949417,0.4366337035788856,0.1906489911010141,0.3572804920375347,-1.2935216974558084,-2.3601367106550373,-0.21954887218045113,0.2,0.0,0.6422827532599662,0.0
1998-04-01,1998,1997,5,46,20,32,0.3,32,0.01,0.04835149273276329,0.37864846723837176,0.1433746617419683,0.31164216101169584,-0.7248079608056335,-9.609194261904085,0.33533834586466166,0.55,0.0,0.5142904245446042,0.0
1998-05-01,1998,1997,5,46,20,32,0.2,32,0.01,0.03815167769789696,0.43074464844119914,0.18554095216073224,0.35275801315903665,-1.2320716049411393,-15.787494192502162,0.05263157894736842,0.6,0.0,0.5059825073437114,0.0
1998-06-01,1998,1997,5,46,20,32,0.2,64,0.01,0.03727015107870102,0.4222707863948239,0.178312617042503,0.34776158556342124,-1.1451141899849988,-1.3831594738186501,-0.10075187969924812,0.25,0.0,0.42730767893088617,0.0
1998-07-01,1998,1997,5,46,20,32,0.2,64,0.01,0.0364525280892849,0.31806003454868237,0.10116218557710902,0.2605454450845718,-0.216988698671988,-34.11157866995353,0.17142857142857143,0.45,0.0,0.33982374291277756,0.0
1998-08-03,1998,1997,5,46,20,16,0.2,32,0.01,0.03751765564084053,0.43495628205417736,0.18918696729839307,0.3522987872362137,-1.2759334411836756,-4.1662398253468425,-0.49624060150375937,0.95,0.0,0.5749638618481492,0.0
1998-09-01,1998,1997,5,46,20,32,0.2,32,0.01,0.04137369245290756,0.34385320205656994,0.1182350245645563,0.29015482932329173,-0.42237623536308333,-10.559077953759077,-0.03909774436090225,0.45,0.0,0.4408009640206489,0.0
1998-10-01,1998,1997,5,46,20,16,0.2,32,0.01,0.03696461766958237,0.4596223622004173,0.21125271583469157,0.3770211991667748,-1.541386055154184,0.5025328238390809,-0.6,0.0,,0.6141088987462843,0.0
1998-11-02,1998,1997,5,46,20,32,0.2,32,0.01,0.035894282162189484,0.4385452399159246,0.19232192745291585,0.3586813382804394,-1.3136472475538752,-0.9772851793781376,0.12781954887218044,0.15,0.0,0.4574803478061259,0.0
1998-12-01,1998,1997,5,46,20,32,0.3,32,0.01,0.03492758423089981,0.3502721825807829,0.12269060188990533,0.2891481846570968,-0.4759771655928462,-12.998067141964823,0.38796992481203,0.3,0.0,0.5906827380481809,0.0
1999-01-04,1999,1998,5,46,20,32,0.3,32,0.01,0.04336094111204147,0.33406283510718837,0.11159797779985252,0.2777154713869095,-0.34253206375762435,-8.553594108705406,0.11428571428571428,0.2,0.0,0.824514365231801,0.0
1999-02-01,1999,1998,5,46,20,32,0.2,32,0.01,0.038568370044231415,0.41016914486586414,0.16823872739999426,0.3436162732541561,-1.0239245401503068,-13.208003415950936,-0.20300751879699244,0.55,0.0,0.4467231307634408,0.0
1999-03-01,1999,1998,5,46,20,16,0.2,64,0.01,0.037901539355516434,0.3253161031687198,0.10583056698088114,0.27270509958267214,-0.27314967796548695,-17.520101270013345,,0.2,0.0,0.3757012632534461,0.0
1999-04-01,1999,1998,5,46,20,16,0.3,32,0.01,0.036102138459682465,0.335053208672448,0.11226065264170297,0.2761216160655021,-0.35050409193026133,-9.107893939612387,0.2721804511278195,0.45,0.0,0.4628773234352602,0.0
1999-05-03,1999,1998,5,46,20,16,0.2,32,0.01,0.04259439930319786,0.35655389457364733,0.1271306797356356,0.29431480735540394,-0.5293916359174209,-25.27569512869721,-0.26315789473684204,0.85,0.0,0.5631325728184398,0.0
1999-06-01,1999,1998,5,46,20,16,0.3,32,0.01,0.030232643708586693,0.40855852480630217,0.16692006819190183,0.3336700774729252,-1.008060970729646,-1.142711527209054,-0.004511278195488721,0.15,0.0,0.4881765385688944,0.0
1999-07-01,1999,1998,5,46,20,16,0.3,32,0.01,0.04241960123181343,0.29445405333780955,0.0867031895270656,0.252728471159935,-0.043045889047405694,-51.76537060263236,0.016541353383458645,0.7,0.0,0.7594615598002128,0.0
1999-08-02,1999,1998,5,46,20,32,0.2,64,0.01,0.04997296258807182,0.3738825013279227,0.13978812479922414,0.30514308810234075,-0.6816616517199896,-8.79750789780486,-0.0015037593984962405,0.3,0.0,0.32307474612246345,0.0
1999-09-01,1999,1998,5,46,20,32,0.2,32,0.01,0.03242872282862663,0.39370733931897633,0.15500546903362758,0.32208137661218644,-0.8647274470210837,-11.376021811841639,0.6947368421052631,0.75,0.0,0.22825934193209177,0.0
1999-10-01,1999,1998,5,46,20,16,0.2,64,0.01,0.039062730967998505,0.32910613944665246,0.10831085102147946,0.27216166019439697,-0.3029876814614072,-5.13380240883398,-0.31127819548872177,0.15,0.0,0.2511229489541014,0.0
1999-11-01,1999,1998,5,46,20,32,0.2,32,0.01,0.04179907590150833,0.4439138486792988,0.1970595050492674,0.36597357660532,-1.3706406622468257,-5.237949654144155,0.17593984962406017,0.4,0.0,0.5784596025891101,0.0
1999-12-01,1999,1998,5,46,20,32,0.2,32,0.01,0.04370647668838501,0.39272022541511264,0.15422917545009687,0.32434906437993044,-0.8553885768432707,-2.676200366231669,0.8481203007518796,0.55,0.0,0.665222782528325,0.0
2000-01-03,2000,1999,5,46,20,16,0.2,64,0.01,0.040473829954862595,0.41424851272303514,0.17160183029324663,0.34930535554885866,-1.064382920821012,-6.770367683804017,-0.5593984962406015,0.5,0.0,0.548270189297705,0.0
2000-02-01,2000,1999,5,46,20,16,0.3,32,0.01,0.03707588091492653,0.3825049600678993,0.14631004447654525,0.3190555825829505,-0.7601208358080629,-5.258532090659152,-0.09022556390977443,0.8,0.0,0.5159770124816135,0.0
2000-03-01,2000,1999,5,46,20,32,0.2,64,0.01,0.03276823088526726,0.38479564136288624,0.14806768561187497,0.3039647676050663,-0.7812653908195486,-0.7860208548352767,0.437593984962406,0.15,0.0,0.6244446575473489,0.0
2000-04-03,2000,1999,5,46,20,16,0.2,64,0.01,0.029486771672964096,0.6143005619360808,0.37736518039498473,0.5373145685531198,-3.5397314934735,-0.18018807864832165,-0.20150375939849624,0.75,0.0,0.564594009690378,0.0
2000-05-01,2000,1999,5,46,20,32,0.2,32,0.01,0.03627011924982071,0.5042816601393966,0.25429999275294585,0.4164751118421554,-2.0592480331181453,-1.4875888734143792,-0.6436090225563909,0.55,0.0,0.5316737893984665,0.0
2000-06-01,2000,1999,5,46,20,16,0.2,32,0.01,0.048784613609313965,0.3886787600554122,0.1510711785182127,0.31398498713970185,-0.8173976363093254,-7.9347726522321,-0.18796992481203004,0.25,0.0,0.33925762552508876,0.0
2000-07-03,2000,1999,5,46,20,32,0.2,64,0.01,0.0435955636203289,0.45666445656046895,0.20854242588566843,0.374663148522377,-1.5087810632862366,-5.91830517686647,0.007518796992481202,0.55,0.0,0.37873991811046154,0.0
2000-08-01,2000,1999,5,46,20,16,0.2,32,0.01,0.030968766659498215,0.29173464319712483,0.08510910204135375,0.25195432603359225,-0.02386889673809023,-18.92540343170432,,0.45,0.0,0.4563016444953673,0.0
2000-09-01,2000,1999,5,46,20,32,0.2,64,0.01,0.036615047603845596,0.36060051496546797,0.1300327313933607,0.2925603640079498,-0.5643035355592263,-6.444864053603097,-0.5142857142857143,0.4,0.0,0.3697987513719536,0.0
2000-10-02,2000,1999,5,46,20,16,0.2,32,0.01,0.034864895045757294,0.32392244812236526,0.10492575239758642,0.27485242575407026,-0.2622646904972801,-8.560764557319422,0.3203007518796992,0.55,0.0,0.604618922573733,0.0
2000-11-01,2000,1999,5,46,20,16,0.3,32,0.01,0.043448761105537415,0.29514607986682784,0.08711120846075593,0.2507119491696358,-0.047954387497815665,-19.93748011001223,0.03308270676691729,0.5,0.4923659639173309,0.6106351325963726,0.0
2000-12-01,2000,1999,5,46,20,16,0.2,32,0.01,0.04997292160987854,0.2883798251199342,0.08316292353620383,0.25000000000000006,-0.0004562229919258254,-27.741990529626573,,0.5,0.0,0.38164802985925317,0.0
2001-01-02,2001,2000,5,46,20,32,0.2,32,0.01,0.039388298988342285,0.3540936605454236,0.1253823204384577,0.29385661259293555,-0.5083587421167848,-2.8639332162181415,0.593984962406015,0.5,0.0,0.48459177408684845,0.0
2001-02-01,2001,2000,5,46,20,32,0.2,32,0.01,0.04338311403989792,0.40305550472874163,0.16245373989214068,0.3272946707904339,-0.9543307054693613,-4.745293913557618,0.26616541353383455,0.85,0.0,0.6921892570077682,0.0
2001-03-01,2001,2000,5,46,20,16,0.2,32,0.01,0.03765806928277016,0.39698794183425823,0.1575994259618004,0.3275850065052509,-0.8959329439013581,-7.004325072311865,-0.38496240601503756,0.85,0.0,0.7864699777163557,0.0
2001-04-02,2001,2000,5,46,20,32,0.2,32,0.01,0.03041829727590084,0.29825617914091507,0.08895674839573761,0.25462722927331927,-0.07015637167804645,-9.629456815479873,0.051127819548872175,0.2,0.21650635094610965,0.6033425429719854,0.0
