rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2004-10-01,2004,2003,5,46,20,32,0.2,32,0.01,0.03480963408946991,0.3894553154069515,0.15167544269872807,0.32570239514112476,-0.8246669798343229,-10.443275205054636,-0.15488721804511277,0.25,0.0,0.5453706579584247,0.0
2005-01-03,2005,2004,5,46,20,32,0.2,32,0.01,0.038504477590322495,0.308635586389128,0.0952559251857609,0.24594555377960203,-0.14593594208434157,-25.130013466988125,0.11578947368421053,0.65,0.3779644730092272,0.5633695911983373,0.0
2005-04-01,2005,2004,5,46,20,32,0.3,32,0.01,0.03448427841067314,0.2705368437832417,0.07319018384419812,0.2362949174642563,0.11951658533295495,-36.971996351740536,0.5954887218045113,0.6,0.5773502691896257,0.3690140635933477,0.0
2005-07-01,2005,2004,5,46,20,32,0.2,64,0.01,0.03767525032162666,0.3953683015837828,0.156316093897245,0.3227694024145603,-0.8804943626736239,-17.59973788489194,-0.4992481203007519,0.6,0.0,0.41895975529233487,0.0
2005-10-03,2005,2004,5,46,20,32,0.2,32,0.01,0.038430485874414444,0.3208167894036002,0.10292341236323396,0.2789347538352013,-0.23817638933213803,-21.402716012561395,0.12932330827067667,0.4,0.0,0.4737135469743205,0.0
2006-01-03,2006,2005,5,46,20,32,0.3,32,0.01,0.04066774621605873,0.39442691244760175,0.1555725892629481,0.32898495793342586,-0.8715499460204279,-10.81842103409222,-0.03308270676691729,0.5,0.0,0.8279027653316194,0.0
2006-04-03,2006,2005,5,46,20,16,0.3,32,0.01,0.0411720871925354,0.30967100811639053,0.0958961332678216,0.26526870578527456,-0.1536376934474779,-41.63105325780628,-0.1413533834586466,0.5,0.0,0.6074808941574538,0.0
2006-07-03,2006,2005,5,46,20,16,0.2,32,0.01,0.03520539775490761,0.3457614182135433,0.11955095832504078,0.28600804567337035,-0.43820701744409973,-7.359491444328782,-0.3804511278195489,0.0,,0.5354640962347357,0.0
2006-10-02,2006,2005,5,46,20,16,0.2,32,0.01,0.03885943815112114,0.3159627767834719,0.0998324763127221,0.2664849823713303,-0.20099219624327347,-11.275067573323296,0.3413533834586466,0.3,0.0,0.7676782662047321,0.0
2007-01-03,2007,2006,5,46,20,32,0.2,32,0.01,0.03646775335073471,0.34712749683181954,0.12049749905672488,0.2907563415169716,-0.4495939736147354,-59.646940833757604,-0.5864661654135337,0.75,0.0,0.8298087806340321,0.0
2007-04-02,2007,2006,5,46,20,16,0.3,32,0.01,0.03915714845061302,0.2950822409004309,0.08707352889481992,0.2521081876754761,-0.047501099486555676,-14.542133649420373,0.5654135338345864,0.1,0.0,0.7229169709399963,0.0
2007-07-02,2007,2006,5,46,20,32,0.2,32,0.01,0.041598398238420486,0.3045414526405969,0.09274549637644493,0.2670422479510307,-0.1157352947542245,-19.157453238649506,0.11127819548872178,0.55,0.5976143046671968,0.7242039170419424,0.0
2007-10-01,2007,2006,5,46,20,32,0.2,32,0.01,0.03769638016819954,0.3357290750115185,0.11271401180808982,0.2753127843141556,-0.35595803678905047,-12.721053537828425,-0.004511278195488721,0.45,0.28867513459481287,0.6090545319749653,0.0
2008-01-02,2008,2007,5,46,20,32,0.2,64,0.01,0.03738407790660858,0.36838375594196254,0.1357065916419074,0.29118826970458034,-0.6325605009552768,-7.465103872170998,-0.27518796992481204,0.75,0.0,0.5126862028715697,0.0
2008-04-01,2008,2007,5,46,20,16,0.2,32,0.01,0.036867424845695496,0.28494925192248727,0.0811960761711851,0.24896763235330582,0.023205098692510084,-7.19261478480221,0.33383458646616543,0.75,0.5563486402641868,0.6378192638070574,0.0
2008-07-01,2008,2007,5,46,20,16,0.2,32,0.01,0.037036873400211334,0.32450390404618784,0.10530278374121749,0.264092458486557,-0.2668004059093836,-2.91142799587311,-0.2120300751879699,0.65,0.47871355387816905,0.5699123656196294,0.0
2008-10-01,2008,2007,5,46,20,32,0.2,32,0.01,0.03644431009888649,0.3822283604347344,0.14609851952062525,0.31075844511389733,-0.7575761746842133,-2.509674456063334,-0.33383458646616543,0.85,0.0,0.5745250063912777,0.0
2009-01-02,2009,2008,5,46,19,32,0.2,32,0.01,0.03977278620004654,0.3427869105953581,0.11750286607551004,0.28789096269911346,-0.4139511551086372,-5.469970554340358,0.11578947368421051,0.8947368421052632,0.0,0.7608404257934025,0.0
2009-04-01,2009,2008,5,46,19,32,0.2,32,0.01,0.035096682608127594,0.37221593117725665,0.13854469942215228,0.3061786400066518,-0.6671545497132323,-1.1382580786413516,-0.3508771929824562,0.21052631578947367,0.0,0.5845528585285219,0.0
2009-07-01,2009,2008,5,46,19,16,0.2,32,0.01,0.031510718166828156,0.33607610743296024,0.11294714998729065,0.2899730910554817,-0.3591307048470642,-4.954395357443929,-0.7789473684210525,0.2631578947368421,0.28867513459481287,0.4442265953030041,0.0
2009-10-01,2009,2008,5,46,20,16,0.2,32,0.01,0.032356198877096176,0.2624535404178804,0.06888186087787997,0.22800428569316863,0.17134603455181996,-10.485805815147105,0.3383458646616541,0.55,0.7254762501100116,0.3931145089927548,0.0
2010-01-04,2010,2009,5,46,20,16,0.2,32,0.01,0.031837496906518936,0.2652744072583888,0.07037051114628952,0.22491612583398818,0.1534374598942615,-43.90187205766699,0.4285714285714286,0.6,0.5945883900105632,0.7024489967043694,0.0
2010-04-01,2010,2009,5,46,20,16,0.2,32,0.01,0.03270284831523895,0.28436510818487215,0.08086351475299405,0.24642180502414698,0.02720583755796624,-21.593988388226247,0.17744360902255638,0.2,0.0,0.8030159041498931,0.0
2010-07-01,2010,2009,5,46,20,16,0.2,32,0.01,0.0324481837451458,0.28444038798770194,0.08090633431859443,0.24186731398105624,0.02669071496427744,-5.926665777136041,0.2270676691729323,0.4,0.5773502691896257,0.79125461261683,0.0
2010-10-01,2010,2009,5,46,20,32,0.3,32,0.01,0.03404077887535095,0.31046107053601424,0.09638607631836801,0.26816532224416734,-0.15953174518337465,-9.708851713528315,-0.012030075187969924,0.2,0.3333333333333333,0.7435730606206374,0.0
2011-01-03,2011,2010,5,46,20,32,0.2,32,0.01,0.033856917172670364,0.2952345121946388,0.08716341719080634,0.2549940180778503,-0.048582462445790675,-32.21663713221799,0.04210526315789473,0.5,0.5103103630798288,0.7711126942525502,0.0
2011-04-01,2011,2010,5,46,20,32,0.2,32,0.01,0.03467534855008125,0.25673821347071785,0.06591451025613589,0.21978344589471815,0.2070434856404707,-30.842423323350555,0.6721804511278194,0.85,0.816496580927726,0.5704972648289178,0.0
2011-07-01,2011,2010,5,46,20,16,0.2,32,0.01,0.035813573747873306,0.3059187574725983,0.09358628617357839,0.24944378793239594,-0.12585005923101855,-7.882713678795287,0.35488721804511275,0.9,0.0,0.5156120349536132,0.0
2011-10-03,2011,2010,5,46,20,16,0.2,32,0.01,0.037939224392175674,0.31778697947988865,0.10098856432695118,0.2707301473617554,-0.2149000219783599,-2.4004029878369417,-0.18796992481203004,0.05,0.0,0.5532465343026557,0.0
2012-01-03,2012,2011,5,46,20,16,0.2,32,0.01,0.03539254143834114,0.34554585882096417,0.1194019405483177,0.29117571935057635,-0.4364143223857768,-4.571168844931832,-0.11578947368421053,0.25,0.3429971702850177,0.6795888018923076,0.0
2012-04-02,2012,2011,5,46,20,16,0.3,64,0.01,0.03954000025987625,0.33636119601895875,0.1131388541873044,0.282679777443409,-0.3610689225540378,-15.31904403754914,0.08421052631578946,0.55,0.0,0.3079164927611845,0.0
2012-07-02,2012,2011,5,46,20,32,0.2,32,0.01,0.035428356379270554,0.32129514359010036,0.10323056929458323,0.2833263346552849,-0.24187151031077558,-20.10097896887503,-0.2601503759398496,0.55,0.0,0.4294470603103675,0.0
2012-10-01,2012,2011,5,46,20,16,0.2,32,0.01,0.03384977951645851,0.3336986066161592,0.11135476005756614,0.2907947397232056,-0.33960613603087064,-44.322721512097324,-0.156390977443609,0.55,0.0,0.544512897439964,0.0
2013-01-02,2013,2012,5,46,20,32,0.2,64,0.01,0.03916922211647034,0.3481115406343936,0.12118164472285105,0.28419339627027507,-0.4578242974177569,-9.721753602724013,-0.4616541353383458,0.1,0.0,0.6209720176266592,0.0
