rebalance_date,ticker,invest_year,select_year,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss
2000-01-03,MRK,2000,1999,0.026908,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,MSFT,2000,1999,0.071066,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,ORCL,2000,1999,0.037953,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,PFE,2000,1999,0.013117,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,PG,2000,1999,0.047517,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,QCOM,2000,1999,0.061826,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,T,2000,1999,0.020490,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,VZ,2000,1999,0.042712,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,WMT,2000,1999,0.072628,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2000-01-03,XOM,2000,1999,0.046762,0.000000,0.000000,22.400000,0.200000,44.800000,0.010000,0.035995
2001-01-02,AIG,2001,2000,0.048729,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,BMY,2001,2000,0.075273,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,C,2001,2000,0.041598,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,CSCO,2001,2000,0.099956,0.677853,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,GE,2001,2000,0.033437,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,HD,2001,2000,0.044296,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,IBM,2001,2000,0.061433,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,INTC,2001,2000,0.095646,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,JNJ,2001,2000,0.029006,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,KO,2001,2000,0.015533,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,LLY,2001,2000,0.026863,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,MRK,2001,2000,0.042918,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,MSFT,2001,2000,0.027983,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,ORCL,2001,2000,0.091776,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,PFE,2001,2000,0.048399,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,PG,2001,2000,0.049721,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,T,2001,2000,0.023944,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,VZ,2001,2000,0.032686,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,WMT,2001,2000,0.072561,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2001-01-02,XOM,2001,2000,0.038243,0.000000,0.000000,25.600000,0.240000,32.000000,0.010000,0.033921
2002-01-02,AIG,2002,2001,0.072661,0.137845,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,BAC,2002,2001,0.064728,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,BMY,2002,2001,0.069170,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,C,2002,2001,0.038928,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,CSCO,2002,2001,0.029221,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,CVX,2002,2001,0.054426,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,GE,2002,2001,0.020435,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,HD,2002,2001,0.072169,0.156938,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,IBM,2002,2001,0.046524,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,INTC,2002,2001,0.047555,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,JNJ,2002,2001,0.073518,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,KO,2002,2001,0.037093,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,MRK,2002,2001,0.044055,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,MSFT,2002,2001,0.055331,0.126136,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,PFE,2002,2001,0.009996,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,PG,2002,2001,0.065003,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,T,2002,2001,0.012995,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,VZ,2002,2001,0.044906,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,WMT,2002,2001,0.079519,0.278807,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2002-01-02,XOM,2002,2001,0.061768,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.031465
2003-01-02,AIG,2003,2002,0.018358,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,BAC,2003,2002,0.012944,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,C,2003,2002,0.079366,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,CSCO,2003,2002,0.091286,0.179488,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,CVX,2003,2002,0.028273,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,GE,2003,2002,0.086374,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,IBM,2003,2002,0.065806,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,INTC,2003,2002,0.092892,0.217096,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,JNJ,2003,2002,0.055683,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,KO,2003,2002,0.029613,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,LLY,2003,2002,0.029576,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,MRK,2003,2002,0.027090,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,MSFT,2003,2002,0.099836,0.563369,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,PEP,2003,2002,0.041497,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,PFE,2003,2002,0.049777,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,PG,2003,2002,0.043680,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,VZ,2003,2002,0.024404,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,WFC,2003,2002,0.035433,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,WMT,2003,2002,0.071865,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2003-01-02,XOM,2003,2002,0.016248,0.000000,0.000000,19.200000,0.220000,32.000000,0.010000,0.035501
2004-01-02,AIG,2004,2003,0.013680,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,BAC,2004,2003,0.048336,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,C,2004,2003,0.059612,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,CSCO,2004,2003,0.090736,0.278345,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,CVX,2004,2003,0.045650,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,GE,2004,2003,0.073788,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,HD,2004,2003,0.051141,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,IBM,2004,2003,0.062047,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,INTC,2004,2003,0.060619,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,JNJ,2004,2003,0.015521,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,KO,2004,2003,0.064130,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,MRK,2004,2003,0.019088,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,MSFT,2004,2003,0.040861,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,PFE,2004,2003,0.054662,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,PG,2004,2003,0.057651,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,UPS,2004,2003,0.086397,0.480549,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,VZ,2004,2003,0.059356,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,WFC,2004,2003,0.022828,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,WMT,2004,2003,0.026275,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2004-01-02,XOM,2004,2003,0.047621,0.000000,0.000000,28.800000,0.200000,51.200000,0.010000,0.035999
2005-01-03,AIG,2005,2004,0.075618,0.110146,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,BAC,2005,2004,0.036855,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,C,2005,2004,0.043739,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,CSCO,2005,2004,0.062417,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,CVX,2005,2004,0.026457,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,GE,2005,2004,0.070731,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,HD,2005,2004,0.044611,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,IBM,2005,2004,0.058356,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,INTC,2005,2004,0.061808,0.116547,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,JNJ,2005,2004,0.054274,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,JPM,2005,2004,0.045560,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,KO,2005,2004,0.051779,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,MSFT,2005,2004,0.073138,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,PFE,2005,2004,0.048583,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,PG,2005,2004,0.011820,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,UPS,2005,2004,0.046301,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,VZ,2005,2004,0.086961,0.408902,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,WFC,2005,2004,0.054922,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,WMT,2005,2004,0.026148,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2005-01-03,XOM,2005,2004,0.019923,0.000000,0.000000,28.800000,0.220000,51.200000,0.010000,0.040040
2006-01-03,AIG,2006,2005,0.039827,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,AMGN,2006,2005,0.019590,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,BAC,2006,2005,0.042129,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,C,2006,2005,0.081878,0.131187,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,CSCO,2006,2005,0.089270,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,CVX,2006,2005,0.024047,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,GE,2006,2005,0.048705,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,HD,2006,2005,0.015749,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,IBM,2006,2005,0.070771,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,INTC,2006,2005,0.049009,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,JNJ,2006,2005,0.052894,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,JPM,2006,2005,0.064385,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,KO,2006,2005,0.093203,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,MSFT,2006,2005,0.051343,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,PEP,2006,2005,0.061158,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,PFE,2006,2005,0.093171,0.566280,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,PG,2006,2005,0.033457,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,WFC,2006,2005,0.033164,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,WMT,2006,2005,0.023915,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2006-01-03,XOM,2006,2005,0.012335,0.000000,0.000000,25.600000,0.200000,32.000000,0.010000,0.034701
2007-01-03,AIG,2007,2006,0.080515,0.149854,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,BAC,2007,2006,0.041295,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,C,2007,2006,0.052173,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,CSCO,2007,2006,0.011409,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,CVX,2007,2006,0.037139,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,GE,2007,2006,0.092984,0.328104,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,IBM,2007,2006,0.073394,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,INTC,2007,2006,0.061695,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,JNJ,2007,2006,0.087373,0.298483,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,JPM,2007,2006,0.019572,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,KO,2007,2006,0.082962,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,MSFT,2007,2006,0.019366,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,PFE,2007,2006,0.055265,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,PG,2007,2006,0.030700,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,T,2007,2006,0.044139,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,VZ,2007,2006,0.037643,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,WFC,2007,2006,0.054087,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,WMT,2007,2006,0.065521,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2007-01-03,XOM,2007,2006,0.052768,0.000000,0.000000,19.200000,0.240000,32.000000,0.010000,0.036571
2008-01-02,AAPL,2008,2007,0.036436,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,AIG,2008,2007,0.021703,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,BAC,2008,2007,0.052394,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,C,2008,2007,0.054404,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,CSCO,2008,2007,0.078789,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,CVX,2008,2007,0.051781,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,GE,2008,2007,0.048237,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,IBM,2008,2007,0.033372,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,INTC,2008,2007,0.053031,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,JNJ,2008,2007,0.086867,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,JPM,2008,2007,0.033252,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,KO,2008,2007,0.089873,0.138580,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,MSFT,2008,2007,0.013644,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,PFE,2008,2007,0.095926,0.517400,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,PG,2008,2007,0.092755,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,T,2008,2007,0.059809,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,VZ,2008,2007,0.036143,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,WMT,2008,2007,0.014639,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2008-01-02,XOM,2008,2007,0.046948,0.000000,0.000000,22.400000,0.220000,38.400000,0.010000,0.035320
2009-01-02,CSCO,2009,2008,0.057044,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,CVX,2009,2008,0.061584,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,GE,2009,2008,0.018197,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,GOOGL,2009,2008,0.080519,0.171483,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,IBM,2009,2008,0.019456,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,INTC,2009,2008,0.061495,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,JNJ,2009,2008,0.059617,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,JPM,2009,2008,0.067951,0.141515,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,KO,2009,2008,0.065396,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,MSFT,2009,2008,0.064377,0.331098,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,ORCL,2009,2008,0.074417,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,PEP,2009,2008,0.073826,0.166322,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,PFE,2009,2008,0.053373,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,PG,2009,2008,0.080680,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,T,2009,2008,0.023035,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,VZ,2009,2008,0.013126,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,WFC,2009,2008,0.054557,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,WMT,2009,2008,0.018225,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2009-01-02,XOM,2009,2008,0.053124,0.000000,0.000000,22.400000,0.220000,44.800000,0.010000,0.034234
2010-01-04,AAPL,2010,2009,0.068492,0.000000,0.000000,19.200000,0.220000,51.200000,0.010000,0.038475
2010-01-04,BAC,2010,2009,0.062094,0.179042,0.000000,19.200000,0.220000,51.200000,0.010000,0.038475
2010-01-04,CSCO,2010,2009,0.070007,0.000000,0.000000,19.200000,0.220000,51.200000,0.010000,0.038475
2010-01-04,CVX,2010,2009,0.060210,0.000000,0.000000,19.200000,0.220000,51.200000,0.010000,0.038475
2010-01-04,GOOGL,2010,2009,0.023316,0.000000,0.000000,19.200000,0.220000,51.200000,0.010000,0.038475
2010-01-04,IBM,2010,2009,0.054306,0.000000,0.000000,19.200000,0.220000,51.200000,0.010000,0.038475
