rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,7,48,20,32,32,0.01,0.032254625111818314,0.33631820124885803,0.11310993249126736,0.29343858033418657,-0.3607209923761485,0.49616417288865455,0.17142857142857143,0.5,0.0,0.9999999348074198,0.0
1999-01-04,1999,1998,7,48,20,16,32,0.01,0.032224707305431366,0.3652108212273389,0.13337894394154728,0.2901423552632332,-0.6045587241088393,-0.0975610768550752,-0.2120300751879699,0.35,0.36313651960128146,0.7685753414646781,0.0
2000-01-03,2000,1999,7,48,20,16,64,0.01,0.036834970116615295,0.32837045727453806,0.10782715721068922,0.28756391823291777,-0.2971688085496449,-3.0585844987749597,-0.09868190757231508,0.45,0.42640143271122083,0.5351402439616756,0.0
2001-01-02,2001,2000,7,48,20,16,64,0.01,0.02923711948096752,0.30537752307612853,0.0932554316001114,0.265092316865921,-0.12186985383592663,-4.058215579982552,0.04661654135338346,0.55,0.5,0.7788430087380523,0.0
2002-01-02,2002,2001,7,48,20,32,32,0.01,0.03545348718762398,0.3853054481112787,0.1484602883442333,0.3167330262064934,-0.7859884312088219,-8.070727375493368,-0.2857142857142857,0.35,0.408248290463863,0.7924363243565884,0.0
2003-01-02,2003,2002,7,48,20,16,32,0.01,0.03242814168334007,0.2680924589778143,0.07187356656077105,0.21262044653296472,0.13535559024636323,-1.0190674080485014,0.40751879699248117,0.7,0.6859943405700354,0.7453135396647638,0.0
2004-01-02,2004,2003,7,48,20,16,32,0.01,0.039192456752061844,0.3104758487961731,0.09639525268570417,0.24966955274343494,-0.1596421375723811,-5.668604240824934,0.12030075187969923,0.6,0.6172133998483676,0.6589697146665373,0.0
2005-01-03,2005,2004,7,48,20,16,64,0.01,0.03483986109495163,0.3217489799890101,0.10352240612396842,0.2590440103411674,-0.2453823293108981,-22.57159611307009,0.060150375939849614,0.55,0.49236596391733095,0.9013176321483414,0.0
2006-01-03,2006,2005,7,48,20,16,32,0.01,0.03275628760457039,0.29735286879811657,0.08841872858246992,0.2384441894292831,-0.0636839528718185,-3.435974114090425,0.13383458646616542,0.7,0.6859943405700354,0.6507725919707988,0.0
2007-01-03,2007,2006,7,48,19,16,32,0.01,0.03735504671931267,0.3863012031315935,0.14922861954091665,0.3370040648531716,-0.7957177218090308,-6.805769575405336,-0.25789473684210523,0.5263157894736842,0.4364357804719847,0.5353358305072827,0.0
2008-01-02,2008,2007,7,48,20,16,32,0.01,0.036528218537569046,0.27655093212483295,0.07648041805911397,0.23301362365484235,0.07993482034148591,-3.2001001541170666,0.3924812030075188,0.6,0.0,0.7006978142294675,0.0
2009-01-02,2009,2008,7,48,19,16,32,0.01,0.03998235613107681,0.2774192911445907,0.07696146309916718,0.24043496898336758,0.07389706070668822,-0.5792341964093353,0.1701754385964912,0.47368421052631576,0.4472135954999579,0.7572534580734974,0.0
2010-01-04,2010,2009,7,48,20,16,64,0.01,0.03985709697008133,0.28788196498319113,0.0828760257625833,0.24592704534530646,0.0029951787959906495,-8.949160736668905,0.05413533834586466,0.7,0.3779644730092272,0.7550839635922663,0.0
2011-01-03,2011,2010,7,48,20,16,64,0.01,0.04137403517961502,0.27570328435111663,0.07601230100199267,0.23890812993049618,0.08556630373542662,-5.559280880528783,0.2706766917293233,0.7,0.5135525910130955,0.7587458941409372,0.0
2012-01-03,2012,2011,7,48,20,16,32,0.01,0.03924384340643883,0.41567534689904384,0.17278599401964043,0.3323127138614655,-1.0786284994843962,-11.50024013155072,-0.10977443609022557,0.65,0.0,0.7018490675128138,0.0
2013-01-02,2013,2012,7,48,20,16,64,0.01,0.03354652225971222,0.34871803862332734,0.1216042704613004,0.2976085200905799,-0.46290851682767387,-1.0310949397480718,-0.5278195488721804,0.6,0.0,0.5291175873237602,0.0
2014-01-02,2014,2013,7,48,20,16,64,0.01,0.04453892260789871,0.30838364660735845,0.09510047349485215,0.2624215704202652,-0.1440658465546123,-4.161539614713574,0.09624060150375939,0.35,0.36313651960128146,0.7849974129809594,0.0
2015-01-02,2015,2014,7,48,20,32,32,0.01,0.03294418007135391,0.3722838459967221,0.1385952619901111,0.3244299168884754,-0.6673114224374268,-7.212220957691967,-0.003007518796992481,0.4,0.3872983346207417,0.7194491849365799,0.0
2016-01-04,2016,2015,7,48,20,32,64,0.01,0.028460314497351646,0.34082262675445896,0.11616006290780923,0.28721569031476973,-0.39741429062026135,-1.0812552528914439,-0.019548872180451125,0.15,,0.9875851646679311,0.0
2017-01-03,2017,2016,7,48,20,16,32,0.01,0.03240257874131203,0.24375981052659088,0.05941884522795948,0.19848711997270585,0.2851868243252995,0.19087233526099145,0.5112781954887218,0.5,0.6666666666666666,0.7332622956937462,0.0
2018-01-02,2018,2017,7,48,20,16,64,0.01,0.03184547275304794,0.32528444640704773,0.1058099710743395,0.273667380809784,-0.2729019076612271,-7.700237271927975,-0.007518796992481202,0.45,0.0,0.5917796137203473,0.0
2019-01-02,2019,2018,7,48,20,16,64,0.01,0.03133018687367439,0.276961844058255,0.07670786306414919,0.23856615841388704,0.07719863982978425,0.5565714181239734,0.6030075187969924,0.1,0.22941573387056177,0.35888659998510786,0.0
2020-01-02,2020,2019,7,48,20,16,64,0.01,0.031646087765693665,0.28153926818100494,0.07926435952789583,0.2318462610244751,0.046443795153132905,-0.8599884918756628,0.35187969924812035,0.5,0.0,0.5821777194493489,0.0
2021-01-04,2021,2020,7,48,20,32,64,0.01,0.03554369509220123,0.3178770325601582,0.10104580782925188,0.26466040447354316,-0.21558866561506007,0.506308613564386,0.3142857142857143,0.2,0.24253562503633297,0.9491104168856498,0.0
2022-01-03,2022,2021,7,48,20,16,32,0.01,0.024763192981481552,0.43006323949030145,0.18495438996089236,0.35693224415183067,-1.2250152175746445,-5.214159118536819,-0.7669172932330827,0.4,0.0,0.5836053317234609,0.0
2023-01-03,2023,2022,7,48,20,32,32,0.01,0.03374211862683296,0.24292268389839727,0.05901143035240064,0.19846788346767424,0.29008805591096976,0.5311439388660104,0.593984962406015,0.6,0.6531972647421809,0.805851900632123,0.0
2024-01-02,2024,2023,7,48,20,16,32,0.01,0.04154108464717865,0.3199200798953797,0.10234885752026612,0.26788226187229164,-0.23126445137162244,0.541684699451791,-0.019548872180451125,0.45,0.0,0.8979848839208644,0.0
2025-01-02,2025,2024,7,48,20,16,64,0.01,0.0345589704811573,0.2742844966997089,0.07523198512981262,0.22810785710811615,0.09495356234811891,-0.7644207436505859,0.3488721804511278,0.65,0.75,0.7282780117863581,0.0
