rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.3,0.07741028815507889,0.33736458488338267,0.1138148631335371,0.2856641957163811,-0.3692013610049576,-0.04962406015037594,0.4,0.44095855184409843
1998-04-01,20,25,0.1,0.07642864435911179,0.3008801479540258,0.09052886343283643,0.25909614145755766,-0.08906903377848319,0.10225563909774435,0.55,0.565685424949238
1998-07-01,20,25,0.1,0.08025726675987244,0.31015549646167756,0.09619643198538967,0.2701992729306221,-0.1572503095986726,0.04661654135338346,0.5,0.48038446141526137
1998-10-01,20,25,0.1,0.07883083075284958,0.33937674877504853,0.1151765776091224,0.2753913110494614,-0.3855828885307957,-0.13834586466165413,0.5,
1999-01-04,20,25,0.1,0.08206533640623093,0.3002961631882582,0.09017778562558901,0.2586810091137886,-0.08484554136046918,-0.13533834586466165,0.4,0.4059989714705751
1999-04-01,20,25,0.1,0.07664607465267181,0.29839099228050736,0.0890371842741458,0.2424845078587532,-0.07112402134310747,0.22857142857142856,0.55,0.554700196225229
1999-07-01,20,25,0.1,0.08211953938007355,0.3227247749004062,0.10415128033451784,0.278050389289856,-0.2529477333475829,-0.19849624060150375,0.35,0.3779644730092272
1999-10-01,20,25,0.1,0.07743094861507416,0.26866801814085584,0.07218250397173523,0.23034691631793977,0.13163904996408748,0.43458646616541347,0.6,0.5945883900105632
2000-01-03,20,25,0.3,0.08205734938383102,0.3288442668543841,0.1081385518429974,0.2714259171485901,-0.3009149093894423,-0.09172932330827067,0.45,0.4472135954999579
2000-04-03,20,25,0.1,0.08123521506786346,0.32772451441208916,0.10740335734663964,0.2816029509902001,-0.292070464320477,-0.11578947368421053,0.55,0.5345224838248488
2000-07-03,20,25,0.1,0.07568061351776123,0.30995368953892927,0.09607128965879494,0.2570600551366807,-0.15574483800054084,-0.16992481203007515,0.6,0.5945883900105632
2000-10-02,20,25,0.1,0.08037944883108139,0.34582599381466744,0.11959561799790239,0.2831982570886612,-0.43874427666649507,-0.19999999999999998,0.35,0.34641016151377546
2001-01-02,20,25,0.3,0.07684735953807831,0.3365102950684764,0.11323917868707305,0.2763435453176499,-0.36227583382945006,-0.22406015037593985,0.6,0.0
2001-04-02,20,25,0.1,0.07951623946428299,0.2997643197790454,0.08985864741259376,0.23808224409818646,-0.08100628466278215,0.08571428571428572,0.55,0.5345224838248488
2001-07-02,20,25,0.1,0.08245742321014404,0.3144016674510059,0.09884840849597289,0.27647131353616716,-0.18915378641771863,-0.3488721804511278,0.35,0.0
2001-10-01,20,25,0.1,0.08340015262365341,0.25692418098148323,0.06601003477300596,0.2255020299553871,0.2058943185202292,0.58796992481203,0.65,0.0
2002-01-02,20,25,0.3,0.08155202120542526,0.30754154769164616,0.09458180355657306,0.27490764707326887,-0.13782620819937508,-0.27368421052631575,0.5,0.5135525910130955
2002-04-01,20,25,0.3,0.08166966587305069,0.3197382211880016,0.10223253008846744,0.2722076550126076,-0.22986502362066097,-0.7052631578947368,0.4,0.0
2002-07-01,20,25,0.1,0.08173510432243347,0.2969695105574709,0.08819089020074382,0.25808376371860503,-0.060943040008948124,-0.08721804511278194,0.5,0.6882472016116853
2002-10-01,20,25,0.3,0.08093807101249695,0.28047302806394453,0.07866511947135822,0.2231723350286484,0.05365269808892359,0.2646616541353383,0.6,0.5685352436149611
2003-01-02,20,25,0.3,0.08245711028575897,0.29824326632932036,0.08894904591078191,0.2533677667379379,-0.07006371020489532,-0.007518796992481202,0.75,0.0
2003-04-01,20,25,0.1,0.08191899955272675,0.2777207284349017,0.07712880300241241,0.2396131330728531,0.07213470072285821,0.362406015037594,0.8,0.8885233166386386
2003-07-01,20,25,0.3,0.08458136022090912,0.2731507798402202,0.07461134852732045,0.23229560524225232,0.10241986734050601,0.38496240601503756,0.75,0.75
