rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,LLY,0.10000317543745041,1.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,INTC,0.10000317543745041,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,C,0.10000317543745041,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,IBM,0.0813865214586258,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,CSCO,0.08011864125728607,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,MSFT,0.050068411976099014,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,WMT,0.047197502106428146,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,AIG,0.04456014931201935,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,XOM,0.04456014931201935,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,T,0.04456014931201935,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,DIS,0.04456014931201935,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,GE,0.04456014931201935,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,PG,0.04456014931201935,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,VZ,0.043478693813085556,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,PFE,0.03474078327417374,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,JNJ,0.027044393122196198,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,BMY,0.02465943805873394,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,KO,0.019330568611621857,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,MRK,0.014418203383684158,0.0,0.0,16,64,0.01,0.03598,4,45
1998-01-02,1998,1997,PEP,0.010186349973082542,0.0,0.0,16,64,0.01,0.03598,4,45
1998-07-01,1998,1997,DIS,0.08505260944366455,0.41448,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,T,0.08471880108118057,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,BMY,0.08138008415699005,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,C,0.07768320292234421,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,LLY,0.07406076043844223,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,CSCO,0.06761829555034637,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,VZ,0.062490854412317276,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,PFE,0.05470886826515198,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,MSFT,0.051096267998218536,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,AIG,0.05058081075549126,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,GE,0.04837218299508095,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,INTC,0.047515999525785446,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,XOM,0.03986936807632446,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,WMT,0.03627994656562805,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,JNJ,0.03227182850241661,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,IBM,0.030153654515743256,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,KO,0.02930936962366104,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,PG,0.02684207819402218,0.0,0.0,16,32,0.01,0.035799,4,45
1998-07-01,1998,1997,MRK,0.009997482411563396,0.0,0.0,16,32,0.01,0.035799,4,45
