rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,1,42,20,16,0.2,32,0.01,0.02888520248234272,0.3314973903675552,0.10989051982049929,0.26638194382190705,-0.3219912158857057,0.5651874627598876,0.2796992481203007,0.55,0.5270462766947299,0.9999999832361937,0.0
1999-01-04,1999,1998,1,42,20,16,0.2,32,0.01,0.029651666060090065,0.3046769324146912,0.09282803314562629,0.23756289303302763,-0.11672821829324853,0.013856864199299102,0.28721804511278193,0.5,0.48038446141526137,0.8013733412515467,0.0
2000-01-03,2000,1999,1,42,20,16,0.2,64,0.01,0.03661898896098137,0.35853294381742784,0.12854587180239088,0.29250847339630126,-0.5464165028859052,-3.378569712060453,-0.3383458646616541,0.35,0.3481553119113957,0.5513406920621728,0.0
2001-01-02,2001,2000,1,42,20,32,0.3,32,0.01,0.03534407913684845,0.3863839354806524,0.14929254559751698,0.2665079471468925,-0.7960005485415578,-6.722278064981843,0.10676691729323308,0.7,0.7071067811865476,0.8434726137671895,0.0
2002-01-02,2002,2001,1,42,20,32,0.2,32,0.01,0.03224383667111397,0.3258287537038202,0.10616437674018472,0.2592830681800842,-0.2771654344683876,-7.66496286190289,0.14887218045112782,0.35,0.5270462766947299,0.7846882561615512,0.0
2003-01-02,2003,2002,1,42,20,16,0.2,32,0.01,0.03552500531077385,0.33562198698207174,0.11264211814579395,0.278960888683796,-0.3550931506260926,-0.9569641048904896,0.08800301487331395,0.6,0.6262242910851494,0.9489251133142957,0.0
2004-01-02,2004,2003,1,42,20,32,0.2,64,0.01,0.037308234721422195,0.3231069635106977,0.10439810986910333,0.2728322443366051,-0.255917111207258,-9.427262837556036,0.1744360902255639,0.55,0.0,0.8446636243509951,0.0
2005-01-03,2005,2004,1,42,20,32,0.2,64,0.01,0.04062103107571602,0.36407850820336235,0.13255316013558577,0.3093755206465721,-0.5946244828341143,-40.766426242229436,-0.23308270676691725,0.35,0.31782086308186414,0.6236957269060732,0.0
2006-01-03,2006,2005,1,42,20,16,0.2,32,0.01,0.03435424342751503,0.3529658580180039,0.12458489692638568,0.30311506718397135,-0.49876567730990273,-5.788303586730924,-0.06400568964751979,0.7,0.5048781642974013,0.6559350689051727,0.0
2007-01-03,2007,2006,1,42,19,16,0.3,32,0.01,0.03730145841836929,0.3553649947839185,0.1262842795177744,0.3057780940281717,-0.5196208301972189,-8.258216777044286,0.15263157894736842,0.6842105263157895,0.5976143046671968,0.7045053170531069,0.0
2008-01-02,2008,2007,1,42,19,32,0.3,64,0.01,0.036419522017240524,0.29067073440934954,0.08448947584207063,0.24002560056807926,-0.01669002596624991,-3.4639557130248875,0.3017543859649123,0.42105263157894735,0.0,0.6791156519045367,0.0
2009-01-02,2009,2008,1,42,19,32,0.2,32,0.01,0.034534066915512085,0.37039455332234333,0.13719212513085824,0.2823023737880332,-0.650878572407994,-1.2795764391771511,0.06315789473684211,0.5263157894736842,0.47809144373375745,0.7075749492029599,0.0
2010-01-04,2010,2009,1,42,20,16,0.2,64,0.01,0.03898944705724716,0.36771152377599114,0.1352117647176613,0.2799978533387184,-0.6266076958515645,-7.266812403427446,0.21804511278195485,0.5,0.5241424183609592,0.8952080647856123,0.0
2011-01-03,2011,2010,1,42,20,16,0.3,64,0.01,0.031815797090530396,0.398645804224893,0.15891847722611172,0.32165936708450316,-0.91180122978781,-7.341900499635004,-0.33358728080077166,0.5,0.48038446141526137,0.9218696036364339,0.0
2012-01-03,2012,2011,1,42,19,32,0.2,64,0.01,0.03898143768310547,0.3474298755999871,0.12070751845942251,0.29972951902577094,-0.4525138054617177,-5.781021559340036,-0.1649122807017544,0.47368421052631576,0.0,0.8029975808653464,0.0
2013-01-02,2013,2012,1,42,20,32,0.2,64,0.01,0.04151158034801483,0.4022727160671884,0.16182333809207278,0.3398415765166283,-0.9467469244159135,-1.177899044626498,-0.22105263157894736,0.55,0.0,0.717611718385798,0.0
2014-01-02,2014,2013,1,42,20,16,0.2,32,0.01,0.03862448036670685,0.31129081987264773,0.09690197453698521,0.271030762642622,-0.1657380395426793,-6.649882451155015,0.16541353383458643,0.55,0.5135525910130955,0.5513922606393187,0.0
2015-01-02,2015,2014,1,42,19,32,0.2,32,0.01,0.03577467054128647,0.36461870564638815,0.13294680050724744,0.2950154614332971,-0.5997931661038776,-14.465488934908787,-0.05087719298245614,0.5263157894736842,0.5163977794943222,0.6874452793874154,0.0
2016-01-04,2016,2015,1,42,19,32,0.3,32,0.01,0.03874000161886215,0.41571807461070814,0.1728215175580343,0.37017457826976297,-1.0796189279483466,-4.995841271423407,-0.24747698740460086,0.631578947368421,,0.9455050979061194,0.0
2017-01-03,2017,2016,1,42,20,16,0.2,32,0.01,0.03387322276830673,0.2778965236927344,0.07722647788050649,0.2334333366155624,0.07095966459541059,-0.8457505648296315,0.4766917293233082,0.7,0.6009252125773316,0.7338645577527291,0.0
2018-01-02,2018,2017,1,42,20,32,0.2,64,0.01,0.031119221821427345,0.32876492590693546,0.10808637650659277,0.278506335914135,-0.300287236169537,-15.534040284182154,0.07669172932330826,0.45,0.44946657497549475,0.7800094030497762,0.0
2019-01-02,2019,2018,1,42,20,16,0.2,32,0.01,0.03153296560049057,0.22635894719335972,0.05123837297448621,0.2005763202905655,0.38359852060768473,0.19230685924413704,0.6530490432281181,0.65,0.7947194142390263,0.5791301913398691,0.0
2020-01-02,2020,2019,1,42,20,16,0.2,32,0.01,0.03210234269499779,0.3180825197924258,0.10117648939749894,0.25407220378518103,-0.2171607747067541,-1.2933847541620134,0.2954630241983365,0.45,0.3535533905932738,0.7531334044754079,0.0
2021-01-04,2021,2020,1,42,20,16,0.2,64,0.01,0.036729998886585236,0.29554849844912434,0.08734891493553205,0.22719283789396288,-0.050814014262039464,0.12857708666347267,0.3413533834586466,0.45,0.3960590171906697,0.9617545036995865,0.0
2022-01-03,2022,2021,1,42,20,16,0.2,64,0.01,0.033586714416742325,0.36631935735956106,0.13418987157632178,0.3063471403717995,-0.614314244527179,-5.031926187174159,-0.4526315789473684,0.35,0.0,0.9267133991089898,0.0
2023-01-03,2023,2022,1,42,20,16,0.2,32,0.01,0.030447015538811684,0.31990950043056116,0.1023420884657312,0.2454009161889553,-0.23118301913661599,0.3262799261725876,0.10977443609022557,0.45,0.4898979485566356,0.8955297209003883,0.0
2024-01-02,2024,2023,1,42,20,16,0.2,32,0.01,0.02890593931078911,0.32852368202834753,0.10792780965346278,0.25191682741045957,-0.29837966500406354,0.512835853354616,0.24548220610114999,0.3,0.37267799624996495,0.7090423199308905,0.0
2025-01-02,2025,2024,1,42,20,16,0.2,64,0.01,0.03245042636990547,0.2685583158999641,0.0721235690390249,0.22309498101472855,0.13234804163579073,-0.8315908914213808,0.3578947368421052,0.45,0.5303300858899106,0.8951492598573578,0.0
