rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.1,0.07387620955705643,0.36453071968306333,0.13288264559265212,0.29087575346231465,-0.5985882176559654,-0.0781954887218045,0.5,0.5
1998-04-01,20,25,0.3,0.08158247917890549,0.2687156053006872,0.07220807653211472,0.2295354199409485,0.13133141013997307,0.35037593984962395,0.5,0.5656854249492381
1998-07-01,20,25,0.1,0.07685967534780502,0.2992563240380853,0.0895543474767875,0.2566831409931183,-0.07734553355533835,0.17593984962406017,0.65,0.5741692517632145
1998-10-01,20,25,0.1,0.07697561383247375,0.2820342652088989,0.07954332675192352,0.22822625070810315,0.043087798473100736,0.35037593984962395,0.7,
1999-01-04,20,25,0.3,0.0838795006275177,0.3291356532729273,0.10833027825539662,0.27623971566557887,-0.3032213925461247,-0.2902255639097744,0.2,0.20965696734438366
1999-04-01,20,25,0.1,0.0814317911863327,0.3179946667308482,0.10112060806926322,0.25449772268533705,-0.21648851812647485,0.02706766917293233,0.5,0.5135525910130955
1999-07-01,20,25,0.1,0.07696028053760529,0.3287022342093148,0.10804515877419525,0.26927048444747925,-0.2997913837497175,-0.09022556390977443,0.35,0.3450327796711771
1999-10-01,20,25,0.3,0.08453443646430969,0.29826767996115994,0.08896360890941293,0.2486096841096878,-0.07023890417338863,0.3699248120300751,0.65,0.6356417261637283
2000-01-03,20,25,0.1,0.0832378938794136,0.3003334694164461,0.09020019285171939,0.2694827100634575,-0.0851151019755716,0.17744360902255638,0.45,0.4472135954999579
2000-04-03,20,25,0.1,0.07906602323055267,0.3240195879754369,0.10498869339177189,0.27362352341413504,-0.2630218753897371,-0.018045112781954885,0.5,0.5345224838248488
2000-07-03,20,25,0.3,0.08117391914129257,0.2961564289459159,0.08770863040599733,0.23796627938747408,-0.05514141841801279,0.018045112781954885,0.55,0.5504818825631803
2000-10-02,20,25,0.3,0.08129700273275375,0.3203637143691824,0.10263290948441908,0.2689337745308876,-0.23468161785767339,-0.2781954887218045,0.35,0.34641016151377546
2001-01-02,20,25,0.3,0.07818553596735,0.3635967865545422,0.13220262319278933,0.2836736935377121,-0.590407497056112,0.13233082706766916,0.5,0.6666666666666666
2001-04-02,20,25,0.3,0.08049049228429794,0.2651857370176816,0.070323475117611,0.2278317093849182,0.15400330685580754,0.32481203007518794,0.55,0.5773502691896257
2001-07-02,20,25,0.3,0.08114860206842422,0.40574728078167227,0.16463085586172121,0.32493302047252653,-0.9805215742763451,-0.4796992481203006,0.4,0.408248290463863
2001-10-01,20,25,0.3,0.08196130394935608,0.2369010278688308,0.05612209700530855,0.19995739668607712,0.32484695331959634,0.7368421052631579,0.7,0.3933978962347216
2002-01-02,20,25,0.3,0.08134586364030838,0.3304864593882599,0.10922129983898796,0.2863994598388672,-0.31394044919083264,-0.7172932330827068,0.35,0.0
2002-04-01,20,25,0.3,0.0822303518652916,0.33450226743797257,0.11189176692114491,0.2847877547144889,-0.34606636897617915,-0.7037593984962407,0.2,0.28005601680560194
2002-07-01,20,25,0.3,0.08114747703075409,0.291389726724854,0.0849079728407851,0.2552404925227165,-0.021449297332753137,0.0781954887218045,0.75,0.8583950752789521
2002-10-01,20,25,0.1,0.0827687457203865,0.3272706773172683,0.10710609623170353,0.27163501650094984,-0.28849439075733585,-0.06616541353383458,0.45,0.37605071654517747
2003-01-02,20,25,0.3,0.08274846524000168,0.29607907543551265,0.087662818910748,0.2529537186026573,-0.054590302685689984,-0.13834586466165413,0.75,0.0
2003-04-01,20,25,0.3,0.08348286896944046,0.27626553772996787,0.0763226473372283,0.24301495999097827,0.08183281398823095,0.47368421052631576,0.6,0.7608859102526822
2003-07-01,20,25,0.1,0.08264520019292831,0.28261241711091306,0.07986977830527271,0.24329010099172593,0.03916056174108029,0.24511278195488717,0.65,0.3535533905932738
2003-10-01,20,25,0.1,0.0829966589808464,0.2929917286900299,0.08584415308077206,0.25147738754749294,-0.032711616009287736,0.14285714285714285,0.15,0.0
2004-01-02,20,25,0.3,0.08474956452846527,0.28918329274620835,0.08362697680353924,0.2498551681637764,-0.006038818689193981,0.0631578947368421,0.55,0.5504818825631803
2004-04-01,20,25,0.1,0.08504775166511536,0.28074409751432866,0.07881724828913489,0.24145328253507614,0.05182257697281334,0.5503759398496241,0.55,0.5400617248673216
2004-07-01,20,25,0.1,0.08316636830568314,0.29032987549944833,0.08429143660752515,0.24904272556304932,-0.014032320090528128,-0.04661654135338346,0.55,0.0
2004-10-01,20,25,0.3,0.08469069004058838,0.32792280308400223,0.1075333647824693,0.2693341600894928,-0.2936344635485031,-0.1609022556390977,0.25,0.282842712474619
