rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.3,0.08339335024356842,0.28691642962215286,0.08232103758712381,0.25390774309635156,0.009671728275202462,0.006015037593984962,0.5,0.0
1998-02-02,20,25,0.1,0.08077091723680496,0.2907024035208502,0.0845078874127992,0.2484293431043625,-0.016636239552471288,0.21052631578947367,0.65,0.5416025603090641
1998-03-02,20,25,0.1,0.0822838693857193,0.30570907997887437,0.09345804158152979,0.2623670935630798,-0.12430726714622309,-0.2045112781954887,0.75,0.6373774391990981
1998-04-01,20,25,0.3,0.08387436717748642,0.27849913916264424,0.07756177051433387,0.23635897934436798,0.0669260690004948,0.4992481203007519,0.7,0.6356417261637282
1998-05-01,20,25,0.3,0.08254393935203552,0.2979933284630037,0.08880002380845961,0.25564062893390654,-0.06827096310928837,0.013533834586466165,0.55,0.4330127018922193
1998-06-01,20,25,0.3,0.08438577502965927,0.29212979790665206,0.08533981882498137,0.25280764102935793,-0.02664443699225716,-0.03308270676691729,0.45,0.4898979485566356
1998-07-01,20,25,0.1,0.08354905247688293,0.28133460929486626,0.07914916238709505,0.24100734680891037,0.04782962541840563,0.23909774436090225,0.55,0.3178208630818641
1998-08-03,20,25,0.1,0.08255930989980698,0.28518263391641774,0.08132913468750552,0.24511738568544392,0.02160439473677589,0.20751879699248119,0.3,0.512989176042577
1998-09-01,20,25,0.3,0.08493202924728394,0.3000454157065144,0.09002725148649503,0.25966605693101885,-0.08303460434881238,-0.24661654135338343,0.35,0.24618298195866548
1998-10-01,20,25,0.3,0.0832580178976059,0.25658588414753647,0.06583631594377301,0.22565932869911193,0.20798416909746764,0.7518796992481201,0.75,
1998-11-02,20,25,0.3,0.0827859491109848,0.2807136293163,0.0788001416839291,0.243679004907608,0.05202837071964983,0.3443609022556391,0.55,0.6859943405700354
1998-12-01,20,25,0.1,0.0838145986199379,0.2859137583952483,0.0817466772396964,0.2502906620502472,0.016581326439742528,0.20300751879699244,0.7,0.0
1999-01-04,20,25,0.3,0.08461073786020279,0.301325618302032,0.09079712824510186,0.2564326789975166,-0.09229627964032305,0.22406015037593985,0.2,0.0
1999-02-01,20,25,0.3,0.08345366269350052,0.28396763225736465,0.08063761616985388,0.24213741421699525,0.029923414497998402,0.22255639097744356,0.65,0.5504818825631803
1999-03-01,20,25,0.3,0.08334651589393616,0.2899542269515945,0.08407345372709678,0.25248954743146895,-0.011409969649284424,0.1518796992481203,0.4,0.5
1999-04-01,20,25,0.3,0.08369089663028717,0.29482868247666516,0.08692395201092626,0.25264417976140974,-0.04570167832693239,-0.11127819548872178,0.4,0.26590801173915524
1999-05-03,20,25,0.3,0.08259490132331848,0.3016238672195039,0.09097695727644892,0.2585327818989754,-0.09445963640840827,-0.43458646616541347,0.8,0.0
1999-06-01,20,25,0.3,0.08359251916408539,0.2851777142596428,0.08132632871035447,0.24575989246368407,0.021638150852878457,0.3609022556390977,0.85,0.0
1999-07-01,20,25,0.1,0.0836859866976738,0.28817790815515015,0.08304650674867817,0.25075344145298006,0.0009442797151498761,0.10375939849624059,0.4,0.4364357804719847
1999-08-02,20,25,0.3,0.0824618861079216,0.2863034500994162,0.08196966553882892,0.24310206472873688,0.013898760435140711,0.2270676691729323,0.5,0.5
1999-09-01,20,25,0.3,0.08281971514225006,0.28126261083793686,0.07910865625537271,0.24448440223932266,0.04831691722859899,0.27518796992481204,0.45,0.4898979485566356
1999-10-01,20,25,0.1,0.0830078274011612,0.30716513513257976,0.09435042024101599,0.2673941969871521,-0.13504264951598177,-0.2827067669172932,0.2,0.24253562503633297
1999-11-01,20,25,0.1,0.08270230889320374,0.2921477905633737,0.08535033153106088,0.2487882047891617,-0.026770905636822384,-0.016541353383458645,0.5,0.46770717334674267
1999-12-01,20,25,0.3,0.08370914310216904,0.28961795073657354,0.08387855738885233,0.2495849460363388,-0.009065352046343733,0.09022556390977443,0.75,0.7385489458759964
2000-01-03,20,25,0.3,0.08423151075839996,0.28014753239431406,0.07848263990662326,0.24472518563270568,0.055847940972953314,0.6225563909774435,0.7,0.6928203230275509
2000-02-01,20,25,0.1,0.082862488925457,0.2787028702130612,0.07767528986499844,0.24355516284704204,0.06556042267671047,0.30526315789473685,0.6,0.5590169943749475
2000-03-01,20,25,0.1,0.08438073843717575,0.2828803827115562,0.08002131092303649,0.25025493741035465,0.03733761295595206,0.21954887218045113,0.55,0.6859943405700354
2000-04-03,20,25,0.1,0.08260013908147812,0.2969675733694766,0.08818973963295546,0.2559536665678024,-0.060929198591945344,-0.08872180451127819,0.45,0.5163977794943222
2000-05-01,20,25,0.3,0.0839080810546875,0.29986807332899157,0.08992086140204147,0.25933787047863005,-0.0817547236335816,-0.4270676691729323,0.45,0.0
2000-06-01,20,25,0.1,0.08217062056064606,0.2943484557445414,0.08664101339919625,0.2542997419834136,-0.04229790555424051,-0.08120300751879699,0.35,0.4
2000-07-03,20,25,0.3,0.08308925479650497,0.2752175326779953,0.07574469029336342,0.2260557502508164,0.08878568068134218,0.30225563909774433,0.6,0.5945883900105632
2000-08-01,20,25,0.3,0.08307993412017822,0.2892057488586341,0.08363996517288333,0.24613083869218827,-0.006195069748972548,0.015037593984962403,0.45,0.42640143271122083
2000-09-01,20,25,0.1,0.08352652937173843,0.26684649685571965,0.07120705288416959,0.23437149226665502,0.14337379988968924,0.3293233082706767,0.6,0.45643546458763845
2000-10-02,20,25,0.1,0.08416788280010223,0.29794056612645337,0.08876858094375152,0.25518920570611947,-0.06789270308272499,-0.1518796992481203,0.45,0.37605071654517747
2000-11-01,20,25,0.1,0.08242234587669373,0.29574639083355997,0.08746592769107682,0.2596991628408432,-0.052221686509194676,-0.05714285714285714,0.45,0.37605071654517747
2000-12-01,20,25,0.3,0.08220291137695312,0.3090845847713279,0.09553328054326417,0.265015771985054,-0.14927254788889233,-0.2706766917293233,0.5,0.4
2001-01-02,20,25,0.1,0.08265531063079834,0.27187800127138634,0.07391764757532396,0.23217204511165623,0.11076514195099008,0.5804511278195488,0.75,0.7348469228349535
2001-02-01,20,25,0.3,0.08268775045871735,0.31188088406537057,0.09726968584539711,0.2595075637102127,-0.17016163423034092,-0.07969924812030074,0.65,0.48507125007266594
2001-03-01,20,25,0.1,0.0818437710404396,0.40020530065050763,0.1601642826687632,0.3320019647479058,-0.9267883629324898,-0.6631578947368421,0.4,0.0
2001-04-02,20,25,0.3,0.08117838948965073,0.2824771315960717,0.0797933298747444,0.24527810513973242,0.04008024210833816,0.24511278195488717,0.65,0.0
2001-05-01,20,25,0.3,0.08284823596477509,0.30254429431033086,0.09153305001973609,0.2575959354639053,-0.1011494739216372,-0.28721804511278193,0.35,0.3535533905932738
2001-06-01,20,25,0.1,0.08313245326280594,0.28306110055473493,0.08012358664725776,0.24599464237689972,0.036107228303666195,0.24962406015037594,0.6,0.5685352436149611
2001-07-02,20,25,0.1,0.08386601507663727,0.28176517753833036,0.07939161527320683,0.24024519473314285,0.04491289896894046,0.26766917293233083,0.65,0.5504818825631803
2001-08-01,20,25,0.3,0.08249957859516144,0.3124822234149695,0.09764513995036292,0.2674001616239548,-0.1746783753427119,-0.6330827067669172,0.45,0.0
2001-09-04,20,25,0.3,0.08390893787145615,0.2958742804188336,0.0875415898133626,0.25489335656166073,-0.05313190752917407,-0.23759398496240602,0.45,0.28867513459481287
2001-10-01,20,25,0.1,0.08306551724672318,0.26297744899060116,0.06915713867760423,0.22837095260620116,0.1680344219235581,0.6210526315789473,0.65,0.3779644730092272
2001-11-01,20,25,0.1,0.0823836401104927,0.2943983069434447,0.08667036313116668,0.2509308469295502,-0.04265098503659148,0.04661654135338346,0.65,0.0
2001-12-03,20,25,0.3,0.08248250931501389,0.2894490108511338,0.08378072988269977,0.25504453778266906,-0.007888479791877012,0.07218045112781954,0.55,0.4330127018922193
2002-01-02,20,25,0.1,0.08199768513441086,0.2880929286600982,0.08299753554395245,0.25031126439571383,0.0015334069900456715,0.025563909774436087,0.4,0.4364357804719847
2002-02-01,20,25,0.1,0.08144041895866394,0.2961901042940962,0.08772857788174758,0.2579799634218216,-0.05538138805109871,-0.14436090225563908,0.55,0.33149677206589795
2002-03-01,20,25,0.1,0.08399531990289688,0.2953055611496091,0.08720537444588553,0.25826960921287534,-0.0490872113790739,-0.22105263157894736,0.35,0.3178208630818641
2002-04-01,20,25,0.1,0.08220335096120834,0.3089323541971111,0.09543919946976931,0.26313190877437587,-0.148140745500984,-0.6872180451127818,0.05,0.0
2002-05-01,20,25,0.3,0.08449623733758926,0.29636404586959453,0.08783164768419512,0.2553580477833748,-0.05662132552415189,-0.08571428571428572,0.5,0.5
2002-06-03,20,25,0.1,0.0834256112575531,0.3034081064945051,0.09205647908658095,0.2625610435009002,-0.10744636495134974,-0.17744360902255638,0.4,0.0
2002-07-01,20,25,0.3,0.08240946382284164,0.27817448651961485,0.07738104495045138,0.2447083950042725,0.0691002111223894,0.4195488721804511,0.7,0.6900655593423543
2002-08-01,20,25,0.1,0.08239559829235077,0.3066954565318207,0.0940621030572619,0.25007906943559643,-0.13157417211743616,0.015037593984962403,0.4,0.4
2002-09-03,20,25,0.1,0.08260305970907211,0.30162376794656404,0.09097689739028271,0.2651283353567124,-0.09445891597332579,-0.437593984962406,0.15,0.0
2002-10-01,20,25,0.3,0.08330510556697845,0.2723777656335391,0.07418964721151916,0.235937762260437,0.10749296587646129,0.4270676691729323,0.65,0.5416025603090641
2002-11-01,20,25,0.1,0.08263087272644043,0.2871652284977257,0.082463868458151,0.2480712693929672,0.007953462157581859,0.14285714285714285,0.6,0.0
2002-12-02,20,25,0.3,0.08277889341115952,0.2978947491083456,0.0887412815463242,0.2595768210291863,-0.0675642892790882,0.20601503759398496,0.85,0.0
2003-01-02,20,25,0.3,0.08285537362098694,0.3012481322610445,0.09075043719076778,0.2603749126195907,-0.09173458274607849,-0.4060150375939849,0.65,
2003-02-03,20,25,0.1,0.08376821875572205,0.2956944173826799,0.08743518847128248,0.25505713522434237,-0.05185189138384927,-0.16992481203007515,0.6,0.5590169943749475
2003-03-03,20,25,0.1,0.08347897231578827,0.30465267004618835,0.09281324936627171,0.2604267013072967,-0.1165503683160507,-0.2045112781954887,0.5,0.5
2003-04-01,20,25,0.1,0.0823545977473259,0.27559317683860907,0.07595159911999684,0.24180187433958053,0.08629655193988772,0.6225563909774435,0.75,0.82915619758885
2003-05-01,20,25,0.1,0.08407328277826309,0.286706640657688,0.08220069779721666,0.24941197186708455,0.011119424995890026,0.09172932330827067,0.55,0.554700196225229
2003-06-02,20,25,0.3,0.08321724086999893,0.28166931040601356,0.07933760042459923,0.24344274997711182,0.04556270165895682,0.43909774436090226,0.7,0.7262730392025629
2003-07-01,20,25,0.3,0.08378695696592331,0.2979045535485871,0.088747123024983,0.2568685203790665,-0.06763456270656243,-0.11729323308270674,0.6,0.0
2003-08-01,20,25,0.1,0.08516282588243484,0.2849843485386671,0.0812160789120085,0.24594018161296843,0.022964464216439273,0.15037593984962402,0.6,0.5222329678670935
2003-09-02,20,25,0.1,0.08420664817094803,0.2831511090542537,0.08017455055865387,0.24844256937503814,0.03549412861769774,0.362406015037594,0.5,0.5241424183609592
2003-10-01,20,25,0.3,0.085187628865242,0.28895891151729397,0.08349725254525933,0.24879481494426728,-0.004478226108382888,0.004511278195488721,0.5,0.5
2003-11-03,20,25,0.3,0.08433420211076736,0.3015522898381332,0.09093378350662149,0.2590376898646355,-0.09394025271123585,-0.4812030075187969,0.6,0.0
2003-12-01,20,25,0.1,0.0829218253493309,0.28481775355962247,0.08112115274274985,0.24335960745811458,0.024106433169926667,0.3654135338345864,0.6,0.6262242910851494
2004-01-02,20,25,0.3,0.08304548263549805,0.2849549357803926,0.08119931542560767,0.2437511682510376,0.023166130218253755,0.20300751879699244,0.7,0.7905694150420949
2004-02-02,20,25,0.3,0.08331768214702606,0.2955271417071501,0.08733629148559797,0.25449642837047576,-0.05066215321020118,-0.07218045112781954,0.5,0.5135525910130955
2004-03-01,20,25,0.1,0.08286046981811523,0.27371325900328836,0.0749189481542012,0.23346388041973118,0.09871942070133888,0.41654135338345866,0.6,0.6531972647421809
2004-04-01,20,25,0.3,0.08314821124076843,0.2862896685761255,0.08196177433342776,0.24321486353874205,0.013993692229440469,0.018045112781954885,0.55,0.4264014327112209
2004-05-03,20,25,0.3,0.08266084641218185,0.280359320576292,0.07860134863400006,0.24315548539161685,0.05441986605714222,0.4601503759398496,0.75,0.67700320038633
2004-06-01,20,25,0.1,0.08344049751758575,0.2909022785612105,0.08462413567210411,0.24926486015319824,-0.018034714852380285,-0.09022556390977443,0.5,0.4898979485566356
2004-07-01,20,25,0.1,0.0854271799325943,0.2920400451799514,0.08528738798870805,0.25306873321533196,-0.026013690089720765,-0.004511278195488721,0.4,0.36313651960128146
2004-08-02,20,25,0.3,0.084038645029068,0.2892376606914618,0.08365842436226917,0.24823441803455348,-0.006417135185192935,0.15939849624060148,0.4,0.4059989714705751
2004-09-01,20,25,0.3,0.08438482880592346,0.3043757709946742,0.09264460996860235,0.25414016991853716,-0.11452162368243424,-0.09323308270676692,0.55,0.4264014327112209
