rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,MSFT,0.09995464235544205,1.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,INTC,0.09943606704473495,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,AIG,0.09324773401021957,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,CSCO,0.08764129877090454,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,PG,0.08424429595470428,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,LLY,0.08315892517566681,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,GE,0.07373423129320145,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,T,0.06731162965297699,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,IBM,0.05177541822195053,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,XOM,0.05037045106291771,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,DIS,0.043696098029613495,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,C,0.043513718992471695,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,VZ,0.023506494238972664,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,WMT,0.02306780032813549,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,BMY,0.018071500584483147,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,KO,0.016196733340620995,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,PFE,0.010829522274434566,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,MRK,0.010252481326460838,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,PEP,0.00999546330422163,0.0,0.0,16,32,0.01,0.033385,9,50
1998-01-02,1998,1997,JNJ,0.00999546330422163,0.0,0.0,16,32,0.01,0.033385,9,50
1998-07-01,1998,1997,CSCO,0.1000094786286354,0.601483,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,C,0.0973711609840393,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,PFE,0.0831957757472992,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,BMY,0.06632012873888016,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,MSFT,0.06620045006275177,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,DIS,0.06025874242186546,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,T,0.056633610278367996,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,LLY,0.04952814802527428,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,GE,0.04943646118044853,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,AIG,0.04818519577383995,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,XOM,0.04815078526735306,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,VZ,0.04560941085219383,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,WMT,0.04211512953042984,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,JNJ,0.04145444557070732,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,IBM,0.0368538536131382,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,PG,0.031411219388246536,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,KO,0.028130490332841873,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,MRK,0.025248462334275246,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,INTC,0.013876625336706638,0.0,0.0,32,64,0.01,0.03554,9,50
1998-07-01,1998,1997,PEP,0.010010422207415104,0.0,0.0,32,64,0.01,0.03554,9,50
1999-01-04,1999,1998,C,0.10000484436750412,0.586897,0.0,16,64,0.01,0.040823,9,50
1999-01-04,1999,1998,HD,0.08982168883085251,0.0,0.0,16,64,0.01,0.040823,9,50
