rebalance_date,ticker,assigned_weight,turnover
1998-01-02,INTC,0.10000624507665634,0.9999999962747097
1998-01-02,CSCO,0.10000624507665634,0.0
1998-01-02,IBM,0.08905034512281418,0.0
1998-01-02,WMT,0.0850721076130867,0.0
1998-01-02,AIG,0.08360940963029861,0.0
1998-01-02,XOM,0.059831611812114716,0.0
1998-01-02,BMY,0.05410221964120865,0.0
1998-01-02,GE,0.05192098394036293,0.0
1998-01-02,PG,0.04924437031149864,0.0
1998-01-02,DIS,0.04708386957645416,0.0
1998-01-02,MSFT,0.03974312171339989,0.0
1998-01-02,C,0.037760332226753235,0.0
1998-01-02,PEP,0.03742337226867676,0.0
1998-01-02,LLY,0.03733318671584129,0.0
1998-01-02,PFE,0.03686158359050751,0.0
1998-01-02,T,0.03240891918540001,0.0
1998-01-02,VZ,0.02413138747215271,0.0
1998-01-02,KO,0.013435686007142067,0.0
1998-01-02,JNJ,0.01048749964684248,0.0
1998-01-02,MRK,0.01048749964684248,0.0
1998-04-01,IBM,0.09900370240211487,0.376801768225058
1998-04-01,CSCO,0.07713773846626282,0.0
1998-04-01,C,0.06971751153469086,0.0
1998-04-01,PEP,0.06357081979513168,0.0
1998-04-01,AIG,0.06155058741569519,0.0
1998-04-01,LLY,0.060020677745342255,0.0
1998-04-01,WMT,0.05947978049516678,0.0
1998-04-01,MSFT,0.0568464919924736,0.0
1998-04-01,INTC,0.05295940861105919,0.0
1998-04-01,DIS,0.05241334065794945,0.0
1998-04-01,XOM,0.05200003832578659,0.0
1998-04-01,VZ,0.05097740516066551,0.0
1998-04-01,PG,0.050694540143013,0.0
1998-04-01,T,0.046568360179662704,0.0
1998-04-01,GE,0.03850339353084564,0.0
1998-04-01,BMY,0.037974826991558075,0.0
1998-04-01,PFE,0.02278369851410389,0.0
1998-04-01,KO,0.021456189453601837,0.0
1998-04-01,JNJ,0.016342392191290855,0.0
1998-04-01,MRK,0.00999901257455349,0.0
1998-07-01,INTC,0.09856283664703369,0.49179994941791405
1998-07-01,LLY,0.09720533341169357,0.0
1998-07-01,IBM,0.09137780964374542,0.0
1998-07-01,C,0.0895332619547844,0.0
1998-07-01,MSFT,0.07836097478866577,0.0
1998-07-01,VZ,0.0719379261136055,0.0
1998-07-01,T,0.06894221156835556,0.0
1998-07-01,CSCO,0.057197775691747665,0.0
1998-07-01,BMY,0.056420885026454926,0.0
1998-07-01,DIS,0.044015247374773026,0.0
1998-07-01,WMT,0.04071054980158806,0.0
1998-07-01,PFE,0.037189919501543045,0.0
1998-07-01,GE,0.03670297935605049,0.0
1998-07-01,AIG,0.03158300369977951,0.0
1998-07-01,MRK,0.030584340915083885,0.0
1998-07-01,KO,0.02969709411263466,0.0
1998-07-01,PG,0.00999447237700224,0.0
1998-07-01,PEP,0.00999447237700224,0.0
1998-07-01,JNJ,0.00999447237700224,0.0
1998-07-01,XOM,0.00999447237700224,0.0
1998-10-01,LLY,0.09520923346281052,0.41581261009220494
1998-10-01,C,0.0785864070057869,0.0
1998-10-01,IBM,0.0771302655339241,0.0
1998-10-01,MRK,0.0720030814409256,0.0
1998-10-01,INTC,0.06799076497554779,0.0
1998-10-01,VZ,0.055193815380334854,0.0
1998-10-01,MSFT,0.054363176226615906,0.0
1998-10-01,T,0.05416911095380783,0.0
1998-10-01,XOM,0.04938461631536484,0.0
1998-10-01,PFE,0.04825414717197418,0.0
1998-10-01,DIS,0.04719003289937973,0.0
1998-10-01,JNJ,0.045282505452632904,0.0
1998-10-01,BMY,0.041496988385915756,0.0
1998-10-01,GE,0.040644217282533646,0.0
1998-10-01,CSCO,0.03995230048894882,0.0
1998-10-01,PG,0.035370148718357086,0.0
1998-10-01,WMT,0.033646970987319946,0.0
1998-10-01,KO,0.027436096221208572,0.0
1998-10-01,AIG,0.026697171851992607,0.0
1998-10-01,PEP,0.009999011643230915,0.0
1999-01-04,C,0.10000923275947571,0.4221705943436659
1999-01-04,INTC,0.10000923275947571,0.0
1999-01-04,LLY,0.0953601747751236,0.0
1999-01-04,PFE,0.08850886672735214,0.0
1999-01-04,BMY,0.06096819043159485,0.0
1999-01-04,WMT,0.06096351146697998,0.0
1999-01-04,HD,0.05651938170194626,0.0
1999-01-04,MRK,0.05570106580853462,0.0
1999-01-04,MSFT,0.055438242852687836,0.0
1999-01-04,IBM,0.053393151611089706,0.0
1999-01-04,GE,0.04915156960487366,0.0
1999-01-04,CSCO,0.04735095426440239,0.0
1999-01-04,T,0.044406644999980927,0.0
1999-01-04,JNJ,0.04073731228709221,0.0
1999-01-04,AIG,0.028851598501205444,0.0
1999-01-04,XOM,0.01932702772319317,0.0
1999-01-04,PG,0.011140847578644753,0.0
1999-01-04,KO,0.010720975697040558,0.0
1999-01-04,BAC,0.010720975697040558,0.0
1999-01-04,VZ,0.010720975697040558,0.0
1999-04-01,INTC,0.08645171672105789,0.48406620875092715
1999-04-01,BAC,0.08339250087738037,0.0
1999-04-01,XOM,0.06826474517583847,0.0
1999-04-01,JNJ,0.06538040935993195,0.0
1999-04-01,C,0.06519243121147156,0.0
1999-04-01,AIG,0.05630932003259659,0.0
1999-04-01,BMY,0.05087561532855034,0.0
1999-04-01,GE,0.05062733218073845,0.0
1999-04-01,PFE,0.048649150878190994,0.0
1999-04-01,VZ,0.04728684574365616,0.0
1999-04-01,HD,0.046283066272735596,0.0
1999-04-01,PG,0.04437568411231041,0.0
1999-04-01,MRK,0.043480243533849716,0.0
1999-04-01,WMT,0.04336449131369591,0.0
1999-04-01,LLY,0.04132583364844322,0.0
1999-04-01,IBM,0.04093711078166962,0.0
1999-04-01,MSFT,0.037820398807525635,0.0
1999-04-01,CSCO,0.03669948875904083,0.0
1999-04-01,T,0.03328455239534378,0.0
1999-04-01,KO,0.009999011643230915,0.0
1999-07-01,INTC,0.08282407373189926,0.3999066414933409
1999-07-01,PFE,0.0745811015367508,0.0
1999-07-01,KO,0.07246976345777512,0.0
1999-07-01,AIG,0.07056772708892822,0.0
1999-07-01,MRK,0.06363356858491898,0.0
1999-07-01,C,0.06168043240904808,0.0
1999-07-01,WMT,0.05751805007457733,0.0
1999-07-01,T,0.05581827834248543,0.0
1999-07-01,BMY,0.055584486573934555,0.0
1999-07-01,PG,0.05133013054728508,0.0
1999-07-01,HD,0.04557575657963753,0.0
1999-07-01,IBM,0.04436751455068588,0.0
1999-07-01,XOM,0.043876346200704575,0.0
1999-07-01,MSFT,0.04386695474386215,0.0
1999-07-01,JNJ,0.042794521898031235,0.0
1999-07-01,CSCO,0.03946484625339508,0.0
1999-07-01,BAC,0.03716375306248665,0.0
1999-07-01,GE,0.028607409447431564,0.0
1999-07-01,VZ,0.018276236951351166,0.0
1999-07-01,LLY,0.00999901071190834,0.0
1999-10-01,C,0.0998387560248375,0.44024070217968764
1999-10-01,BAC,0.08261238038539886,0.0
1999-10-01,WMT,0.0707487165927887,0.0
1999-10-01,AIG,0.07045703381299973,0.0
1999-10-01,MSFT,0.07024450600147247,0.0
1999-10-01,INTC,0.06352613121271133,0.0
1999-10-01,HD,0.06138007715344429,0.0
1999-10-01,T,0.05513571947813034,0.0
1999-10-01,JNJ,0.054787587374448776,0.0
1999-10-01,CSCO,0.053349919617176056,0.0
1999-10-01,GE,0.052338287234306335,0.0
1999-10-01,PG,0.045799363404512405,0.0
1999-10-01,IBM,0.04567594453692436,0.0
1999-10-01,MRK,0.04357243701815605,0.0
1999-10-01,VZ,0.0399758405983448,0.0
1999-10-01,XOM,0.03870006650686264,0.0
1999-10-01,BMY,0.021858658641576767,0.0
1999-10-01,PFE,0.009999530389904976,0.0
1999-10-01,KO,0.009999530389904976,0.0
1999-10-01,LLY,0.009999530389904976,0.0
2000-01-03,QCOM,0.10000533610582352,0.7184039523168189
2000-01-03,WMT,0.08485858887434006,0.0
2000-01-03,IBM,0.0835445448756218,0.0
2000-01-03,HD,0.0827590748667717,0.0
2000-01-03,MSFT,0.07508587837219238,0.0
2000-01-03,JNJ,0.07506902515888214,0.0
2000-01-03,XOM,0.06326230615377426,0.0
2000-01-03,PFE,0.05937939137220383,0.0
2000-01-03,BMY,0.057358503341674805,0.0
2000-01-03,PG,0.04323335364460945,0.0
2000-01-03,GE,0.04262112081050873,0.0
2000-01-03,KO,0.038216471672058105,0.0
2000-01-03,VZ,0.03256325423717499,0.0
2000-01-03,CSCO,0.030232775956392288,0.0
2000-01-03,ORCL,0.029644038528203964,0.0
2000-01-03,INTC,0.029117092490196228,0.0
2000-01-03,MRK,0.02548804320394993,0.0
2000-01-03,AIG,0.02405869960784912,0.0
2000-01-03,T,0.013443355448544025,0.0
2000-01-03,C,0.01005917601287365,0.0
2000-04-03,IBM,0.10000266134738922,0.46394420582157636
2000-04-03,INTC,0.10000266134738922,0.0
2000-04-03,JNJ,0.06970980018377304,0.0
2000-04-03,PFE,0.06924695521593094,0.0
2000-04-03,VZ,0.06539838761091232,0.0
2000-04-03,AIG,0.0638958290219307,0.0
2000-04-03,C,0.059929922223091125,0.0
2000-04-03,GE,0.05858970806002617,0.0
2000-04-03,ORCL,0.053302835673093796,0.0
2000-04-03,BMY,0.053190141916275024,0.0
2000-04-03,XOM,0.05259499326348305,0.0
2000-04-03,CSCO,0.052213095128536224,0.0
2000-04-03,MSFT,0.04511144012212753,0.0
2000-04-03,WMT,0.039802610874176025,0.0
2000-04-03,HD,0.030622700229287148,0.0
2000-04-03,T,0.02836870774626732,0.0
2000-04-03,QCOM,0.027131933718919754,0.0
2000-04-03,MRK,0.010470014996826649,0.0
2000-04-03,PG,0.010207795538008213,0.0
2000-04-03,KO,0.010207795538008213,0.0
2000-07-03,QCOM,0.10000299662351608,0.6598820131563627
2000-07-03,MSFT,0.07944223284721375,0.0
2000-07-03,WMT,0.07762943208217621,0.0
2000-07-03,HD,0.07731372117996216,0.0
2000-07-03,IBM,0.06712843477725983,0.0
2000-07-03,XOM,0.06292721629142761,0.0
2000-07-03,INTC,0.06286478042602539,0.0
2000-07-03,BMY,0.05614681541919708,0.0
2000-07-03,CSCO,0.054176002740859985,0.0
2000-07-03,C,0.052875738590955734,0.0
2000-07-03,PG,0.05026284605264664,0.0
2000-07-03,T,0.04392166808247566,0.0
2000-07-03,GE,0.04067901894450188,0.0
2000-07-03,KO,0.03656572848558426,0.0
2000-07-03,AIG,0.032404154539108276,0.0
2000-07-03,VZ,0.032051220536231995,0.0
2000-07-03,ORCL,0.028305254876613617,0.0
2000-07-03,JNJ,0.02487632818520069,0.0
2000-07-03,MRK,0.010423127561807632,0.0
2000-07-03,PFE,0.010003295727074146,0.0
2000-10-02,INTC,0.10000815242528915,0.6560767022630077
2000-10-02,CSCO,0.10000815242528915,0.0
2000-10-02,QCOM,0.10000815242528915,0.0
2000-10-02,ORCL,0.10000815242528915,0.0
2000-10-02,WMT,0.10000815242528915,0.0
2000-10-02,HD,0.09823455661535263,0.0
2000-10-02,PFE,0.06620189547538757,0.0
2000-10-02,MSFT,0.05242619663476944,0.0
2000-10-02,VZ,0.04694598168134689,0.0
2000-10-02,BMY,0.042223114520311356,0.0
2000-10-02,KO,0.04148542508482933,0.0
2000-10-02,T,0.02721247635781765,0.0
2000-10-02,PG,0.025491666048765182,0.0
2000-10-02,MRK,0.020034661516547203,0.0
2000-10-02,AIG,0.01659797877073288,0.0
2000-10-02,C,0.014567897655069828,0.0
2000-10-02,IBM,0.013228880241513252,0.0
2000-10-02,GE,0.011769465170800686,0.0
2000-10-02,XOM,0.011769465170800686,0.0
