rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,CSCO,0.10000646859407425,1.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,IBM,0.10000646859407425,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,INTC,0.10000646859407425,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,WMT,0.09547050297260284,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,VZ,0.07374943047761917,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,DIS,0.06459694355726242,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,C,0.05249752104282379,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,T,0.05242764204740524,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,AIG,0.04471303150057793,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,PFE,0.042038045823574066,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,PG,0.03993077203631401,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,LLY,0.03853078931570053,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,GE,0.0375983826816082,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,MSFT,0.027687326073646545,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,PEP,0.02739124745130539,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,MRK,0.025705069303512573,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,JNJ,0.024486755952239037,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,XOM,0.02241707220673561,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,KO,0.01947115547955036,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1998-01-02,1998,1997,BMY,0.011268825270235538,0.0,0.0,16,0.2,32,0.01,0.029891,3,44
1999-01-04,1999,1998,C,0.09751332551240921,0.789643,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,MSFT,0.09368021041154861,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,BMY,0.07326463609933853,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,CSCO,0.06835468858480453,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,PFE,0.06657438725233078,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,WMT,0.0655602291226387,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,JNJ,0.0644897073507309,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,INTC,0.06336167454719543,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,HD,0.05978607386350632,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,T,0.04969607666134834,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,XOM,0.041520942002534866,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,VZ,0.04126271605491638,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,KO,0.03980964794754982,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,IBM,0.038832783699035645,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,MRK,0.03661980479955673,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,AIG,0.03113340586423874,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,GE,0.027510711923241615,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,BAC,0.01890292949974537,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,LLY,0.012126956135034561,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
1999-01-04,1999,1998,PG,0.00999901071190834,0.0,0.0,32,0.2,64,0.01,0.030812,3,44
2000-01-03,2000,1999,INTC,0.10000766813755035,0.547741,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,MSFT,0.10000766813755035,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,C,0.10000766813755035,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,IBM,0.10000766813755035,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,WMT,0.08895323425531387,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,QCOM,0.06756581366062164,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,ORCL,0.05562204122543335,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,BMY,0.05172732099890709,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,HD,0.04871673509478569,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,AIG,0.04442577809095383,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,JNJ,0.040586668998003006,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,XOM,0.03886914625763893,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,GE,0.03308847174048424,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,PG,0.03282935172319412,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,CSCO,0.02499260939657688,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,PFE,0.021534502506256104,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,T,0.018723320215940475,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,MRK,0.010778140276670456,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,VZ,0.010778140276670456,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2000-01-03,2000,1999,KO,0.010778140276670456,0.0,0.0,16,0.2,32,0.01,0.036313,3,44
2001-01-02,2001,2000,CSCO,0.10000680387020111,0.495465,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,INTC,0.09020868688821793,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,ORCL,0.08727620542049408,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,PFE,0.07210735231637955,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,AIG,0.06891492009162903,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,C,0.061719778925180435,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,WMT,0.05886686593294144,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,BMY,0.05645658075809479,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,MRK,0.04881899803876877,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,HD,0.04828726872801781,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,XOM,0.04767543449997902,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,IBM,0.04340626299381256,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,GE,0.04290715977549553,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,T,0.03917839750647545,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,JNJ,0.03359837457537651,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,VZ,0.032268352806568146,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,PG,0.021505767479538918,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,MSFT,0.018894057720899582,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,KO,0.0178273543715477,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2001-01-02,2001,2000,LLY,0.010075396858155727,0.0,0.0,32,0.2,32,0.01,0.032295,3,44
2002-01-02,2002,2001,WMT,0.08189153671264648,0.617386,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,PG,0.08026988059282303,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,BMY,0.07932448387145996,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,JNJ,0.07220219820737839,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,AIG,0.07143282145261765,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,XOM,0.06397543102502823,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,BAC,0.06055609881877899,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,HD,0.060094475746154785,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,MSFT,0.05526740476489067,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,IBM,0.0544515885412693,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,VZ,0.049981739372015,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,CVX,0.04535051807761192,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,INTC,0.04328407719731331,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,C,0.04160280153155327,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,KO,0.037732500582933426,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,MRK,0.030698785558342934,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,CSCO,0.030381422489881516,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,T,0.021509375423192978,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,GE,0.009996416047215462,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2002-01-02,2002,2001,PFE,0.009996416047215462,0.0,0.0,32,0.2,32,0.01,0.032877,3,44
2003-01-02,2003,2002,MSFT,0.10000572353601456,0.938739,0.0,16,0.2,32,0.01,0.036451,3,44
2003-01-02,2003,2002,INTC,0.10000572353601456,0.0,0.0,16,0.2,32,0.01,0.036451,3,44
