rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_lr,best_val_loss,run_number,seed
2003-01-02,2003,2002,INTC,0.10000317543745041,0.673407,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,JNJ,0.09590674191713333,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,MSFT,0.09525500982999802,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,WMT,0.07677198946475983,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,C,0.0649218037724495,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,GE,0.062396299093961716,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,PFE,0.061255231499671936,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,PG,0.05205880105495453,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,IBM,0.05033287778496742,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,KO,0.04768215864896774,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,PEP,0.04629114270210266,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,VZ,0.03833477571606636,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,MRK,0.036742839962244034,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,AIG,0.0356079638004303,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,XOM,0.030876029282808304,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,CVX,0.02955634519457817,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,WFC,0.02484080381691456,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,CSCO,0.022480323910713196,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,LLY,0.018650216981768608,0.0,0.0,16,0.1,0.01,0.035177,1,42
2003-01-02,2003,2002,BAC,0.010035394690930843,0.0,0.0,16,0.1,0.01,0.035177,1,42
2004-01-02,2004,2003,UPS,0.09721013903617859,0.791578,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,KO,0.08919069916009903,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,GE,0.07503562420606613,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,C,0.06986026465892792,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,VZ,0.0691644623875618,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,IBM,0.06787386536598206,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,CVX,0.06441663950681686,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,XOM,0.06350412219762802,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,HD,0.05671495571732521,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,CSCO,0.055534351617097855,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,PG,0.04985746368765831,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,BAC,0.04234457015991211,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,WFC,0.03147201985120773,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,MSFT,0.028402386233210564,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,INTC,0.027950230985879898,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,JNJ,0.027250509709119797,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,WMT,0.026543132960796356,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,PFE,0.024211345240473747,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,MRK,0.023464296013116837,0.0,0.0,32,0.1,0.01,0.033754,1,42
2004-01-02,2004,2003,AIG,0.009999011643230915,0.0,0.0,32,0.1,0.01,0.033754,1,42
2005-01-03,2005,2004,UPS,0.1000063568353653,0.78105,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,MSFT,0.1000063568353653,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,AIG,0.1000063568353653,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,VZ,0.09487319737672806,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,WFC,0.09179883450269699,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,WMT,0.07284321635961533,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,KO,0.06666002422571182,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,INTC,0.059212327003479004,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,HD,0.05094100534915924,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,JPM,0.05015948414802551,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,IBM,0.0499517023563385,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,C,0.039647091180086136,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,PG,0.03049657493829727,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,PFE,0.029188495129346848,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,CSCO,0.010701476596295834,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,BAC,0.010701476596295834,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,JNJ,0.010701476596295834,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,CVX,0.010701476596295834,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,GE,0.010701476596295834,0.0,0.0,16,0.1,0.01,0.03928,1,42
2005-01-03,2005,2004,XOM,0.010701476596295834,0.0,0.0,16,0.1,0.01,0.03928,1,42
2006-01-03,2006,2005,PFE,0.1000070720911026,0.884347,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,CSCO,0.1000070720911026,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,KO,0.1000070720911026,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,C,0.07768914103507996,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,JPM,0.07649585604667664,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,INTC,0.07484383136034012,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,GE,0.07281053066253662,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,IBM,0.06868826597929001,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,PEP,0.06230216473340988,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,MSFT,0.06223072484135628,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,AIG,0.03626326471567154,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,PG,0.03498978540301323,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,BAC,0.02925669215619564,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,WFC,0.02734277956187725,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,WMT,0.017796561121940613,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,HD,0.014115385711193085,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,JNJ,0.013601675629615784,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,AMGN,0.010517389513552189,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,CVX,0.010517389513552189,0.0,0.0,16,0.1,0.01,0.033236,1,42
2006-01-03,2006,2005,XOM,0.010517389513552189,0.0,0.0,16,0.1,0.01,0.033236,1,42
2007-01-03,2007,2006,GE,0.0966731458902359,0.670815,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,KO,0.08363998681306839,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,JNJ,0.07886086404323578,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,IBM,0.07498135417699814,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,AIG,0.07436513155698776,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,T,0.06282545626163483,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,C,0.056058257818222046,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,WMT,0.0557769313454628,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,WFC,0.05075644701719284,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,INTC,0.05064060911536217,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,CSCO,0.04744831100106239,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,JPM,0.04732557013630867,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,BAC,0.04583368077874184,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,PG,0.04272368922829628,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,PFE,0.04271367937326431,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,VZ,0.04089001566171646,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,MSFT,0.02849453315138817,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,CVX,0.009996180422604084,0.0,0.0,32,0.1,0.01,0.034488,1,42
2007-01-03,2007,2006,XOM,0.009996180422604084,0.0,0.0,32,0.1,0.01,0.034488,1,42
2008-01-02,2008,2007,PFE,0.10000360012054443,0.783033,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,PG,0.10000360012054443,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,BAC,0.09918516129255295,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,JNJ,0.08418694138526917,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,INTC,0.08157628774642944,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,CSCO,0.07442991435527802,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,JPM,0.07361073046922684,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,KO,0.05760017782449722,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,XOM,0.054040778428316116,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,AAPL,0.0528346449136734,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,CVX,0.044594645500183105,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,C,0.03352290391921997,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,VZ,0.030733447521924973,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,IBM,0.027781160548329353,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,T,0.026932453736662865,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,MSFT,0.02682487666606903,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,GE,0.012025725096464157,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,AIG,0.010056424885988235,0.0,0.0,16,0.1,0.01,0.03521,1,42
2008-01-02,2008,2007,WMT,0.010056424885988235,0.0,0.0,16,0.1,0.01,0.03521,1,42
2009-01-02,2009,2008,JNJ,0.07831460982561111,0.64136,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,PG,0.07783741503953934,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,WFC,0.07292520254850388,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,JPM,0.07050058245658875,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,PFE,0.06545783579349518,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,INTC,0.06148231029510498,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,ORCL,0.05978769436478615,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,KO,0.05859462544322014,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,GOOGL,0.05752768740057945,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,CVX,0.05748285353183746,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,XOM,0.05449285730719566,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,PEP,0.054421838372945786,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,GE,0.05323801189661026,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,CSCO,0.04937107861042023,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,T,0.04420838505029678,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,IBM,0.029106853529810905,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,WMT,0.028360877186059952,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,VZ,0.016890278086066246,0.0,0.0,32,0.1,0.01,0.031853,1,42
2009-01-02,2009,2008,MSFT,0.00999901071190834,0.0,0.0,32,0.1,0.01,0.031853,1,42
2010-01-04,2010,2009,AAPL,0.09816043078899384,0.68503,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,INTC,0.08762226998806,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,XOM,0.08370401710271835,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,CSCO,0.07834465801715851,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,PFE,0.0740257054567337,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,WFC,0.07050204277038574,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,KO,0.0680573508143425,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,JNJ,0.06720378994941711,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,GOOGL,0.05630112439393997,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,MRK,0.05334923043847084,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,IBM,0.049699850380420685,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,BAC,0.049200017005205154,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,MSFT,0.030047258362174034,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,ORCL,0.0293729268014431,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,JPM,0.027531184256076813,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,CVX,0.02512117475271225,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,T,0.019305914640426636,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,VZ,0.012458239682018757,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,PG,0.009996392764151096,0.0,0.0,16,0.1,0.01,0.037648,1,42
2010-01-04,2010,2009,WMT,0.009996392764151096,0.0,0.0,16,0.1,0.01,0.037648,1,42
2011-01-03,2011,2010,GOOGL,0.09774009138345718,0.913398,0.0,32,0.1,0.01,0.031297,1,42
2011-01-03,2011,2010,JPM,0.09607866406440735,0.0,0.0,32,0.1,0.01,0.031297,1,42
2011-01-03,2011,2010,ORCL,0.08653834462165833,0.0,0.0,32,0.1,0.01,0.031297,1,42
2011-01-03,2011,2010,JNJ,0.08008211106061935,0.0,0.0,32,0.1,0.01,0.031297,1,42
