rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,INTC,0.0995844304561615,1.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,CSCO,0.09606358408927917,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,AIG,0.07509873807430267,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,WMT,0.0716228187084198,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,MSFT,0.06503968685865402,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,LLY,0.06400430202484131,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,IBM,0.06262870877981186,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,C,0.06212848797440529,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,GE,0.061550162732601166,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,PG,0.05465938150882721,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,DIS,0.0521705225110054,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,XOM,0.04896887019276619,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,T,0.04585102200508118,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,BMY,0.036056600511074066,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,VZ,0.03532298654317856,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,PFE,0.02127702906727791,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,MRK,0.01731499284505844,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,JNJ,0.010659238323569298,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,PEP,0.009999184869229794,0.0,0.0,16,32,0.01,0.036373,7,48
1998-01-02,1998,1997,KO,0.009999184869229794,0.0,0.0,16,32,0.01,0.036373,7,48
1998-07-01,1998,1997,LLY,0.10000856220722198,0.609356,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,C,0.10000856220722198,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,PFE,0.10000856220722198,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,CSCO,0.10000856220722198,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,BMY,0.08816980570554733,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,INTC,0.0707823783159256,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,MSFT,0.06496846675872803,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,IBM,0.056639477610588074,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,VZ,0.04285810515284538,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,JNJ,0.03867726773023605,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,KO,0.036168962717056274,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,XOM,0.03343180939555168,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,GE,0.03139011189341545,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,DIS,0.031124135479331017,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,MRK,0.02537524327635765,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,T,0.02358998917043209,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,AIG,0.023495251312851906,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,WMT,0.011376939713954926,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,PG,0.010958898812532425,0.0,0.0,16,64,0.01,0.034796,7,48
1998-07-01,1998,1997,PEP,0.010958898812532425,0.0,0.0,16,64,0.01,0.034796,7,48
1999-01-04,1999,1998,T,0.09849472343921661,0.830245,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,BAC,0.09647355228662491,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,AIG,0.0928591787815094,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,BMY,0.08908504247665405,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,VZ,0.08799350261688232,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,MSFT,0.07991424947977066,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,C,0.06179365515708923,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,PFE,0.05952700972557068,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,HD,0.05313575640320778,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,WMT,0.048133451491594315,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,KO,0.045000944286584854,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,INTC,0.03504302352666855,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,JNJ,0.030470870435237885,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,IBM,0.030079616233706474,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,CSCO,0.024233074858784676,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,LLY,0.021702805534005165,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,MRK,0.01607281155884266,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,XOM,0.009995616972446442,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,GE,0.009995616972446442,0.0,0.0,16,32,0.01,0.039058,7,48
1999-01-04,1999,1998,PG,0.009995616972446442,0.0,0.0,16,32,0.01,0.039058,7,48
1999-07-01,1999,1998,INTC,0.10000725090503693,0.707927,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,C,0.10000725090503693,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,AIG,0.10000725090503693,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,HD,0.09153349697589874,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,PG,0.06713253259658813,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,MRK,0.06489496678113937,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,BAC,0.06008738651871681,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,XOM,0.05683519318699837,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,MSFT,0.046866949647665024,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,BMY,0.04482860490679741,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,LLY,0.04216982424259186,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,GE,0.04166209697723389,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,VZ,0.04060842841863632,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,WMT,0.034661855548620224,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,IBM,0.030246835201978683,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,PFE,0.028466830030083656,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,CSCO,0.018706081435084343,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,KO,0.010425743646919727,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,JNJ,0.010425743646919727,0.0,0.0,32,64,0.01,0.038398,7,48
1999-07-01,1999,1998,T,0.010425743646919727,0.0,0.0,32,64,0.01,0.038398,7,48
2000-01-03,2000,1999,BMY,0.10000255703926086,0.863562,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,QCOM,0.10000255703926086,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,INTC,0.09155791997909546,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,HD,0.08002794533967972,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,CSCO,0.07521012425422668,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,WMT,0.07432293146848679,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,T,0.07057707756757736,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,GE,0.06132948771119118,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,PFE,0.04821004346013069,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,MSFT,0.04557018727064133,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,IBM,0.04401690512895584,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,ORCL,0.0435306578874588,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,VZ,0.043008189648389816,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,C,0.03262154757976532,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,MRK,0.024514654651284218,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,AIG,0.01766302064061165,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,JNJ,0.014486831612884998,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,KO,0.01326782163232565,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,PG,0.01003981288522482,0.0,0.0,16,32,0.01,0.039754,7,48
2000-01-03,2000,1999,XOM,0.01003981288522482,0.0,0.0,16,32,0.01,0.039754,7,48
2000-07-03,2000,1999,ORCL,0.10000399500131607,0.483549,0.0,16,64,0.01,0.040828,7,48
2000-07-03,2000,1999,INTC,0.10000399500131607,0.0,0.0,16,64,0.01,0.040828,7,48
2000-07-03,2000,1999,PFE,0.07579679787158966,0.0,0.0,16,64,0.01,0.040828,7,48
2000-07-03,2000,1999,GE,0.07328010350465775,0.0,0.0,16,64,0.01,0.040828,7,48
