rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2011-01-03,2011,2010,3,44,20,32,0.2,32,0.01,0.03660375252366066,0.4875772441064506,0.2377315689704413,0.4042685553431511,-1.859928649268467,-11.613545010725641,-0.5473684210526315,0.5,0.3144854510165755,0.9713011812675874,0.0
2012-01-03,2012,2011,3,44,19,32,0.2,64,0.01,0.03853067383170128,0.39819712592526574,0.15856095109514196,0.35277779685163096,-0.9080167781782085,-6.743553687529811,-0.3736842105263158,0.5263157894736842,0.0,0.7903839338681331,0.0
2013-01-02,2013,2012,3,44,20,32,0.2,64,0.01,0.04218263179063797,0.3399210374218854,0.11554631168197083,0.28149874001741404,-0.3900308172267166,-0.6239613815030252,-0.04661654135338346,0.5,0.0,0.6847525884454086,0.0
2014-01-02,2014,2013,3,44,20,16,0.2,32,0.01,0.03632567077875137,0.3836345325936535,0.14717545459835096,0.33257813870906827,-0.7705317846418158,-9.841137594445806,-0.1263157894736842,0.55,0.4447495899966607,0.8754824450821976,0.0
2015-01-02,2015,2014,3,44,19,16,0.2,32,0.01,0.03517695143818855,0.35071282813230703,0.12299948781656114,0.2808401123143299,-0.4800938367259526,-16.28204662141138,0.16140350877192983,0.631578947368421,0.6236095644623235,0.8904427680508412,0.0
2016-01-04,2016,2015,3,44,19,16,0.3,64,0.01,0.03773476555943489,0.3214116458795893,0.10330544610702654,0.2648601883666338,-0.24310886815455257,-3.8490419448431323,0.028070175438596492,0.5789473684210527,,0.6403437160341374,0.0
2017-01-03,2017,2016,3,44,20,32,0.2,32,0.01,0.03442707657814026,0.30514703272867694,0.09311471158311624,0.2542495420575142,-0.12017698145102229,-0.8702189681674024,0.393984962406015,0.65,0.5773502691896257,0.8208528552643342,0.0
2018-01-02,2018,2017,3,44,20,32,0.2,32,0.01,0.03212927281856537,0.3760794426577626,0.14143574718977336,0.3320357292890549,-0.7014826729596793,-19.67190671211788,-0.11278195488721804,0.4,0.3481553119113957,0.6046118990548516,0.0
2019-01-02,2019,2018,3,44,20,32,0.2,64,0.01,0.030211564153432846,0.2549573041438467,0.06500322693629795,0.20497814133763312,0.2180062924956636,0.09992585302934909,0.6024103217206135,0.5,0.6882472016116853,0.46272410655428625,0.0
2020-01-02,2020,2019,3,44,20,16,0.2,32,0.01,0.031325142830610275,0.2910897737242938,0.08473325636686055,0.23163726732134818,-0.01934744501486385,-1.6001424024324415,0.4270676691729323,0.55,0.39528470752104744,0.7583289117234391,0.0
2021-01-04,2021,2020,3,44,20,32,0.2,64,0.01,0.03305872157216072,0.32859785423065724,0.10797654980499227,0.2479494954645634,-0.29896601269163625,0.0020622853494175475,0.1894736842105263,0.6,0.6262242910851494,0.9196153479215288,0.0
2022-01-03,2022,2021,3,44,20,32,0.3,64,0.01,0.034100547432899475,0.4197748337125419,0.1762109110183922,0.3556796164810657,-1.1198305084919356,-6.093445193653354,-0.58796992481203,0.35,0.3429971702850177,0.7689423966025979,0.0
2023-01-03,2023,2022,3,44,20,32,0.2,64,0.01,0.032365359365940094,0.2815780866399309,0.07928621887580442,0.24469555884599684,0.04618082555423253,0.40004874521874656,0.4796992481203006,0.55,0.565685424949238,0.7964469970987418,0.0
2024-01-02,2024,2023,3,44,20,32,0.2,64,0.01,0.03404092788696289,0.3316789525878762,0.11001092758979066,0.27574701040983196,-0.3234397304034964,0.5020048913119851,0.2556390977443609,0.45,0.4714045207910317,0.7959261108235057,0.0
2025-01-02,2025,2024,3,44,20,32,0.2,64,0.01,0.03421551734209061,0.3241282243131754,0.10505910579641213,0.24372166752815247,-0.2638689419117246,-1.2297021428630521,0.2421052631578947,0.55,0.6123724356957945,0.792853736916808,0.0
