rebalance_date,ticker,invest_year,select_year,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss
1998-05-01,MRK,1998,1997,0.036795,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,MSFT,1998,1997,0.046559,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,PEP,1998,1997,0.049614,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,PFE,1998,1997,0.072835,0.144107,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,PG,1998,1997,0.042690,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,T,1998,1997,0.060862,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,VZ,1998,1997,0.048170,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,WMT,1998,1997,0.063738,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-05-01,XOM,1998,1997,0.045937,0.000000,0.000000,32.000000,0.200000,44.800000,0.010000,0.039074
1998-06-01,AIG,1998,1997,0.035684,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,BMY,1998,1997,0.067685,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,C,1998,1997,0.074046,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,CSCO,1998,1997,0.094216,0.122605,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,DIS,1998,1997,0.054907,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,GE,1998,1997,0.045563,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,IBM,1998,1997,0.070875,0.236347,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,INTC,1998,1997,0.014829,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,JNJ,1998,1997,0.010130,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,KO,1998,1997,0.048923,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,LLY,1998,1997,0.046753,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,MRK,1998,1997,0.033540,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,MSFT,1998,1997,0.055500,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,PEP,1998,1997,0.046162,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,PFE,1998,1997,0.075363,0.227378,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,PG,1998,1997,0.041154,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,T,1998,1997,0.046405,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,VZ,1998,1997,0.029183,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,WMT,1998,1997,0.078795,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-06-01,XOM,1998,1997,0.030287,0.000000,0.000000,25.600000,0.220000,44.800000,0.010000,0.042898
1998-07-01,AIG,1998,1997,0.049971,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,BMY,1998,1997,0.058870,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,C,1998,1997,0.067732,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,CSCO,1998,1997,0.080805,0.180111,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,DIS,1998,1997,0.053863,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,GE,1998,1997,0.042786,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,IBM,1998,1997,0.046788,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,INTC,1998,1997,0.037684,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,JNJ,1998,1997,0.020817,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,KO,1998,1997,0.038701,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,LLY,1998,1997,0.041345,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,MRK,1998,1997,0.044228,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,MSFT,1998,1997,0.064837,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,PEP,1998,1997,0.044555,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,PFE,1998,1997,0.081494,0.152728,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,PG,1998,1997,0.039445,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,T,1998,1997,0.051533,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,VZ,1998,1997,0.030093,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,WMT,1998,1997,0.073880,0.072014,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-07-01,XOM,1998,1997,0.030571,0.000000,0.000000,25.600000,0.240000,51.200000,0.010000,0.042141
1998-08-03,AIG,1998,1997,0.043858,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,BMY,1998,1997,0.049795,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,C,1998,1997,0.062576,0.114993,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,CSCO,1998,1997,0.066279,0.087884,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,DIS,1998,1997,0.033131,0.149656,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,GE,1998,1997,0.028489,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,IBM,1998,1997,0.042419,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,INTC,1998,1997,0.063221,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,JNJ,1998,1997,0.036048,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,KO,1998,1997,0.059788,0.118034,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,LLY,1998,1997,0.055028,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,MRK,1998,1997,0.042377,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,MSFT,1998,1997,0.073419,0.085674,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,PEP,1998,1997,0.048905,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,PFE,1998,1997,0.068347,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,PG,1998,1997,0.049778,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,T,1998,1997,0.035994,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,VZ,1998,1997,0.043827,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,WMT,1998,1997,0.062337,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-08-03,XOM,1998,1997,0.034382,0.000000,0.000000,22.400000,0.200000,38.400000,0.010000,0.037419
1998-09-01,AIG,1998,1997,0.058578,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,BMY,1998,1997,0.043585,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,C,1998,1997,0.040011,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,CSCO,1998,1997,0.068965,0.088786,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,DIS,1998,1997,0.021432,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,GE,1998,1997,0.049621,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,IBM,1998,1997,0.058045,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,INTC,1998,1997,0.046739,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,JNJ,1998,1997,0.049447,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,KO,1998,1997,0.040700,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,LLY,1998,1997,0.054617,0.050498,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,MRK,1998,1997,0.046202,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,MSFT,1998,1997,0.076147,0.088160,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,PEP,1998,1997,0.027785,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,PFE,1998,1997,0.065270,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,PG,1998,1997,0.042865,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,T,1998,1997,0.042785,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,VZ,1998,1997,0.043958,0.000000,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,WMT,1998,1997,0.074692,0.145166,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-09-01,XOM,1998,1997,0.048556,0.089261,0.000000,22.400000,0.240000,38.400000,0.010000,0.041445
1998-10-01,AIG,1998,1997,0.036270,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,BMY,1998,1997,0.046071,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,C,1998,1997,0.051698,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,CSCO,1998,1997,0.040378,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,DIS,1998,1997,0.042154,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,GE,1998,1997,0.032625,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,IBM,1998,1997,0.065164,0.122822,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,INTC,1998,1997,0.078970,0.106117,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,JNJ,1998,1997,0.064138,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,KO,1998,1997,0.037365,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,LLY,1998,1997,0.077288,0.174952,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,MRK,1998,1997,0.040525,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,MSFT,1998,1997,0.055236,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,PEP,1998,1997,0.045492,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,PFE,1998,1997,0.057107,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,PG,1998,1997,0.025371,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,T,1998,1997,0.067104,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,VZ,1998,1997,0.046535,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,WMT,1998,1997,0.036256,0.099317,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-10-01,XOM,1998,1997,0.054253,0.000000,0.000000,22.400000,0.220000,32.000000,0.010000,0.037573
1998-11-02,AIG,1998,1997,0.029868,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,BMY,1998,1997,0.056021,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,C,1998,1997,0.067860,0.104662,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,CSCO,1998,1997,0.048293,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,DIS,1998,1997,0.070084,0.107217,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,GE,1998,1997,0.025296,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,IBM,1998,1997,0.050792,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,INTC,1998,1997,0.059851,0.081803,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,JNJ,1998,1997,0.048745,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,KO,1998,1997,0.043026,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,LLY,1998,1997,0.055899,0.091829,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,MRK,1998,1997,0.059029,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,MSFT,1998,1997,0.033198,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,PEP,1998,1997,0.068448,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,PFE,1998,1997,0.035876,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,PG,1998,1997,0.050235,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,T,1998,1997,0.046322,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,VZ,1998,1997,0.053298,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,WMT,1998,1997,0.048413,0.000000,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-11-02,XOM,1998,1997,0.049449,0.091496,0.000000,22.400000,0.200000,32.000000,0.010000,0.035631
1998-12-01,AIG,1998,1997,0.027605,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,BMY,1998,1997,0.081937,0.101641,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,C,1998,1997,0.046359,0.122598,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,CSCO,1998,1997,0.062091,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,DIS,1998,1997,0.045362,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,GE,1998,1997,0.028533,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,IBM,1998,1997,0.054644,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,INTC,1998,1997,0.066619,0.207308,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,JNJ,1998,1997,0.039171,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,KO,1998,1997,0.039320,0.072651,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,LLY,1998,1997,0.061163,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,MRK,1998,1997,0.062101,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,MSFT,1998,1997,0.054717,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,PEP,1998,1997,0.058092,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,PFE,1998,1997,0.057266,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,PG,1998,1997,0.030919,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,T,1998,1997,0.040043,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,VZ,1998,1997,0.042505,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,WMT,1998,1997,0.046184,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1998-12-01,XOM,1998,1997,0.055368,0.000000,0.000000,28.800000,0.240000,32.000000,0.010000,0.035633
1999-01-04,AIG,1999,1998,0.036040,0.000000,0.000000,28.800000,0.260000,44.800000,0.010000,0.042063
1999-01-04,BAC,1999,1998,0.071953,0.337227,0.000000,28.800000,0.260000,44.800000,0.010000,0.042063
1999-01-04,BMY,1999,1998,0.041929,0.000000,0.000000,28.800000,0.260000,44.800000,0.010000,0.042063
1999-01-04,C,1999,1998,0.063620,0.000000,0.000000,28.800000,0.260000,44.800000,0.010000,0.042063
