rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,INTC,0.095314621925354,1.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,CSCO,0.08512905240058899,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,C,0.07621155679225922,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,PFE,0.0744447410106659,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,IBM,0.06791839748620987,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,LLY,0.06760822981595993,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,T,0.061137206852436066,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,BMY,0.05363607779145241,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,MRK,0.05121210217475891,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,GE,0.050371136516332626,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,DIS,0.046263448894023895,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,PEP,0.04114830866456032,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,WMT,0.041043587028980255,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,VZ,0.03899718448519707,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,PG,0.03673124313354492,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,KO,0.03111319988965988,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,MSFT,0.027352774515748024,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,AIG,0.022415870800614357,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,JNJ,0.021952318027615547,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-01-02,1998,1997,XOM,0.009999017231166363,0.0,0.0,32,0.2,32,0.01,0.040231,4,45
1998-02-02,1998,1997,C,0.10000118613243103,0.354977,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,LLY,0.09814732521772385,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,PFE,0.09098180383443832,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,BMY,0.08372237533330917,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,IBM,0.08344734460115433,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,CSCO,0.08235330879688263,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,INTC,0.05881064757704735,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,WMT,0.05830952152609825,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
1998-02-02,1998,1997,DIS,0.04414326325058937,0.0,0.0,32,0.3,32,0.01,0.042185,4,45
