rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,CSCO,0.10000249743461609,1.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,IBM,0.10000249743461609,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,C,0.09676814824342728,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,VZ,0.07455786317586899,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,PFE,0.07129175215959549,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,DIS,0.06791385263204575,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,INTC,0.06442160904407501,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,WMT,0.05606750771403313,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,AIG,0.04874880239367485,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,PG,0.04556300491094589,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,GE,0.04449615627527237,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,T,0.037845954298973083,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,LLY,0.03585508093237877,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,MSFT,0.03359381482005119,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,XOM,0.032375939190387726,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,JNJ,0.030482571572065353,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,PEP,0.029426611959934235,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,KO,0.010195431299507618,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,MRK,0.010195431299507618,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1998-01-02,1998,1997,BMY,0.010195431299507618,0.0,0.0,32,0.2,32,0.01,0.029046,5,46
1999-01-04,1999,1998,C,0.07830367982387543,0.706703,0.0,16,0.3,32,0.01,0.031294,5,46
1999-01-04,1999,1998,JNJ,0.07830367982387543,0.0,0.0,16,0.3,32,0.01,0.031294,5,46
1999-01-04,1999,1998,INTC,0.07830367982387543,0.0,0.0,16,0.3,32,0.01,0.031294,5,46
1999-01-04,1999,1998,CSCO,0.07830367982387543,0.0,0.0,16,0.3,32,0.01,0.031294,5,46
