rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
1998-01-02,1998,1997,6,47,20,16,64,0.01,0.0354597307741642,0.2687949030054874,0.0722506998817294,0.22948758125305174,0.1308186480393455,0.6554136239287078,0.3969924812030075,0.35,0.408248290463863,0.9999998994171619,0.0
1999-01-04,1999,1998,6,47,20,32,32,0.01,0.03472088649868965,0.34298206433698597,0.1176366964568604,0.2703907634317875,-0.4151783032404259,0.07895916437444184,0.004511278195488721,0.35,0.36313651960128146,0.8040614486588422,0.0
2000-01-03,2000,1999,6,47,20,16,64,0.01,0.03278790041804314,0.3553444812132731,0.1262697003287302,0.3186533010005951,-0.519033988917055,-3.3709300073321984,-0.28120300751879695,0.35,0.3481553119113957,0.6124374981558431,0.0
2001-01-02,2001,2000,6,47,20,32,32,0.01,0.03176537901163101,0.3905906887589499,0.15256108614519087,0.33906310796737676,-0.8353213370850034,-6.409238784678782,-0.21804511278195485,0.4,0.408248290463863,0.6839333041260885,0.0
2002-01-02,2002,2001,6,47,20,32,32,0.01,0.03281782567501068,0.3690006983244405,0.13616151536392473,0.3025951984524727,-0.6380332675359366,-8.63013588055435,-0.0706766917293233,0.35,0.5270462766947299,0.7279874001894446,0.0
2003-01-02,2003,2002,6,47,20,32,32,0.01,0.037261903285980225,0.31101397334399095,0.09672969161521672,0.24635319069027903,-0.16366546304020102,-0.8259685791832452,0.06917293233082707,0.75,0.8401680504168059,1.0013450650549567,0.0
2004-01-02,2004,2003,6,47,20,16,64,0.01,0.0395774282515049,0.34413529092841494,0.11842909846238481,0.2901500216126442,-0.42471095894598254,-3.7277776536066076,-0.32481203007518794,0.2,0.0,0.8508722681706274,0.0
2005-01-03,2005,2004,6,47,20,16,32,0.01,0.03591848909854889,0.375021994914819,0.14064149666989056,0.29524114385247235,-0.6919277794874055,-33.153558440666906,-0.2541353383458646,0.45,0.4494665749754947,0.4946554056524797,0.0
2006-01-03,2006,2005,6,47,20,16,32,0.01,0.032912448048591614,0.3214143438791729,0.1033071804512792,0.240263634622097,-0.24279314828606546,-3.8623857417436955,0.2270676691729323,0.7,0.6859943405700354,0.5564691467321957,0.0
2007-01-03,2007,2006,6,47,19,16,64,0.01,0.03382905572652817,0.31928875495288045,0.10194530903936054,0.27181151715672247,-0.22674188544030538,-3.675146873885148,-0.09298245614035087,0.3684210526315789,0.3779644730092272,0.6809924233783364,0.0
2008-01-02,2008,2007,6,47,20,16,32,0.01,0.03438851609826088,0.3044003987225541,0.09265960274244991,0.22681238502264023,-0.11470198787909669,-2.5344932837607064,0.27518796992481204,0.75,0.0,0.67629633862063,0.0
2009-01-02,2009,2008,6,47,19,16,32,0.01,0.04032425209879875,0.3114077388835327,0.09697477983655448,0.24657215784791428,-0.16692985069987243,-0.9563960304960657,0.1701754385964912,0.5789473684210527,0.50709255283711,0.7435965015088808,0.0
2010-01-04,2010,2009,6,47,20,16,32,0.01,0.0408756248652935,0.4089319110010543,0.1672253078349742,0.36816553935408597,-1.0117330265861555,-7.001598982799576,-0.3984962406015037,0.35,0.36313651960128146,0.8203201209314344,0.0
2011-01-03,2011,2010,6,47,20,16,64,0.01,0.038986049592494965,0.28356795298984305,0.08041078396284984,0.24750294953584673,0.032652223003310055,-3.40009982971009,0.4030075187969925,0.45,0.3922322702763681,0.8081584655265158,0.0
2012-01-03,2012,2011,6,47,20,16,64,0.01,0.038199253380298615,0.315711226403991,0.09967357847751208,0.2718862092494965,-0.19908064333849107,-3.9239315034056865,-0.24360902255639094,0.3,0.512989176042577,0.682127606908272,0.0
2013-01-02,2013,2012,6,47,20,16,32,0.01,0.033257775008678436,0.44753798445176274,0.20029024752714625,0.3884061172604561,-1.4095067371686767,-1.905519375863379,-0.4586466165413533,0.45,0.0,0.5273973827762733,0.0
2014-01-02,2014,2013,6,47,20,16,32,0.01,0.04112248122692108,0.3372172046325631,0.11371544310019994,0.29674064040184017,-0.36800533052872075,-5.701936819987762,-0.13834586466165413,0.4,0.4193139346887673,0.752861174600064,0.0
2015-01-02,2015,2014,6,47,20,16,32,0.01,0.0310780368745327,0.35784325499566993,0.12805179514589604,0.31728671714663503,-0.5404727235596516,-7.568215397445005,-0.10075187969924812,0.3,0.28284271247461906,0.8649108996326128,0.0
2016-01-04,2016,2015,6,47,20,16,32,0.01,0.030858948826789856,0.3430796689158187,0.11770365922338777,0.29390426874160763,-0.4159838703565446,-2.2015805251736995,0.13554232238713804,0.45,,0.8761854045386676,0.0
2017-01-03,2017,2016,6,47,20,16,32,0.01,0.033179838210344315,0.2929162995545604,0.08579995854473696,0.24738336205482483,-0.03217995241788829,-0.040935029787435795,0.28421052631578947,0.55,0.5270462766947299,0.8198856854353489,0.0
2018-01-02,2018,2017,6,47,20,16,32,0.01,0.029732834547758102,0.31706234643787173,0.10052853152868899,0.27745359450578694,-0.20936579282633372,-9.185930652244865,-0.3218045112781954,0.45,0.0,0.508065999529784,0.0
2019-01-02,2019,2018,6,47,20,16,32,0.01,0.03055322915315628,0.24996557270251563,0.06248278753649662,0.22103914082050324,0.24832736798199573,0.18706020002770052,0.566378377774405,0.65,0.7947194142390263,0.43900632606919576,0.0
2020-01-02,2020,2019,6,47,20,32,32,0.01,0.03309709206223488,0.29858582934630085,0.0891534974864183,0.23702000722289082,-0.07252327803209968,-1.028532285126475,0.26165413533834586,0.4,0.33071891388307384,0.5112865510144342,0.0
2021-01-04,2021,2020,6,47,20,16,32,0.01,0.03320774808526039,0.34254632655901096,0.1173379858390726,0.2509040828049183,-0.4115847920489937,-0.07473232438601696,0.22857142857142856,0.5,0.42008402520840293,0.8538186803758948,0.0
2022-01-03,2022,2021,6,47,20,16,32,0.01,0.026455320417881012,0.4677002668813065,0.2187435396408453,0.3741875347495079,-1.6315012287620485,-5.637418210181275,-0.703300613626914,0.35,0.0,0.6462959996473701,0.0
2023-01-03,2023,2022,6,47,20,32,32,0.01,0.03418995812535286,0.32260040799548323,0.10407102323885223,0.25481358855962755,-0.25198223445235746,0.4940090695054459,0.5112781954887218,0.55,0.6324555320336759,0.8938731628894698,0.0
2024-01-02,2024,2023,6,47,20,16,32,0.01,0.03935247287154198,0.37346798603285286,0.13947833659143516,0.30684567287564274,-0.6779348762879416,0.3388462207970575,-0.2526315789473684,0.65,0.0,0.9964517543579056,0.0
