rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_dropout,best_lr,best_val_loss,run_number,seed
1998-07-01,1998,1997,PEP,0.029302919283509254,0.0,0.0,16,0.3,0.01,0.049265,3,44
1998-07-01,1998,1997,PG,0.019119448959827423,0.0,0.0,16,0.3,0.01,0.049265,3,44
1998-07-01,1998,1997,KO,0.010510454885661602,0.0,0.0,16,0.3,0.01,0.049265,3,44
1998-07-01,1998,1997,C,0.010510454885661602,0.0,0.0,16,0.3,0.01,0.049265,3,44
1999-01-04,1999,1998,INTC,0.10000402480363846,0.735845,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,C,0.10000402480363846,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,MSFT,0.09985053539276123,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,LLY,0.08562378585338593,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,PFE,0.08427692949771881,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,JNJ,0.06505060940980911,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,WMT,0.06403714418411255,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,MRK,0.06057033687829971,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,BMY,0.04970851540565491,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,IBM,0.0442126989364624,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,HD,0.04056137055158615,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,XOM,0.03626161441206932,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,T,0.0329461432993412,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,CSCO,0.030819160863757133,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,KO,0.026711052283644676,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,VZ,0.0204260665923357,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,BAC,0.020008042454719543,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,GE,0.018299372866749763,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,AIG,0.01031429786235094,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-01-04,1999,1998,PG,0.01031429786235094,0.0,0.0,16,0.3,0.01,0.042607,3,44
1999-07-01,1999,1998,C,0.09869211912155151,0.566204,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,INTC,0.09094281494617462,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,AIG,0.08907441794872284,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,CSCO,0.08872140198945999,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,HD,0.0681387409567833,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,IBM,0.06309761106967926,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,BAC,0.06305930018424988,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,WMT,0.060536205768585205,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,MSFT,0.05533064529299736,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,JNJ,0.05368245393037796,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,VZ,0.047850001603364944,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,GE,0.04456514120101929,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,T,0.04290136322379112,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,BMY,0.04268480837345123,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,PFE,0.02909160777926445,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,PG,0.02010587975382805,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,MRK,0.011536911129951477,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,KO,0.00999618973582983,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,XOM,0.00999618973582983,0.0,0.0,16,0.3,0.01,0.039412,3,44
1999-07-01,1999,1998,LLY,0.00999618973582983,0.0,0.0,16,0.3,0.01,0.039412,3,44
2000-01-03,2000,1999,C,0.08131638914346695,0.673793,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,IBM,0.07495945692062378,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,T,0.06753402203321457,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,QCOM,0.06377573311328888,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,XOM,0.06277711689472198,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,GE,0.06201731041073799,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,JNJ,0.059950798749923706,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,PG,0.056952543556690216,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,BMY,0.05538536235690117,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,CSCO,0.05359743535518646,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,INTC,0.049874380230903625,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,KO,0.04940996319055557,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,WMT,0.04769202694296837,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,HD,0.047617606818675995,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,MSFT,0.04619123414158821,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,AIG,0.03756434842944145,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,PFE,0.034009240567684174,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,VZ,0.025929952040314674,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,MRK,0.013446073979139328,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-01-03,2000,1999,ORCL,0.009999011643230915,0.0,0.0,16,0.1,0.01,0.044279,3,44
2000-07-03,2000,1999,QCOM,0.10000590980052948,0.693646,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,WMT,0.10000590980052948,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,HD,0.09950417280197144,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,PFE,0.09925936907529831,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,CSCO,0.08207639306783676,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,BMY,0.08021337538957596,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,IBM,0.06282025575637817,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,GE,0.05667433887720108,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,MSFT,0.056141048669815063,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,INTC,0.05202498659491539,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,ORCL,0.048846956342458725,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,XOM,0.03526904806494713,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,PG,0.029240043833851814,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,C,0.02486215904355049,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,AIG,0.016504252329468727,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,KO,0.013852688483893871,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,MRK,0.011315795592963696,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,T,0.010461118072271347,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,VZ,0.010461118072271347,0.0,0.0,32,0.3,0.01,0.039027,3,44
2000-07-03,2000,1999,JNJ,0.010461118072271347,0.0,0.0,32,0.3,0.01,0.039027,3,44
2001-01-02,2001,2000,BMY,0.09983154386281967,0.595532,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,CSCO,0.09983154386281967,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,PFE,0.08816412091255188,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,LLY,0.08810306340456009,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,PG,0.08331064134836197,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,AIG,0.0745759829878807,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,HD,0.06376747786998749,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,GE,0.0632321760058403,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,INTC,0.05705833435058594,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,IBM,0.050368912518024445,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,C,0.04523533210158348,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,WMT,0.037865571677684784,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,MSFT,0.03027142584323883,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,XOM,0.028729278594255447,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,ORCL,0.018942203372716904,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,T,0.01825983077287674,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,JNJ,0.018068300560116768,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,KO,0.014384957030415535,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,MRK,0.009999669156968594,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-01-02,2001,2000,VZ,0.009999669156968594,0.0,0.0,16,0.3,0.01,0.047259,3,44
2001-07-02,2001,2000,CSCO,0.10000237077474594,0.632166,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,ORCL,0.10000237077474594,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,INTC,0.08780019730329514,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,JNJ,0.062248509377241135,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,MRK,0.060140613466501236,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,IBM,0.057572800666093826,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,GE,0.056834619492292404,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,WMT,0.052724689245224,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,C,0.0505903922021389,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,HD,0.049301955848932266,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,BMY,0.0468752384185791,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,PFE,0.04631177335977554,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,VZ,0.041508112102746964,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,XOM,0.03992490842938423,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,PG,0.03750001639127731,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,LLY,0.03652151674032211,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,T,0.026020769029855728,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,AIG,0.021352777257561684,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,KO,0.016580995172262192,0.0,0.0,16,0.3,0.01,0.042266,3,44
2001-07-02,2001,2000,MSFT,0.010185390710830688,0.0,0.0,16,0.3,0.01,0.042266,3,44
2002-01-02,2002,2001,JNJ,0.10000614076852798,0.910024,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,PG,0.10000614076852798,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,KO,0.10000614076852798,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,WMT,0.09168344736099243,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,IBM,0.08875161409378052,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,BMY,0.07284971326589584,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,MSFT,0.06660882383584976,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,CVX,0.0649683028459549,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,BAC,0.05935785546898842,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,HD,0.047586023807525635,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,AIG,0.04682867228984833,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,XOM,0.041751518845558167,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,VZ,0.02966800145804882,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,MRK,0.024545686319470406,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,T,0.012360306456685066,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,CSCO,0.011557317338883877,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,C,0.010366068221628666,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,GE,0.010366068221628666,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,INTC,0.010366068221628666,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-01-02,2002,2001,PFE,0.010366068221628666,0.0,0.0,16,0.3,0.01,0.045673,3,44
2002-07-01,2002,2001,MSFT,0.0997190847992897,0.735787,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,PG,0.0997190847992897,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,IBM,0.09279605746269226,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,C,0.08784566074609756,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,HD,0.08420634269714355,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,CSCO,0.08387290686368942,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,INTC,0.08197952061891556,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,JNJ,0.08043046295642853,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,KO,0.07957088202238083,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,XOM,0.03276698291301727,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,AIG,0.03242650628089905,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,GE,0.028657009825110435,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,BMY,0.028247276321053505,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,CVX,0.019605344161391258,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,WMT,0.015117604285478592,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,MRK,0.01304359920322895,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,PFE,0.009998918510973454,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,VZ,0.009998918510973454,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,T,0.009998918510973454,0.0,0.0,16,0.3,0.01,0.047869,3,44
2002-07-01,2002,2001,BAC,0.009998918510973454,0.0,0.0,16,0.3,0.01,0.047869,3,44
2003-01-02,2003,2002,WMT,0.09905439615249634,1.016529,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,JNJ,0.0981978327035904,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,CVX,0.08221553266048431,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,KO,0.081021748483181,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,PEP,0.07650734484195709,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,XOM,0.07030314952135086,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,MRK,0.060613349080085754,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,INTC,0.06036321446299553,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,LLY,0.05577032268047333,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,PG,0.05011575669050217,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,PFE,0.04868761822581291,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,C,0.0485483855009079,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,WFC,0.045806944370269775,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,BAC,0.034507982432842255,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,VZ,0.025030802935361862,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,IBM,0.01973387785255909,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,MSFT,0.013530007563531399,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,GE,0.009997245855629444,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,AIG,0.009997245855629444,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-01-02,2003,2002,CSCO,0.009997245855629444,0.0,0.0,16,0.3,0.01,0.045795,3,44
2003-07-01,2003,2002,CVX,0.09823198616504669,0.451965,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,INTC,0.08594092726707458,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,CSCO,0.08242343366146088,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,C,0.08005097508430481,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,XOM,0.07419323921203613,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,KO,0.06983964890241623,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,LLY,0.06886172294616699,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,GE,0.0674007385969162,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,JNJ,0.06401810795068741,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,PEP,0.05580319091677666,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,PFE,0.03885003924369812,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,BAC,0.035111017525196075,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,PG,0.033134493976831436,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,MRK,0.0322946272790432,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,AIG,0.030248327180743217,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,VZ,0.028944015502929688,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,WFC,0.020865775644779205,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,WMT,0.013793211430311203,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,MSFT,0.009997277520596981,0.0,0.0,32,0.1,0.01,0.044462,3,44
2003-07-01,2003,2002,IBM,0.009997277520596981,0.0,0.0,32,0.1,0.01,0.044462,3,44
2004-01-02,2004,2003,C,0.10000841319561005,0.628624,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,HD,0.10000841319561005,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,CSCO,0.09546796977519989,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,MSFT,0.09138991683721542,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,GE,0.09002692997455597,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,INTC,0.08679443597793579,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,KO,0.07317588478326797,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,AIG,0.05850429832935333,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,XOM,0.0582716129720211,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,VZ,0.0381537564098835,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,PFE,0.03701673448085785,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,WFC,0.034525271505117416,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,BAC,0.026178795844316483,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,PG,0.02600841224193573,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,MRK,0.022006744518876076,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,UPS,0.019006438553333282,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,IBM,0.01171307172626257,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,CVX,0.011480961926281452,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,WMT,0.010131030343472958,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-01-02,2004,2003,JNJ,0.010131030343472958,0.0,0.0,32,0.3,0.01,0.045041,3,44
2004-07-01,2004,2003,AIG,0.09938473254442215,0.815359,0.0,16,0.1,0.01,0.042538,3,44
2004-07-01,2004,2003,PG,0.09044783562421799,0.0,0.0,16,0.1,0.01,0.042538,3,44
