rebalance_date,n_stocks,best_nodes,best_dropout,best_val_loss,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,25,0.1,0.08268654346466064,0.28302163815665043,0.08010124766487396,0.2466168791055679,0.03637596794136588,0.24060150375939846,0.65,0.0
1998-02-02,20,25,0.1,0.08138491958379745,0.29544288607212427,0.0872864989306262,0.25810586512088773,-0.050063145030089684,0.04661654135338346,0.55,0.6110100926607787
1998-03-02,20,25,0.1,0.08329281210899353,0.2926963224974711,0.08567113720354361,0.2529484540224075,-0.03063022199751697,-0.1263157894736842,0.75,0.46770717334674267
1998-04-01,20,25,0.3,0.08385263383388519,0.2805987271570655,0.07873564568216529,0.23572316288948061,0.0528042624701921,0.45563909774436084,0.7,0.5773502691896257
1998-05-01,20,25,0.3,0.08444204926490784,0.289799856539754,0.08398395685046199,0.24891493588685992,-0.010333315494279738,0.05263157894736842,0.45,0.38188130791298663
1998-06-01,20,25,0.3,0.08525700122117996,0.2970497481754772,0.0882385528911144,0.25682019442319864,-0.06151642575776717,-0.16691729323308271,0.3,0.2581988897471611
1998-07-01,20,25,0.3,0.08199592679738998,0.26516776858337643,0.07031394549548708,0.2294228613376617,0.15411794892647135,0.625563909774436,0.75,0.7385489458759964
1998-08-03,20,25,0.1,0.08266114443540573,0.29037605553825824,0.08431825362995764,0.25207954943180083,-0.014354930886708361,-0.07669172932330826,0.4,0.6069769786668839
1998-09-01,20,25,0.3,0.08549036830663681,0.2999772958026567,0.08998637799707461,0.258911794424057,-0.08254289319788999,-0.156390977443609,0.4,0.0
1998-10-01,20,25,0.1,0.08421047776937485,0.25027076572446827,0.06263545617631168,0.2213922321796417,0.24649075276617538,0.6947368421052631,0.55,
1998-11-02,20,25,0.3,0.0837785080075264,0.2867682531563804,0.08223603101836188,0.2515939798951149,0.010694363688879438,0.14586466165413534,0.8,0.5423261445466404
1998-12-01,20,25,0.3,0.08405103534460068,0.28527973124431716,0.08138452505882982,0.25038725137710566,0.02093804440505509,0.17142857142857143,0.65,0.0
1999-01-04,20,25,0.1,0.08439993858337402,0.2833892076271986,0.08030944299957149,0.24282637238502497,0.03387136241117006,0.4992481203007519,0.35,0.4330127018922193
1999-02-01,20,25,0.3,0.08365501463413239,0.28869733459533176,0.08334615100244895,0.24573697447776793,-0.0026604631873556883,0.09022556390977443,0.7,0.6356417261637282
1999-03-01,20,25,0.3,0.08406887948513031,0.28740177120863386,0.08259977809385993,0.2513462960720062,0.0063184590212338465,0.16691729323308271,0.7,0.7180703308172536
1999-04-01,20,25,0.3,0.0841159000992775,0.29773517377392017,0.08864623370218644,0.24973832219839096,-0.0664208565676565,-0.14887218045112782,0.5,0.4605661864718383
1999-05-03,20,25,0.1,0.08234948664903641,0.32801189425100447,0.10759180277013214,0.2731488254666328,-0.29433747693392065,-0.3037593984962406,0.25,0.3429971702850177
1999-06-01,20,25,0.3,0.08321419358253479,0.2755756147268804,0.07594191943209802,0.23541698575019837,0.08641299931310653,0.5864661654135337,0.8,0.0
1999-07-01,20,25,0.3,0.08279691636562347,0.29056073320199893,0.0844255396788832,0.2488810747861862,-0.015645590121902808,-0.03157894736842105,0.35,0.3779644730092272
1999-08-02,20,25,0.1,0.08250610530376434,0.30783827745611025,0.0947644050671451,0.2625373673439026,-0.14002291810099377,-0.09022556390977443,0.5,0.4364357804719847
1999-09-01,20,25,0.1,0.08305538445711136,0.2869622649414302,0.08234734150031556,0.24963005185127263,0.009355290221767842,0.15037593984962402,0.6,0.6
