rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss,run_number,seed
1998-01-02,1998,1997,IBM,0.09925056993961334,1.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,LLY,0.09655750542879105,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,C,0.08667147159576416,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,INTC,0.07860036939382553,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,AIG,0.062386736273765564,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,GE,0.060498472303152084,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,PFE,0.059953588992357254,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,CSCO,0.058054279536008835,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,T,0.04976874962449074,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,XOM,0.04664897173643112,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,PG,0.0453527607023716,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,MSFT,0.04174719750881195,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,WMT,0.04159287363290787,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,BMY,0.04095751419663429,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,DIS,0.03792724013328552,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,VZ,0.025779690593481064,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,KO,0.023420313373208046,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,JNJ,0.022185077890753746,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,MRK,0.012647340074181557,0.0,0.0,16,64,0.01,0.029958,9,50
1998-01-02,1998,1997,PEP,0.009999258443713188,0.0,0.0,16,64,0.01,0.029958,9,50
1999-01-04,1999,1998,MSFT,0.10000347346067429,0.555895,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,C,0.10000347346067429,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,PFE,0.10000347346067429,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,IBM,0.09187225997447968,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,LLY,0.0857112854719162,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,CSCO,0.06484851986169815,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,HD,0.06129072979092598,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,INTC,0.05303029716014862,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,BAC,0.051279257982969284,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,WMT,0.04686981812119484,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,JNJ,0.04217681288719177,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,BMY,0.038803718984127045,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,XOM,0.03553514555096626,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,KO,0.02807832881808281,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,VZ,0.021795809268951416,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,MRK,0.020459450781345367,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,GE,0.01810661517083645,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,PG,0.01711001619696617,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,AIG,0.012342126108705997,0.0,0.0,32,64,0.01,0.033736,9,50
1999-01-04,1999,1998,T,0.010679444298148155,0.0,0.0,32,64,0.01,0.033736,9,50
2000-01-03,2000,1999,PFE,0.09928572177886963,0.778923,0.0,16,32,0.01,0.038779,9,50
2000-01-03,2000,1999,WMT,0.09178086370229721,0.0,0.0,16,32,0.01,0.038779,9,50
